probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient underwent ultrasound and MRI for two abdominal cystic masses. Based on the sonographic and MRI features, the slight elevation of CA-125 was interpreted as favoring what diagnosis for the upper cyst?",endometrioma for the upper cyst,(D),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient underwent ultrasound and MRI for two abdominal cystic masses. Based on the sonographic and MRI features, the slight elevation of CA-125 was interpreted as favoring what diagnosis for the upper cyst?
(A) mucinous cystadenoma for the upper cyst
(B) cystic degenerating leiomyoma for the caudal mass
(C) hydrosalpinx for the upper cyst
(D) endometrioma for the upper cyst
(E) decidualised leiomyoma for the upper cyst",mucinous cystadenoma for the upper cyst,cystic degenerating leiomyoma for the caudal mass,hydrosalpinx for the upper cyst,endometrioma for the upper cyst,decidualised leiomyoma for the upper cyst,"[""cystic degenerating leiomyoma for the caudal mass"", ""decidualised leiomyoma for the upper cyst"", ""mucinous cystadenoma for the upper cyst"", ""hydrosalpinx for the upper cyst""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient underwent ultrasound and MRI for two abdominal cystic masses, and based on the sonographic and MRI features, the slight elevation of CA-125 favoured endometrioma for the upper cyst","Based on sonographic and MRI features, differential diagnoses included decidualised endometriomas and cystic degenerating leiomyomas: the slight elevation of CA-125 favoured endometrioma for the upper cyst, but the continuity with uterine tissue suggested myomatous origin for the caudal mass.",Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient underwent ultrasound and MRI for two abdominal cystic masses. Based on the sonographic and MRI features, the slight elevation of CA-125 was interpreted as favoring what diagnosis for the upper cyst?
(A) mucinous cystadenoma for the upper cyst
(B) cystic degenerating leiomyoma for the caudal mass
(C) hydrosalpinx for the upper cyst
(D) endometrioma for the upper cyst
(E) decidualised leiomyoma for the upper cyst"
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent laparotomy with a longitudinal xiphos-pubic cut because her abdominal pain and restrictive dyspnoea were worsening and surgery was needed for a conclusive diagnosis. At what gestational age was this laparotomy performed?",21 w+6 d after informed consent.,(B),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent laparotomy with a longitudinal xiphos-pubic cut because her abdominal pain and restrictive dyspnoea were worsening and surgery was needed for a conclusive diagnosis. At what gestational age was this laparotomy performed?
(A) 18 w+69d after ultrasound-guided aspiration of the masses.
(B) 21 w+6 d after informed consent.
(C) 20 w+69d after multidisciplinary counselling.
(D) 22 w+69d after worsening restrictive lung disease dyspnoea.
(E) 24 w+09d after antenatal corticosteroid administration.",18 w+69d after ultrasound-guided aspiration of the masses.,21 w+6 d after informed consent.,20 w+69d after multidisciplinary counselling.,22 w+69d after worsening restrictive lung disease dyspnoea.,24 w+09d after antenatal corticosteroid administration.,"[""20 w+6\b9d after multidisciplinary counselling."", ""22 w+6\b9d after worsening restrictive lung disease dyspnoea."", ""24 w+0\b9d after antenatal corticosteroid administration."", ""18 w+6\b9d after ultrasound-guided aspiration of the masses.""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent laparotomy with a longitudinal xiphos-pubic cut at 21 w+6 d after informed consent.","Due to the worsening of clinical conditions (mass-related abdominal pain and restrictive lung disease dyspnoea due to the size of the abdominal masses), the necessity of a conclusive diagnosis, the risk for complications (rupture, torsion and infection), and the prospect of uterine enlargement along with fetal growth, the patient underwent laparotomy with a longitudinal xiphos-pubic cut at 21 w+6 d after informed consent.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent laparotomy with a longitudinal xiphos-pubic cut because her abdominal pain and restrictive dyspnoea were worsening and surgery was needed for a conclusive diagnosis. At what gestational age was this laparotomy performed?
(A) 18 w+69d after ultrasound-guided aspiration of the masses.
(B) 21 w+6 d after informed consent.
(C) 20 w+69d after multidisciplinary counselling.
(D) 22 w+69d after worsening restrictive lung disease dyspnoea.
(E) 24 w+09d after antenatal corticosteroid administration."
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation because of worsening abdominal pain and dyspnoea from two large abdominal masses. During surgery, what was the cranial mass identified as?","a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus",(D),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation because of worsening abdominal pain and dyspnoea from two large abdominal masses. During surgery, what was the cranial mass identified as?
(A) a highly vascularised broad-ligament fibroid undergoing red degeneration
(B) a large infected mesenteric cyst with associated free peritoneal fluid
(C) a giant multiloculated mucinous cystadenoma arising from the left ovary
(D) a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus
(E) a severely twisted and leaking adnexal mass consistent with ovarian torsion and necrosis",a highly vascularised broad-ligament fibroid undergoing red degeneration,a large infected mesenteric cyst with associated free peritoneal fluid,a giant multiloculated mucinous cystadenoma arising from the left ovary,"a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus",a severely twisted and leaking adnexal mass consistent with ovarian torsion and necrosis,"[""a giant multiloculated mucinous cystadenoma arising from the left ovary"", ""a severely twisted and leaking adnexal mass consistent with ovarian torsion and necrosis"", ""a highly vascularised broad-ligament fibroid undergoing red degeneration"", ""a large infected mesenteric cyst with associated free peritoneal fluid""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation because of worsening abdominal pain and dyspnoea from two large abdominal masses, and during surgery the cranial mass was identified as a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus","Surprisingly, the cranial mass was a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus, highly vascularised, initially twisted and leaking, probably justifying the fever during the hospital stay (see figure 2).",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation because of worsening abdominal pain and dyspnoea from two large abdominal masses. During surgery, what was the cranial mass identified as?
(A) a highly vascularised broad-ligament fibroid undergoing red degeneration
(B) a large infected mesenteric cyst with associated free peritoneal fluid
(C) a giant multiloculated mucinous cystadenoma arising from the left ovary
(D) a huge pedunculated, atypical cystic and taut-elastic leiomyoma of the uterus
(E) a severely twisted and leaking adnexal mass consistent with ovarian torsion and necrosis"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the laparotomy performed at 21 weeks and 6 days of gestation, how many samples of the free peritoneal fluid were collected first for cultural and cytological purposes?",two samples,(A),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the laparotomy performed at 21 weeks and 6 days of gestation, how many samples of the free peritoneal fluid were collected first for cultural and cytological purposes?
(A) two samples
(B) five samples
(C) three samples
(D) one sample
(E) four samples",two samples,five samples,three samples,one sample,four samples,"[""one sample"", ""three samples"", ""four samples"", ""five samples""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", at the start of the laparotomy performed at 21 weeks and 6 days of gestation, the number of free peritoneal-fluid samples collected for cultural and cytological purposes was two samples","First, we collected two samples of the free peritoneal fluid for cultural and cytological purposes.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the laparotomy performed at 21 weeks and 6 days of gestation, how many samples of the free peritoneal fluid were collected first for cultural and cytological purposes?
(A) two samples
(B) five samples
(C) three samples
(D) one sample
(E) four samples"
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the surgeons excised a pedunculated cystic leiomyoma from its uterine implant. After the stalk was cut, how was the exposed root closed?",a single absorbable suture.,(A),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the surgeons excised a pedunculated cystic leiomyoma from its uterine implant. After the stalk was cut, how was the exposed root closed?
(A) a single absorbable suture.
(B) bipolar electrocautery alone.
(C) a purse-string silk suture.
(D) a double clamp.
(E) a double nonabsorbable suture.",a single absorbable suture.,bipolar electrocautery alone.,a purse-string silk suture.,a double clamp.,a double nonabsorbable suture.,"[""a double clamp."", ""a double nonabsorbable suture."", ""bipolar electrocautery alone."", ""a purse-string silk suture.""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, after the surgeons excised a pedunculated cystic leiomyoma from its uterine implant and cut the stalk, the exposed root was carefully closed with a single absorbable suture.","Once the stalk was cut, the exposed root was carefully closed with a single absorbable suture.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the surgeons excised a pedunculated cystic leiomyoma from its uterine implant. After the stalk was cut, how was the exposed root closed?
(A) a single absorbable suture.
(B) bipolar electrocautery alone.
(C) a purse-string silk suture.
(D) a double clamp.
(E) a double nonabsorbable suture."
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the caudal mass was left in situ to minimise obstetric risk. From where did this caudal mass originate?",the uterine torus,(E),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the caudal mass was left in situ to minimise obstetric risk. From where did this caudal mass originate?
(A) the sigmoid mesocolon
(B) the broad ligament
(C) the right adnexa
(D) the uterine fundus
(E) the uterine torus",the sigmoid mesocolon,the broad ligament,the right adnexa,the uterine fundus,the uterine torus,"[""the uterine fundus"", ""the broad ligament"", ""the right adnexa"", ""the sigmoid mesocolon""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the caudal mass that was left in situ to minimise obstetric risk originated from the uterine torus","The caudal mass, originating from the uterine torus, was left in situ to minimise obstetric risk.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the caudal mass was left in situ to minimise obstetric risk. From where did this caudal mass originate?
(A) the sigmoid mesocolon
(B) the broad ligament
(C) the right adnexa
(D) the uterine fundus
(E) the uterine torus"
"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation. During the surgery, she was started on a prophylactic medication that was continued intramuscularly every day until discharge. What was this medication?","progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.",(D),"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation. During the surgery, she was started on a prophylactic medication that was continued intramuscularly every day until discharge. What was this medication?
(A) betamethasone prophylaxis 12 mg intramuscularly, starting intraoperatively and then continuing 12 mg intramuscularly per day until discharge.
(B) caproate hydroxyprogesterone 341 mg (1 fl) intramuscularly, starting intraoperatively and then continuing 341 mg intramuscularly per day until discharge.
(C) progesterone prophylaxis 200 mg intramuscularly, starting intraoperatively and then continuing 200 mg intramuscularly per day until discharge.
(D) progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.
(E) 17-alpha hydroxyprogesterone caproate 250 mg intramuscularly, starting intraoperatively and then continuing 250 mg intramuscularly per day until discharge.","betamethasone prophylaxis 12 mg intramuscularly, starting intraoperatively and then continuing 12 mg intramuscularly per day until discharge.","caproate hydroxyprogesterone 341 mg (1 fl) intramuscularly, starting intraoperatively and then continuing 341 mg intramuscularly per day until discharge.","progesterone prophylaxis 200 mg intramuscularly, starting intraoperatively and then continuing 200 mg intramuscularly per day until discharge.","progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.","17-alpha hydroxyprogesterone caproate 250 mg intramuscularly, starting intraoperatively and then continuing 250 mg intramuscularly per day until discharge.","[""caproate hydroxyprogesterone 341 mg (1 fl) intramuscularly, starting intraoperatively and then continuing 341 mg intramuscularly per day until discharge."", ""progesterone prophylaxis 200 mg intramuscularly, starting intraoperatively and then continuing 200 mg intramuscularly per day until discharge."", ""17-alpha hydroxyprogesterone caproate 250 mg intramuscularly, starting intraoperatively and then continuing 250 mg intramuscularly per day until discharge."", ""betamethasone prophylaxis 12 mg intramuscularly, starting intraoperatively and then continuing 12 mg intramuscularly per day until discharge.""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the prophylactic medication regimen started intraoperatively and continued intramuscularly every day until discharge was progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.","Notably, the patient received progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation. During the surgery, she was started on a prophylactic medication that was continued intramuscularly every day until discharge. What was this medication?
(A) betamethasone prophylaxis 12 mg intramuscularly, starting intraoperatively and then continuing 12 mg intramuscularly per day until discharge.
(B) caproate hydroxyprogesterone 341 mg (1 fl) intramuscularly, starting intraoperatively and then continuing 341 mg intramuscularly per day until discharge.
(C) progesterone prophylaxis 200 mg intramuscularly, starting intraoperatively and then continuing 200 mg intramuscularly per day until discharge.
(D) progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.
(E) 17-alpha hydroxyprogesterone caproate 250 mg intramuscularly, starting intraoperatively and then continuing 250 mg intramuscularly per day until discharge."
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation, and the surgical team excised the cranial pedunculated leiomyoma using a double clamp. From what structure was this mass excised?",its uterine implant,(A),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation, and the surgical team excised the cranial pedunculated leiomyoma using a double clamp. From what structure was this mass excised?
(A) its uterine implant
(B) the broad ligament
(C) the uterine torus
(D) the anterior abdominal wall
(E) the left adnexa",its uterine implant,the broad ligament,the uterine torus,the anterior abdominal wall,the left adnexa,"[""the uterine torus"", ""the left adnexa"", ""the broad ligament"", ""the anterior abdominal wall""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during laparotomy at 21 weeks and 6 days of gestation, the surgical team excised the cranial pedunculated leiomyoma from its uterine implant","Therefore, the surgical team decided to excise the mass from its uterine implant gently using a double clamp (see figure 2).",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent laparotomy at 21 weeks and 6 days of gestation, and the surgical team excised the cranial pedunculated leiomyoma using a double clamp. From what structure was this mass excised?
(A) its uterine implant
(B) the broad ligament
(C) the uterine torus
(D) the anterior abdominal wall
(E) the left adnexa"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after the patient’s laparotomy and discharge, she continued receiving an intramuscular medication until the elective delivery. What medication was it?",caproate hydroxyprogesterone,(D),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after the patient’s laparotomy and discharge, she continued receiving an intramuscular medication until the elective delivery. What medication was it?
(A) medroxyprogesterone acetate
(B) cefazolin sodium
(C) micronized progesterone
(D) caproate hydroxyprogesterone
(E) betamethasone acetate",medroxyprogesterone acetate,cefazolin sodium,micronized progesterone,caproate hydroxyprogesterone,betamethasone acetate,"[""micronized progesterone"", ""medroxyprogesterone acetate"", ""cefazolin sodium"", ""betamethasone acetate""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after the patient’s laparotomy and discharge, she continued receiving an intramuscular caproate hydroxyprogesterone","After that, the patient received an intramuscular caproate hydroxyprogesterone (341 mg 1 fl intramuscularly every 3 days, as reported on the package leaflet) until the elective delivery.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after the patient’s laparotomy and discharge, she continued receiving an intramuscular medication until the elective delivery. What medication was it?
(A) medroxyprogesterone acetate
(B) cefazolin sodium
(C) micronized progesterone
(D) caproate hydroxyprogesterone
(E) betamethasone acetate"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was given progesterone prophylaxis starting intraoperatively after laparotomy and then continued on the same regimen until discharge. What was the daily intramuscular dose continued until discharge?",100 mg intramuscularly per day,(C),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was given progesterone prophylaxis starting intraoperatively after laparotomy and then continued on the same regimen until discharge. What was the daily intramuscular dose continued until discharge?
(A) 50 mg intramuscularly per day
(B) 250 mg intramuscularly per day
(C) 100 mg intramuscularly per day
(D) 200 mg intramuscularly per day
(E) 341 mg intramuscularly per day",50 mg intramuscularly per day,250 mg intramuscularly per day,100 mg intramuscularly per day,200 mg intramuscularly per day,341 mg intramuscularly per day,"[""50\u2009mg intramuscularly per day"", ""200\u2009mg intramuscularly per day"", ""250\u2009mg intramuscularly per day"", ""341\u2009mg intramuscularly per day""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was given progesterone prophylaxis starting intraoperatively after laparotomy and continued on the same regimen until discharge, and the daily intramuscular dose was 100 mg intramuscularly per day","Notably, the patient received progesterone prophylaxis 100 mg intramuscularly, starting intraoperatively and then continuing 100 mg intramuscularly per day until discharge.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient was given progesterone prophylaxis starting intraoperatively after laparotomy and then continued on the same regimen until discharge. What was the daily intramuscular dose continued until discharge?
(A) 50 mg intramuscularly per day
(B) 250 mg intramuscularly per day
(C) 100 mg intramuscularly per day
(D) 200 mg intramuscularly per day
(E) 341 mg intramuscularly per day"
"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s postoperative course was complicated by worsening anaemia and persistent iron deficiency after laparotomy. What intravenous iron formulation was administered to treat the persistent iron deficiency after surgery?",ferric carboxymaltose 1 g,(E),"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s postoperative course was complicated by worsening anaemia and persistent iron deficiency after laparotomy. What intravenous iron formulation was administered to treat the persistent iron deficiency after surgery?
(A) low-molecular-weight iron dextran 1 g
(B) iron sucrose 200 mg
(C) ferric derisomaltose 1 g
(D) two units of packed red blood cells
(E) ferric carboxymaltose 1 g",low-molecular-weight iron dextran 1 g,iron sucrose 200 mg,ferric derisomaltose 1 g,two units of packed red blood cells,ferric carboxymaltose 1 g,"[""iron sucrose 200 mg"", ""low-molecular-weight iron dextran 1 g"", ""ferric derisomaltose 1 g"", ""two units of packed red blood cells""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient's postoperative course was complicated by worsening anaemia and persistent iron deficiency after laparotomy, and the intravenous iron formulation administered to treat the persistent iron deficiency after surgery was ferric carboxymaltose 1 g","After the surgery, the worsening anaemia (Hb 7.5 g/L, HCT 24.3%), together with the persistence of the iron deficiency, required intravenous iron supplementation (ferric carboxymaltose 1 g) and two blood transfusions with success (Hb 10.0 g/L, HCT 30.4%).",Outcome and follow-up,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s postoperative course was complicated by worsening anaemia and persistent iron deficiency after laparotomy. What intravenous iron formulation was administered to treat the persistent iron deficiency after surgery?
(A) low-molecular-weight iron dextran 1 g
(B) iron sucrose 200 mg
(C) ferric derisomaltose 1 g
(D) two units of packed red blood cells
(E) ferric carboxymaltose 1 g"
