question,answer,fewshot_question,original_question,contextualized_question
"According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', how broadly applicable is the proposed Orthogonal Finetuning (OFT) method in terms of the diffusion architectures and neural network layer types to which it can be applied?
(A) layer-dependent
(B) domain-restricted
(C) architecture-specific
(D) model-agnostic",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', how broadly applicable is the proposed Orthogonal Finetuning (OFT) method in terms of the diffusion architectures and neural network layer types to which it can be applied?
(A) layer-dependent
(B) domain-restricted
(C) architecture-specific
(D) model-agnostic
Answer:","According to the paper, is OFT restricted to a single diffusion architecture or more widely applicable?","According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', how broadly applicable is the proposed Orthogonal Finetuning (OFT) method in terms of the diffusion architectures and neural network layer types to which it can be applied?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that, unlike prior work which minimizes hyperspherical energy to make neurons uniformly spaced on a hypersphere, this objective is not suitable for their finetuning setting. According to the authors, minimizing hyperspherical energy in this context would lead to uniformly spaced neurons and would likely destroy what aspect of the model?
(A) pretraining information
(B) layer normalization statistics
(C) tokenization boundaries
(D) positional embedding structure",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that, unlike prior work which minimizes hyperspherical energy to make neurons uniformly spaced on a hypersphere, this objective is not suitable for their finetuning setting. According to the authors, minimizing hyperspherical energy in this context would lead to uniformly spaced neurons and would likely destroy what aspect of the model?
(A) pretraining information
(B) layer normalization statistics
(C) tokenization boundaries
(D) positional embedding structure
Answer:",Minimizing hyperspherical energy would lead to uniformly spaced neurons and likely destroy what?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that, unlike prior work which minimizes hyperspherical energy to make neurons uniformly spaced on a hypersphere, this objective is not suitable for their finetuning setting. According to the authors, minimizing hyperspherical energy in this context would lead to uniformly spaced neurons and would likely destroy what aspect of the model?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that the success of their Orthogonal Finetuning (OFT) method in maintaining the semantic generation ability of pretrained text-to-image diffusion models relies on preserving a specific quantity that characterizes pairwise neuron relationships on the unit hypersphere. According to the authors, which preserved quantity do they claim is causally responsible for maintaining the pretrained model's semantic generation capability?
(A) hyperspherical energy
(B) angular coherence
(C) pairwise cosine similarity
(D) spherical alignment score",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that the success of their Orthogonal Finetuning (OFT) method in maintaining the semantic generation ability of pretrained text-to-image diffusion models relies on preserving a specific quantity that characterizes pairwise neuron relationships on the unit hypersphere. According to the authors, which preserved quantity do they claim is causally responsible for maintaining the pretrained model's semantic generation capability?
(A) hyperspherical energy
(B) angular coherence
(C) pairwise cosine similarity
(D) spherical alignment score
Answer:",Which preserved quantity do the authors claim is causally responsible for maintaining pretrained semantic generation?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors argue that the success of their Orthogonal Finetuning (OFT) method in maintaining the semantic generation ability of pretrained text-to-image diffusion models relies on preserving a specific quantity that characterizes pairwise neuron relationships on the unit hypersphere. According to the authors, which preserved quantity do they claim is causally responsible for maintaining the pretrained model's semantic generation capability?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose learning a layer-shared orthogonal transformation for neuron vectors so that their pairwise angles—and thus their hyperspherical similarities—are preserved. According to the paper, what fundamental mathematical property of orthogonal transformations guarantees that these hyperspherical similarities between neuron vectors remain unchanged when the same orthogonal transformation is applied to all of them?
(A) pairwise inner products
(B) eigenvalue spectra
(C) Euclidean norms
(D) vector magnitudes",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose learning a layer-shared orthogonal transformation for neuron vectors so that their pairwise angles—and thus their hyperspherical similarities—are preserved. According to the paper, what fundamental mathematical property of orthogonal transformations guarantees that these hyperspherical similarities between neuron vectors remain unchanged when the same orthogonal transformation is applied to all of them?
(A) pairwise inner products
(B) eigenvalue spectra
(C) Euclidean norms
(D) vector magnitudes
Answer:",What mathematical property of orthogonal transformations ensures hyperspherical similarities remain unchanged?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose learning a layer-shared orthogonal transformation for neuron vectors so that their pairwise angles—and thus their hyperspherical similarities—are preserved. According to the paper, what fundamental mathematical property of orthogonal transformations guarantees that these hyperspherical similarities between neuron vectors remain unchanged when the same orthogonal transformation is applied to all of them?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that the orthogonal matrices obtained from multiple OFT (Orthogonal Finetuning) tasks can be combined by matrix multiplication. According to the paper, when these task-specific orthogonal matrices are multiplied together, which key matrix property of the resulting product is preserved?
(A) symmetry
(B) sparsity
(C) positive definiteness
(D) orthogonality",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that the orthogonal matrices obtained from multiple OFT (Orthogonal Finetuning) tasks can be combined by matrix multiplication. According to the paper, when these task-specific orthogonal matrices are multiplied together, which key matrix property of the resulting product is preserved?
(A) symmetry
(B) sparsity
(C) positive definiteness
(D) orthogonality
Answer:","When combining orthogonal matrices from multiple tasks by multiplication, what matrix property is preserved?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors note that the orthogonal matrices obtained from multiple OFT (Orthogonal Finetuning) tasks can be combined by matrix multiplication. According to the paper, when these task-specific orthogonal matrices are multiplied together, which key matrix property of the resulting product is preserved?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors discuss an optional design choice where the same block matrix is shared across different layers (i.e., R_i = R_j for all i ≠ j) to further reduce the number of parameters, thereby improving parameter efficiency. According to the paper, when this block sharing is applied and the blocks are made identical, what aspect of the resulting models is primarily increased?
(A) expressivity
(B) stability
(C) variance
(D) bias",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors discuss an optional design choice where the same block matrix is shared across different layers (i.e., R_i = R_j for all i ≠ j) to further reduce the number of parameters, thereby improving parameter efficiency. According to the paper, when this block sharing is applied and the blocks are made identical, what aspect of the resulting models is primarily increased?
(A) expressivity
(B) stability
(C) variance
(D) bias
Answer:",Applying block sharing (making blocks identical) primarily increases what in the resulting models?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors discuss an optional design choice where the same block matrix is shared across different layers (i.e., R_i = R_j for all i ≠ j) to further reduce the number of parameters, thereby improving parameter efficiency. According to the paper, when this block sharing is applied and the blocks are made identical, what aspect of the resulting models is primarily increased?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', what is the single, unified mechanism that the authors introduce—based on layer-shared transformations of neurons—to preserve the pretrained text-to-image diffusion model’s semantic generative ability during finetuning?
(A) layer-shared diagonal transformation
(B) layer-normalized rotational mapping
(C) layer-shared orthogonal transformation
(D) layer-specific orthogonal projection",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', what is the single, unified mechanism that the authors introduce—based on layer-shared transformations of neurons—to preserve the pretrained text-to-image diffusion model’s semantic generative ability during finetuning?
(A) layer-shared diagonal transformation
(B) layer-normalized rotational mapping
(C) layer-shared orthogonal transformation
(D) layer-specific orthogonal projection
Answer:",What single mechanism does the paper propose to preserve pretrained models' semantic generative ability during finetuning?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', what is the single, unified mechanism that the authors introduce—based on layer-shared transformations of neurons—to preserve the pretrained text-to-image diffusion model’s semantic generative ability during finetuning?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that hyperspherical energy measures how uniformly neurons are spaced on a hypersphere and that orthogonal finetuning (OFT) is designed to preserve the hyperspherical energy of the pretrained model to avoid harming its intrinsic structure. According to the paper, if one were to finetune a diffusion model by explicitly minimizing hyperspherical energy instead of preserving it, what would likely happen to the pretrained semantic structures?
(A) strengthened
(B) preserved
(C) destroyed
(D) enhanced",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that hyperspherical energy measures how uniformly neurons are spaced on a hypersphere and that orthogonal finetuning (OFT) is designed to preserve the hyperspherical energy of the pretrained model to avoid harming its intrinsic structure. According to the paper, if one were to finetune a diffusion model by explicitly minimizing hyperspherical energy instead of preserving it, what would likely happen to the pretrained semantic structures?
(A) strengthened
(B) preserved
(C) destroyed
(D) enhanced
Answer:","If finetuning instead minimized hyperspherical energy, what would likely happen to pretrained semantic structures?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that hyperspherical energy measures how uniformly neurons are spaced on a hypersphere and that orthogonal finetuning (OFT) is designed to preserve the hyperspherical energy of the pretrained model to avoid harming its intrinsic structure. According to the paper, if one were to finetune a diffusion model by explicitly minimizing hyperspherical energy instead of preserving it, what would likely happen to the pretrained semantic structures?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors extend Orthogonal Finetuning (OFT) to Constrained Orthogonal Finetuning (COFT) in order to improve finetuning stability and better preserve the performance of the pretrained diffusion model. According to the paper, COFT constrains the finetuned model to remain close to the pretrained model in parameter space. What is the specific additional constraint that COFT introduces to achieve this improved finetuning stability?
(A) norm constraint
(B) orthogonality constraint
(C) radius constraint
(D) projection constraint",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors extend Orthogonal Finetuning (OFT) to Constrained Orthogonal Finetuning (COFT) in order to improve finetuning stability and better preserve the performance of the pretrained diffusion model. According to the paper, COFT constrains the finetuned model to remain close to the pretrained model in parameter space. What is the specific additional constraint that COFT introduces to achieve this improved finetuning stability?
(A) norm constraint
(B) orthogonality constraint
(C) radius constraint
(D) projection constraint
Answer:",What additional constraint does COFT introduce to improve finetuning stability?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors extend Orthogonal Finetuning (OFT) to Constrained Orthogonal Finetuning (COFT) in order to improve finetuning stability and better preserve the performance of the pretrained diffusion model. According to the paper, COFT constrains the finetuned model to remain close to the pretrained model in parameter space. What is the specific additional constraint that COFT introduces to achieve this improved finetuning stability?"
"According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', Orthogonal Finetuning (OFT) updates neuron weights multiplicatively using a layer-shared orthogonal transformation, while LoRA performs a different kind of weight update based on a structural constraint. If one were to combine OFT with LoRA, what type of complementary weight update from LoRA would be incorporated into the OFT framework?
(A) low-rank additive
(B) full-rank multiplicative
(C) high-rank subtractive
(D) sparse additive",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', Orthogonal Finetuning (OFT) updates neuron weights multiplicatively using a layer-shared orthogonal transformation, while LoRA performs a different kind of weight update based on a structural constraint. If one were to combine OFT with LoRA, what type of complementary weight update from LoRA would be incorporated into the OFT framework?
(A) low-rank additive
(B) full-rank multiplicative
(C) high-rank subtractive
(D) sparse additive
Answer:","If one combined OFT with LoRA, which complementary update type from LoRA would be added?","According to the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', Orthogonal Finetuning (OFT) updates neuron weights multiplicatively using a layer-shared orthogonal transformation, while LoRA performs a different kind of weight update based on a structural constraint. If one were to combine OFT with LoRA, what type of complementary weight update from LoRA would be incorporated into the OFT framework?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT) to modify neuron directions in each layer of a diffusion model while preserving the pairwise angles (i.e., hyperspherical similarities) between neurons. According to the paper, what specific type of layer-shared transformation do they apply to all neurons in a layer to achieve this change in neuron directions while keeping the pairwise angles intact?
(A) shared scaling
(B) shared translation
(C) shared rotation
(D) shared reflection",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT) to modify neuron directions in each layer of a diffusion model while preserving the pairwise angles (i.e., hyperspherical similarities) between neurons. According to the paper, what specific type of layer-shared transformation do they apply to all neurons in a layer to achieve this change in neuron directions while keeping the pairwise angles intact?
(A) shared scaling
(B) shared translation
(C) shared rotation
(D) shared reflection
Answer:",How can OFT change neuron directions while keeping pairwise angles intact?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors propose Orthogonal Finetuning (OFT) to modify neuron directions in each layer of a diffusion model while preserving the pairwise angles (i.e., hyperspherical similarities) between neurons. According to the paper, what specific type of layer-shared transformation do they apply to all neurons in a layer to achieve this change in neuron directions while keeping the pairwise angles intact?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy with the 2D Fourier transform, where an image is decomposed into a magnitude spectrum and a phase spectrum. According to this analogy, which of these two spectra corresponds to the neuron directions in the diffusion model that are responsible for preserving semantic information?
(A) magnitude spectrum
(B) phase spectrum
(C) amplitude spectrum
(D) frequency spectrum",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy with the 2D Fourier transform, where an image is decomposed into a magnitude spectrum and a phase spectrum. According to this analogy, which of these two spectra corresponds to the neuron directions in the diffusion model that are responsible for preserving semantic information?
(A) magnitude spectrum
(B) phase spectrum
(C) amplitude spectrum
(D) frequency spectrum
Answer:","In the 2D Fourier analogy used by the paper, which spectrum is analogous to neuron directions that preserve semantics?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors use an analogy with the 2D Fourier transform, where an image is decomposed into a magnitude spectrum and a phase spectrum. According to this analogy, which of these two spectra corresponds to the neuron directions in the diffusion model that are responsible for preserving semantic information?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the central idea is to learn a single, layer-shared orthogonal transformation for all neurons so that their pairwise angles (hyperspherical similarities) are provably preserved. According to this framework, what is expected to happen to these pairwise neuron angles if, instead of using one shared orthogonal transformation, each neuron is subjected to its own distinct orthogonal transformation?
(A) strictly preserved
(B) perfectly preserved
(C) approximately preserved
(D) not preserved",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the central idea is to learn a single, layer-shared orthogonal transformation for all neurons so that their pairwise angles (hyperspherical similarities) are provably preserved. According to this framework, what is expected to happen to these pairwise neuron angles if, instead of using one shared orthogonal transformation, each neuron is subjected to its own distinct orthogonal transformation?
(A) strictly preserved
(B) perfectly preserved
(C) approximately preserved
(D) not preserved
Answer:",What is the expected outcome on pairwise neuron angles if each neuron receives a different orthogonal transformation instead of a shared one?,"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the central idea is to learn a single, layer-shared orthogonal transformation for all neurons so that their pairwise angles (hyperspherical similarities) are provably preserved. According to this framework, what is expected to happen to these pairwise neuron angles if, instead of using one shared orthogonal transformation, each neuron is subjected to its own distinct orthogonal transformation?"
"In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that Orthogonal Finetuning (OFT) learns layer-shared orthogonal matrices \(\mathbf{R}\) that are multiplied with the pretrained weight matrices \(\mathbf{W}^0\) to obtain new weight matrices \(\mathbf{W} = \mathbf{R} \mathbf{W}^0\), thereby adjusting the canonical coordinate system of neurons in each layer while preserving pairwise angles between neurons. In linear-algebra terms, what operation on the neuron coordinates does this orthogonal transformation correspond to?
(A) projection onto a lower-dimensional subspace
(B) eigendecomposition of the weight matrix
(C) change of basis
(D) singular value decomposition",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that Orthogonal Finetuning (OFT) learns layer-shared orthogonal matrices \(\mathbf{R}\) that are multiplied with the pretrained weight matrices \(\mathbf{W}^0\) to obtain new weight matrices \(\mathbf{W} = \mathbf{R} \mathbf{W}^0\), thereby adjusting the canonical coordinate system of neurons in each layer while preserving pairwise angles between neurons. In linear-algebra terms, what operation on the neuron coordinates does this orthogonal transformation correspond to?
(A) projection onto a lower-dimensional subspace
(B) eigendecomposition of the weight matrix
(C) change of basis
(D) singular value decomposition
Answer:","In linear-algebra terms, what operation does OFT perform on neuron coordinates?","In the paper 'Controlling Text-to-Image Diffusion by Orthogonal Finetuning', the authors explain that Orthogonal Finetuning (OFT) learns layer-shared orthogonal matrices \(\mathbf{R}\) that are multiplied with the pretrained weight matrices \(\mathbf{W}^0\) to obtain new weight matrices \(\mathbf{W} = \mathbf{R} \mathbf{W}^0\), thereby adjusting the canonical coordinate system of neurons in each layer while preserving pairwise angles between neurons. In linear-algebra terms, what operation on the neuron coordinates does this orthogonal transformation correspond to?"
