probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of controllable generation where image-to-image translation is viewed as a form of controllable generation, previous methods mostly adopt",conditional generative adversarial networks.,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of controllable generation where image-to-image translation is viewed as a form of controllable generation, previous methods mostly adopt
(A) variational autoencoder models
(B) conditional generative adversarial networks.
(C) autoregressive models
(D) normalizing flow-based models
(E) diffusion probabilistic models",variational autoencoder models,conditional generative adversarial networks.,autoregressive models,normalizing flow-based models,diffusion probabilistic models,"[""diffusion probabilistic models"", ""autoregressive models"", ""variational autoencoder models"", ""normalizing flow-based models""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of controllable generation where image-to-image translation is viewed as a form of controllable generation, previous methods mostly adopt conditional generative adversarial networks.","The task of image-to-image translation can be viewed as a form of controllable generation, and previous methods mostly adopt conditional generative adversarial networks~\cite{isola2017image,zhu2017toward,wang2018high,park2019semantic,choi2018stargan}.",Related Work
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the task of image-to-image translation can be viewed as",controllable generation,(B),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the task of image-to-image translation can be viewed as
(A) style transfer
(B) controllable generation
(C) model finetuning
(D) text-to-image generation
(E) subject-driven generation",style transfer,controllable generation,model finetuning,text-to-image generation,subject-driven generation,"[""subject-driven generation"", ""text-to-image generation"", ""model finetuning"", ""style transfer""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the task of image-to-image translation can be viewed as controllable generation","The task of image-to-image translation can be viewed as a form of controllable generation, and previous methods mostly adopt conditional generative adversarial networks~\cite{isola2017image,zhu2017toward,wang2018high,park2019semantic,choi2018stargan}.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the DreamBooth framework, OFT finetunes the model using",orthogonal transformations,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the DreamBooth framework, OFT finetunes the model using
(A) low-rank adaptation matrices
(B) a reconstruction loss and a class-specific prior preservation loss
(C) naive finetuning with a small learning rate
(D) orthogonal transformations
(E) additional control signals",low-rank adaptation matrices,a reconstruction loss and a class-specific prior preservation loss,naive finetuning with a small learning rate,orthogonal transformations,additional control signals,"[""a reconstruction loss and a class-specific prior preservation loss"", ""naive finetuning with a small learning rate"", ""additional control signals"", ""low-rank adaptation matrices""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the DreamBooth framework, OFT finetunes the model using orthogonal transformations","OFT adopts the DreamBooth framework, but instead of performing naive finetuning with a small learning rate, OFT finetunes the model with orthogonal transformations.",Related Work
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet achieves by finetuning a pretrained diffusion model and adapting it to additional control signals what can be regarded as",controllable generation.,(E),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet achieves by finetuning a pretrained diffusion model and adapting it to additional control signals what can be regarded as
(A) subject-driven generation.
(B) image-to-image translation.
(C) parameter-efficient finetuning.
(D) identity preservation.
(E) controllable generation.",subject-driven generation.,image-to-image translation.,parameter-efficient finetuning.,identity preservation.,controllable generation.,"[""subject-driven generation."", ""image-to-image translation."", ""identity preservation."", ""parameter-efficient finetuning.""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet achieves by finetuning a pretrained diffusion model and adapting it to additional control signals what can be regarded as controllable generation.","More recently, ControlNet~\cite{zhang2023adding} proposes to control a pretrained diffusion model by finetuning and adapting it to additional control signals and achieves impressive controllable generation performance.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet proposes to control by finetuning and adapting to additional control signals",a pretrained diffusion model.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet proposes to control by finetuning and adapting to additional control signals
(A) a pretrained diffusion model.
(B) a generator around an initial inverted latent code.
(C) a personalized generative face prior.
(D) the text encoder network.
(E) a conditional generative adversarial network.",a pretrained diffusion model.,a generator around an initial inverted latent code.,a personalized generative face prior.,the text encoder network.,a conditional generative adversarial network.,"[""a conditional generative adversarial network."", ""the text encoder network."", ""a generator around an initial inverted latent code."", ""a personalized generative face prior.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", ControlNet proposes to control by finetuning and adapting to additional control signals a pretrained diffusion model.","More recently, ControlNet~\cite{zhang2023adding} proposes to control a pretrained diffusion model by finetuning and adapting it to additional control signals and achieves impressive controllable generation performance.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method described as controlling a pretrained diffusion model by finetuning it and adapting it to additional control signals in the controllable generation setting is",ControlNet.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method described as controlling a pretrained diffusion model by finetuning it and adapting it to additional control signals in the controllable generation setting is
(A) ControlNet.
(B) GLIGEN
(C) Palette
(D) DreamBooth
(E) T2I-Adapter",ControlNet.,GLIGEN,Palette,DreamBooth,T2I-Adapter,"[""T2I-Adapter"", ""DreamBooth"", ""Palette"", ""GLIGEN""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the method described as controlling a pretrained diffusion model by finetuning it and adapting it to additional control signals in the controllable generation setting is ControlNet.","More recently, ControlNet~\cite{zhang2023adding} proposes to control a pretrained diffusion model by finetuning and adapting it to additional control signals and achieves impressive controllable generation performance.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is applied to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, it achieves consistently better controllability with fewer training data and fewer",finetuning parameters.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is applied to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, it achieves consistently better controllability with fewer training data and fewer
(A) finetuning parameters.
(B) optimization steps.
(C) reconstruction losses.
(D) adapter layers.
(E) control signals.",finetuning parameters.,optimization steps.,reconstruction losses.,adapter layers.,control signals.,"[""control signals."", ""optimization steps."", ""adapter layers."", ""reconstruction losses.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is applied to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, it achieves consistently better controllability with fewer training data and fewer finetuning parameters.","Following the same task setting in \cite{zhang2023adding,mou2023t2i}, we apply OFT to finetune pretrained diffusion models, yielding consistently better controllability with fewer training data and less finetuning parameters.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", Stable Diffusion and DALL-E2 train diffusion models in",the latent space.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", Stable Diffusion and DALL-E2 train diffusion models in
(A) a shared CLIP embedding space for images and text.
(B) a VQ-GAN visual codebook space.
(C) the pixel space.
(D) the token space.
(E) the latent space.",a shared CLIP embedding space for images and text.,a VQ-GAN visual codebook space.,the pixel space.,the token space.,the latent space.,"[""the pixel space."", ""a shared CLIP embedding space for images and text."", ""a VQ-GAN visual codebook space."", ""the token space.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", Stable Diffusion and DALL-E2 train diffusion models in the latent space.",Stable Diffusion~\cite{rombach2022high} and DALL-E2~\cite{ramesh2022hierarchical} train diffusion models in the latent space.,Related Work
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT uses a layer-shared orthogonal transformation to update neuron weights in a multiplicative manner, it provably preserves among neurons in the same layer",the pair-wise angles,(B),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT uses a layer-shared orthogonal transformation to update neuron weights in a multiplicative manner, it provably preserves among neurons in the same layer
(A) the activation statistics of the layer
(B) the pair-wise angles
(C) the feature covariance structure
(D) the sparsity pattern of neuron connections
(E) the low-rank structure of the weight update",the activation statistics of the layer,the pair-wise angles,the feature covariance structure,the sparsity pattern of neuron connections,the low-rank structure of the weight update,"[""the low-rank structure of the weight update"", ""the activation statistics of the layer"", ""the sparsity pattern of neuron connections"", ""the feature covariance structure""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT uses a layer-shared orthogonal transformation to update neuron weights in a multiplicative manner, it provably preserves among neurons in the same layer the pair-wise angles","In contrast, OFT uses layer-shared orthogonal transformation to update neuron weights in a multiplicative manner, and it provably preserves the pair-wise angles among neurons in the same layer, yielding better stability.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT avoids introducing any additional computational overhead during",test-time inference.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT avoids introducing any additional computational overhead during
(A) image-to-image translation.
(B) parameter-efficient adaptation.
(C) training-time optimization.
(D) pretrained model finetuning.
(E) test-time inference.",image-to-image translation.,parameter-efficient adaptation.,training-time optimization.,pretrained model finetuning.,test-time inference.,"[""pretrained model finetuning."", ""training-time optimization."", ""parameter-efficient adaptation."", ""image-to-image translation.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT avoids introducing any additional computational overhead during test-time inference.","More significantly, OFT does not introduce any additional computational overhead during test-time inference.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is used to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, the aspect that is consistently better while using fewer training data and fewer finetuning parameters is",controllability.,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is used to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, the aspect that is consistently better while using fewer training data and fewer finetuning parameters is
(A) generation fidelity.
(B) training stability.
(C) identity preservation.
(D) controllability.
(E) test-time inference efficiency.",generation fidelity.,training stability.,identity preservation.,controllability.,test-time inference efficiency.,"[""identity preservation."", ""generation fidelity."", ""test-time inference efficiency."", ""training stability.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when OFT is used to finetune pretrained diffusion models under the same task setting as ControlNet and T2I-Adapter, the aspect that is consistently better while using fewer training data and fewer finetuning parameters is controllability.","Following the same task setting in \cite{zhang2023adding,mou2023t2i}, we apply OFT to finetune pretrained diffusion models, yielding consistently better controllability with fewer training data and less finetuning parameters.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the SphereNet result implies that when a neural network is trained with all neurons normalized onto a unit hypersphere, the most important information from data can be fully captured by",the direction of neurons.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the SphereNet result implies that when a neural network is trained with all neurons normalized onto a unit hypersphere, the most important information from data can be fully captured by
(A) the standard inner product.
(B) the Euclidean distance between features.
(C) the norm of feature activations.
(D) the magnitude of neurons.
(E) the direction of neurons.",the standard inner product.,the Euclidean distance between features.,the norm of feature activations.,the magnitude of neurons.,the direction of neurons.,"[""the magnitude of neurons."", ""the standard inner product."", ""the Euclidean distance between features."", ""the norm of feature activations.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the SphereNet result implies that when a neural network is trained with all neurons normalized onto a unit hypersphere, the most important information from data can be fully captured by the direction of neurons.","SphereNet~\cite{liu2017deep} shows that training a neural network with all neurons normalized onto a unit hypersphere yields comparable capacity and even better generalizability, implying that the direction of neurons can fully capture the most important information from data.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the kind of methods that are heavily studied in natural language processing as a form of finetuning are",adaptation methods.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the kind of methods that are heavily studied in natural language processing as a form of finetuning are
(A) adaptation methods.
(B) prompt tuning methods.
(C) orthogonal transformation methods.
(D) prefix-tuning methods.
(E) low-rank finetuning methods.",adaptation methods.,prompt tuning methods.,orthogonal transformation methods.,prefix-tuning methods.,low-rank finetuning methods.,"[""orthogonal transformation methods."", ""low-rank finetuning methods."", ""prompt tuning methods."", ""prefix-tuning methods.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the kind of methods that are heavily studied in natural language processing as a form of finetuning are adaptation methods.","As a form of finetuning, adaptation methods (\emph{e.g.}, \cite{hulora2022,houlsby2019parameter,pfeiffer2020adapterfusion}) are heavily studied in natural language processing.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of why the authors want to finetune the angle of neurons in text-to-image diffusion models, the cited empirical observation says angular feature difference well characterizes",the semantic gap.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of why the authors want to finetune the angle of neurons in text-to-image diffusion models, the cited empirical observation says angular feature difference well characterizes
(A) the latent manifold structure.
(B) model generalizability.
(C) the class boundary.
(D) the most important information from data.
(E) the semantic gap.",the latent manifold structure.,model generalizability.,the class boundary.,the most important information from data.,the semantic gap.,"[""the most important information from data."", ""model generalizability."", ""the class boundary."", ""the latent manifold structure.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the discussion of why the authors want to finetune the angle of neurons in text-to-image diffusion models, the cited empirical observation says angular feature difference well characterizes the semantic gap.","For the first question, we draw inspiration from the empirical observation in \cite{liu2018decoupled,chen2020angular} that angular feature difference well characterizes the semantic gap.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the training stage produces the feature map from the convolution kernel output $z$ and the input $\bm{x}$ in the sliding window using",the standard inner product.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the training stage produces the feature map from the convolution kernel output $z$ and the input $\bm{x}$ in the sliding window using
(A) the standard inner product.
(B) the Euclidean distance between the kernel and input.
(C) the angular information alone.
(D) the magnitude information alone.
(E) the cosine activation.",the standard inner product.,the Euclidean distance between the kernel and input.,the angular information alone.,the magnitude information alone.,the cosine activation.,"[""the magnitude information alone."", ""the angular information alone."", ""the cosine activation."", ""the Euclidean distance between the kernel and input.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the training stage produces the feature map from the convolution kernel output $z$ and the input $\bm{x}$ in the sliding window using the standard inner product.","In the training stage, we use the standard inner product to produce the feature map ($z$ denotes the element output of the convolution kernel $\bm{w}$ and $\bm{x}$ is the input in the sliding window).",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", adaptation methods are heavily studied as a form of finetuning in the field of",natural language processing.,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", adaptation methods are heavily studied as a form of finetuning in the field of
(A) reinforcement learning.
(B) speech processing.
(C) computer vision.
(D) text-to-image generation.
(E) natural language processing.",reinforcement learning.,speech processing.,computer vision.,text-to-image generation.,natural language processing.,"[""computer vision."", ""text-to-image generation."", ""speech processing."", ""reinforcement learning.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", adaptation methods are heavily studied as a form of finetuning in the field of natural language processing.","As a form of finetuning, adaptation methods (\emph{e.g.}, \cite{hulora2022,houlsby2019parameter,pfeiffer2020adapterfusion}) are heavily studied in natural language processing.",Related Work
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", according to the authors’ discussion of SphereNet and the importance of neuron directions, training a neural network with all neurons normalized onto a unit hypersphere yields, in addition to comparable capacity,",even better generalizability,(C),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", according to the authors’ discussion of SphereNet and the importance of neuron directions, training a neural network with all neurons normalized onto a unit hypersphere yields, in addition to comparable capacity,
(A) faster convergence during finetuning
(B) full preservation of magnitude information
(C) even better generalizability
(D) better robustness to adversarial perturbations
(E) a stronger characterization of the semantic gap",faster convergence during finetuning,full preservation of magnitude information,even better generalizability,better robustness to adversarial perturbations,a stronger characterization of the semantic gap,"[""a stronger characterization of the semantic gap"", ""full preservation of magnitude information"", ""better robustness to adversarial perturbations"", ""faster convergence during finetuning""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", according to the authors’ discussion of SphereNet and the importance of neuron directions, training a neural network with all neurons normalized onto a unit hypersphere yields, in addition to comparable capacity, even better generalizability","SphereNet~\cite{liu2017deep} shows that training a neural network with all neurons normalized onto a unit hypersphere yields comparable capacity and even better generalizability, implying that the direction of neurons can fully capture the most important information from data.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the comparison between OFT and LoRA as finetuning methods, OFT updates neuron weights in a multiplicative manner using",layer-shared orthogonal transformation.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the comparison between OFT and LoRA as finetuning methods, OFT updates neuron weights in a multiplicative manner using
(A) layer-shared orthogonal transformation.
(B) a low-rank structure for the additive weight update
(C) additional control signals from a ControlNet branch
(D) task-specific adapter bottleneck modules
(E) layer-wise affine transformation matrices",layer-shared orthogonal transformation.,a low-rank structure for the additive weight update,additional control signals from a ControlNet branch,task-specific adapter bottleneck modules,layer-wise affine transformation matrices,"[""a low-rank structure for the additive weight update"", ""task-specific adapter bottleneck modules"", ""layer-wise affine transformation matrices"", ""additional control signals from a ControlNet branch""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the comparison between OFT and LoRA as finetuning methods, OFT updates neuron weights in a multiplicative manner using layer-shared orthogonal transformation.","In contrast, OFT uses layer-shared orthogonal transformation to update neuron weights in a multiplicative manner, and it provably preserves the pair-wise angles among neurons in the same layer, yielding better stability.",Related Work
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment with a standard convolutional autoencoder trained on flower images, method (b) generates the feature map during testing using",the magnitude information,(B),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment with a standard convolutional autoencoder trained on flower images, method (b) generates the feature map during testing using
(A) the angular information
(B) the magnitude information
(C) the cosine similarity between the kernel and input patch
(D) the inner product used in training
(E) the orthogonal transformation of neurons",the angular information,the magnitude information,the cosine similarity between the kernel and input patch,the inner product used in training,the orthogonal transformation of neurons,"[""the inner product used in training"", ""the angular information"", ""the cosine similarity between the kernel and input patch"", ""the orthogonal transformation of neurons""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment with a standard convolutional autoencoder trained on flower images, method (b) generates the feature map during testing using the magnitude information","In the testing stage, we compare three ways to generate the feature map: (a) the inner product used in training, (b) the magnitude information, and (c) the angular information.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", because training is based only on inner product, the activation the authors emphasize they do not apply during training is",the cosine activation (c),(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", because training is based only on inner product, the activation the authors emphasize they do not apply during training is
(A) the softmax activation
(B) the inner-product feature map (a)
(C) the ReLU activation
(D) the cosine activation (c)
(E) the magnitude information (b)",the softmax activation,the inner-product feature map (a),the ReLU activation,the cosine activation (c),the magnitude information (b),"[""the magnitude information (b)"", ""the inner-product feature map (a)"", ""the ReLU activation"", ""the softmax activation""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", because training is based only on inner product, the activation the authors emphasize they do not apply during training is the cosine activation (c)","We emphasize that we do not apply the cosine activation (c) during training, and the training is done only based on inner product.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the angles (directions) of neurons play the major role in storing, based on the toy autoencoder results discussed in Figure~\ref{fig:toy_ae},",the semantic information of the input images.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the angles (directions) of neurons play the major role in storing, based on the toy autoencoder results discussed in Figure~\ref{fig:toy_ae},
(A) the semantic information of the input images.
(B) the class-label information of the input images.
(C) the magnitude information of the input images.
(D) the low-level texture information of the input images.
(E) the pixel-wise reconstruction details of the input images.",the semantic information of the input images.,the class-label information of the input images.,the magnitude information of the input images.,the low-level texture information of the input images.,the pixel-wise reconstruction details of the input images.,"[""the magnitude information of the input images."", ""the low-level texture information of the input images."", ""the pixel-wise reconstruction details of the input images."", ""the class-label information of the input images.""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the angles (directions) of neurons play the major role in storing, based on the toy autoencoder results discussed in Figure~\ref{fig:toy_ae}, the semantic information of the input images.",The results imply that the angles (directions) of neurons play the major role in storing the semantic information of the input images.,Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy autoencoder analysis of feature-map generation, given that the authors do not apply the cosine activation (c) during training, the training is based on the",inner product.,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy autoencoder analysis of feature-map generation, given that the authors do not apply the cosine activation (c) during training, the training is based on the
(A) cosine similarity
(B) angular information
(C) magnitude information
(D) inner product.
(E) orthogonal transformation",cosine similarity,angular information,magnitude information,inner product.,orthogonal transformation,"[""angular information"", ""magnitude information"", ""orthogonal transformation"", ""cosine similarity""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy autoencoder analysis of feature-map generation, given that the authors do not apply the cosine activation (c) during training, the training is based on the inner product.","We emphasize that we do not apply the cosine activation (c) during training, and the training is done only based on inner product.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors find that a sweet spot between flexibility and regularity when finetuning the directions of neurons to modify the semantic information of images is",orthogonal transformation.,(A),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors find that a sweet spot between flexibility and regularity when finetuning the directions of neurons to modify the semantic information of images is
(A) orthogonal transformation.
(B) orthogonality constraint
(C) angular transformation
(D) low-rank adaptation
(E) cosine activation",orthogonal transformation.,orthogonality constraint,angular transformation,low-rank adaptation,cosine activation,"[""angular transformation"", ""orthogonality constraint"", ""cosine activation"", ""low-rank adaptation""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors find that a sweet spot between flexibility and regularity when finetuning the directions of neurons to modify the semantic information of images is orthogonal transformation.","It may be more flexible to use some other angular transformation that rotates different neurons with different angles, but we find that orthogonal transformation is a sweet spot between flexibility and regularity.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", what is likely to be more effective for modifying the semantic information of images is",the neuron directions.,(D),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", what is likely to be more effective for modifying the semantic information of images is
(A) the cosine activation
(B) the orthogonal transformation
(C) the standard inner product
(D) the neuron directions.
(E) the magnitude information of neurons",the cosine activation,the orthogonal transformation,the standard inner product,the neuron directions.,the magnitude information of neurons,"[""the magnitude information of neurons"", ""the standard inner product"", ""the orthogonal transformation"", ""the cosine activation""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", what is likely to be more effective for modifying the semantic information of images is the neuron directions.","In order to modify the semantic information of images, finetuning the neuron directions will likely be more effective.",Orthogonal Finetuning
"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the testing stage uses a third way to generate the feature map, alongside the inner product used in training and the magnitude information, namely",the angular information,(E),"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the testing stage uses a third way to generate the feature map, alongside the inner product used in training and the magnitude information, namely
(A) the unit hypersphere representation
(B) the cosine activation
(C) the normalized inner product
(D) the Euclidean distance
(E) the angular information",the unit hypersphere representation,the cosine activation,the normalized inner product,the Euclidean distance,the angular information,"[""the cosine activation"", ""the normalized inner product"", ""the Euclidean distance"", ""the unit hypersphere representation""]","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the toy experiment where a standard convolutional autoencoder is trained on flower images, the testing stage uses a third way to generate the feature map, alongside the inner product used in training and the magnitude information, namely the angular information","In the testing stage, we compare three ways to generate the feature map: (a) the inner product used in training, (b) the magnitude information, and (c) the angular information.",Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", using a small learning rate during standard finetuning implicitly encourages",a small deviation from the pretrained model.,(C),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", using a small learning rate during standard finetuning implicitly encourages
(A) a simultaneous rotation or reflection of all neurons.
(B) a low-rank constraint on the weight update.
(C) a small deviation from the pretrained model.
(D) a sparse update affecting only a few pretrained parameters.
(E) an exact preservation of pair-wise neuron similarity.",a simultaneous rotation or reflection of all neurons.,a low-rank constraint on the weight update.,a small deviation from the pretrained model.,a sparse update affecting only a few pretrained parameters.,an exact preservation of pair-wise neuron similarity.,"[""a low-rank constraint on the weight update."", ""an exact preservation of pair-wise neuron similarity."", ""a simultaneous rotation or reflection of all neurons."", ""a sparse update affecting only a few pretrained parameters.""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", using a small learning rate during standard finetuning implicitly encourages a small deviation from the pretrained model.","The small learning rate implicitly encourages a small deviation from the pretrained model, and the standard finetuning essentially aims to train the model while implicitly minimizing $\thickmuskip=2mu \medmuskip=2mu \| \bm{M} - \bm{M}^0\|$ where $\bm{M}$ is the finetuned model weights and $\bm{M}^0$ is the pretrained model weights.",Orthogonal Finetuning
"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation experiment using the setting of ControlNet, OFT without the orthogonality constraint fails to generate",any realistic image.,(B),"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation experiment using the setting of ControlNet, OFT without the orthogonality constraint fails to generate
(A) images with accurate control.
(B) any realistic image.
(C) high-resolution images.
(D) any semantically correct image.
(E) images that follow the text prompt.",images with accurate control.,any realistic image.,high-resolution images.,any semantically correct image.,images that follow the text prompt.,"[""images with accurate control."", ""any semantically correct image."", ""high-resolution images."", ""images that follow the text prompt.""]","In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the controllable generation experiment using the setting of ControlNet, OFT without the orthogonality constraint fails to generate any realistic image.","In comparison, OFT without the orthogonality constraint fails to generate any realistic image and achieve no control effect.",Orthogonal Finetuning
