probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"In the case ""Apex Bank v. CC Serve Corp."", Apex filed intent-to-use applications with the United States Patent and Trademark Office to register the ASPIRE BANK word and design marks for banking and financing services, and",the examining attorney approved the ASPIRE BANK word and design marks for publication,(C),"In the case ""Apex Bank v. CC Serve Corp."", Apex filed intent-to-use applications with the United States Patent and Trademark Office to register the ASPIRE BANK word and design marks for banking and financing services, and
(A) the examining attorney refused the ASPIRE BANK word and design marks on likelihood-of-confusion grounds
(B) the applications were suspended after CC Serve filed an opposition before the marks were published
(C) the examining attorney approved the ASPIRE BANK word and design marks for publication
(D) the Trademark Trial and Appeal Board granted CC Serve summary judgment and barred publication of the marks
(E) the USPTO required Apex to amend the applications to the Supplemental Register for banking services",the examining attorney refused the ASPIRE BANK word and design marks on likelihood-of-confusion grounds,the applications were suspended after CC Serve filed an opposition before the marks were published,the examining attorney approved the ASPIRE BANK word and design marks for publication,the Trademark Trial and Appeal Board granted CC Serve summary judgment and barred publication of the marks,the USPTO required Apex to amend the applications to the Supplemental Register for banking services,"[""the examining attorney refused the ASPIRE BANK word and design marks on likelihood-of-confusion grounds"", ""the applications were suspended after CC Serve filed an opposition before the marks were published"", ""the USPTO required Apex to amend the applications to the Supplemental Register for banking services"", ""the Trademark Trial and Appeal Board granted CC Serve summary judgment and barred publication of the marks""]","In the case ""Apex Bank v. CC Serve Corp."", Apex filed intent-to-use applications with the United States Patent and Trademark Office to register the ASPIRE BANK word and design marks for banking and financing services, and the examining attorney approved the ASPIRE BANK word and design marks for publication","Nonetheless, the examining attorney approved the ASPIRE BANK word and design marks for publication, and the marks published on December 17, 2019.",I
"According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, likelihood of confusion is","a question of law, based on findings of relevant underlying facts, namely findings under the DuPont factors.",(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, likelihood of confusion is
(A) a mixed question of law and fact analyzed under the Polaroid factors rather than the DuPont factors.
(B) an equitable determination turning chiefly on priority of use and actual confusion, not on the DuPont factors.
(C) a pure question of fact, determined by the Board’s findings on the DuPont factors and reviewed for substantial evidence.
(D) a question of law, based on findings of relevant underlying facts, namely findings under the DuPont factors.
(E) a question of statutory interpretation reviewed de novo, without dependence on any underlying factual findings.",a mixed question of law and fact analyzed under the Polaroid factors rather than the DuPont factors.,"an equitable determination turning chiefly on priority of use and actual confusion, not on the DuPont factors.","a pure question of fact, determined by the Board’s findings on the DuPont factors and reviewed for substantial evidence.","a question of law, based on findings of relevant underlying facts, namely findings under the DuPont factors.","a question of statutory interpretation reviewed de novo, without dependence on any underlying factual findings.","[""a pure question of fact, determined by the Board\u2019s findings on the DuPont factors and reviewed for substantial evidence."", ""a mixed question of law and fact analyzed under the Polaroid factors rather than the DuPont factors."", ""a question of statutory interpretation reviewed de novo, without dependence on any underlying factual findings."", ""an equitable determination turning chiefly on priority of use and actual confusion, not on the DuPont factors.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, likelihood of confusion is a question of law, based on findings of relevant underlying facts, namely findings under the DuPont factors.","Likelihood of confusion is a question of law, based on findings of relevant underlying facts, namely findings under the DuPont factors.” M2 Software, 450 F.3d at 1381.",II
"According to the opinion in ""Apex Bank v. CC Serve Corp."", after the examining attorney approved Apex's ASPIRE BANK word and design marks for publication during USPTO prosecution, those marks were published on","December 17, 2019.",(A),"According to the opinion in ""Apex Bank v. CC Serve Corp."", after the examining attorney approved Apex's ASPIRE BANK word and design marks for publication during USPTO prosecution, those marks were published on
(A) December 17, 2019.
(B) February 18, 2020.
(C) November 26, 2019.
(D) January 14, 2020.
(E) August 20, 2019.","December 17, 2019.","February 18, 2020.","November 26, 2019.","January 14, 2020.","August 20, 2019.","[""August 20, 2019."", ""November 26, 2019."", ""January 14, 2020."", ""February 18, 2020.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", after the examining attorney approved Apex's ASPIRE BANK word and design marks for publication during USPTO prosecution, those marks were published on December 17, 2019.","Nonetheless, the examining attorney approved the ASPIRE BANK word and design marks for publication, and the marks published on December 17, 2019.",I
"According to the opinion in ""Apex Bank v. CC Serve Corp."", the trademark opposition provision of the Lanham Act at issue was",Section 2(d),(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", the trademark opposition provision of the Lanham Act at issue was
(A) Section 43(a)
(B) Section 32(1)
(C) Section 2(f)
(D) Section 2(d)
(E) Section 2(e)(1)",Section 43(a),Section 32(1),Section 2(f),Section 2(d),Section 2(e)(1),"[""Section 2(e)(1)"", ""Section 2(f)"", ""Section 43(a)"", ""Section 32(1)""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", the trademark opposition provision of the Lanham Act at issue was Section 2(d)","A trademark opposition under Section 2(d) of the Lanham Act requires registration refusal when “confusion is likely because of concurrent use of the marks of an applicant and a prior user on their respective goods.” Application of E. I. DuPont DeNemours & Co., 476 F.2d 1357, 1360 (C.C.P.A. 1973).",II
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the appellate court reviews a trademark likelihood-of-confusion determination under the DuPont factors and the findings on those factors are challenged on appeal, it uses the standard of",substantial evidence when called into question on appeal.,(C),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the appellate court reviews a trademark likelihood-of-confusion determination under the DuPont factors and the findings on those factors are challenged on appeal, it uses the standard of
(A) abuse of discretion unless the Board applied the wrong legal standard.
(B) de novo review because likelihood of confusion is a question of law.
(C) substantial evidence when called into question on appeal.
(D) arbitrary-and-capricious review under the Administrative Procedure Act.
(E) clear error when the underlying DuPont-factor findings are challenged on appeal.",abuse of discretion unless the Board applied the wrong legal standard.,de novo review because likelihood of confusion is a question of law.,substantial evidence when called into question on appeal.,arbitrary-and-capricious review under the Administrative Procedure Act.,clear error when the underlying DuPont-factor findings are challenged on appeal.,"[""de novo review because likelihood of confusion is a question of law."", ""clear error when the underlying DuPont-factor findings are challenged on appeal."", ""abuse of discretion unless the Board applied the wrong legal standard."", ""arbitrary-and-capricious review under the Administrative Procedure Act.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the appellate court reviews a trademark likelihood-of-confusion determination under the DuPont factors and the findings on those factors are challenged on appeal, it uses the standard of substantial evidence when called into question on appeal.","Each of the [thirteen] DuPont factors presents a question of fact, findings with regard to which we test for substantial evidence when called into question on appeal.” Bose Corp. v. QSC Audio Prods., Inc., 293 F.3d 1367, 1370 (Fed. Cir. 2002).",II
"According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, the Board need not consider",every DuPont factor,(C),"According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, the Board need not consider
(A) the relevant underlying facts
(B) the ultimate likelihood of confusion
(C) every DuPont factor
(D) the DuPont factors that are relevant and of record
(E) the similarity of the marks and the relatedness of the goods",the relevant underlying facts,the ultimate likelihood of confusion,every DuPont factor,the DuPont factors that are relevant and of record,the similarity of the marks and the relatedness of the goods,"[""the relevant underlying facts"", ""the DuPont factors that are relevant and of record"", ""the ultimate likelihood of confusion"", ""the similarity of the marks and the relatedness of the goods""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, the Board need not consider every DuPont factor","The Board need not consider every DuPont factor, only those “that are relevant and of record.” M2 Software, 450 F.3d at 1382.",II
"According to the opinion in ""Apex Bank v. CC Serve Corp."", under the second DuPont factor addressing the similarity of the parties’ goods or services, the evidence must establish that",the respective products are related in some manner,(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", under the second DuPont factor addressing the similarity of the parties’ goods or services, the evidence must establish that
(A) the respective services have generated actual confusion among consumers
(B) the respective purchasers exercise a low degree of care when selecting them
(C) the respective products directly compete in the same market segment
(D) the respective products are related in some manner
(E) the respective marks create the same overall commercial impression",the respective services have generated actual confusion among consumers,the respective purchasers exercise a low degree of care when selecting them,the respective products directly compete in the same market segment,the respective products are related in some manner,the respective marks create the same overall commercial impression,"[""the respective marks create the same overall commercial impression"", ""the respective products directly compete in the same market segment"", ""the respective services have generated actual confusion among consumers"", ""the respective purchasers exercise a low degree of care when selecting them""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", under the second DuPont factor addressing the similarity of the parties’ goods or services, the evidence must establish that the respective products are related in some manner",The services need not be identical—the evidence need only establish that “the respective products are related in some manner and/or [that] the circumstances surrounding their marketing are such that they could give rise to the mistaken belief that they emanate from the same source.”,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when applying the second DuPont factor on the similarity of the parties’ goods or services, the services need not be identical; the evidence may instead show that the products are related or that the circumstances surrounding their marketing could give rise to",the mistaken belief that they emanate from the same source.,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when applying the second DuPont factor on the similarity of the parties’ goods or services, the services need not be identical; the evidence may instead show that the products are related or that the circumstances surrounding their marketing could give rise to
(A) consumer uncertainty regarding the registrability of the respective marks.
(B) a presumption of actual confusion in the marketplace.
(C) the conclusion that they are offered to overlapping classes of purchasers.
(D) the inference that they move through the same channels of trade.
(E) the mistaken belief that they emanate from the same source.",consumer uncertainty regarding the registrability of the respective marks.,a presumption of actual confusion in the marketplace.,the conclusion that they are offered to overlapping classes of purchasers.,the inference that they move through the same channels of trade.,the mistaken belief that they emanate from the same source.,"[""consumer uncertainty regarding the registrability of the respective marks."", ""the inference that they move through the same channels of trade."", ""a presumption of actual confusion in the marketplace."", ""the conclusion that they are offered to overlapping classes of purchasers.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when applying the second DuPont factor on the similarity of the parties’ goods or services, the services need not be identical; the evidence may instead show that the products are related or that the circumstances surrounding their marketing could give rise to the mistaken belief that they emanate from the same source.",The services need not be identical—the evidence need only establish that “the respective products are related in some manner and/or [that] the circumstances surrounding their marketing are such that they could give rise to the mistaken belief that they emanate from the same source.”,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", in analyzing the second DuPont factor, the Board compared Apex’s banking and financing services with CC Serve’s",credit card services,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", in analyzing the second DuPont factor, the Board compared Apex’s banking and financing services with CC Serve’s
(A) electronic funds transfer services
(B) banking and financing services
(C) debt collection services
(D) loan underwriting services
(E) credit card services",electronic funds transfer services,banking and financing services,debt collection services,loan underwriting services,credit card services,"[""banking and financing services"", ""loan underwriting services"", ""electronic funds transfer services"", ""debt collection services""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", in analyzing the second DuPont factor, the Board compared Apex’s banking and financing services with CC Serve’s credit card services",The Board assessed the similarities between credit card services (CC Serve’s services) and banking and financing services (Apex’s services).,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded that",the sixth DuPont factor did not weigh in favor of Apex.,(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded that
(A) the first DuPont factor did not weigh in favor of either party.
(B) the sixth DuPont factor weighed in favor of Apex, while the first and second favored CC Serve.
(C) the first and second DuPont factors weighed in favor of Apex.
(D) the sixth DuPont factor did not weigh in favor of Apex.
(E) Apex’s mark was generic and therefore barred from registration.",the first DuPont factor did not weigh in favor of either party.,"the sixth DuPont factor weighed in favor of Apex, while the first and second favored CC Serve.",the first and second DuPont factors weighed in favor of Apex.,the sixth DuPont factor did not weigh in favor of Apex.,Apex’s mark was generic and therefore barred from registration.,"[""the first and second DuPont factors weighed in favor of Apex."", ""the sixth DuPont factor weighed in favor of Apex, while the first and second favored CC Serve."", ""the first DuPont factor did not weigh in favor of either party."", ""Apex\u2019s mark was generic and therefore barred from registration.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded that the sixth DuPont factor did not weigh in favor of Apex.","The Board concluded that the sixth DuPont factor did not weigh in favor of Apex, and that the first and second DuPont factors weigh in favor of CC Serve. J.A. 62–63.",III
"In the case ""Apex Bank v. CC Serve Corp."", when assessing the second DuPont factor and the relatedness of credit card services to banking and financing services, the Board considered evidence to support its finding that the services could emanate from a single source under one mark, namely",third-party registrations that cover (1) credit card and (2) banking and financing services,(A),"In the case ""Apex Bank v. CC Serve Corp."", when assessing the second DuPont factor and the relatedness of credit card services to banking and financing services, the Board considered evidence to support its finding that the services could emanate from a single source under one mark, namely
(A) third-party registrations that cover (1) credit card and (2) banking and financing services
(B) third-party website evidence showing banks offering credit card programs together with loan, mortgage, and deposit services under the same house mark
(C) industry expert testimony about the overlap between consumer finance markets and the federal regulation of banks and credit providers
(D) evidence of actual consumer confusion between Apex’s banking services and CC Serve’s credit card services in the marketplace
(E) dictionary definitions of “banking,” “bank,” and “finance” showing that issuing credit cards is a form of extending credit or providing funds",third-party registrations that cover (1) credit card and (2) banking and financing services,"third-party website evidence showing banks offering credit card programs together with loan, mortgage, and deposit services under the same house mark",industry expert testimony about the overlap between consumer finance markets and the federal regulation of banks and credit providers,evidence of actual consumer confusion between Apex’s banking services and CC Serve’s credit card services in the marketplace,"dictionary definitions of “banking,” “bank,” and “finance” showing that issuing credit cards is a form of extending credit or providing funds","[""dictionary definitions of \u201cbanking,\u201d \u201cbank,\u201d and \u201cfinance\u201d showing that issuing credit cards is a form of extending credit or providing funds"", ""evidence of actual consumer confusion between Apex\u2019s banking services and CC Serve\u2019s credit card services in the marketplace"", ""third-party website evidence showing banks offering credit card programs together with loan, mortgage, and deposit services under the same house mark"", ""industry expert testimony about the overlap between consumer finance markets and the federal regulation of banks and credit providers""]","In the case ""Apex Bank v. CC Serve Corp."", when assessing the second DuPont factor and the relatedness of credit card services to banking and financing services, the Board considered evidence to support its finding that the services could emanate from a single source under one mark, namely third-party registrations that cover (1) credit card and (2) banking and financing services",The Board also considered third-party registrations that cover (1) credit card and (2) banking and financing services to support its finding that “the services are of a type that may emanate from a single source under one mark.”,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board evaluated the second DuPont factor by comparing CC Serve’s credit card services with Apex’s services, Apex’s services were identified as",banking and financing services,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board evaluated the second DuPont factor by comparing CC Serve’s credit card services with Apex’s services, Apex’s services were identified as
(A) retail banking and mortgage underwriting services
(B) financial investment and wealth management services
(C) credit card services
(D) consumer lending and loan servicing services
(E) banking and financing services",retail banking and mortgage underwriting services,financial investment and wealth management services,credit card services,consumer lending and loan servicing services,banking and financing services,"[""credit card services"", ""consumer lending and loan servicing services"", ""retail banking and mortgage underwriting services"", ""financial investment and wealth management services""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board evaluated the second DuPont factor by comparing CC Serve’s credit card services with Apex’s services, Apex’s services were identified as banking and financing services",The Board assessed the similarities between credit card services (CC Serve’s services) and banking and financing services (Apex’s services).,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when reviewing the Board’s analysis of the second DuPont factor on likelihood of confusion, the Board carefully considered, in evaluating whether Apex’s and CC Serve’s services were highly similar,",the descriptions of each party’s services,(B),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when reviewing the Board’s analysis of the second DuPont factor on likelihood of confusion, the Board carefully considered, in evaluating whether Apex’s and CC Serve’s services were highly similar,
(A) whether the parties’ services were directly competitive with each other
(B) the descriptions of each party’s services
(C) the number and nature of similar marks used on similar services
(D) evidence of actual consumer confusion between the parties’ marks
(E) the channels of trade through which Apex and CC Serve offered their services",whether the parties’ services were directly competitive with each other,the descriptions of each party’s services,the number and nature of similar marks used on similar services,evidence of actual consumer confusion between the parties’ marks,the channels of trade through which Apex and CC Serve offered their services,"[""whether the parties\u2019 services were directly competitive with each other"", ""the number and nature of similar marks used on similar services"", ""the channels of trade through which Apex and CC Serve offered their services"", ""evidence of actual consumer confusion between the parties\u2019 marks""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when reviewing the Board’s analysis of the second DuPont factor on likelihood of confusion, the Board carefully considered, in evaluating whether Apex’s and CC Serve’s services were highly similar, the descriptions of each party’s services","The Board carefully considered the descriptions of each party’s services, and substantial evidence supports the Board’s finding that the parties’ services are highly similar.",III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor about the number and nature of similar marks in use on similar goods, evidence of third-party use of similar marks on similar goods can show that a mark is",relatively weak,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor about the number and nature of similar marks in use on similar goods, evidence of third-party use of similar marks on similar goods can show that a mark is
(A) inherently distinctive
(B) highly similar to the cited mark
(C) commercially famous
(D) entitled to a broad scope of protection
(E) relatively weak",inherently distinctive,highly similar to the cited mark,commercially famous,entitled to a broad scope of protection,relatively weak,"[""inherently distinctive"", ""commercially famous"", ""highly similar to the cited mark"", ""entitled to a broad scope of protection""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor about the number and nature of similar marks in use on similar goods, evidence of third-party use of similar marks on similar goods can show that a mark is relatively weak",“Evidence of third-party use of similar marks on similar goods is relevant to show that a mark is relatively weak and entitled to only a narrow scope of protection.”,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", on appeal from the Board's likelihood-of-confusion analysis, Apex specifically challenged the Board's analysis of","the second, sixth, and first DuPont factors.",(A),"According to the opinion in ""Apex Bank v. CC Serve Corp."", on appeal from the Board's likelihood-of-confusion analysis, Apex specifically challenged the Board's analysis of
(A) the second, sixth, and first DuPont factors.
(B) the second, sixth, and seventh DuPont factors.
(C) the strength of the mark, actual confusion, and purchaser sophistication under the Polaroid factors.
(D) the second, fifth, and first DuPont factors.
(E) the third, sixth, and first DuPont factors.","the second, sixth, and first DuPont factors.","the second, sixth, and seventh DuPont factors.","the strength of the mark, actual confusion, and purchaser sophistication under the Polaroid factors.","the second, fifth, and first DuPont factors.","the third, sixth, and first DuPont factors.","[""the second, fifth, and first DuPont factors."", ""the third, sixth, and first DuPont factors."", ""the second, sixth, and seventh DuPont factors."", ""the strength of the mark, actual confusion, and purchaser sophistication under the Polaroid factors.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", on appeal from the Board's likelihood-of-confusion analysis, Apex specifically challenged the Board's analysis of the second, sixth, and first DuPont factors.","On appeal, Apex argues that the Board erred in its likelihood-of-confusion analysis, specifically with respect to its analysis of the second, sixth, and first DuPont factors.",III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when addressing the sixth DuPont factor, Apex submitted",several exhibits to the Board that showed third-party uses of marks including the word “Aspire”.,(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when addressing the sixth DuPont factor, Apex submitted
(A) consumer survey evidence purporting to show that customers could readily distinguish among financial-service marks containing the word ""Aspire"".
(B) testimony and complaints documenting actual instances of consumer confusion between Apex's ASPIRE card and CC Serve's mark.
(C) third-party registration records listing numerous federally registered ""Aspire"" marks for unrelated banking and lending services.
(D) several exhibits to the Board that showed third-party uses of marks including the word “Aspire”.
(E) sales and advertising materials offered to prove the commercial strength and marketplace recognition of Apex's own ASPIRE mark.","consumer survey evidence purporting to show that customers could readily distinguish among financial-service marks containing the word ""Aspire"".",testimony and complaints documenting actual instances of consumer confusion between Apex's ASPIRE card and CC Serve's mark.,"third-party registration records listing numerous federally registered ""Aspire"" marks for unrelated banking and lending services.",several exhibits to the Board that showed third-party uses of marks including the word “Aspire”.,sales and advertising materials offered to prove the commercial strength and marketplace recognition of Apex's own ASPIRE mark.,"[""consumer survey evidence purporting to show that customers could readily distinguish among financial-service marks containing the word \""Aspire\""."", ""third-party registration records listing numerous federally registered \""Aspire\"" marks for unrelated banking and lending services."", ""testimony and complaints documenting actual instances of consumer confusion between Apex's ASPIRE card and CC Serve's mark."", ""sales and advertising materials offered to prove the commercial strength and marketplace recognition of Apex's own ASPIRE mark.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when addressing the sixth DuPont factor, Apex submitted several exhibits to the Board that showed third-party uses of marks including the word “Aspire”.",Apex submitted several exhibits to the Board that showed third-party uses of marks including the word “Aspire”. J.A. 40–46.,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", after the Board limited its analysis under the sixth DuPont factor to marks identified for credit card services because it defined the relevant public as consumers of credit card services, it characterized third-party marks using ""Aspire"" for other services as",“essentially irrelevant.”,(D),"According to the opinion in ""Apex Bank v. CC Serve Corp."", after the Board limited its analysis under the sixth DuPont factor to marks identified for credit card services because it defined the relevant public as consumers of credit card services, it characterized third-party marks using ""Aspire"" for other services as
(A) “relevant only to dilution.”
(B) “entitled to substantial weight.”
(C) “highly probative.”
(D) “essentially irrelevant.”
(E) “evidence of conceptual weakness.”",“relevant only to dilution.”,“entitled to substantial weight.”,“highly probative.”,“essentially irrelevant.”,“evidence of conceptual weakness.”,"[""\u201chighly probative.\u201d"", ""\u201centitled to substantial weight.\u201d"", ""\u201cevidence of conceptual weakness.\u201d"", ""\u201crelevant only to dilution.\u201d""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", after the Board limited its analysis under the sixth DuPont factor to marks identified for credit card services because it defined the relevant public as consumers of credit card services, it characterized third-party marks using ""Aspire"" for other services as “essentially irrelevant.”",The Board focused solely on the marks identified for credit card services and deemed the marks using Aspire for other services to be “essentially irrelevant.”,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor and third-party use of similar marks on similar goods, evidence that consumers have been educated to distinguish between marks in this way tends to indicate",a lack of commercial strength.,(B),"According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor and third-party use of similar marks on similar goods, evidence that consumers have been educated to distinguish between marks in this way tends to indicate
(A) the conceptual strength of an inherently distinctive mark.
(B) a lack of commercial strength.
(C) a broad scope of trademark protection.
(D) a heightened likelihood of consumer confusion.
(E) secondary meaning acquired through extensive marketplace use.",the conceptual strength of an inherently distinctive mark.,a lack of commercial strength.,a broad scope of trademark protection.,a heightened likelihood of consumer confusion.,secondary meaning acquired through extensive marketplace use.,"[""a heightened likelihood of consumer confusion."", ""the conceptual strength of an inherently distinctive mark."", ""a broad scope of trademark protection."", ""secondary meaning acquired through extensive marketplace use.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", in discussing the sixth DuPont factor and third-party use of similar marks on similar goods, evidence that consumers have been educated to distinguish between marks in this way tends to indicate a lack of commercial strength.",Evidence that consumers have been educated to distinguish between marks in this way tends to indicate a lack of commercial strength.,III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded there was an overlap between",Apex and CC Serve’s services,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded there was an overlap between
(A) Apex and CC Serve’s marks
(B) trademark infringement and unfair competition
(C) credit card services and the broader financial services industry
(D) third-party Aspire uses and the cited registration
(E) Apex and CC Serve’s services",Apex and CC Serve’s marks,trademark infringement and unfair competition,credit card services and the broader financial services industry,third-party Aspire uses and the cited registration,Apex and CC Serve’s services,"[""Apex and CC Serve\u2019s marks"", ""credit card services and the broader financial services industry"", ""third-party Aspire uses and the cited registration"", ""trademark infringement and unfair competition""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board concluded there was an overlap between Apex and CC Serve’s services","The Board concluded that because of the overlap between Apex and CC Serve’s services, the properly defined relevant public is “consumers of ‘credit card services.’”",III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", after finding that Apex had not shown CC Serve’s mark was commercially or conceptually weak, the Board determined that CC Serve’s mark was entitled to the",normal scope of protection accorded inherently distinctive marks.,(C),"According to the opinion in ""Apex Bank v. CC Serve Corp."", after finding that Apex had not shown CC Serve’s mark was commercially or conceptually weak, the Board determined that CC Serve’s mark was entitled to the
(A) narrow scope of protection afforded commercially weak marks.
(B) broad rights extending across the entire field of consumer financial services.
(C) normal scope of protection accorded inherently distinctive marks.
(D) heightened protection reserved for famous or commercially strong marks.
(E) presumption of validity attaching to federally registered service marks.",narrow scope of protection afforded commercially weak marks.,broad rights extending across the entire field of consumer financial services.,normal scope of protection accorded inherently distinctive marks.,heightened protection reserved for famous or commercially strong marks.,presumption of validity attaching to federally registered service marks.,"[""narrow scope of protection afforded commercially weak marks."", ""heightened protection reserved for famous or commercially strong marks."", ""presumption of validity attaching to federally registered service marks."", ""broad rights extending across the entire field of consumer financial services.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", after finding that Apex had not shown CC Serve’s mark was commercially or conceptually weak, the Board determined that CC Serve’s mark was entitled to the normal scope of protection accorded inherently distinctive marks.","The Board found that “[CC Serve] has not shown that its mark has any particular commercial strength, but [Apex] has not shown that [CC Serve]’s mark is commercially or conceptually weak such that it is entitled to a narrow scope of protection,” and determined that CC Serve’s mark is entitled to the “normal scope of protection accorded inherently distinctive marks.”",III
"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor concerning similar marks in use on similar goods or services, it limited its review to marks relating to credit card services and excluded",marks related to other banking and financing services.,(E),"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor concerning similar marks in use on similar goods or services, it limited its review to marks relating to credit card services and excluded
(A) marks relating to debit card processing and electronic payment gateway services.
(B) marks relating to retail customer-loyalty and rewards administration services.
(C) evidence of third-party registrations for identical marks on identical services.
(D) marks relating to securities brokerage and investment advisory services.
(E) marks related to other banking and financing services.",marks relating to debit card processing and electronic payment gateway services.,marks relating to retail customer-loyalty and rewards administration services.,evidence of third-party registrations for identical marks on identical services.,marks relating to securities brokerage and investment advisory services.,marks related to other banking and financing services.,"[""marks relating to debit card processing and electronic payment gateway services."", ""evidence of third-party registrations for identical marks on identical services."", ""marks relating to retail customer-loyalty and rewards administration services."", ""marks relating to securities brokerage and investment advisory services.""]","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor concerning similar marks in use on similar goods or services, it limited its review to marks relating to credit card services and excluded marks related to other banking and financing services.","When analyzing the sixth Dupont factor, however, the Board restricted the universe of marks it considered to only those relating to credit card services and APEX BANK v. CC SERVE CORP. 7 excluded marks related to other banking and financing services.",III
"In the case ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor and limited the relevant public to consumers of credit card services, it found the number of Aspire-formative marks for credit card services was",nine,(A),"In the case ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor and limited the relevant public to consumers of credit card services, it found the number of Aspire-formative marks for credit card services was
(A) nine
(B) eight
(C) six
(D) thirteen
(E) ten",nine,eight,six,thirteen,ten,"[""six"", ""eight"", ""ten"", ""thirteen""]","In the case ""Apex Bank v. CC Serve Corp."", when the Board analyzed the sixth DuPont factor and limited the relevant public to consumers of credit card services, it found the number of Aspire-formative marks for credit card services was nine","The Board concluded that there were nine Aspire-formative marks for credit card services, but that only nine uses did not rise to the level of “considerable” or “ubiquitous” use found to demonstrate weakness.",III
