row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
32,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 1 week later., 1 week later.,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after diagnostic heart catheterization showed 60% stenosis in the obtuse marginal coronary artery, moderate aortic stenosis, and a dilated ascending aorta, he was scheduled for cardiac surgery","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after diagnostic heart catheterization showed 60% stenosis in the obtuse marginal coronary artery, moderate aortic stenosis, and a dilated ascending aorta, he was scheduled for cardiac surgery","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after diagnostic heart catheterization showed 60% stenosis in the obtuse marginal coronary artery, moderate aortic stenosis, and a dilated ascending aorta, he was scheduled for cardiac surgery 1 week later.","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after diagnostic heart catheterization showed 60% stenosis in the obtuse marginal coronary artery, moderate aortic stenosis, and a dilated ascending aorta, he was scheduled for cardiac surgery 1 week later."
33,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", CPB, CPB,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after preoperative evaluation for dyspnoea, atrial fibrillation, and valvular disease, the patient later underwent heart surgery with anticoagulation using 45,000 U of unfractionated heparin, and the surgery involved","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after preoperative evaluation for dyspnoea, atrial fibrillation, and valvular disease, the patient later underwent heart surgery with anticoagulation using 45,000 U of unfractionated heparin, and the surgery involved","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after preoperative evaluation for dyspnoea, atrial fibrillation, and valvular disease, the patient later underwent heart surgery with anticoagulation using 45,000 U of unfractionated heparin, and the surgery involved CPB","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after preoperative evaluation for dyspnoea, atrial fibrillation, and valvular disease, the patient later underwent heart surgery with anticoagulation using 45,000 U of unfractionated heparin, and the surgery involved CPB"
34,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", #30 Gelweave graft, #30 Gelweave graft,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient underwent cardiac surgery that included aortic valve replacement, coronary artery bypass, and replacement of the ascending aorta with a","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient underwent cardiac surgery that included aortic valve replacement, coronary artery bypass, and replacement of the ascending aorta with a","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient underwent cardiac surgery that included aortic valve replacement, coronary artery bypass, and replacement of the ascending aorta with a #30 Gelweave graft","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient underwent cardiac surgery that included aortic valve replacement, coronary artery bypass, and replacement of the ascending aorta with a #30 Gelweave graft"
35,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", obtuse marginal coronary artery, obtuse marginal coronary artery,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's cardiac surgery included a single coronary artery bypass with a saphenous vein graft to the","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's cardiac surgery included a single coronary artery bypass with a saphenous vein graft to the","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's cardiac surgery included a single coronary artery bypass with a saphenous vein graft to the obtuse marginal coronary artery","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's cardiac surgery included a single coronary artery bypass with a saphenous vein graft to the obtuse marginal coronary artery"
36,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", without major blood losses or need for blood transfusion, without major blood losses or need for blood transfusion,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the surgery proceeded uneventfully,","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the surgery proceeded uneventfully,","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the surgery proceeded uneventfully, without major blood losses or need for blood transfusion","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the surgery proceeded uneventfully, without major blood losses or need for blood transfusion"
37,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 210×109/L, 210×109/L,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s immediate preoperative platelet count before cardiac surgery was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s immediate preoperative platelet count before cardiac surgery was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s immediate preoperative platelet count before cardiac surgery was 210×109/L","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s immediate preoperative platelet count before cardiac surgery was 210×109/L"
38,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 155×109/L, 155×109/L,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count on postoperative day 1 (POD1) after the cardiac surgery with cardiopulmonary bypass was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count on postoperative day 1 (POD1) after the cardiac surgery with cardiopulmonary bypass was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count on postoperative day 1 (POD1) after the cardiac surgery with cardiopulmonary bypass was 155×109/L","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count on postoperative day 1 (POD1) after the cardiac surgery with cardiopulmonary bypass was 155×109/L"
39,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", dalteparin, dalteparin,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s usual postoperative thromboprophylaxis after cardiac surgery, starting on postoperative day 1 and continued at higher doses on postoperative days 2 through 4, used low-molecular-weight heparin","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s usual postoperative thromboprophylaxis after cardiac surgery, starting on postoperative day 1 and continued at higher doses on postoperative days 2 through 4, used low-molecular-weight heparin","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s usual postoperative thromboprophylaxis after cardiac surgery, starting on postoperative day 1 and continued at higher doses on postoperative days 2 through 4, used low-molecular-weight heparin dalteparin","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s usual postoperative thromboprophylaxis after cardiac surgery, starting on postoperative day 1 and continued at higher doses on postoperative days 2 through 4, used low-molecular-weight heparin dalteparin"
40,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 7500 U, 7500 U,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", postoperative thromboprophylaxis with low-molecular-weight heparin began on POD1 with dalteparin 5000 U by subcutaneous injection, and the higher dalteparin dose then given on POD2, POD3, and POD4 was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", postoperative thromboprophylaxis with low-molecular-weight heparin began on POD1 with dalteparin 5000 U by subcutaneous injection, and the higher dalteparin dose then given on POD2, POD3, and POD4 was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", postoperative thromboprophylaxis with low-molecular-weight heparin began on POD1 with dalteparin 5000 U by subcutaneous injection, and the higher dalteparin dose then given on POD2, POD3, and POD4 was 7500 U","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", postoperative thromboprophylaxis with low-molecular-weight heparin began on POD1 with dalteparin 5000 U by subcutaneous injection, and the higher dalteparin dose then given on POD2, POD3, and POD4 was 7500 U"
41,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", from POD1 to POD5, from POD1 to POD5,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's platelet count progressively declined to 50×10^9/L","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's platelet count progressively declined to 50×10^9/L","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's platelet count progressively declined to 50×10^9/L from POD1 to POD5","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's platelet count progressively declined to 50×10^9/L from POD1 to POD5"
42,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 2.5 mg, 2.5 mg.,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after dalteparin was stopped and postoperative anticoagulation was changed on postoperative day 5 (POD5), the first prophylactic dose of fondaparinux started at 18:00 on POD5 was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after dalteparin was stopped and postoperative anticoagulation was changed on postoperative day 5 (POD5), the first prophylactic dose of fondaparinux started at 18:00 on POD5 was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after dalteparin was stopped and postoperative anticoagulation was changed on postoperative day 5 (POD5), the first prophylactic dose of fondaparinux started at 18:00 on POD5 was 2.5 mg.","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", after dalteparin was stopped and postoperative anticoagulation was changed on postoperative day 5 (POD5), the first prophylactic dose of fondaparinux started at 18:00 on POD5 was 2.5 mg."
43,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 26×109/L, 26×109/L,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6 the patient's worsening postoperative delirium and further drop in platelet count led the team to obtain CT brain imaging, and the platelet count was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6 the patient's worsening postoperative delirium and further drop in platelet count led the team to obtain CT brain imaging, and the platelet count was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6 the patient's worsening postoperative delirium and further drop in platelet count led the team to obtain CT brain imaging, and the platelet count was 26×109/L","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6 the patient's worsening postoperative delirium and further drop in platelet count led the team to obtain CT brain imaging, and the platelet count was 26×109/L"
44,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", CT brain imaging, CT brain imaging,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s postoperative delirium worsened on postoperative day 6, when his platelet count fell further to 26×10^9/L (repeat 24×10^9/L), prompting","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s postoperative delirium worsened on postoperative day 6, when his platelet count fell further to 26×10^9/L (repeat 24×10^9/L), prompting","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s postoperative delirium worsened on postoperative day 6, when his platelet count fell further to 26×10^9/L (repeat 24×10^9/L), prompting CT brain imaging","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s postoperative delirium worsened on postoperative day 6, when his platelet count fell further to 26×10^9/L (repeat 24×10^9/L), prompting CT brain imaging"
45,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", an acute cerebral infarct, an acute cerebral infarct,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6, worsening postoperative delirium and a further platelet count decline prompted CT brain imaging, which revealed","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6, worsening postoperative delirium and a further platelet count decline prompted CT brain imaging, which revealed","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6, worsening postoperative delirium and a further platelet count decline prompted CT brain imaging, which revealed an acute cerebral infarct","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 6, worsening postoperative delirium and a further platelet count decline prompted CT brain imaging, which revealed an acute cerebral infarct"
46,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", within the left parietal lobe, within the left parietal lobe.,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", CT brain imaging obtained on postoperative day 6 after worsening delirium and a further platelet count drop showed an acute area of hypodensity","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", CT brain imaging obtained on postoperative day 6 after worsening delirium and a further platelet count drop showed an acute area of hypodensity","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", CT brain imaging obtained on postoperative day 6 after worsening delirium and a further platelet count drop showed an acute area of hypodensity within the left parietal lobe.","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", CT brain imaging obtained on postoperative day 6 after worsening delirium and a further platelet count drop showed an acute area of hypodensity within the left parietal lobe."
47,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 97 g/L, 97 g/L,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's complete blood count on postoperative day 5 showed a platelet count of 50×10^9/L and a corresponding haemoglobin level of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's complete blood count on postoperative day 5 showed a platelet count of 50×10^9/L and a corresponding haemoglobin level of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's complete blood count on postoperative day 5 showed a platelet count of 50×10^9/L and a corresponding haemoglobin level of 97 g/L","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's complete blood count on postoperative day 5 showed a platelet count of 50×10^9/L and a corresponding haemoglobin level of 97 g/L"
48,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 7.8×109/L, 7.8×109/L,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 5 (POD5) when the patient's platelet count had fallen to 50×10^9/L, the complete blood count also showed a white blood cell count of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 5 (POD5) when the patient's platelet count had fallen to 50×10^9/L, the complete blood count also showed a white blood cell count of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 5 (POD5) when the patient's platelet count had fallen to 50×10^9/L, the complete blood count also showed a white blood cell count of 7.8×109/L","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", on postoperative day 5 (POD5) when the patient's platelet count had fallen to 50×10^9/L, the complete blood count also showed a white blood cell count of 7.8×109/L"
49,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 3.19 g/L, 3.19 g/L.,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's haptoglobin level on the laboratory evaluation, noted to be elevated and consistent with the absence of overt haemolysis, was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's haptoglobin level on the laboratory evaluation, noted to be elevated and consistent with the absence of overt haemolysis, was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's haptoglobin level on the laboratory evaluation, noted to be elevated and consistent with the absence of overt haemolysis, was 3.19 g/L.","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's haptoglobin level on the laboratory evaluation, noted to be elevated and consistent with the absence of overt haemolysis, was 3.19 g/L."
50,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 6.59 g/L, 6.59 g/L.,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", coagulation studies obtained in the early postoperative period showed normal prothrombin time and partial thromboplastin time but an elevated fibrinogen level of","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", coagulation studies obtained in the early postoperative period showed normal prothrombin time and partial thromboplastin time but an elevated fibrinogen level of","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", coagulation studies obtained in the early postoperative period showed normal prothrombin time and partial thromboplastin time but an elevated fibrinogen level of 6.59 g/L.","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", coagulation studies obtained in the early postoperative period showed normal prothrombin time and partial thromboplastin time but an elevated fibrinogen level of 6.59 g/L."
51,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", normal chemistry, normal chemistry,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's additional laboratory testing during the postoperative evaluation, including measurements of urea, creatinine, alanine transaminase, and bilirubin, showed","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's additional laboratory testing during the postoperative evaluation, including measurements of urea, creatinine, alanine transaminase, and bilirubin, showed","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's additional laboratory testing during the postoperative evaluation, including measurements of urea, creatinine, alanine transaminase, and bilirubin, showed normal chemistry","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient's additional laboratory testing during the postoperative evaluation, including measurements of urea, creatinine, alanine transaminase, and bilirubin, showed normal chemistry"
52,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", without red cell fragments (schistocytes), without red cell fragments (schistocytes).,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", a review of the patient’s POD7 peripheral blood film showed thrombocytopenia","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", a review of the patient’s POD7 peripheral blood film showed thrombocytopenia","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", a review of the patient’s POD7 peripheral blood film showed thrombocytopenia without red cell fragments (schistocytes).","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", a review of the patient’s POD7 peripheral blood film showed thrombocytopenia without red cell fragments (schistocytes)."
53,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 2.2 optical density (OD) units, 2.2 optical density (OD) units,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", in the setting of a postoperative platelet count fall after cardiac surgery, a blood sample drawn on postoperative day 5 and tested for HIT antibodies had a PF4/polyanion ELISA screening immunoassay result of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", in the setting of a postoperative platelet count fall after cardiac surgery, a blood sample drawn on postoperative day 5 and tested for HIT antibodies had a PF4/polyanion ELISA screening immunoassay result of","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", in the setting of a postoperative platelet count fall after cardiac surgery, a blood sample drawn on postoperative day 5 and tested for HIT antibodies had a PF4/polyanion ELISA screening immunoassay result of 2.2 optical density (OD) units","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", in the setting of a postoperative platelet count fall after cardiac surgery, a blood sample drawn on postoperative day 5 and tested for HIT antibodies had a PF4/polyanion ELISA screening immunoassay result of 2.2 optical density (OD) units"
54,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", an ‘indeterminate’ result, an ‘indeterminate’ result,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient developed postoperative thrombocytopenia after cardiac surgery, and HIT testing included a PF4/polyanion ELISA that was strongly positive, while the confirmatory serotonin-release assay (SRA) yielded","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient developed postoperative thrombocytopenia after cardiac surgery, and HIT testing included a PF4/polyanion ELISA that was strongly positive, while the confirmatory serotonin-release assay (SRA) yielded","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient developed postoperative thrombocytopenia after cardiac surgery, and HIT testing included a PF4/polyanion ELISA that was strongly positive, while the confirmatory serotonin-release assay (SRA) yielded an ‘indeterminate’ result","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient developed postoperative thrombocytopenia after cardiac surgery, and HIT testing included a PF4/polyanion ELISA that was strongly positive, while the confirmatory serotonin-release assay (SRA) yielded an ‘indeterminate’ result"
55,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", cardiogenic shock/critical illness, cardiogenic shock/critical illness,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the non-infectious explanation for the patient's severe thrombocytopenia after cardiac surgery that seemed unlikely because his hemodynamics were normal and blood and urine cultures were negative was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the non-infectious explanation for the patient's severe thrombocytopenia after cardiac surgery that seemed unlikely because his hemodynamics were normal and blood and urine cultures were negative was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the non-infectious explanation for the patient's severe thrombocytopenia after cardiac surgery that seemed unlikely because his hemodynamics were normal and blood and urine cultures were negative was cardiogenic shock/critical illness","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the non-infectious explanation for the patient's severe thrombocytopenia after cardiac surgery that seemed unlikely because his hemodynamics were normal and blood and urine cultures were negative was cardiogenic shock/critical illness"
56,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", negative, negative,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", during the evaluation of severe thrombocytopenia after cardiac surgery, when common causes such as infection were considered unlikely, the blood and urine cultures were","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", during the evaluation of severe thrombocytopenia after cardiac surgery, when common causes such as infection were considered unlikely, the blood and urine cultures were","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", during the evaluation of severe thrombocytopenia after cardiac surgery, when common causes such as infection were considered unlikely, the blood and urine cultures were negative","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", during the evaluation of severe thrombocytopenia after cardiac surgery, when common causes such as infection were considered unlikely, the blood and urine cultures were negative"
57,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", intraprocedural UFH administered during preoperative heart catheterisation., intraprocedural UFH administered during preoperative heart catheterisation.,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count fell early after cardiac surgery with CPB, seeming too soon to be explained by the UFH given during surgery, and on subsequent inquiry the relevant earlier heparin exposure identified was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count fell early after cardiac surgery with CPB, seeming too soon to be explained by the UFH given during surgery, and on subsequent inquiry the relevant earlier heparin exposure identified was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count fell early after cardiac surgery with CPB, seeming too soon to be explained by the UFH given during surgery, and on subsequent inquiry the relevant earlier heparin exposure identified was intraprocedural UFH administered during preoperative heart catheterisation.","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s platelet count fell early after cardiac surgery with CPB, seeming too soon to be explained by the UFH given during surgery, and on subsequent inquiry the relevant earlier heparin exposure identified was intraprocedural UFH administered during preoperative heart catheterisation."
58,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", preoperative heart catheterisation, preoperative heart catheterisation.,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the platelet count began falling too early to be explained by the unfractionated heparin used during cardiopulmonary bypass, and subsequent review found that the patient had received intraprocedural unfractionated heparin earlier during","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the platelet count began falling too early to be explained by the unfractionated heparin used during cardiopulmonary bypass, and subsequent review found that the patient had received intraprocedural unfractionated heparin earlier during","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the platelet count began falling too early to be explained by the unfractionated heparin used during cardiopulmonary bypass, and subsequent review found that the patient had received intraprocedural unfractionated heparin earlier during preoperative heart catheterisation.","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the platelet count began falling too early to be explained by the unfractionated heparin used during cardiopulmonary bypass, and subsequent review found that the patient had received intraprocedural unfractionated heparin earlier during preoperative heart catheterisation."
59,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 97%, 97%,"According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serum drawn on postoperative day 5 was tested in a serotonin-release assay at 0.1 U/mL unfractionated heparin (UFH), and serotonin release was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serum drawn on postoperative day 5 was tested in a serotonin-release assay at 0.1 U/mL unfractionated heparin (UFH), and serotonin release was","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serum drawn on postoperative day 5 was tested in a serotonin-release assay at 0.1 U/mL unfractionated heparin (UFH), and serotonin release was 97%","According to the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serum drawn on postoperative day 5 was tested in a serotonin-release assay at 0.1 U/mL unfractionated heparin (UFH), and serotonin release was 97%"
60,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", a lack of serotonin release (0%) at supratherapeutic (100 U/mL) UFH, a lack of serotonin release (0%) at supratherapeutic (100 U/mL) UFH.,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s POD5 serum was tested in a serotonin-release assay after postoperative thrombocytopenia and suspected HIT, and there was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s POD5 serum was tested in a serotonin-release assay after postoperative thrombocytopenia and suspected HIT, and there was","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s POD5 serum was tested in a serotonin-release assay after postoperative thrombocytopenia and suspected HIT, and there was a lack of serotonin release (0%) at supratherapeutic (100 U/mL) UFH.","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s POD5 serum was tested in a serotonin-release assay after postoperative thrombocytopenia and suspected HIT, and there was a lack of serotonin release (0%) at supratherapeutic (100 U/mL) UFH."
61,keep,,"Retained: source-framed or readily contextualized, answerable, meaningful, and supported by the case report.", 76% serotonin release, 76% serotonin release.,"In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serotonin-release assay (SRA) was reviewed after postoperative thrombocytopenia and a strong-positive HIT immunoassay, and when the platelet Fc receptor-blocking monoclonal antibody IV.3 was added, the assay still showed","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serotonin-release assay (SRA) was reviewed after postoperative thrombocytopenia and a strong-positive HIT immunoassay, and when the platelet Fc receptor-blocking monoclonal antibody IV.3 was added, the assay still showed","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serotonin-release assay (SRA) was reviewed after postoperative thrombocytopenia and a strong-positive HIT immunoassay, and when the platelet Fc receptor-blocking monoclonal antibody IV.3 was added, the assay still showed 76% serotonin release.","In the case report ""Autoimmune heparin-induced thrombocytopenia following cardiac surgery"", the patient’s serotonin-release assay (SRA) was reviewed after postoperative thrombocytopenia and a strong-positive HIT immunoassay, and when the platelet Fc receptor-blocking monoclonal antibody IV.3 was added, the assay still showed 76% serotonin release."
