row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
31,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", MODY screening., MODY screening.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that next-generation sequencing (NGS) can analyze large amounts of patient DNA in a single reaction, improving the feasibility of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that next-generation sequencing (NGS) can analyze large amounts of patient DNA in a single reaction, improving the feasibility of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that next-generation sequencing (NGS) can analyze large amounts of patient DNA in a single reaction, improving the feasibility of MODY screening.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that next-generation sequencing (NGS) can analyze large amounts of patient DNA in a single reaction, improving the feasibility of MODY screening."
32,drop,title_leakage,"Dropped because the mandatory source title directly contains HNF1A, which is the target gene answer.", HNF1A.,,"According to the case report, the discussion notes that databases such as ClinVar have reported over 1000 distinct variants in the gene",,"According to the case report, the discussion notes that databases such as ClinVar have reported over 1000 distinct variants in the gene HNF1A.",
33,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", DNA-binding domain., DNA-binding domain.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", studies of HNF1A variants noted that most identified mutations are found in the protein's domain, compared with the transactivation domain, which has a lower mutation rate. This domain is the","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", studies of HNF1A variants noted that most identified mutations are found in the protein's domain, compared with the transactivation domain, which has a lower mutation rate. This domain is the","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", studies of HNF1A variants noted that most identified mutations are found in the protein's domain, compared with the transactivation domain, which has a lower mutation rate. This domain is the DNA-binding domain.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", studies of HNF1A variants noted that most identified mutations are found in the protein's domain, compared with the transactivation domain, which has a lower mutation rate. This domain is the DNA-binding domain."
34,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", an autosomal dominant monogenic form of diabetes., an autosomal dominant monogenic form of diabetes.,"In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract describes maturity-onset diabetes of the young (MODY) as","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract describes maturity-onset diabetes of the young (MODY) as","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract describes maturity-onset diabetes of the young (MODY) as an autosomal dominant monogenic form of diabetes.","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract describes maturity-onset diabetes of the young (MODY) as an autosomal dominant monogenic form of diabetes."
35,repair,poor_wording,Reworded the duplicated autosomal-dominant phrasing into a cleaner standalone cloze., monogenic form of diabetes., monogenic form of diabetes.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract states that maturity-onset diabetes of the young (MODY) is an autosomal dominant inherited disorder and is described as an autosomal dominant","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract states that maturity-onset diabetes of the young (MODY) is autosomal dominant and is a","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract states that maturity-onset diabetes of the young (MODY) is an autosomal dominant inherited disorder and is described as an autosomal dominant monogenic form of diabetes.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the abstract states that maturity-onset diabetes of the young (MODY) is autosomal dominant and is a monogenic form of diabetes."
36,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", 10.2%, 10.2%,"According to the case report “Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,” the young man with HNF1A-MODY had a glycated haemoglobin level before treatment with a GLP-1 receptor agonist and metformin of","According to the case report “Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,” the young man with HNF1A-MODY had a glycated haemoglobin level before treatment with a GLP-1 receptor agonist and metformin of","According to the case report “Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,” the young man with HNF1A-MODY had a glycated haemoglobin level before treatment with a GLP-1 receptor agonist and metformin of 10.2%","According to the case report “Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,” the young man with HNF1A-MODY had a glycated haemoglobin level before treatment with a GLP-1 receptor agonist and metformin of 10.2%"
37,repair,source_framing_issue,Added required medical case-report source framing while preserving the HbA1c endpoint., 6.0%, 6.0%.,"After 3 months of treatment with a GLP-1 receptor agonist and metformin, the patient's glycated haemoglobin level was reduced to","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", after 3 months of treatment with a GLP-1 receptor agonist and metformin, the patient's glycated haemoglobin level was reduced to","After 3 months of treatment with a GLP-1 receptor agonist and metformin, the patient's glycated haemoglobin level was reduced to 6.0%","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", after 3 months of treatment with a GLP-1 receptor agonist and metformin, the patient's glycated haemoglobin level was reduced to 6.0%."
38,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", the importance of genetic screening, the importance of genetic screening.,"In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that early-onset diabetes is frequently misdiagnosed as type 1 or type 2 diabetes and highlight","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that early-onset diabetes is frequently misdiagnosed as type 1 or type 2 diabetes and highlight","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that early-onset diabetes is frequently misdiagnosed as type 1 or type 2 diabetes and highlight the importance of genetic screening.","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that early-onset diabetes is frequently misdiagnosed as type 1 or type 2 diabetes and highlight the importance of genetic screening."
39,repair,near_drop_review,Restored after targeted title-leakage audit: title overlap was judged broad/contextual rather than unavoidable answer leakage., type 1 or type 2 diabetes, type 1 or type 2 diabetes,"In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors emphasize that early-onset diabetes is often mistaken for other common forms of diabetes, namely","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors emphasize that early-onset diabetes is often mistaken for other common forms of diabetes, namely","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors emphasize that early-onset diabetes is often mistaken for other common forms of diabetes, namely type 1 or type 2 diabetes","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors emphasize that early-onset diabetes is often mistaken for other common forms of diabetes, namely type 1 or type 2 diabetes"
40,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", dominantly inherited, dominantly inherited,"According to the background definition in the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", maturity-onset diabetes of the young (MODY) is","According to the background definition in the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", maturity-onset diabetes of the young (MODY) is","According to the background definition in the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", maturity-onset diabetes of the young (MODY) is dominantly inherited","According to the background definition in the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", maturity-onset diabetes of the young (MODY) is dominantly inherited"
41,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", different prevalence rates, different prevalence rates,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that in various ethnic and racial groups, MODY may exhibit","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that in various ethnic and racial groups, MODY may exhibit","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that in various ethnic and racial groups, MODY may exhibit different prevalence rates","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that in various ethnic and racial groups, MODY may exhibit different prevalence rates"
42,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", clinical characteristics, clinical characteristics.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that estimates of MODY prevalence can vary because genetic screening in studies involving populations is often limited based on","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that estimates of MODY prevalence can vary because genetic screening in studies involving populations is often limited based on","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that estimates of MODY prevalence can vary because genetic screening in studies involving populations is often limited based on clinical characteristics.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that estimates of MODY prevalence can vary because genetic screening in studies involving populations is often limited based on clinical characteristics."
43,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", over 15 genes, over 15 genes,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that MODY is a monogenic diabetes phenotype for which relevant mutations have been identified in","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that MODY is a monogenic diabetes phenotype for which relevant mutations have been identified in","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that MODY is a monogenic diabetes phenotype for which relevant mutations have been identified in over 15 genes","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that MODY is a monogenic diabetes phenotype for which relevant mutations have been identified in over 15 genes"
44,drop,title_leakage,"Dropped because the mandatory source title gives away HNF1A, the specific hepatocyte nuclear factor gene requested by the cloze.", hepatocyte nuclear factor 1-alpha (HNF1A),,"The background section notes that most observed MODY cases are mainly caused by mutations in several genes. Among the hepatocyte nuclear factor genes listed, the one implicated in the majority of observed MODY cases is",,"The background section notes that most observed MODY cases are mainly caused by mutations in several genes. Among the hepatocyte nuclear factor genes listed, the one implicated in the majority of observed MODY cases is hepatocyte nuclear factor 1-alpha (HNF1A)",
45,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", glucokinase, glucokinase,"In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background states that the majority of observed MODY cases are mainly due to mutations in several genes, including","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background states that the majority of observed MODY cases are mainly due to mutations in several genes, including","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background states that the majority of observed MODY cases are mainly due to mutations in several genes, including glucokinase","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background states that the majority of observed MODY cases are mainly due to mutations in several genes, including glucokinase"
46,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", about 30%–65% of all MODY cases, about 30%–65% of all MODY cases,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", HNF1A-MODY constitutes","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", HNF1A-MODY constitutes","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", HNF1A-MODY constitutes about 30%–65% of all MODY cases","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", HNF1A-MODY constitutes about 30%–65% of all MODY cases"
47,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", autosomal dominant transmission of symptomatic diabetes in families., autosomal dominant transmission of symptomatic diabetes in families.,"In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background discussion notes that HNF1A-MODY is the predominant type of MODY, accounting for about 30%–65% of cases. Families with HNF1A-MODY show a clearly observable","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background discussion notes that HNF1A-MODY is the predominant type of MODY, accounting for about 30%–65% of cases. Families with HNF1A-MODY show a clearly observable","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background discussion notes that HNF1A-MODY is the predominant type of MODY, accounting for about 30%–65% of cases. Families with HNF1A-MODY show a clearly observable autosomal dominant transmission of symptomatic diabetes in families.","In the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background discussion notes that HNF1A-MODY is the predominant type of MODY, accounting for about 30%–65% of cases. Families with HNF1A-MODY show a clearly observable autosomal dominant transmission of symptomatic diabetes in families."
48,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", elevated blood glucose levels, elevated blood glucose levels,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in early adolescence for this condition, a finding that is frequently identified unexpectedly during routine blood testing, often without any clinical indications of insulin resistance, is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in early adolescence for this condition, a finding that is frequently identified unexpectedly during routine blood testing, often without any clinical indications of insulin resistance, is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in early adolescence for this condition, a finding that is frequently identified unexpectedly during routine blood testing, often without any clinical indications of insulin resistance, is elevated blood glucose levels","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in early adolescence for this condition, a finding that is frequently identified unexpectedly during routine blood testing, often without any clinical indications of insulin resistance, is elevated blood glucose levels"
49,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", ≥11.1 mmol/L, ≥11.1 mmol/L,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that checking blood sugar levels after meals or performing a 2-hour oral glucose tolerance test (OGTT) can identify a significant increase in postprandial glucose, which corresponds to","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that checking blood sugar levels after meals or performing a 2-hour oral glucose tolerance test (OGTT) can identify a significant increase in postprandial glucose, which corresponds to","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that checking blood sugar levels after meals or performing a 2-hour oral glucose tolerance test (OGTT) can identify a significant increase in postprandial glucose, which corresponds to ≥11.1 mmol/L","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the background section notes that checking blood sugar levels after meals or performing a 2-hour oral glucose tolerance test (OGTT) can identify a significant increase in postprandial glucose, which corresponds to ≥11.1 mmol/L"
50,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", 2-hour, 2-hour,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", checking blood sugar after meals or performing an oral glucose tolerance test can identify a significant rise in postprandial glucose, and the specified duration for that oral glucose tolerance test is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", checking blood sugar after meals or performing an oral glucose tolerance test can identify a significant rise in postprandial glucose, and the specified duration for that oral glucose tolerance test is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", checking blood sugar after meals or performing an oral glucose tolerance test can identify a significant rise in postprandial glucose, and the specified duration for that oral glucose tolerance test is 2-hour","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", checking blood sugar after meals or performing an oral glucose tolerance test can identify a significant rise in postprandial glucose, and the specified duration for that oral glucose tolerance test is 2-hour"
51,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", a reduced renal threshold for glucose reabsorption, a reduced renal threshold for glucose reabsorption.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when discussing HNF1A-MODY, glycosuria may be detected because of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when discussing HNF1A-MODY, glycosuria may be detected because of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when discussing HNF1A-MODY, glycosuria may be detected because of a reduced renal threshold for glucose reabsorption.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when discussing HNF1A-MODY, glycosuria may be detected because of a reduced renal threshold for glucose reabsorption."
52,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric."," polydipsia, polyuria, polyphagia and body weight loss"," polydipsia, polyuria, polyphagia and body weight loss.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of HNF1A-MODY, symptoms that can be seen include","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of HNF1A-MODY, symptoms that can be seen include","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of HNF1A-MODY, symptoms that can be seen include polydipsia, polyuria, polyphagia and body weight loss.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of HNF1A-MODY, symptoms that can be seen include polydipsia, polyuria, polyphagia and body weight loss."
53,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", body weight loss, body weight loss,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of the disease, symptoms similar to those seen in type 1 and type 2 diabetes can occur, including","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of the disease, symptoms similar to those seen in type 1 and type 2 diabetes can occur, including","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of the disease, symptoms similar to those seen in type 1 and type 2 diabetes can occur, including body weight loss","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", in the later stages of the disease, symptoms similar to those seen in type 1 and type 2 diabetes can occur, including body weight loss"
54,repair,source_framing_issue,Added required medical case-report source framing while preserving the diagnostic-dilemma target., differentiating MODY from type 1 and T2D, differentiating MODY from type 1 and T2D,"Because MODY shares overlapping clinical features with other forms of diabetes, it remains a diagnostic dilemma, specifically","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", because MODY shares overlapping clinical features with type 1 and T2D, the diagnostic dilemma is","Because MODY shares overlapping clinical features with other forms of diabetes, it remains a diagnostic dilemma, specifically differentiating MODY from type 1 and T2D","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", because MODY shares overlapping clinical features with type 1 and T2D, the diagnostic dilemma is differentiating MODY from type 1 and T2D"
55,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", molecular genetic testing, molecular genetic testing,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a physical examination and family history can suggest MODY, and type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 may be negative. The diagnostic test that plays a significant role in establishing the diagnosis is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a physical examination and family history can suggest MODY, and type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 may be negative. The diagnostic test that plays a significant role in establishing the diagnosis is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a physical examination and family history can suggest MODY, and type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 may be negative. The diagnostic test that plays a significant role in establishing the diagnosis is molecular genetic testing","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a physical examination and family history can suggest MODY, and type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 may be negative. The diagnostic test that plays a significant role in establishing the diagnosis is molecular genetic testing"
56,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", zinc transporter 8 (ZnT8), zinc transporter 8 (ZnT8),"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when a physical examination and family history suggest MODY, type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 are considered, and the autoantibody abbreviated as ZnT8 is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when a physical examination and family history suggest MODY, type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 are considered, and the autoantibody abbreviated as ZnT8 is","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when a physical examination and family history suggest MODY, type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 are considered, and the autoantibody abbreviated as ZnT8 is zinc transporter 8 (ZnT8)","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", when a physical examination and family history suggest MODY, type 1 diabetes autoantibodies such as GADA, IA-2A, and ZnT8 are considered, and the autoantibody abbreviated as ZnT8 is zinc transporter 8 (ZnT8)"
57,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", determining the right treatment approach, determining the right treatment approach,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,"" the authors explain that a precise diagnosis of MODY is important for treatment because it is crucial for","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,"" the authors explain that a precise diagnosis of MODY is important for treatment because it is crucial for","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,"" the authors explain that a precise diagnosis of MODY is important for treatment because it is crucial for determining the right treatment approach","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A,"" the authors explain that a precise diagnosis of MODY is important for treatment because it is crucial for determining the right treatment approach"
58,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", family counselling, family counselling,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that making a precise diagnosis in this young man with HNF1A-MODY is important for several reasons, including treatment selection, prognosis, and anticipating complications, and it also facilitates","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that making a precise diagnosis in this young man with HNF1A-MODY is important for several reasons, including treatment selection, prognosis, and anticipating complications, and it also facilitates","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that making a precise diagnosis in this young man with HNF1A-MODY is important for several reasons, including treatment selection, prognosis, and anticipating complications, and it also facilitates family counselling","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the authors note that making a precise diagnosis in this young man with HNF1A-MODY is important for several reasons, including treatment selection, prognosis, and anticipating complications, and it also facilitates family counselling"
59,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", hundreds of different mutations in the HNF1A gene, hundreds of different mutations in the HNF1A gene.,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", contemporary studies note that HNF1A-MODY is linked to variation in the HNF1A gene, with a wide mutational spectrum described as","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", contemporary studies note that HNF1A-MODY is linked to variation in the HNF1A gene, with a wide mutational spectrum described as","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", contemporary studies note that HNF1A-MODY is linked to variation in the HNF1A gene, with a wide mutational spectrum described as hundreds of different mutations in the HNF1A gene.","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", contemporary studies note that HNF1A-MODY is linked to variation in the HNF1A gene, with a wide mutational spectrum described as hundreds of different mutations in the HNF1A gene."
60,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", p.N270S (HNF1A:c.809A>G), p.N270S (HNF1A:c.809A>G),"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", genetic testing with an NGS panel identified a novel heterozygous substitution in exon 4 of HNF1A in a patient with HNF1A-MODY as","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", genetic testing with an NGS panel identified a novel heterozygous substitution in exon 4 of HNF1A in a patient with HNF1A-MODY as","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", genetic testing with an NGS panel identified a novel heterozygous substitution in exon 4 of HNF1A in a patient with HNF1A-MODY as p.N270S (HNF1A:c.809A>G)","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", genetic testing with an NGS panel identified a novel heterozygous substitution in exon 4 of HNF1A in a patient with HNF1A-MODY as p.N270S (HNF1A:c.809A>G)"
61,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", in exon 4 of HNF1A, in exon 4 of HNF1A,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the novel heterozygous HNF1A substitution identified by next-generation sequencing (p.N270S, HNF1A:c.809A>G) was found","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the novel heterozygous HNF1A substitution identified by next-generation sequencing (p.N270S, HNF1A:c.809A>G) was found","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the novel heterozygous HNF1A substitution identified by next-generation sequencing (p.N270S, HNF1A:c.809A>G) was found in exon 4 of HNF1A","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", the novel heterozygous HNF1A substitution identified by next-generation sequencing (p.N270S, HNF1A:c.809A>G) was found in exon 4 of HNF1A"
62,keep,,"Retained: the cloze is source-framed or contextually clear, meaningful, and source-backed under the v13 rubric.", hyperglycaemia and glycosuria, hyperglycaemia and glycosuria,"According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a young adult was referred during his annual health examination for evaluation of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a young adult was referred during his annual health examination for evaluation of","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a young adult was referred during his annual health examination for evaluation of hyperglycaemia and glycosuria","According to the case report ""Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A"", a young adult was referred during his annual health examination for evaluation of hyperglycaemia and glycosuria"
