row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
78,keep,,Target found in source under allowed normalizations., additional sources of information., additional sources of information.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have employed, alongside domain-specific prior knowledge and to impart appropriate inductive biases for model training,","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have employed, alongside domain-specific prior knowledge and to impart appropriate inductive biases for model training,","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have employed, alongside domain-specific prior knowledge and to impart appropriate inductive biases for model training, additional sources of information.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have employed, alongside domain-specific prior knowledge and to impart appropriate inductive biases for model training, additional sources of information."
79,keep,,Target found in source under allowed normalizations., domain-specific prior knowledge., domain-specific prior knowledge.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have introduced prior knowledge to impart appropriate inductive biases for model training in few-shot tabular learning, namely","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have introduced prior knowledge to impart appropriate inductive biases for model training in few-shot tabular learning, namely","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have introduced prior knowledge to impart appropriate inductive biases for model training in few-shot tabular learning, namely domain-specific prior knowledge.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent efforts have introduced prior knowledge to impart appropriate inductive biases for model training in few-shot tabular learning, namely domain-specific prior knowledge."
80,keep,,Target found in source under allowed normalizations., task-agnostic unsupervised pre-training., task-agnostic unsupervised pre-training.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the context of using large quantities of unlabeled datasets for semi-supervised learning or obtaining good model initialization for few-shot tabular learning, good model initialization is sought through","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the context of using large quantities of unlabeled datasets for semi-supervised learning or obtaining good model initialization for few-shot tabular learning, good model initialization is sought through","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the context of using large quantities of unlabeled datasets for semi-supervised learning or obtaining good model initialization for few-shot tabular learning, good model initialization is sought through task-agnostic unsupervised pre-training.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the context of using large quantities of unlabeled datasets for semi-supervised learning or obtaining good model initialization for few-shot tabular learning, good model initialization is sought through task-agnostic unsupervised pre-training."
81,keep,,Target found in source under allowed normalizations., contrastive learning objectives., contrastive learning objectives.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of unsupervised objectives for tabular data, besides masking or corrupting part of the data and using a reconstruction objective, data augmentation can be used to apply","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of unsupervised objectives for tabular data, besides masking or corrupting part of the data and using a reconstruction objective, data augmentation can be used to apply","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of unsupervised objectives for tabular data, besides masking or corrupting part of the data and using a reconstruction objective, data augmentation can be used to apply contrastive learning objectives.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of unsupervised objectives for tabular data, besides masking or corrupting part of the data and using a reconstruction objective, data augmentation can be used to apply contrastive learning objectives."
82,keep,,Target found in source under allowed normalizations., the heterogeneous nature of tabular data., the heterogeneous nature of tabular data.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the factor that makes it challenging to find universally applicable augmentations for tabular data is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the factor that makes it challenging to find universally applicable augmentations for tabular data is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the factor that makes it challenging to find universally applicable augmentations for tabular data is the heterogeneous nature of tabular data.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the factor that makes it challenging to find universally applicable augmentations for tabular data is the heterogeneous nature of tabular data."
83,keep,,Target found in source under allowed normalizations., few-shot settings., few-shot settings.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors remark that although augmentation-based unsupervised objectives have been explored for tabular data, these strategies have not been notably effective in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors remark that although augmentation-based unsupervised objectives have been explored for tabular data, these strategies have not been notably effective in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors remark that although augmentation-based unsupervised objectives have been explored for tabular data, these strategies have not been notably effective in few-shot settings.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors remark that although augmentation-based unsupervised objectives have been explored for tabular data, these strategies have not been notably effective in few-shot settings."
84,keep,,Target found in source under allowed normalizations., a broad range of tabular datasets beyond those related to the target task., a broad range of tabular datasets beyond those related to the target task.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent work has proposed training models on","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent work has proposed training models on","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent work has proposed training models on a broad range of tabular datasets beyond those related to the target task.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent work has proposed training models on a broad range of tabular datasets beyond those related to the target task."
85,keep,,Target found in source under allowed normalizations., transfer learning., transfer learning.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after models are trained on a broad range of tabular datasets beyond those related to the target task, the approach applied to the target task is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after models are trained on a broad range of tabular datasets beyond those related to the target task, the approach applied to the target task is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after models are trained on a broad range of tabular datasets beyond those related to the target task, the approach applied to the target task is transfer learning.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after models are trained on a broad range of tabular datasets beyond those related to the target task, the approach applied to the target task is transfer learning."
86,keep,,Target found in source under allowed normalizations.,column names.,column names.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab trains transformer-based models to learn semantic relationships through","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab trains transformer-based models to learn semantic relationships through","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab trains transformer-based models to learn semantic relationships through column names rather than relying only on table values.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab trains transformer-based models to learn semantic relationships through column names rather than relying only on table values."
87,keep,,Target found in source under allowed normalizations., column names., column names.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab’s transformer-based models learn semantic relationships between columns, rather than relying only on table values, through","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab’s transformer-based models learn semantic relationships between columns, rather than relying only on table values, through","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab’s transformer-based models learn semantic relationships between columns, rather than relying only on table values, through column names.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TransTab’s transformer-based models learn semantic relationships between columns, rather than relying only on table values, through column names."
88,keep,,Target found in source under allowed normalizations., knowledge extracted from various tables and columns., knowledge extracted from various tables and columns.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", zero-shot or few-shot inference for new tabular tasks has been facilitated by","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", zero-shot or few-shot inference for new tabular tasks has been facilitated by","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", zero-shot or few-shot inference for new tabular tasks has been facilitated by knowledge extracted from various tables and columns.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", zero-shot or few-shot inference for new tabular tasks has been facilitated by knowledge extracted from various tables and columns."
89,keep,,Target found in source under allowed normalizations., zero-shot or few-shot inference, zero-shot or few-shot inference,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the knowledge extracted from various tables and columns has facilitated, for new tabular tasks,","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the knowledge extracted from various tables and columns has facilitated, for new tabular tasks,","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the knowledge extracted from various tables and columns has facilitated, for new tabular tasks, zero-shot or few-shot inference","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the knowledge extracted from various tables and columns has facilitated, for new tabular tasks, zero-shot or few-shot inference"
90,keep,,Target found in source under allowed normalizations., different types of distributions., different types of distributions.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN creates synthetic data for pre-training a Bayesian neural network by mixing","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN creates synthetic data for pre-training a Bayesian neural network by mixing","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN creates synthetic data for pre-training a Bayesian neural network by mixing different types of distributions.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN creates synthetic data for pre-training a Bayesian neural network by mixing different types of distributions."
91,keep,,Target found in source under allowed normalizations., a Bayesian neural network., a Bayesian neural network.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN mixes different types of distributions to create synthetic data that is used to pre-train","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN mixes different types of distributions to create synthetic data that is used to pre-train","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN mixes different types of distributions to create synthetic data that is used to pre-train a Bayesian neural network.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TabPFN mixes different types of distributions to create synthetic data that is used to pre-train a Bayesian neural network."
92,keep,,Target found in source under allowed normalizations., both training and test samples., both training and test samples.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after pre-training TabPFN, the samples of the target task that are input for inference without further training are","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after pre-training TabPFN, the samples of the target task that are input for inference without further training are","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after pre-training TabPFN, the samples of the target task that are input for inference without further training are both training and test samples.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after pre-training TabPFN, the samples of the target task that are input for inference without further training are both training and test samples."
93,keep,,Target found in source under allowed normalizations., further training., further training.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of TabPFN after pre-training, inference on the target task is performed by inputting both training and test samples without","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of TabPFN after pre-training, inference on the target task is performed by inputting both training and test samples without","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of TabPFN after pre-training, inference on the target task is performed by inputting both training and test samples without further training.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of TabPFN after pre-training, inference on the target task is performed by inputting both training and test samples without further training."
94,keep,,Target found in source under allowed normalizations., traditional tree-based approaches, traditional tree-based approaches,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that prior knowledge gained from various datasets helped surpass the performance of, in the described few-shot setting,","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that prior knowledge gained from various datasets helped surpass the performance of, in the described few-shot setting,","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that prior knowledge gained from various datasets helped surpass the performance of, in the described few-shot setting, traditional tree-based approaches","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that prior knowledge gained from various datasets helped surpass the performance of, in the described few-shot setting, traditional tree-based approaches"
95,keep,,Target found in source under allowed normalizations., few-shot settings., few-shot settings.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", prior knowledge gained from various datasets helped surpass the performance of traditional tree-based approaches and was proved to be beneficial in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", prior knowledge gained from various datasets helped surpass the performance of traditional tree-based approaches and was proved to be beneficial in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", prior knowledge gained from various datasets helped surpass the performance of traditional tree-based approaches and was proved to be beneficial in few-shot settings.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", prior knowledge gained from various datasets helped surpass the performance of traditional tree-based approaches and was proved to be beneficial in few-shot settings."
96,keep,,Target found in source under allowed normalizations., the incorporation of large language models (LLMs)., the incorporation of large language models (LLMs).,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", another promising approach to leverage prior knowledge is described as","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", another promising approach to leverage prior knowledge is described as","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", another promising approach to leverage prior knowledge is described as the incorporation of large language models (LLMs).","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", another promising approach to leverage prior knowledge is described as the incorporation of large language models (LLMs)."
97,keep,,Target found in source under allowed normalizations., unseen tasks., unseen tasks.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the kind of tasks that LLMs, trained on extensive and diverse text corpora, have demonstrated the ability to generalize to are","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the kind of tasks that LLMs, trained on extensive and diverse text corpora, have demonstrated the ability to generalize to are","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the kind of tasks that LLMs, trained on extensive and diverse text corpora, have demonstrated the ability to generalize to are unseen tasks.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the kind of tasks that LLMs, trained on extensive and diverse text corpora, have demonstrated the ability to generalize to are unseen tasks."
98,keep,,Target found in source under allowed normalizations., various domains., various domains.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs trained on extensive and diverse text corpora have demonstrated the ability to generalize to unseen tasks, proving their utility across","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs trained on extensive and diverse text corpora have demonstrated the ability to generalize to unseen tasks, proving their utility across","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs trained on extensive and diverse text corpora have demonstrated the ability to generalize to unseen tasks, proving their utility across various domains.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs trained on extensive and diverse text corpora have demonstrated the ability to generalize to unseen tasks, proving their utility across various domains."
99,keep,,Target found in source under allowed normalizations., the rich prior knowledge encapsulated by LLMs., the rich prior knowledge encapsulated by LLMs.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent studies have attempted to leverage for tabular learning","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent studies have attempted to leverage for tabular learning","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent studies have attempted to leverage for tabular learning the rich prior knowledge encapsulated by LLMs.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", recent studies have attempted to leverage for tabular learning the rich prior knowledge encapsulated by LLMs."
100,keep,,Target found in source under allowed normalizations., serializing tabular data into text., serializing tabular data into text.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what recent studies typically propose doing with tabular data before feeding it into the input prompts of LLMs for tabular learning is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what recent studies typically propose doing with tabular data before feeding it into the input prompts of LLMs for tabular learning is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what recent studies typically propose doing with tabular data before feeding it into the input prompts of LLMs for tabular learning is serializing tabular data into text.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what recent studies typically propose doing with tabular data before feeding it into the input prompts of LLMs for tabular learning is serializing tabular data into text."
101,keep,,Target found in source under allowed normalizations., the input prompts of LLMs, the input prompts of LLMs,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after recent studies serialize tabular data into text, they feed the resulting text into","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after recent studies serialize tabular data into text, they feed the resulting text into","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after recent studies serialize tabular data into text, they feed the resulting text into the input prompts of LLMs","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after recent studies serialize tabular data into text, they feed the resulting text into the input prompts of LLMs"
102,keep,,Target found in source under allowed normalizations.," tabular data, feature descriptions, and task descriptions."," tabular data, feature descriptions, and task descriptions.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the input prompts include","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the input prompts include","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the input prompts include tabular data, feature descriptions, and task descriptions.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the input prompts include tabular data, feature descriptions, and task descriptions."
103,keep,,Target found in source under allowed normalizations., tasks and features., tasks and features.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", by including tabular data, feature descriptions, and task descriptions in the input prompts, these models can infer relationships between","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", by including tabular data, feature descriptions, and task descriptions in the input prompts, these models can infer relationships between","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", by including tabular data, feature descriptions, and task descriptions in the input prompts, these models can infer relationships between tasks and features.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", by including tabular data, feature descriptions, and task descriptions in the input prompts, these models can infer relationships between tasks and features."
104,keep,,Target found in source under allowed normalizations., LoRA., LoRA.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one parameter-efficient tuning technique mentioned as one way to specifically train models for few-shot tabular learning is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one parameter-efficient tuning technique mentioned as one way to specifically train models for few-shot tabular learning is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one parameter-efficient tuning technique mentioned as one way to specifically train models for few-shot tabular learning is LoRA.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one parameter-efficient tuning technique mentioned as one way to specifically train models for few-shot tabular learning is LoRA."
105,keep,,Target found in source under allowed normalizations., IA3., IA3.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the other parameter-efficient tuning technique mentioned alongside LoRA for specifically training models is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the other parameter-efficient tuning technique mentioned alongside LoRA for specifically training models is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the other parameter-efficient tuning technique mentioned alongside LoRA for specifically training models is IA3.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the other parameter-efficient tuning technique mentioned alongside LoRA for specifically training models is IA3."
106,keep,,Target found in source under allowed normalizations., adding few-shot example demonstrations to the prompts., adding few-shot example demonstrations to the prompts.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in-context learning is used in the few-shot tabular learning setting without training the model by","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in-context learning is used in the few-shot tabular learning setting without training the model by","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in-context learning is used in the few-shot tabular learning setting without training the model by adding few-shot example demonstrations to the prompts.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in-context learning is used in the few-shot tabular learning setting without training the model by adding few-shot example demonstrations to the prompts."
107,keep,,Target found in source under allowed normalizations., always pass inference through the LLM, always pass inference through the LLM,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss prior methods for improving few-shot tabular learning, including parameter-efficient tuning and in-context learning. The requirement of these methods that poses challenges for application in industrial domains is to","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss prior methods for improving few-shot tabular learning, including parameter-efficient tuning and in-context learning. The requirement of these methods that poses challenges for application in industrial domains is to","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss prior methods for improving few-shot tabular learning, including parameter-efficient tuning and in-context learning. The requirement of these methods that poses challenges for application in industrial domains is to always pass inference through the LLM","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss prior methods for improving few-shot tabular learning, including parameter-efficient tuning and in-context learning. The requirement of these methods that poses challenges for application in industrial domains is to always pass inference through the LLM"
108,keep,,Target found in source under allowed normalizations., industrial domains., industrial domains.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", despite the effectiveness of prior methods for improving few-shot tabular learning, the requirement to always pass inference through the LLM poses challenges for application in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", despite the effectiveness of prior methods for improving few-shot tabular learning, the requirement to always pass inference through the LLM poses challenges for application in","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", despite the effectiveness of prior methods for improving few-shot tabular learning, the requirement to always pass inference through the LLM poses challenges for application in industrial domains.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", despite the effectiveness of prior methods for improving few-shot tabular learning, the requirement to always pass inference through the LLM poses challenges for application in industrial domains."
109,keep,,Target found in source under allowed normalizations., the conditions or rules., the conditions or rules.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the approach targets the LLM to directly infer for each class","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the approach targets the LLM to directly infer for each class","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the approach targets the LLM to directly infer for each class the conditions or rules.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the approach targets the LLM to directly infer for each class the conditions or rules."
110,keep,,Target found in source under allowed normalizations., each class., each class.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM directly infers the conditions or rules associated with","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM directly infers the conditions or rules associated with","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM directly infers the conditions or rules associated with each class.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the LLM directly infers the conditions or rules associated with each class."
111,keep,,Target found in source under allowed normalizations., the program code., the program code.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", FeatLLM parses the generated rules into the form needed to create new features and make predictions without passing through the LLM, namely","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", FeatLLM parses the generated rules into the form needed to create new features and make predictions without passing through the LLM, namely","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", FeatLLM parses the generated rules into the form needed to create new features and make predictions without passing through the LLM, namely the program code.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", FeatLLM parses the generated rules into the form needed to create new features and make predictions without passing through the LLM, namely the program code."
112,keep,,Target found in source under allowed normalizations., pass through the LLM., pass through the LLM.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} parses generated rules into program code to create new features for prediction, allowing predictions to be made without needing to","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} parses generated rules into program code to create new features for prediction, allowing predictions to be made without needing to","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} parses generated rules into program code to create new features for prediction, allowing predictions to be made without needing to pass through the LLM.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} parses generated rules into program code to create new features for prediction, allowing predictions to be made without needing to pass through the LLM."
113,keep,,Target found in source under allowed normalizations., in-context learning., in-context learning.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} leverages prior knowledge and information from few-shot samples to extract rules using","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} leverages prior knowledge and information from few-shot samples to extract rules using","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} leverages prior knowledge and information from few-shot samples to extract rules using in-context learning.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} leverages prior knowledge and information from few-shot samples to extract rules using in-context learning."
114,keep,,Target found in source under allowed normalizations., new binary features., new binary features.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in FeatLLM, after the extracted rules are parsed through an LLM, the indicators for whether each rule is satisfied are represented as","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in FeatLLM, after the extracted rules are parsed through an LLM, the indicators for whether each rule is satisfied are represented as","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in FeatLLM, after the extracted rules are parsed through an LLM, the indicators for whether each rule is satisfied are represented as new binary features.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in FeatLLM, after the extracted rules are parsed through an LLM, the indicators for whether each rule is satisfied are represented as new binary features."
115,keep,,Target found in source under allowed normalizations., dot product operation., dot product operation.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the newly created binary features, together with non-negative trainable weights, are used to estimate the likelihood of each class via the","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the newly created binary features, together with non-negative trainable weights, are used to estimate the likelihood of each class via the","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the newly created binary features, together with non-negative trainable weights, are used to estimate the likelihood of each class via the dot product operation.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the newly created binary features, together with non-negative trainable weights, are used to estimate the likelihood of each class via the dot product operation."
