question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight matrix W is quantized using the formula \(\widetilde{W} = \mathrm{RoundClip}(\frac{W}{\gamma + \epsilon}, -1, 1)\), where \(\gamma = \frac{1}{nm} \sum_{ij} |W_{ij}|\) is the average absolute value of the elements of W, and the result is then rounded to the nearest integer in the set {−1, 0, +1}. According to this formulation, what is the conceptual role of the parameter \(\gamma\) in the weight quantization process?
(A) scale factor
(B) clipping threshold
(C) normalization constant
(D) regularization coefficient",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight matrix W is quantized using the formula \(\widetilde{W} = \mathrm{RoundClip}(\frac{W}{\gamma + \epsilon}, -1, 1)\), where \(\gamma = \frac{1}{nm} \sum_{ij} |W_{ij}|\) is the average absolute value of the elements of W, and the result is then rounded to the nearest integer in the set {−1, 0, +1}. According to this formulation, what is the conceptual role of the parameter \(\gamma\) in the weight quantization process?
(A) scale factor
(B) clipping threshold
(C) normalization constant
(D) regularization coefficient
Answer:",What is the conceptual role of gamma in the weight quantization formula?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight matrix W is quantized using the formula \(\widetilde{W} = \mathrm{RoundClip}(\frac{W}{\gamma + \epsilon}, -1, 1)\), where \(\gamma = \frac{1}{nm} \sum_{ij} |W_{ij}|\) is the average absolute value of the elements of W, and the result is then rounded to the nearest integer in the set {−1, 0, +1}. According to this formulation, what is the conceptual role of the parameter \(\gamma\) in the weight quantization process?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant in which every parameter (weight) is constrained to be a ternary value from the set {−1, 0, 1}. According to this description, how many distinct states can each individual weight in BitNet b1.58 take?
(A) three
(B) four
(C) two
(D) one",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant in which every parameter (weight) is constrained to be a ternary value from the set {−1, 0, 1}. According to this description, how many distinct states can each individual weight in BitNet b1.58 take?
(A) three
(B) four
(C) two
(D) one
Answer:",How many distinct states does each weight have in BitNet b1.58?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors introduce BitNet b1.58, a 1-bit large language model variant in which every parameter (weight) is constrained to be a ternary value from the set {−1, 0, 1}. According to this description, how many distinct states can each individual weight in BitNet b1.58 take?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe BitNet b1.58 as a Transformer architecture that achieves reduced computation and memory cost by modifying a key component of standard Transformer models. Specifically, which single architectural module in a conventional Transformer do they replace to enable this efficiency improvement?
(A) LayerNorm
(B) MultiHeadAttention
(C) BitLinear
(D) FeedForward",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe BitNet b1.58 as a Transformer architecture that achieves reduced computation and memory cost by modifying a key component of standard Transformer models. Specifically, which single architectural module in a conventional Transformer do they replace to enable this efficiency improvement?
(A) LayerNorm
(B) MultiHeadAttention
(C) BitLinear
(D) FeedForward
Answer:",Which single architectural replacement primarily enables BitNet b1.58's reduced compute and memory cost?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe BitNet b1.58 as a Transformer architecture that achieves reduced computation and memory cost by modifying a key component of standard Transformer models. Specifically, which single architectural module in a conventional Transformer do they replace to enable this efficiency improvement?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) models benefit from 1.58-bit quantization in terms of reduced deployment costs. Specifically, the authors note that the reduced memory footprint lowers the number of devices needed for deployment and significantly cuts the cost of transferring activations across networks. Which two types of deployment overheads for MoE models are primarily reduced by this 1.58-bit quantization?
(A) compute and latency
(B) bandwidth and scheduling
(C) storage and routing
(D) memory and communication",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) models benefit from 1.58-bit quantization in terms of reduced deployment costs. Specifically, the authors note that the reduced memory footprint lowers the number of devices needed for deployment and significantly cuts the cost of transferring activations across networks. Which two types of deployment overheads for MoE models are primarily reduced by this 1.58-bit quantization?
(A) compute and latency
(B) bandwidth and scheduling
(C) storage and routing
(D) memory and communication
Answer:",Which two deployment overheads for Mixture-of-Experts does 1.58-bit quantization primarily reduce?,"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', Mixture-of-Experts (MoE) models benefit from 1.58-bit quantization in terms of reduced deployment costs. Specifically, the authors note that the reduced memory footprint lowers the number of devices needed for deployment and significantly cuts the cost of transferring activations across networks. Which two types of deployment overheads for MoE models are primarily reduced by this 1.58-bit quantization?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors compare their proposed BitNet b1.58 model with an FP16 LLaMA baseline. According to the paper, what specific experimental practice regarding pretraining is used to ensure that this comparison between BitNet b1.58 and the FP16 LLaMA baseline is fair?
(A) same pretraining compute budget
(B) same pretraining initialization scheme
(C) same pretraining number of steps
(D) same pretraining data",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors compare their proposed BitNet b1.58 model with an FP16 LLaMA baseline. According to the paper, what specific experimental practice regarding pretraining is used to ensure that this comparison between BitNet b1.58 and the FP16 LLaMA baseline is fair?
(A) same pretraining compute budget
(B) same pretraining initialization scheme
(C) same pretraining number of steps
(D) same pretraining data
Answer:",Which experimental practice reported in the paper is intended to ensure a fair comparison between BitNet b1.58 and the FP16 LLaMA baseline?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors compare their proposed BitNet b1.58 model with an FP16 LLaMA baseline. According to the paper, what specific experimental practice regarding pretraining is used to ensure that this comparison between BitNet b1.58 and the FP16 LLaMA baseline is fair?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that in their experiments the token embedding layers remain in full precision, while the rest of the model is quantized to a 1.58-bit scheme, and that this full-precision embedding accounts for a smaller fraction of total memory as model size grows. They also state that 1-bit LLMs already have a substantially lower memory footprint than full-precision models such as FP16 LLaMA, and that both latency and memory were measured using a 2-bit kernel, leaving further room for optimization. According to this setup, if the embedding layers of BitNet were also quantized to the same 1.58-bit scheme instead of staying full precision, how would BitNet’s memory advantage relative to an FP16 LLaMA model most likely change?
(A) decrease
(B) increase
(C) be eliminated
(D) remain unchanged",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that in their experiments the token embedding layers remain in full precision, while the rest of the model is quantized to a 1.58-bit scheme, and that this full-precision embedding accounts for a smaller fraction of total memory as model size grows. They also state that 1-bit LLMs already have a substantially lower memory footprint than full-precision models such as FP16 LLaMA, and that both latency and memory were measured using a 2-bit kernel, leaving further room for optimization. According to this setup, if the embedding layers of BitNet were also quantized to the same 1.58-bit scheme instead of staying full precision, how would BitNet’s memory advantage relative to an FP16 LLaMA model most likely change?
(A) decrease
(B) increase
(C) be eliminated
(D) remain unchanged
Answer:","If embeddings were quantized to the same 1.58-bit scheme instead of remaining full precision, how would BitNet's memory advantage over FP16 LLaMA most likely change?","In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors note that in their experiments the token embedding layers remain in full precision, while the rest of the model is quantized to a 1.58-bit scheme, and that this full-precision embedding accounts for a smaller fraction of total memory as model size grows. They also state that 1-bit LLMs already have a substantially lower memory footprint than full-precision models such as FP16 LLaMA, and that both latency and memory were measured using a 2-bit kernel, leaving further room for optimization. According to this setup, if the embedding layers of BitNet were also quantized to the same 1.58-bit scheme instead of staying full precision, how would BitNet’s memory advantage relative to an FP16 LLaMA model most likely change?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that the embedding layer is kept in full precision while other components of the model are aggressively quantized, and they note that the embedding's proportion of the total memory footprint becomes smaller as the overall model size increases. According to the paper, what is the reason that the embedding's share of total memory shrinks as the model size grows?
(A) the embeddings are further quantized
(B) the vocabulary size decreases
(C) the embedding parameters shrink
(D) other parameters grow",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that the embedding layer is kept in full precision while other components of the model are aggressively quantized, and they note that the embedding's proportion of the total memory footprint becomes smaller as the overall model size increases. According to the paper, what is the reason that the embedding's share of total memory shrinks as the model size grows?
(A) the embeddings are further quantized
(B) the vocabulary size decreases
(C) the embedding parameters shrink
(D) other parameters grow
Answer:",Why does the embedding's share of total memory shrink as model size increases?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that the embedding layer is kept in full precision while other components of the model are aggressively quantized, and they note that the embedding's proportion of the total memory footprint becomes smaller as the overall model size increases. According to the paper, what is the reason that the embedding's share of total memory shrinks as the model size grows?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', reducing activation precision per token from 16 bits to 8 bits decreases the memory required to store activations during inference. Assuming that memory is the only bottleneck for handling longer sequences, by what factor can the maximum context length be increased when halving the activation precision from 16-bit to 8-bit?
(A) 1.5x
(B) 8x
(C) 2x
(D) 4x",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', reducing activation precision per token from 16 bits to 8 bits decreases the memory required to store activations during inference. Assuming that memory is the only bottleneck for handling longer sequences, by what factor can the maximum context length be increased when halving the activation precision from 16-bit to 8-bit?
(A) 1.5x
(B) 8x
(C) 2x
(D) 4x
Answer:","If activation precision per token is halved from 16-bit to 8-bit and memory is the bottleneck, by what factor can context length increase?","According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', reducing activation precision per token from 16 bits to 8 bits decreases the memory required to store activations during inference. Assuming that memory is the only bottleneck for handling longer sequences, by what factor can the maximum context length be increased when halving the activation precision from 16-bit to 8-bit?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight quantization is defined as \\widetilde{W} = \\mathrm{RoundClip}(W / (\\gamma + \\epsilon), -1, 1). According to this formulation, what practical purpose does adding the small constant \\epsilon to the denominator (i.e., using \\gamma + \\epsilon instead of just \\gamma) serve in the quantization process?
(A) improve gradient flow during backpropagation
(B) reduce the rounding error introduced by quantization
(C) increase the dynamic range of the quantized weights
(D) prevent divide by zero",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight quantization is defined as \\widetilde{W} = \\mathrm{RoundClip}(W / (\\gamma + \\epsilon), -1, 1). According to this formulation, what practical purpose does adding the small constant \\epsilon to the denominator (i.e., using \\gamma + \\epsilon instead of just \\gamma) serve in the quantization process?
(A) improve gradient flow during backpropagation
(B) reduce the rounding error introduced by quantization
(C) increase the dynamic range of the quantized weights
(D) prevent divide by zero
Answer:",What practical purpose does adding epsilon to the denominator serve in the quantization formula?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the weight quantization is defined as \\widetilde{W} = \\mathrm{RoundClip}(W / (\\gamma + \\epsilon), -1, 1). According to this formulation, what practical purpose does adding the small constant \\epsilon to the denominator (i.e., using \\gamma + \\epsilon instead of just \\gamma) serve in the quantization process?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe an absmean quantization function that scales a weight matrix by its average absolute value and then applies a RoundClip operation that rounds each scaled weight to the nearest integer and clips the result to the set {-1, 0, +1}. According to this quantization pipeline, what is the most likely outcome for weights whose magnitudes are very close to zero after the scaling, rounding, and clipping operations are applied?
(A) left unchanged as small non-zero values
(B) mapped to -1
(C) mapped to zero
(D) mapped to +1",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe an absmean quantization function that scales a weight matrix by its average absolute value and then applies a RoundClip operation that rounds each scaled weight to the nearest integer and clips the result to the set {-1, 0, +1}. According to this quantization pipeline, what is the most likely outcome for weights whose magnitudes are very close to zero after the scaling, rounding, and clipping operations are applied?
(A) left unchanged as small non-zero values
(B) mapped to -1
(C) mapped to zero
(D) mapped to +1
Answer:","What is the most likely outcome for small-magnitude weights near zero after applying the scale, rounding, and clipping pipeline?","In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors describe an absmean quantization function that scales a weight matrix by its average absolute value and then applies a RoundClip operation that rounds each scaled weight to the nearest integer and clips the result to the set {-1, 0, +1}. According to this quantization pipeline, what is the most likely outcome for weights whose magnitudes are very close to zero after the scaling, rounding, and clipping operations are applied?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that BitNet achieves greater relative inference speed-up as the model size increases. According to their analysis of the computational cost of large language models, which component becomes increasingly dominant with model scaling and thus primarily explains this improved speed-up?
(A) Self-attention dominance
(B) Nonlinear activation dominance
(C) nn.Linear dominance
(D) Embedding layer dominance",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that BitNet achieves greater relative inference speed-up as the model size increases. According to their analysis of the computational cost of large language models, which component becomes increasingly dominant with model scaling and thus primarily explains this improved speed-up?
(A) Self-attention dominance
(B) Nonlinear activation dominance
(C) nn.Linear dominance
(D) Embedding layer dominance
Answer:",What dominant factor explains why BitNet's relative inference speed-up improves with larger model sizes?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors observe that BitNet achieves greater relative inference speed-up as the model size increases. According to their analysis of the computational cost of large language models, which component becomes increasingly dominant with model scaling and thus primarily explains this improved speed-up?"
"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 achieves up to 71.4× energy savings for matrix multiplication on 7nm chips compared to FP16-based LLaMA models, largely because its matrix multiplications use INT8 additions instead of the usual floating-point operations. Which specific type of arithmetic operation, reduced in BitNet b1.58 relative to standard LLaMA models, most directly drives these large matrix-multiplication energy savings?
(A) fewer FP16 adds
(B) fewer FP16 mults
(C) fewer INT8 mults
(D) fewer FP32 mults",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 achieves up to 71.4× energy savings for matrix multiplication on 7nm chips compared to FP16-based LLaMA models, largely because its matrix multiplications use INT8 additions instead of the usual floating-point operations. Which specific type of arithmetic operation, reduced in BitNet b1.58 relative to standard LLaMA models, most directly drives these large matrix-multiplication energy savings?
(A) fewer FP16 adds
(B) fewer FP16 mults
(C) fewer INT8 mults
(D) fewer FP32 mults
Answer:",Which specific reduction in arithmetic operations most directly drives the large matrix-multiplication energy savings?,"According to the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', BitNet b1.58 achieves up to 71.4× energy savings for matrix multiplication on 7nm chips compared to FP16-based LLaMA models, largely because its matrix multiplications use INT8 additions instead of the usual floating-point operations. Which specific type of arithmetic operation, reduced in BitNet b1.58 relative to standard LLaMA models, most directly drives these large matrix-multiplication energy savings?"
"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58, a 1.58-bit quantized large language model, consistently matches or surpasses full-precision (FP16/BF16) Transformer LLMs of the same size and trained on the same number of tokens, both in perplexity and end-task performance, while being more cost-effective. According to the authors, what does this superior performance at large token counts imply about the effect of low-bit (1.58-bit) quantization on the underlying model capacity?
(A) capacity constrained
(B) capacity degraded
(C) capacity preserved
(D) capacity reduced",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58, a 1.58-bit quantized large language model, consistently matches or surpasses full-precision (FP16/BF16) Transformer LLMs of the same size and trained on the same number of tokens, both in perplexity and end-task performance, while being more cost-effective. According to the authors, what does this superior performance at large token counts imply about the effect of low-bit (1.58-bit) quantization on the underlying model capacity?
(A) capacity constrained
(B) capacity degraded
(C) capacity preserved
(D) capacity reduced
Answer:",What does BitNet's superior performance at large token counts imply about low-bit quantization and model capacity?,"In the paper 'The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits', the authors report that BitNet b1.58, a 1.58-bit quantized large language model, consistently matches or surpasses full-precision (FP16/BF16) Transformer LLMs of the same size and trained on the same number of tokens, both in perplexity and end-task performance, while being more cost-effective. According to the authors, what does this superior performance at large token counts imply about the effect of low-bit (1.58-bit) quantization on the underlying model capacity?"
