v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
199,200,keep_rejected,visible_target_leak,It is unsuitable because the target is a trivially obvious single-word completion—especially given the paper title 'Orthogonal Finetuning' and the stem 'the resulting matrix R is still'—so it fails criterion 3.,Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", after describing strategies to improve parameter efficiency, such as using an $r$-block diagonal matrix and optionally sharing the block matrix, the paper states that the resulting matrix $\bm{R}$ is still",orthogonal.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", after describing strategies to improve parameter efficiency, such as using an $r$-block diagonal matrix and optionally sharing the block matrix, the paper states that the resulting matrix $\bm{R}$ is still orthogonal.","Despite all these strategies to improve parameter efficiency, we note that the resulting matrix $\bm{R}$ remains orthogonal, so there is no sacrifice in preserving hyperspherical energy.",Orthogonal Finetuning
206,207,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the probe is essentially a sentence fragment whose completion directly restates the source claim, making the answer a tautological phrase completion rather than a concept that supports meaningful 5-way discrimination.",Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", constraining the finetuned model to be within a small neighborhood of the pretrained model further limits",the flexibility of original OFT.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", constraining the finetuned model to be within a small neighborhood of the pretrained model further limits the flexibility of original OFT.",We can further limit the flexibility of original OFT by constraining the finetuned model to be within a small neighborhood of the pretrained model.,Orthogonal Finetuning
212,213,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 4 because the target is a generic descriptive phrase ('another error hyperparameter') rather than a distinctive concept, making it hard to construct five meaningful, plausible distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when the authors move the constraint $\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform and rewrite it as $\|\bm{Q}-\bm{0}\|\leq\epsilon'$, they describe $\epsilon'$ as",another error hyperparameter.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when the authors move the constraint $\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform and rewrite it as $\|\bm{Q}-\bm{0}\|\leq\epsilon'$, they describe $\epsilon'$ as another error hyperparameter.","Therefore, we can move the constraint $\thickmuskip=2mu \medmuskip=2mu\|\bm{R}-\bm{I}\|\leq\epsilon$ inside the Cayley transform, and the equivalent constraint is $\thickmuskip=2mu \medmuskip=2mu \|\bm{Q}-\bm{0}\|\leq\epsilon'$ where $\bm{0}$ denotes an all-zero matrix and $\epsilon'$ is another error hyperparameter (different than $\epsilon$).",Orthogonal Finetuning
218,219,keep_rejected,near_binary_answer_space,It fails criterion 4 (and also 3) because the target is a short generic phrase—'an explicit one'—making the item essentially a binary implicit/explicit contrast with unnatural 5-way distractors rather than a concept-rich MCQA answer.,Answer space is too narrow for robust five-option MCQA.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", COFT turns the second constraint, which existing finetuning methods usually use implicitly, into",an explicit one.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", COFT turns the second constraint, which existing finetuning methods usually use implicitly, into an explicit one.","The second constraint is usually implicitly used by existing finetuning methods, but COFT makes it an explicit one.",Orthogonal Finetuning
222,223,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 4 because the target is just the directional comparative 'smaller ε,' making it hard to construct five natural, meaningful distractor options beyond variants like larger/smaller/intermediate values.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the COFT finetuning experiment where $\epsilon$ controls the flexibility of finetuning, the choice of $\epsilon$ that makes the COFT-finetuned model behave increasingly similar to the pretrained text-to-image diffusion model is",smaller $\epsilon$,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the COFT finetuning experiment where $\epsilon$ controls the flexibility of finetuning, the choice of $\epsilon$ that makes the COFT-finetuned model behave increasingly similar to the pretrained text-to-image diffusion model is smaller $\epsilon$","With smaller $\epsilon$, the COFT-finetuned model behaves increasingly similar to the pretrained text-to-image diffusion model.",Orthogonal Finetuning
227,228,keep_rejected,tautological_stem|weak_distractor_space,"It is unsuitable under criterion 3 because the target is just the single symbol $\bm{R}$, a trivially short equation variable with little standalone conceptual depth, making natural 5-option distractors weak and overly notation-dependent.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in OFT’s original forward pass in Eq. \eqref{eq:oft_general}, the learnable matrix is",$\bm{R}$.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in OFT’s original forward pass in Eq. \eqref{eq:oft_general}, the learnable matrix is $\bm{R}$.","In contrast to OFT's original forward pass in Eq.~\eqref{eq:oft_general} where only $\bm{R}$ is learnable, we have both the diagonal matrix $\bm{D}$ and the orthogonal matrix $\bm{R}$ learnable.",Orthogonal Finetuning
237,238,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 3 because the target is a single common word ('channels') that is too trivially short to support five meaningful, conceptually distinct answer choices.",Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when all the blocks in $\bm{R}$ are shared during OFT for finetuning convolution layers, the neurons are transformed by a shared orthogonal matrix across",channels.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when all the blocks in $\bm{R}$ are shared during OFT for finetuning convolution layers, the neurons are transformed by a shared orthogonal matrix across channels.","When all the blocks in $\bm{R}$ are shared, OFT transforms the neurons with an orthogonal matrix shared across channels.",Intriguing Insights and Discussions
249,250,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the completion 'around the hypersphere' is essentially a tautological restatement of 'hyperspherical' in the probe, making the answer too obvious rather than a distinct concept suitable for 5 meaningful options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", minimum hyperspherical energy implies that all neurons are arranged",around the hypersphere.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", minimum hyperspherical energy implies that all neurons are arranged around the hypersphere.",The minimum hyperspherical energy means all neurons are uniformly spaced around the hypersphere.,Intriguing Insights and Discussions
250,251,keep_rejected,visible_target_leak,"Unsuitable under criterion 3 because the target, ""finetuning,"" is a very short, generic process term that makes it hard to create five meaningful, discriminative answer options.",Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the process for which minimizing hyperspherical energy is not a meaningful objective because it may destroy the pretraining information is",finetuning,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the process for which minimizing hyperspherical energy is not a meaningful objective because it may destroy the pretraining information is finetuning","This is not a meaningful objective for finetuning, as it may destroy the pretraining information.",Intriguing Insights and Discussions
255,256,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe/answer is imprecisely formulated: the source fact states the block-diagonal parameterization is 'a stronger regularization of the orthogonal matrix,' and the truncated target 'a stronger regularization' is too incomplete and generic.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the block-diagonal parameterization in the OFT framework can be viewed as",a stronger regularization.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the block-diagonal parameterization in the OFT framework can be viewed as a stronger regularization.",The block-diagonal parameterization can also be viewed as a stronger regularization of the orthogonal matrix.,Intriguing Insights and Discussions
259,260,keep_rejected,tautological_stem|weak_distractor_space,"It is unsuitable under criterion 1 because the probe already states that the equivalent weight matrix is obtained by multiplying the learned orthogonal matrix R into the pretrained weight matrix W^0, so the target W=RW^0 is essentially just a direct restatement of the question.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the inference stage of OFT, the authors obtain the equivalent weight matrix by multiplying the learned orthogonal matrix $\bm{R}$ into the pretrained weight matrix $\bm{W}^0$, which is",\bm{W}=\bm{R}\bm{W}^0,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the inference stage of OFT, the authors obtain the equivalent weight matrix by multiplying the learned orthogonal matrix $\bm{R}$ into the pretrained weight matrix $\bm{W}^0$, which is \bm{W}=\bm{R}\bm{W}^0","In the inference stage, we can simply multiply the learned orthogonal matrix $\bm{R}$ into the pretrained weight matrix $\bm{W}^0$ and obtain an equivalent weight matrix $\thickmuskip=2mu \medmuskip=2mu \bm{W}=\bm{R}\bm{W}^0$.",Intriguing Insights and Discussions
265,266,keep_rejected,unsupported_or_unclear,It is incorrectly formulated under criterion 5 because the target 'the same layer' omits the essential qualifier from the source fact—'where LoRA is used'—so the question-answer pair is incomplete and not precise enough for a good MCQA.,"Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", to ensure a fair comparison to LoRA in the general settings experiment, OFT or COFT are only applied to",the same layer.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", to ensure a fair comparison to LoRA in the general settings experiment, OFT or COFT are only applied to the same layer.","To ensure a fair comparison to LoRA, we only apply OFT or COFT to the same layer where LoRA is used.",Experiments and Results
267,268,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""the best hyperparameter setup,"" is a generic, low-content phrase rather than a distinctive concept or named method, making meaningful 5-way distractors difficult to construct.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the setup the authors use for the DreamBooth and LoRA baselines while generally following the original papers is",the best hyperparameter setup.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the setup the authors use for the DreamBooth and LoRA baselines while generally following the original papers is the best hyperparameter setup.","For DreamBooth and LoRA, we generally follow the original paper and use the best hyperparameter setup.",Experiments and Results
271,272,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable because the target is a trivially generic phrase ('the diffusion model') with little conceptual specificity, making it hard to create five meaningful distractors (criterion 3).",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", both COFT and OFT finetune quite stably during the finetuning stability and convergence evaluation of",the diffusion model.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", both COFT and OFT finetune quite stably during the finetuning stability and convergence evaluation of the diffusion model.",We can observe that both COFT and OFT are able to finetune the diffusion model quite stably.,Experiments and Results
275,276,keep_rejected,weak_distractor_space,"It fails criterion 3 because the target is just a short, low-depth descriptive phrase ('yellow shirt') rather than a substantive concept, making it hard to form a meaningful 5-option MCQA.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the subject-driven generation experiment comparing DreamBooth, LoRA, OFT, and COFT, after 2000 finetuning iterations, LoRA fails to generate the",yellow shirt.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the subject-driven generation experiment comparing DreamBooth, LoRA, OFT, and COFT, after 2000 finetuning iterations, LoRA fails to generate the yellow shirt.","After 2000 iterations, DreamBooth starts to generate collapsed images, and LoRA fails to generate yellow shirt (and instead generates yellow fur).",Experiments and Results
281,282,keep_rejected,tautological_stem|weak_distractor_space,It fails criterion 1 because the probe is essentially tautological—the answer 'proper ε' just restates the vague description in the question rather than identifying a distinct concept that could support meaningful distractors.,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for COFT in subject-driven generation, the kind of $\epsilon$ that makes both the learning rate and the iteration number effortless to set is",proper $\epsilon$.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for COFT in subject-driven generation, the kind of $\epsilon$ that makes both the learning rate and the iteration number effortless to set is proper $\epsilon$.","For COFT with a proper $\epsilon$, both the learning rate and the iteration number become effortless to set.",Experiments and Results
291,292,keep_rejected,weak_distractor_space,"It fails criterion 3/4 because the target is a simple relational phrase ('the same text prompt') with little conceptual depth, making it difficult to create five natural, meaningful distractors beyond obvious contrasts like 'different text prompt.'",No strong restoration rationale under the restoration rubric.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when evaluating sample diversity using average LPIPS cosine similarity, the similarity is computed between generated images of the same subject and",the same text prompt.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when evaluating sample diversity using average LPIPS cosine similarity, the similarity is computed between generated images of the same subject and the same text prompt.",We also evaluate average LPIPS cosine similarity between generated images of the same subject with the same text prompt.,Experiments and Results
293,294,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable because the target is a generic descriptive phrase rather than a distinctive concept or named entity, making it hard to create five meaningful, field-relevant distractors (criterion 3).",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for each method in the subject-driven generation experiments, the item the authors repeatedly finetune with 30 different random seeds to minimize randomness is",the same pretrained model,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", for each method in the subject-driven generation experiments, the item the authors repeatedly finetune with 30 different random seeds to minimize randomness is the same pretrained model","For each method, we repeatedly finetune the same pretrained model with 30 different random seeds to minimize randomness.",Experiments and Results
294,295,keep_rejected,tautological_stem|weak_distractor_space,"It is unsuitable because the probe is essentially a paraphrase of the paper’s exact phrase ('better convergence and stability'), making the target a tautological single-word completion rather than a concept that supports meaningful 5-way discrimination (criteria 1 and 3).",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", beyond better convergence, the OFT framework also achieves",stability.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", beyond better convergence, the OFT framework also achieves stability.","The results show that our OFT framework not only achieves better convergence and stability, but also yields consistently better final performance.",Experiments and Results
303,304,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 1: the completion is essentially tautological with the probe text, since saying OFT is 'not sensitive to the number of iterations' already strongly implies it still performs well with a large number of iterations.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT’s performance is described as not being sensitive to the number of iterations and as still performing well with",a large number of iterations.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT’s performance is described as not being sensitive to the number of iterations and as still performing well with a large number of iterations.","Moreover, the number of iterations is not sensitive in OFT, so OFT performs well even with a large number of iterations, while neither DreamBooth nor LoRA can.",Experiments and Results
318,319,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target 'existing methods' is a generic, low-information phrase that does not identify a specific concept and would not support five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the comparison of trainable parameters and convergence speed for the face landmark error experiment, OFT and COFT are described as being much more efficient to converge than",existing methods.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in the comparison of trainable parameters and convergence speed for the face landmark error experiment, OFT and COFT are described as being much more efficient to converge than existing methods.","We note that OFT and COFT use a similar number of trainable parameters to LoRA (much fewer than ControlNet), while being much more efficient to converge than existing methods.",Experiments and Results
322,323,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 (tautological/circular) because the probe already describes a sudden emergence after the 8th epoch, and the target merely restates that as 'the sudden convergence phenomenon.'",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the phenomenon observed in \cite{zhang2023adding} that is said to be perfectly matched by the fact that controllability in ControlNet suddenly emerges after the 8-th epoch is",the sudden convergence phenomenon,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the phenomenon observed in \cite{zhang2023adding} that is said to be perfectly matched by the fact that controllability in ControlNet suddenly emerges after the 8-th epoch is the sudden convergence phenomenon","In contrast to our stable and smooth convergence, the controllability in ControlNet suddenly emerges after the 8-th epoch, which perfectly matches the sudden convergence phenomenon observed in \cite{zhang2023adding}.",Experiments and Results
326,327,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, ""controllable generation,"" is a very generic short phrase that offers little conceptual specificity, making it hard to distinguish among five meaningful options.",Target remains too generic or low-information for restoration.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the control consistency metric is introduced to evaluate the performance of",controllable generation.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors state that the control consistency metric is introduced to evaluate the performance of controllable generation.",We introduce a control consistency metric to evaluate the performance of controllable generation.,Experiments and Results
327,328,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 1 and 3 because the probe essentially paraphrases the source sentence so the answer is just the generic phrase 'the control signal,' which is too trivial and circular to support five meaningful distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when introducing the control consistency metric to evaluate controllable generation, the quantity computed from the generated image before being compared with the original input is",the control signal.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when introducing the control consistency metric to evaluate controllable generation, the quantity computed from the generated image before being compared with the original input is the control signal.",The basic idea is to compute the control signal from the generated image and then compare it with the original input control signal.,Experiments and Results
328,329,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target is a generic descriptive phrase ('the original input control signal') rather than a distinctive technical concept, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when introducing the control consistency metric for evaluating controllable generation, the authors compute the control signal from the generated image and compare it with",the original input control signal,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when introducing the control consistency metric for evaluating controllable generation, the authors compute the control signal from the generated image and compare it with the original input control signal",The basic idea is to compute the control signal from the generated image and then compare it with the original input control signal.,Experiments and Results
335,336,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target, ""relatively low,"" is a trivially short descriptive phrase with little conceptual depth, making it hard to support five meaningful, discriminative options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors characterize LoRA's performance ceiling in their comparison of controllable generation methods, even after careful hyperparameter tuning, as",relatively low.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors characterize LoRA's performance ceiling in their comparison of controllable generation methods, even after careful hyperparameter tuning, as relatively low.","In general, we find that the performance ceiling of LoRA is relatively low, even if we have carefully tuned its hyperparameters.",Experiments and Results
336,337,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""its hyperparameters,"" is a very generic phrase with little conceptual specificity, making it hard to create five meaningful and discriminative answer choices.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when discussing LoRA's relatively low performance ceiling, the authors said they had carefully tuned",its hyperparameters.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", when discussing LoRA's relatively low performance ceiling, the authors said they had carefully tuned its hyperparameters.","In general, we find that the performance ceiling of LoRA is relatively low, even if we have carefully tuned its hyperparameters.",Experiments and Results
338,339,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 1 because the target 'our quantitative evaluation' is just a generic restatement of the probe’s wording about a 'novel contribution,' making the completion effectively tautological rather than a distinct concept with meaningful distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", one of the authors' novel contributions to controllable generation is",our quantitative evaluation,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", one of the authors' novel contributions to controllable generation is our quantitative evaluation","We emphasize that our quantitative evaluation in controllable generation is one of our novel contributions, since it can accurately evaluate the control performance of the finetuned models (up to the accuracy of the off-the-shelf segmentation/detection model).",Experiments and Results
339,340,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""the finetuned models,"" is a generic, low-information phrase that does not provide enough conceptual specificity to support five meaningful multiple-choice distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in controllable generation, the authors' quantitative evaluation accurately measures control performance, up to the accuracy of the off-the-shelf segmentation/detection model, for",the finetuned models.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", in controllable generation, the authors' quantitative evaluation accurately measures control performance, up to the accuracy of the off-the-shelf segmentation/detection model, for the finetuned models.","We emphasize that our quantitative evaluation in controllable generation is one of our novel contributions, since it can accurately evaluate the control performance of the finetuned models (up to the accuracy of the off-the-shelf segmentation/detection model).",Experiments and Results
354,355,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the target 'additional inference overhead' is essentially a direct paraphrase of the probe's wording about 'extra cost at inference time,' making the answer tautological rather than a distinct concept.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the type of extra cost at inference time that OFT avoids is",additional inference overhead,"According to the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the type of extra cost at inference time that OFT avoids is additional inference overhead","More importantly, OFT does not introduce additional inference overhead, leading to an efficient deployable model.",Concluding Remarks and Open Problems
355,356,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""an efficient deployable model,"" is a generic descriptive phrase with little conceptual specificity, making it hard to distinguish naturally among five meaningful options.",Target remains too generic or low-information for restoration.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT does not introduce additional inference overhead, leading to",an efficient deployable model.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", OFT does not introduce additional inference overhead, leading to an efficient deployable model.","More importantly, OFT does not introduce additional inference overhead, leading to an efficient deployable model.",Concluding Remarks and Open Problems
357,358,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""a matrix inverse,"" is a very short generic phrase with little conceptual specificity, making it hard to form five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors discuss that OFT guarantees orthogonality via Cayley parametrization. The Cayley parametrization involves",a matrix inverse.,"In the paper ""Controlling Text-to-Image Diffusion by Orthogonal Finetuning"", the authors discuss that OFT guarantees orthogonality via Cayley parametrization. The Cayley parametrization involves a matrix inverse.","First, OFT guarantees the orthogonality via Cayley parametrization which involves a matrix inverse.",Concluding Remarks and Open Problems
