row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
36,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", those in whom future access may be essential., those in whom future access may be essential.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors state that meticulous procedural planning is especially important in patients with known coronary disease or in another group of patients, namely","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors state that meticulous procedural planning is especially important in patients with known coronary disease or in another group of patients, namely","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors state that meticulous procedural planning is especially important in patients with known coronary disease or in another group of patients, namely those in whom future access may be essential.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors state that meticulous procedural planning is especially important in patients with known coronary disease or in another group of patients, namely those in whom future access may be essential."
37,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", valve function., valve function.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve procedure intentional frame fracture was not performed, and instead high-pressure balloon post-dilation likely caused further radial expansion of the Evolut valve, which enhanced","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve procedure intentional frame fracture was not performed, and instead high-pressure balloon post-dilation likely caused further radial expansion of the Evolut valve, which enhanced","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve procedure intentional frame fracture was not performed, and instead high-pressure balloon post-dilation likely caused further radial expansion of the Evolut valve, which enhanced valve function.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", during the third transcatheter aortic valve procedure intentional frame fracture was not performed, and instead high-pressure balloon post-dilation likely caused further radial expansion of the Evolut valve, which enhanced valve function."
38,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", Acurate neo2 prosthesis., Acurate neo2 prosthesis.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve procedure was performed under institutional approval for off-label use of the","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve procedure was performed under institutional approval for off-label use of the","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve procedure was performed under institutional approval for off-label use of the Acurate neo2 prosthesis.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve procedure was performed under institutional approval for off-label use of the Acurate neo2 prosthesis."
39,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", extremely limited., extremely limited.,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors note that if the current prosthesis were to fail prematurely after the third transcatheter aortic valve implantation, the available treatment options would be","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors note that if the current prosthesis were to fail prematurely after the third transcatheter aortic valve implantation, the available treatment options would be","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors note that if the current prosthesis were to fail prematurely after the third transcatheter aortic valve implantation, the available treatment options would be extremely limited.","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the authors note that if the current prosthesis were to fail prematurely after the third transcatheter aortic valve implantation, the available treatment options would be extremely limited."
40,repair,poor_wording,Removed redundant date from the answer because the probe already specifies the 2022 procedure., an Evolut prosthesis in 2022, an Evolut prosthesis.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the prosthesis used for the 2022 TAV-in-TAV procedure in the patient who was initially treated with a Lotus valve in 2014 and later developed endocarditis-related degeneration and severe restenosis was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the prosthesis used for the 2022 TAV-in-TAV procedure in the patient who was initially treated with a Lotus valve in 2014 and later developed endocarditis-related degeneration and severe restenosis was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the prosthesis used for the 2022 TAV-in-TAV procedure in the patient who was initially treated with a Lotus valve in 2014 and later developed endocarditis-related degeneration and severe restenosis was an Evolut prosthesis in 2022.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the prosthesis used for the 2022 TAV-in-TAV procedure in the patient who was initially treated with a Lotus valve in 2014 and later developed endocarditis-related degeneration and severe restenosis was an Evolut prosthesis."
41,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", endocarditis-related degeneration and severe restenosis., endocarditis-related degeneration and severe restenosis.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the 2022 TAV-in-TAV procedure with an Evolut prosthesis, the complication-related process that occurred was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the 2022 TAV-in-TAV procedure with an Evolut prosthesis, the complication-related process that occurred was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the 2022 TAV-in-TAV procedure with an Evolut prosthesis, the complication-related process that occurred was endocarditis-related degeneration and severe restenosis.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the 2022 TAV-in-TAV procedure with an Evolut prosthesis, the complication-related process that occurred was endocarditis-related degeneration and severe restenosis."
42,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", Acurate neo2, Acurate neo2,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after two prior transcatheter aortic valve implantation procedures, the third prosthetic valve implanted in 2024 using the TAV-in-TAV-in-TAV technique was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after two prior transcatheter aortic valve implantation procedures, the third prosthetic valve implanted in 2024 using the TAV-in-TAV-in-TAV technique was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after two prior transcatheter aortic valve implantation procedures, the third prosthetic valve implanted in 2024 using the TAV-in-TAV-in-TAV technique was Acurate neo2","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after two prior transcatheter aortic valve implantation procedures, the third prosthetic valve implanted in 2024 using the TAV-in-TAV-in-TAV technique was Acurate neo2"
43,drop,title_leakage,"The required case-report title contains the specific TAV-in-TAV-in-TAV answer, so the technique target is unavoidably leaked by source framing.", TAV-in-TAV-in-TAV technique,,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone two transcatheter aortic valve implantation procedures and later developed endocarditis-related degeneration with severe restenosis, and in 2024 the third prosthetic valve (Acurate neo2) was implanted using the",,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone two transcatheter aortic valve implantation procedures and later developed endocarditis-related degeneration with severe restenosis, and in 2024 the third prosthetic valve (Acurate neo2) was implanted using the TAV-in-TAV-in-TAV technique",
44,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", CT-guided procedural planning, CT-guided procedural planning,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation (TAVI) performed after treated prosthetic valve endocarditis in a man with prior TAVI procedures was supported by","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation (TAVI) performed after treated prosthetic valve endocarditis in a man with prior TAVI procedures was supported by","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation (TAVI) performed after treated prosthetic valve endocarditis in a man with prior TAVI procedures was supported by CT-guided procedural planning","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the third transcatheter aortic valve implantation (TAVI) performed after treated prosthetic valve endocarditis in a man with prior TAVI procedures was supported by CT-guided procedural planning"
45,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", severe aortic stenosis, severe aortic stenosis,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described in the background as an established treatment option for patients with","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described in the background as an established treatment option for patients with","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described in the background as an established treatment option for patients with severe aortic stenosis","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described in the background as an established treatment option for patients with severe aortic stenosis"
46,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", across a broad range of surgical risk profiles., across a broad range of surgical risk profiles.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described as an established treatment option for patients with severe aortic stenosis","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described as an established treatment option for patients with severe aortic stenosis","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described as an established treatment option for patients with severe aortic stenosis across a broad range of surgical risk profiles.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", transcatheter aortic valve implantation (TAVI) is described as an established treatment option for patients with severe aortic stenosis across a broad range of surgical risk profiles."
47,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", structural valve deterioration, structural valve deterioration,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the number of patients undergoing transcatheter aortic valve implantation (TAVI) continues to grow and long-term survival improves. The complication increasingly encountered in clinical practice is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the number of patients undergoing transcatheter aortic valve implantation (TAVI) continues to grow and long-term survival improves. The complication increasingly encountered in clinical practice is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the number of patients undergoing transcatheter aortic valve implantation (TAVI) continues to grow and long-term survival improves. The complication increasingly encountered in clinical practice is structural valve deterioration","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the number of patients undergoing transcatheter aortic valve implantation (TAVI) continues to grow and long-term survival improves. The complication increasingly encountered in clinical practice is structural valve deterioration"
48,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", the need for repeat interventions, the need for repeat interventions,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", as the number of patients undergoing TAVI continues to grow and long-term survival improves, the additional issue increasingly encountered in clinical practice is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", as the number of patients undergoing TAVI continues to grow and long-term survival improves, the additional issue increasingly encountered in clinical practice is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", as the number of patients undergoing TAVI continues to grow and long-term survival improves, the additional issue increasingly encountered in clinical practice is the need for repeat interventions","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", as the number of patients undergoing TAVI continues to grow and long-term survival improves, the additional issue increasingly encountered in clinical practice is the need for repeat interventions"
49,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", transcatheter aortic valve-in-transcatheter aortic valve (TAV-in-TAV) procedures, transcatheter aortic valve-in-transcatheter aortic valve (TAV-in-TAV) procedures,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the context of repeat transcatheter aortic valve interventions for failed prostheses, the viable strategy that has emerged for managing failed transcatheter prostheses is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the context of repeat transcatheter aortic valve interventions for failed prostheses, the viable strategy that has emerged for managing failed transcatheter prostheses is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the context of repeat transcatheter aortic valve interventions for failed prostheses, the viable strategy that has emerged for managing failed transcatheter prostheses is transcatheter aortic valve-in-transcatheter aortic valve (TAV-in-TAV) procedures","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the context of repeat transcatheter aortic valve interventions for failed prostheses, the viable strategy that has emerged for managing failed transcatheter prostheses is transcatheter aortic valve-in-transcatheter aortic valve (TAV-in-TAV) procedures"
50,repair,poor_wording|near_drop_review,"Repaired a bare, low-information target into a meaningful source-backed span.", Evidence, serial transcatheter valve reinterventions.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", what remains limited regarding serial transcatheter valve reinterventions, particularly in patients with a history of prosthetic valve endocarditis (PVE), is","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the evidence described as remaining limited, particularly in patients with a history of prosthetic valve endocarditis (PVE), concerned","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", what remains limited regarding serial transcatheter valve reinterventions, particularly in patients with a history of prosthetic valve endocarditis (PVE), is Evidence.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the evidence described as remaining limited, particularly in patients with a history of prosthetic valve endocarditis (PVE), concerned serial transcatheter valve reinterventions."
51,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", detailed preprocedural imaging, detailed preprocedural imaging,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the setting of complex serial transcatheter valve reinterventions after treated prosthetic valve endocarditis, the type of imaging described as essential to determine feasibility and optimise procedural outcomes was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the setting of complex serial transcatheter valve reinterventions after treated prosthetic valve endocarditis, the type of imaging described as essential to determine feasibility and optimise procedural outcomes was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the setting of complex serial transcatheter valve reinterventions after treated prosthetic valve endocarditis, the type of imaging described as essential to determine feasibility and optimise procedural outcomes was detailed preprocedural imaging","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in the setting of complex serial transcatheter valve reinterventions after treated prosthetic valve endocarditis, the type of imaging described as essential to determine feasibility and optimise procedural outcomes was detailed preprocedural imaging"
52,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", multidisciplinary decision-making, multidisciplinary decision-making,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in these complex serial transcatheter valve reintervention scenarios, feasibility and procedural outcomes depend on","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in these complex serial transcatheter valve reintervention scenarios, feasibility and procedural outcomes depend on","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in these complex serial transcatheter valve reintervention scenarios, feasibility and procedural outcomes depend on multidisciplinary decision-making","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", in these complex serial transcatheter valve reintervention scenarios, feasibility and procedural outcomes depend on multidisciplinary decision-making"
53,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", walking distances of 200–300 m, walking distances of 200–300 m,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s experienced a spastic sensation in the left side of the chest during physical exertion while","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s experienced a spastic sensation in the left side of the chest during physical exertion while","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s experienced a spastic sensation in the left side of the chest during physical exertion while walking distances of 200–300 m","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s experienced a spastic sensation in the left side of the chest during physical exertion while walking distances of 200–300 m"
54,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", three-vessel coronary artery disease, three-vessel coronary artery disease,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included arterial hypertension and","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included arterial hypertension and","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included arterial hypertension and three-vessel coronary artery disease","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included arterial hypertension and three-vessel coronary artery disease"
55,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", circumflex artery, circumflex artery,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included multiple percutaneous coronary interventions in 2009, 2010, 2012, and 2014. The coronary artery that underwent percutaneous coronary intervention in 2014 was the","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included multiple percutaneous coronary interventions in 2009, 2010, 2012, and 2014. The coronary artery that underwent percutaneous coronary intervention in 2014 was the","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included multiple percutaneous coronary interventions in 2009, 2010, 2012, and 2014. The coronary artery that underwent percutaneous coronary intervention in 2014 was the circumflex artery","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient’s medical history included multiple percutaneous coronary interventions in 2009, 2010, 2012, and 2014. The coronary artery that underwent percutaneous coronary intervention in 2014 was the circumflex artery"
56,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", third-degree atrioventricular block requiring pacemaker implantation (2014), third-degree atrioventricular block requiring pacemaker implantation (2014).,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the conduction abnormality that had required pacemaker implantation in 2014 was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the conduction abnormality that had required pacemaker implantation in 2014 was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the conduction abnormality that had required pacemaker implantation in 2014 was third-degree atrioventricular block requiring pacemaker implantation (2014).","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the conduction abnormality that had required pacemaker implantation in 2014 was third-degree atrioventricular block requiring pacemaker implantation (2014)."
57,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", chronic obstructive pulmonary disease (COPD), chronic obstructive pulmonary disease (COPD),"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s had several additional comorbidities listed in his medical history, including a conduction disorder, diabetes, recurrent gastrointestinal bleeding, and","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s had several additional comorbidities listed in his medical history, including a conduction disorder, diabetes, recurrent gastrointestinal bleeding, and","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s had several additional comorbidities listed in his medical history, including a conduction disorder, diabetes, recurrent gastrointestinal bleeding, and chronic obstructive pulmonary disease (COPD)","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the man in his late 70s had several additional comorbidities listed in his medical history, including a conduction disorder, diabetes, recurrent gastrointestinal bleeding, and chronic obstructive pulmonary disease (COPD)"
58,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 27 mm, 27 mm,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient later underwent transcatheter aortic valve implantation after progressive aortic valve degeneration and severe stenosis in 2014, and the implanted Lotus valve (Boston Scientific) was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient later underwent transcatheter aortic valve implantation after progressive aortic valve degeneration and severe stenosis in 2014, and the implanted Lotus valve (Boston Scientific) was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient later underwent transcatheter aortic valve implantation after progressive aortic valve degeneration and severe stenosis in 2014, and the implanted Lotus valve (Boston Scientific) was 27 mm","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient later underwent transcatheter aortic valve implantation after progressive aortic valve degeneration and severe stenosis in 2014, and the implanted Lotus valve (Boston Scientific) was 27 mm"
59,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", a 27 mm Lotus valve, a 27 mm Lotus valve,"In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the valve implanted during the patient's 2014 transcatheter aortic valve implantation for progressive aortic valve degeneration and severe stenosis was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the valve implanted during the patient's 2014 transcatheter aortic valve implantation for progressive aortic valve degeneration and severe stenosis was","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the valve implanted during the patient's 2014 transcatheter aortic valve implantation for progressive aortic valve degeneration and severe stenosis was a 27 mm Lotus valve","In the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the valve implanted during the patient's 2014 transcatheter aortic valve implantation for progressive aortic valve degeneration and severe stenosis was a 27 mm Lotus valve"
60,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", symptoms of exertional dyspnoea had worsened, symptoms of exertional dyspnoea had worsened.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone transcatheter aortic valve implantation and, by December 2021, the patient’s","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone transcatheter aortic valve implantation and, by December 2021, the patient’s","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone transcatheter aortic valve implantation and, by December 2021, the patient’s symptoms of exertional dyspnoea had worsened.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", the patient had previously undergone transcatheter aortic valve implantation and, by December 2021, the patient’s symptoms of exertional dyspnoea had worsened."
61,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", a pulsatile femoral haematoma and pseudoaneurysm, a pulsatile femoral haematoma and pseudoaneurysm.,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the May 2022 TAV-in-TAV with implantation of a 23 mm Evolut valve, the complication that developed and led to open vascular surgery at the femoral access site was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the May 2022 TAV-in-TAV with implantation of a 23 mm Evolut valve, the complication that developed and led to open vascular surgery at the femoral access site was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the May 2022 TAV-in-TAV with implantation of a 23 mm Evolut valve, the complication that developed and led to open vascular surgery at the femoral access site was a pulsatile femoral haematoma and pseudoaneurysm.","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the May 2022 TAV-in-TAV with implantation of a 23 mm Evolut valve, the complication that developed and led to open vascular surgery at the femoral access site was a pulsatile femoral haematoma and pseudoaneurysm."
62,keep,,"Retained as source-framed, meaningful, and source-backed under the v13 medical case-report rubric.", 42%, 42%,"According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the Evolut TAV-in-TAV in May 2022 and his left ventricular ejection fraction later improved, his left ventricular EF before that improvement was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the Evolut TAV-in-TAV in May 2022 and his left ventricular ejection fraction later improved, his left ventricular EF before that improvement was","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the Evolut TAV-in-TAV in May 2022 and his left ventricular ejection fraction later improved, his left ventricular EF before that improvement was 42%","According to the case report ""TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome"", after the patient underwent the Evolut TAV-in-TAV in May 2022 and his left ventricular ejection fraction later improved, his left ventricular EF before that improvement was 42%"
