row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
98,repair,source_framing_issue,Removed Markdown emphasis from the source title framing., 512., 512.,"According to the paper *""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits""*, in the throughput comparison between BitNet b1.58 and LLaMA LLM 70B on two 80GB A100 cards using pipeline parallelism, the sequence length used when the batch size was increased until the GPU memory limit was reached was","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the throughput comparison between BitNet b1.58 and LLaMA LLM 70B on two 80GB A100 cards using pipeline parallelism, the sequence length used when the batch size was increased until the GPU memory limit was reached was","According to the paper *""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits""*, in the throughput comparison between BitNet b1.58 and LLaMA LLM 70B on two 80GB A100 cards using pipeline parallelism, the sequence length used when the batch size was increased until the GPU memory limit was reached was 512.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the throughput comparison between BitNet b1.58 and LLaMA LLM 70B on two 80GB A100 cards using pipeline parallelism, the sequence length used when the batch size was increased until the GPU memory limit was reached was 512."
99,keep,,No first-pass rubric issue found.,,,,,,
100,keep,,No first-pass rubric issue found.,,,,,,
101,keep,,No first-pass rubric issue found.,,,,,,
102,keep,,No first-pass rubric issue found.,,,,,,
103,keep,,No first-pass rubric issue found.,,,,,,
104,keep,,No first-pass rubric issue found.,,,,,,
105,keep,,No first-pass rubric issue found.,,,,,,
106,repair,source_framing_issue,Added required paper-title framing to an otherwise source-supported cloze., 2T tokens., 2T tokens.,"When the authors trained a BitNet b1.58 model to test scalability in terms of tokens, following the data recipe of StableLM-3B, they used","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", when the authors trained a BitNet b1.58 model to test scalability in terms of tokens, following the data recipe of StableLM-3B, they used","When the authors trained a BitNet b1.58 model to test scalability in terms of tokens, following the data recipe of StableLM-3B, they used 2T tokens.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", when the authors trained a BitNet b1.58 model to test scalability in terms of tokens, following the data recipe of StableLM-3B, they used 2T tokens."
107,keep,,No first-pass rubric issue found.,,,,,,
108,keep,,No first-pass rubric issue found.,,,,,,
109,keep,,No first-pass rubric issue found.,,,,,,
110,repair,source_framing_issue,Normalized source framing so the probe begins with the required paper-title attribution., ARC-easy., ARC-easy.,"In the benchmark used to evaluate the two models in the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the dataset listed last after Winogrande, PIQA, SciQ, and LAMBADA was","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the benchmark used to evaluate the two models listed Winogrande, PIQA, SciQ, and LAMBADA before","In the benchmark used to evaluate the two models in the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the dataset listed last after Winogrande, PIQA, SciQ, and LAMBADA was ARC-easy.","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the benchmark used to evaluate the two models listed Winogrande, PIQA, SciQ, and LAMBADA before ARC-easy."
111,keep,,No first-pass rubric issue found.,,,,,,
112,keep,,No first-pass rubric issue found.,,,,,,
113,keep,,No first-pass rubric issue found.,,,,,,
114,keep,,No first-pass rubric issue found.,,,,,,
115,keep,,No first-pass rubric issue found.,,,,,,
116,keep,,No first-pass rubric issue found.,,,,,,
117,keep,,No first-pass rubric issue found.,,,,,,
118,keep,,No first-pass rubric issue found.,,,,,,
119,keep,,No first-pass rubric issue found.,,,,,,
120,keep,,No first-pass rubric issue found.,,,,,,
121,repair,poor_wording,Rewrote question-shaped phrasing as a declarative cloze without changing the answer span., the context length., the context length.,"In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" when BitNet b1.58 reduces activations from 16 bits to 8 bits to support long sequences, what can be doubled given the same resources is","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", when BitNet b1.58 reduces activations from 16 bits to 8 bits to support long sequences, the element that can be doubled given the same resources is","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" when BitNet b1.58 reduces activations from 16 bits to 8 bits to support long sequences, what can be doubled given the same resources is the context length.","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", when BitNet b1.58 reduces activations from 16 bits to 8 bits to support long sequences, the element that can be doubled given the same resources is the context length."
122,keep,,No first-pass rubric issue found.,,,,,,
123,repair,poor_wording,"Clarified that the future-work claim refers to further lossless compression of activations, matching the source context.", future work., future work.,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors say that further losslessly compressing 1.58-bit LLMs to 4 bits or even lower is left as","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors leave further lossless compression of the activations to 4 bits or even lower for 1.58-bit LLMs as","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors say that further losslessly compressing 1.58-bit LLMs to 4 bits or even lower is left as future work.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors leave further lossless compression of the activations to 4 bits or even lower for 1.58-bit LLMs as future work."
124,keep,,No first-pass rubric issue found.,,,,,,
125,repair,poor_wording,Removed colon-before-target cloze wording while preserving the source-supported fact., memory and computational power, memory and computational power,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", edge and mobile devices are often limited by two resource constraints, which can restrict the performance and scale of large language models:","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the two resource constraints that often limit edge and mobile devices and can restrict the performance and scale of large language models are","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", edge and mobile devices are often limited by two resource constraints, which can restrict the performance and scale of large language models: memory and computational power","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the two resource constraints that often limit edge and mobile devices and can restrict the performance and scale of large language models are memory and computational power"
126,keep,,No first-pass rubric issue found.,,,,,,
127,repair,poor_wording,"Reordered the cloze so the target completes a grammatical, source-supported sentence.", a wide range of applications., a wide range of applications.,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the reduced memory and energy consumption of 1.58-bit LLMs enable on edge and mobile devices","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", by allowing deployment on edge and mobile devices, the reduced memory and energy consumption of 1.58-bit LLMs can enable","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the reduced memory and energy consumption of 1.58-bit LLMs enable on edge and mobile devices a wide range of applications.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", by allowing deployment on edge and mobile devices, the reduced memory and energy consumption of 1.58-bit LLMs can enable a wide range of applications."
128,keep,,No first-pass rubric issue found.,,,,,,
129,keep,,No first-pass rubric issue found.,,,,,,
130,repair,source_framing_issue,Removed Markdown emphasis from the source title framing., \text{BitNet b1.58}., \text{BitNet b1.58}.,"In the paper **""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits""**, the model described as being efficiently executable on CPU devices used in edge and mobile devices, thereby further improving their performance and capabilities, is","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the model described as being efficiently executable on CPU devices used in edge and mobile devices, thereby further improving their performance and capabilities, is","In the paper **""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits""**, the model described as being efficiently executable on CPU devices used in edge and mobile devices, thereby further improving their performance and capabilities, is \text{BitNet b1.58}.","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the model described as being efficiently executable on CPU devices used in edge and mobile devices, thereby further improving their performance and capabilities, is \text{BitNet b1.58}."
131,keep,,No first-pass rubric issue found.,,,,,,
132,keep,,No first-pass rubric issue found.,,,,,,
133,repair,source_framing_issue,Added required paper-title framing to an otherwise source-supported cloze., \text{LLaMA LLM} and \text{BitNet b1.58}, \text{LLaMA LLM} and \text{BitNet b1.58},"In the GPU inference evaluation, the two models compared in terms of runtime GPU memory and latency were","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the GPU inference evaluation, the two models compared in terms of runtime GPU memory and latency were","In the GPU inference evaluation, the two models compared in terms of runtime GPU memory and latency were \text{LLaMA LLM} and \text{BitNet b1.58}","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the GPU inference evaluation, the two models compared in terms of runtime GPU memory and latency were \text{LLaMA LLM} and \text{BitNet b1.58}"
134,keep,,No first-pass rubric issue found.,,,,,,
135,repair,source_framing_issue,Normalized source framing so the probe begins with the required paper-title attribution., \text{LLaMA LLM}., \text{LLaMA LLM}.,"In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" the authors estimate the arithmetic operations energy consumption of both \text{BitNet b1.58} and","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors estimate the arithmetic operations energy consumption of both \text{BitNet b1.58} and","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" the authors estimate the arithmetic operations energy consumption of both \text{BitNet b1.58} and \text{LLaMA LLM}.","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the authors estimate the arithmetic operations energy consumption of both \text{BitNet b1.58} and \text{LLaMA LLM}."
136,keep,,No first-pass rubric issue found.,,,,,,
137,keep,,No first-pass rubric issue found.,,,,,,
138,keep,,No first-pass rubric issue found.,,,,,,
