row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
41,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, 18 U.S.C. § 922(g)(1), 18 U.S.C. § 922(g)(1).,"In United States v. Jaison L. Coleman, after officers searched the Coleman home and found several guns, the federal indictment charged Coleman with possessing a firearm as a convicted felon and alleged that he violated","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers searched the Coleman home and found several guns, the federal indictment charged Coleman with possessing a firearm as a convicted felon and alleged that he violated","In United States v. Jaison L. Coleman, after officers searched the Coleman home and found several guns, the federal indictment charged Coleman with possessing a firearm as a convicted felon and alleged that he violated 18 U.S.C. § 922(g)(1).","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers searched the Coleman home and found several guns, the federal indictment charged Coleman with possessing a firearm as a convicted felon and alleged that he violated 18 U.S.C. § 922(g)(1)."
42,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, Officer Kizer and his colleagues, Officer Kizer and his colleagues.,"In United States v. Jaison L. Coleman, Coleman argued that his wife had never consented in the first place to the entry of","According to the opinion in ""United States v. Jaison L. Coleman,"" Coleman argued that his wife had never consented in the first place to the entry of","In United States v. Jaison L. Coleman, Coleman argued that his wife had never consented in the first place to the entry of Officer Kizer and his colleagues","According to the opinion in ""United States v. Jaison L. Coleman,"" Coleman argued that his wife had never consented in the first place to the entry of Officer Kizer and his colleagues."
43,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, did consent to the officers entering her home, did consent to the officers entering her home.,"In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home on the ground that his wife had not allowed the officers to enter, the magistrate judge found that Lisa","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home on the ground that his wife had not allowed the officers to enter, the magistrate judge found that Lisa","In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home on the ground that his wife had not allowed the officers to enter, the magistrate judge found that Lisa did consent to the officers entering her home","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home on the ground that his wife had not allowed the officers to enter, the magistrate judge found that Lisa did consent to the officers entering her home."
44,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, Lisa consented to the officers’ entry, Lisa consented to the officers’ entry.,"In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home, the district court adopted the magistrate judge’s finding that","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home, the district court adopted the magistrate judge’s finding that","In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home, the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home, the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry."
45,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, the officers’ activity inside the home exceeded the scope of his wife’s consent, the officers’ activity inside the home exceeded the scope of his wife’s consent.,"In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that","In United States v. Jaison L. Coleman, after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that the officers’ activity inside the home exceeded the scope of his wife’s consent","According to the opinion in ""United States v. Jaison L. Coleman,"" after Coleman moved to suppress firearms recovered from his home in a federal felon-in-possession prosecution under 18 U.S.C. § 922(g)(1) and the district court adopted the magistrate judge’s finding that Lisa consented to the officers’ entry, Coleman argued that the officers’ activity inside the home exceeded the scope of his wife’s consent."
46,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, plead guilty, plead guilty.,"In United States v. Jaison L. Coleman, after the district court denied Coleman's motion to suppress, Coleman chose to","According to the opinion in ""United States v. Jaison L. Coleman,"" after the district court denied Coleman's motion to suppress, Coleman chose to","In United States v. Jaison L. Coleman, after the district court denied Coleman's motion to suppress, Coleman chose to plead guilty","According to the opinion in ""United States v. Jaison L. Coleman,"" after the district court denied Coleman's motion to suppress, Coleman chose to plead guilty."
47,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, to challenge the suppression ruling, to challenge the suppression ruling.,"In United States v. Jaison L. Coleman, after the district court denied Coleman's motion to suppress evidence and Coleman then pleaded guilty, he expressly reserved for appeal the right","According to the opinion in ""United States v. Jaison L. Coleman,"" after the district court denied Coleman's motion to suppress evidence and Coleman then pleaded guilty, he expressly reserved for appeal the right","In United States v. Jaison L. Coleman, after the district court denied Coleman's motion to suppress evidence and Coleman then pleaded guilty, he expressly reserved for appeal the right to challenge the suppression ruling.","According to the opinion in ""United States v. Jaison L. Coleman,"" after the district court denied Coleman's motion to suppress evidence and Coleman then pleaded guilty, he expressly reserved for appeal the right to challenge the suppression ruling."
48,repair,source_framing_issue|target_source_repair,normalized the cloze to legal opinion/case framing with the case title; repaired the target to an exact source-supported answer span while preserving the same fact; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target,freely and voluntarily given., “freely and voluntarily” given.,"In United States v. Jaison L. Coleman, the Supreme Court said consent must be","According to the opinion in ""United States v. Jaison L. Coleman,"" the Supreme Court said that, for consent to be valid, it must be","In United States v. Jaison L. Coleman, the Supreme Court said consent must be freely and voluntarily given to be valid.","According to the opinion in ""United States v. Jaison L. Coleman,"" the Supreme Court said that, for consent to be valid, it must be “freely and voluntarily” given."
49,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, the validity of the consent given by the third party, the validity of the consent given by the third party.,"In United States v. Jaison L. Coleman, when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge","According to the opinion in ""United States v. Jaison L. Coleman,"" when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge","In United States v. Jaison L. Coleman, when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge the validity of the consent given by the third party","According to the opinion in ""United States v. Jaison L. Coleman,"" when a third party gives consent to search a place in which both the third party and the defendant have legitimate expectations of privacy, a defendant may challenge the validity of the consent given by the third party."
50,repair,source_framing_issue|poor_wording,normalized the cloze to legal opinion/case framing with the case title; lowercased the target in context and removed malformed bare-title framing, The Supreme Court, the Supreme Court.,"In ""United States v. Jaison L. Coleman,"" the opinion said that consent to a search is valid only if it is given freely and voluntarily, a principle long recognized by","According to the opinion in ""United States v. Jaison L. Coleman,"" consent to a search is valid only if it is given freely and voluntarily, a principle long recognized by","In ""United States v. Jaison L. Coleman,"" the opinion said that consent to a search is valid only if it is given freely and voluntarily, a principle long recognized by The Supreme Court.","According to the opinion in ""United States v. Jaison L. Coleman,"" consent to a search is valid only if it is given freely and voluntarily, a principle long recognized by the Supreme Court."
51,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target,“freely and voluntarily” given, “freely and voluntarily” given.,"According to the opinion in United States v. Jaison L. Coleman, the Supreme Court said that, for consent to be valid, it must be","According to the opinion in ""United States v. Jaison L. Coleman,"" the Supreme Court said that, for consent to be valid, it must be","According to the opinion in United States v. Jaison L. Coleman, the Supreme Court said that, for consent to be valid, it must be “freely and voluntarily” given.","According to the opinion in ""United States v. Jaison L. Coleman,"" the Supreme Court said that, for consent to be valid, it must be “freely and voluntarily” given."
52,repair,poor_wording,adjusted cloze spacing or terminal punctuation so fact equals probe plus target, the voluntariness of consent, the voluntariness of consent.,"According to the opinion in ""United States v. Jaison L. Coleman,"" in the Fourth Amendment consent-search context, courts assess","According to the opinion in ""United States v. Jaison L. Coleman,"" in the Fourth Amendment consent-search context, courts assess","According to the opinion in ""United States v. Jaison L. Coleman,"" in the Fourth Amendment consent-search context, courts assess the voluntariness of consent.","According to the opinion in ""United States v. Jaison L. Coleman,"" in the Fourth Amendment consent-search context, courts assess the voluntariness of consent."
53,repair,poor_wording,added terminal punctuation to make the retained fact a complete cloze sentence," the person’s age, intelligence, and education"," the person’s age, intelligence, and education.","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts assess the voluntariness of consent to a search under the totality of the circumstances, the personal characteristics of the person giving consent that are listed as pertinent factors are","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts assess the voluntariness of consent to a search under the totality of the circumstances, the personal characteristics of the person giving consent that are listed as pertinent factors are","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts assess the voluntariness of consent to a search under the totality of the circumstances, the personal characteristics of the person giving consent that are listed as pertinent factors are the person’s age, intelligence, and education","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts assess the voluntariness of consent to a search under the totality of the circumstances, the personal characteristics of the person giving consent that are listed as pertinent factors are the person’s age, intelligence, and education."
54,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, whether any physical coercion was used, whether any physical coercion was used.,"According to the opinion in United States v. Jaison L. Coleman, the Seventh Circuit explained that voluntariness of consent to search under the Fourth Amendment is assessed under the totality of the circumstances, and among the listed pertinent factors the specific type of police pressure identified is","According to the opinion in ""United States v. Jaison L. Coleman,"" the Seventh Circuit explained that voluntariness of consent to search under the Fourth Amendment is assessed under the totality of the circumstances, and among the listed pertinent factors the specific type of police pressure identified is","According to the opinion in United States v. Jaison L. Coleman, the Seventh Circuit explained that voluntariness of consent to search under the Fourth Amendment is assessed under the totality of the circumstances, and among the listed pertinent factors the specific type of police pressure identified is whether any physical coercion was used.","According to the opinion in ""United States v. Jaison L. Coleman,"" the Seventh Circuit explained that voluntariness of consent to search under the Fourth Amendment is assessed under the totality of the circumstances, and among the listed pertinent factors the specific type of police pressure identified is whether any physical coercion was used."
55,repair,source_framing_issue|target_source_repair,normalized the cloze to legal opinion/case framing with the case title; repaired the target to an exact source-supported answer span while preserving the same fact; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target,“objective reasonableness.”, objective reasonableness.,"In United States v. Jaison L. Coleman, courts evaluate the scope of consent under the Fourth Amendment consent exception using the standard of","According to the opinion in ""United States v. Jaison L. Coleman,"" courts evaluate the scope of consent under the Fourth Amendment consent exception using the standard of","In United States v. Jaison L. Coleman, courts evaluate the scope of consent under the Fourth Amendment consent exception using the standard of “objective reasonableness.”","According to the opinion in ""United States v. Jaison L. Coleman,"" courts evaluate the scope of consent under the Fourth Amendment consent exception using the standard of objective reasonableness."
56,repair,poor_wording,adjusted cloze spacing or terminal punctuation so fact equals probe plus target, the typical reasonable person, the typical reasonable person.,"According to the opinion in ""United States v. Jaison L. Coleman,"" when courts apply the ""objective reasonableness"" test to determine the scope of consent to search, the understanding that controls is that of","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts apply the ""objective reasonableness"" test to determine the scope of consent to search, the understanding that controls is that of","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts apply the ""objective reasonableness"" test to determine the scope of consent to search, the understanding that controls is that of the typical reasonable person.","According to the opinion in ""United States v. Jaison L. Coleman,"" when courts apply the ""objective reasonableness"" test to determine the scope of consent to search, the understanding that controls is that of the typical reasonable person."
57,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, clear error, clear error.,"In United States v. Jaison L. Coleman, the court reviewed the district court’s finding of voluntary consent under the Fourth Amendment consent exception for","According to the opinion in ""United States v. Jaison L. Coleman,"" the court reviewed the district court’s finding of voluntary consent under the Fourth Amendment consent exception for","In United States v. Jaison L. Coleman, the court reviewed the district court’s finding of voluntary consent under the Fourth Amendment consent exception for clear error.","According to the opinion in ""United States v. Jaison L. Coleman,"" the court reviewed the district court’s finding of voluntary consent under the Fourth Amendment consent exception for clear error."
58,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, Officer Kizer and Lisa, Officer Kizer and Lisa.,"In United States v. Jaison L. Coleman, before concluding there was no clear error in the district court’s finding that Lisa consented to police officers entering her home, the court reviewed the complete interaction between","According to the opinion in ""United States v. Jaison L. Coleman,"" before concluding there was no clear error in the district court’s finding that Lisa consented to police officers entering her home, the court reviewed the complete interaction between","In United States v. Jaison L. Coleman, before concluding there was no clear error in the district court’s finding that Lisa consented to police officers entering her home, the court reviewed the complete interaction between Officer Kizer and Lisa","According to the opinion in ""United States v. Jaison L. Coleman,"" before concluding there was no clear error in the district court’s finding that Lisa consented to police officers entering her home, the court reviewed the complete interaction between Officer Kizer and Lisa."
59,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, the police officers entering her home, the police officers entering her home.,"In United States v. Jaison L. Coleman, the reviewing court said it saw no clear error in the district court’s finding that Lisa had consented to","According to the opinion in ""United States v. Jaison L. Coleman,"" the reviewing court said it saw no clear error in the district court’s finding that Lisa had consented to","In United States v. Jaison L. Coleman, the reviewing court said it saw no clear error in the district court’s finding that Lisa had consented to the police officers entering her home","According to the opinion in ""United States v. Jaison L. Coleman,"" the reviewing court said it saw no clear error in the district court’s finding that Lisa had consented to the police officers entering her home."
60,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, after he asked again, after he asked again.,"In United States v. Jaison L. Coleman, the district court found that Lisa consented to Officer Kizer entering her home, and she allowed Officer Kizer to enter","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that Lisa consented to Officer Kizer entering her home, and she allowed Officer Kizer to enter","In United States v. Jaison L. Coleman, the district court found that Lisa consented to Officer Kizer entering her home, and she allowed Officer Kizer to enter after he asked again","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that Lisa consented to Officer Kizer entering her home, and she allowed Officer Kizer to enter after he asked again."
61,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, unaccompanied by any coercion, unaccompanied by any coercion.,"In United States v. Jaison L. Coleman, the court reviewing the district court’s finding that Lisa consented to Officer Kizer’s entry into her home characterized Officer Kizer’s second request to enter as","According to the opinion in ""United States v. Jaison L. Coleman,"" the court reviewing the district court’s finding that Lisa consented to Officer Kizer’s entry into her home characterized Officer Kizer’s second request to enter as","In United States v. Jaison L. Coleman, the court reviewing the district court’s finding that Lisa consented to Officer Kizer’s entry into her home characterized Officer Kizer’s second request to enter as unaccompanied by any coercion.","According to the opinion in ""United States v. Jaison L. Coleman,"" the court reviewing the district court’s finding that Lisa consented to Officer Kizer’s entry into her home characterized Officer Kizer’s second request to enter as unaccompanied by any coercion."
62,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, permission, permission.,"According to the opinion in United States v. Jaison L. Coleman, the court explained that Lisa understood she did not have to allow Officer Kizer into her home because Officer Kizer asked for","According to the opinion in ""United States v. Jaison L. Coleman,"" the court explained that Lisa understood she did not have to allow Officer Kizer into her home because Officer Kizer asked for","According to the opinion in United States v. Jaison L. Coleman, the court explained that Lisa understood she did not have to allow Officer Kizer into her home because Officer Kizer asked for permission.","According to the opinion in ""United States v. Jaison L. Coleman,"" the court explained that Lisa understood she did not have to allow Officer Kizer into her home because Officer Kizer asked for permission."
63,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, but a few minutes., but a few minutes.,"In United States v. Jaison L. Coleman, when the opinion discussed Officer Kizer asking Lisa twice for permission to enter her home, it said their entire conversation lasted","According to the opinion in ""United States v. Jaison L. Coleman,"" when the opinion discussed Officer Kizer asking Lisa twice for permission to enter her home, it said their entire conversation lasted","In United States v. Jaison L. Coleman, when the opinion discussed Officer Kizer asking Lisa twice for permission to enter her home, it said their entire conversation lasted but a few minutes.","According to the opinion in ""United States v. Jaison L. Coleman,"" when the opinion discussed Officer Kizer asking Lisa twice for permission to enter her home, it said their entire conversation lasted but a few minutes."
64,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, some degree of pressure, some degree of pressure.,"In United States v. Jaison L. Coleman, when the court evaluated whether Lisa consented to Officer Kizer's entry into her home, it said Lisa may have felt","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court evaluated whether Lisa consented to Officer Kizer's entry into her home, it said Lisa may have felt","In United States v. Jaison L. Coleman, when the court evaluated whether Lisa consented to Officer Kizer's entry into her home, it said Lisa may have felt some degree of pressure.","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court evaluated whether Lisa consented to Officer Kizer's entry into her home, it said Lisa may have felt some degree of pressure."
65,repair,source_framing_issue|target_source_repair,normalized the cloze to legal opinion/case framing with the case title; repaired the target to an exact source-supported answer span while preserving the same fact; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target,to make sure the kids were okay, to make sure [the kids are okay].,"In United States v. Jaison L. Coleman, Coleman focused on Officer Kizer’s statement that the officers almost needed to come inside","According to the opinion in ""United States v. Jaison L. Coleman,"" Coleman focused on Officer Kizer’s statement that the officers almost needed to come inside","In United States v. Jaison L. Coleman, Coleman focused on Officer Kizer’s statement that the officers almost needed to come inside to make sure the kids were okay.","According to the opinion in ""United States v. Jaison L. Coleman,"" Coleman focused on Officer Kizer’s statement that the officers almost needed to come inside to make sure [the kids are okay]."
66,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, the totality of the circumstances., the totality of the circumstances.,"In United States v. Jaison L. Coleman, the district court found that Officer Kizer’s use of the word “need” did not make his request to enter coercive in light of","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that Officer Kizer’s use of the word “need” did not make his request to enter coercive in light of","In United States v. Jaison L. Coleman, the district court found that Officer Kizer’s use of the word “need” did not make his request to enter coercive in light of the totality of the circumstances.","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that Officer Kizer’s use of the word “need” did not make his request to enter coercive in light of the totality of the circumstances."
67,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, the safety of Lisa’s children, the safety of Lisa’s children.,"In United States v. Jaison L. Coleman, when the court discussed whether Lisa’s consent to Officer Kizer’s entry was coerced, Officer Kizer said he was concerned for","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court discussed whether Lisa’s consent to Officer Kizer’s entry was coerced, Officer Kizer said he was concerned for","In United States v. Jaison L. Coleman, when the court discussed whether Lisa’s consent to Officer Kizer’s entry was coerced, Officer Kizer said he was concerned for the safety of Lisa’s children.","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court discussed whether Lisa’s consent to Officer Kizer’s entry was coerced, Officer Kizer said he was concerned for the safety of Lisa’s children."
68,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target,in her bedroom, in her bedroom.,"In United States v. Jaison L. Coleman, after Lisa responded ""Okay"" to Officer Kizer’s request to enter her home, she told Officer Kizer the children were","According to the opinion in ""United States v. Jaison L. Coleman,"" after Lisa responded ""Okay"" to Officer Kizer’s request to enter her home, she told Officer Kizer the children were","In United States v. Jaison L. Coleman, after Lisa responded ""Okay"" to Officer Kizer’s request to enter her home, she told Officer Kizer the children were in her bedroom.","According to the opinion in ""United States v. Jaison L. Coleman,"" after Lisa responded ""Okay"" to Officer Kizer’s request to enter her home, she told Officer Kizer the children were in her bedroom."
69,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, would not bite., would not bite.,"In United States v. Jaison L. Coleman, after Lisa said ""Okay"" to Officer Kizer's request to enter the home, she assured Officer Kizer and the other officers that her dogs may jump on them but","According to the opinion in ""United States v. Jaison L. Coleman,"" after Lisa said ""Okay"" to Officer Kizer's request to enter the home, she assured Officer Kizer and the other officers that her dogs may jump on them but","In United States v. Jaison L. Coleman, after Lisa said ""Okay"" to Officer Kizer's request to enter the home, she assured Officer Kizer and the other officers that her dogs may jump on them but would not bite.","According to the opinion in ""United States v. Jaison L. Coleman,"" after Lisa said ""Okay"" to Officer Kizer's request to enter the home, she assured Officer Kizer and the other officers that her dogs may jump on them but would not bite."
70,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title; also adjusted cloze spacing or terminal punctuation so fact equals probe plus target, affirm the district court’s finding that Lisa consented to the police entering her home, affirm the district court’s finding that Lisa consented to the police entering her home.,"In United States v. Jaison L. Coleman, the appellate court’s action was to","According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court’s action was to","In United States v. Jaison L. Coleman, the appellate court’s action was to affirm the district court’s finding that Lisa consented to the police entering her home.","According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court’s action was to affirm the district court’s finding that Lisa consented to the police entering her home."
71,repair,source_framing_issue,normalized the cloze to legal opinion/case framing with the case title, the police entering her home, the police entering her home.,"In United States v. Jaison L. Coleman, the appellate court affirmed the district court’s finding that, after Officer Kizer asked to come inside, Lisa consented to","According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court affirmed the district court’s finding that, after Officer Kizer asked to come inside, Lisa consented to","In United States v. Jaison L. Coleman, the appellate court affirmed the district court’s finding that, after Officer Kizer asked to come inside, Lisa consented to the police entering her home","According to the opinion in ""United States v. Jaison L. Coleman,"" the appellate court affirmed the district court’s finding that, after Officer Kizer asked to come inside, Lisa consented to the police entering her home."
72,repair,poor_wording,added terminal punctuation to make the retained fact a complete cloze sentence, within the scope of Lisa’s consent, within the scope of Lisa’s consent.,"According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that the officers acted","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that the officers acted","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that the officers acted within the scope of Lisa’s consent","According to the opinion in ""United States v. Jaison L. Coleman,"" the district court found that the officers acted within the scope of Lisa’s consent."
73,repair,poor_wording,added terminal punctuation to make the retained fact a complete cloze sentence, to check the welfare of her children inside, to check the welfare of her children inside.,"According to the opinion in ""United States v. Jaison L. Coleman,"" when the court addressed whether the officers acted within the scope of Lisa's consent after entering the home, the officers stated that their purpose for entering was","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court addressed whether the officers acted within the scope of Lisa's consent after entering the home, the officers stated that their purpose for entering was","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court addressed whether the officers acted within the scope of Lisa's consent after entering the home, the officers stated that their purpose for entering was to check the welfare of her children inside","According to the opinion in ""United States v. Jaison L. Coleman,"" when the court addressed whether the officers acted within the scope of Lisa's consent after entering the home, the officers stated that their purpose for entering was to check the welfare of her children inside."
74,repair,poor_wording,added terminal punctuation to make the retained fact a complete cloze sentence, a warrant to search the home, a warrant to search the home.,"According to the opinion in ""United States v. Jaison L. Coleman,"" after officers entered the home and gathered information, that information led them to secure","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers entered the home and gathered information, that information led them to secure","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers entered the home and gathered information, that information led them to secure a warrant to search the home","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers entered the home and gathered information, that information led them to secure a warrant to search the home."
75,repair,poor_wording,added terminal punctuation to make the retained fact a complete cloze sentence, three firearms, three firearms.,"According to the opinion in ""United States v. Jaison L. Coleman,"" after officers acquired information during their entry and then secured a warrant to search the home, they recovered","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers acquired information during their entry and then secured a warrant to search the home, they recovered","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers acquired information during their entry and then secured a warrant to search the home, they recovered three firearms","According to the opinion in ""United States v. Jaison L. Coleman,"" after officers acquired information during their entry and then secured a warrant to search the home, they recovered three firearms."
