v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
222,223,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 3 because the target is the trivially short common unit word ""bytes,"" making it hard to create five meaningful, conceptually distinct distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for scaling trends on Llama-2 data, training batch-sizes are taken as recommended by~\cite{dubey2024llama} or in their equivalent expressed in",bytes.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", for scaling trends on Llama-2 data, training batch-sizes are taken as recommended by~\cite{dubey2024llama} or in their equivalent expressed in bytes.","For scaling trends on Llama-2 data, we use training batch-sizes as recommended by~\cite{dubey2024llama} or its equivalent in bytes.",Experimental Setup
235,236,keep_rejected,unsupported_or_unclear,"It fails criterion 3 because the target 'a representative subset' is a trivially generic phrase with little conceptual specificity, making it hard to create five meaningful distractors, and it also incompletely reflects the source fact ('a representative subset of the training data mixture').","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the parameter-matched scaling experiment where compute-optimal bpe and BLT models are trained on the Llama 2 dataset and training flops are plotted against language modeling performance, the performance is measured on",a representative subset.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the parameter-matched scaling experiment where compute-optimal bpe and BLT models are trained on the Llama 2 dataset and training flops are plotted against language modeling performance, the performance is measured on a representative subset.",We then plot the training flops against language modeling performance on a representative subset of the training data mixture.,Scaling Trends
238,239,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criteria 3 and 4: the target ""the best performance"" is a generic, low-information phrase, and it would be hard to create five meaningful, field-relevant distractors for this completion.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the compute-optimal setup is theoretically designed to achieve, on the training dataset and within a given training budget,",the best performance,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the compute-optimal setup is theoretically designed to achieve, on the training dataset and within a given training budget, the best performance","This \textit{compute-optimal} setup is theoretically designed to achieve the best performance on the training dataset within a given training budget~\citep{hoffmann2022training}, providing a robust baseline for our model.",Scaling Trends
239,240,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""a robust baseline,"" is a generic short phrase with little conceptual specificity, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the compute-optimal setup provides the authors' model, according to the discussion of training-budget-efficient baselines, with",a robust baseline.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the compute-optimal setup provides the authors' model, according to the discussion of training-budget-efficient baselines, with a robust baseline.","This \textit{compute-optimal} setup is theoretically designed to achieve the best performance on the training dataset within a given training budget~\citep{hoffmann2022training}, providing a robust baseline for our model.",Scaling Trends
256,257,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 4 because the target is just a comparative direction ('larger patch sizes'), making it hard to create five natural, meaningful distractor options beyond opposites like smaller or unchanged.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", as model and data size scale, the kind of patch sizes that seem to perform better are",larger patch sizes.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", as model and data size scale, the kind of patch sizes that seem to perform better are larger patch sizes.",Models with larger patch sizes also seem to perform better as we scale model and data size.,Scaling Trends
283,284,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 1 because the probe is effectively a near-verbatim sentence completion from the paper ('larger models taking fewer steps on ...'), making the target 'larger patches' a tautological quote completion rather than a conceptually discriminative MCQ answer.",Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the fixed inference scaling study used to test whether larger models taking fewer steps can outperform smaller models taking more steps, the authors say the larger models are taking fewer steps on",larger patches.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the fixed inference scaling study used to test whether larger models taking fewer steps can outperform smaller models taking more steps, the authors say the larger models are taking fewer steps on larger patches.",We conduct a fixed inference scaling study to test the hypothesis that larger models taking fewer steps on larger patches might perform better than smaller models taking more steps.,Scaling Trends
297,298,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criteria 3 and 4: the target is the trivially short adverb ""sooner,"" and it would be hard to create five meaningful, field-relevant distractors for such a completion.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the larger flop class, the larger patch size 8 model overtakes the other models",sooner.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the larger flop class, the larger patch size 8 model overtakes the other models sooner.","Similarly, the larger patch size 8 model has steeper scaling trend in the larger flop class overtaking the other models sooner.",Scaling Trends
298,299,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the target does not correctly complete the probe: the paper’s stated reason is the decreasing share of total flops used by the byte-level Encoder and Decoder modules, not simply 'the byte-level Encoder and Decoder modules.'","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", one reason the authors say larger patch sizes appear to perform closer to BPE models at larger model scales is",the byte-level Encoder and Decoder modules.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", one reason the authors say larger patch sizes appear to perform closer to BPE models at larger model scales is the byte-level Encoder and Decoder modules.","We attribute this, in part, to the decreasing share of total flops used by the byte-level Encoder and Decoder modules which seem to scale slower than the Latent Transformer.",Scaling Trends
299,300,keep_rejected,tautological_stem|weak_distractor_space,"Fails criterion 3: the target 'scale slower' is a trivially short comparative phrase with little conceptual specificity, making it hard to build five meaningful discriminative options.",Visible stem makes the completion too easy or too weakly distractible.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors attribute the improved behavior of larger patch sizes at larger model scales in part to the decreasing share of total flops used by the byte-level Encoder and Decoder modules. Relative to the Latent Transformer, these byte-level Encoder and Decoder modules seem to",scale slower.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors attribute the improved behavior of larger patch sizes at larger model scales in part to the decreasing share of total flops used by the byte-level Encoder and Decoder modules. Relative to the Latent Transformer, these byte-level Encoder and Decoder modules seem to scale slower.","We attribute this, in part, to the decreasing share of total flops used by the byte-level Encoder and Decoder modules which seem to scale slower than the Latent Transformer.",Scaling Trends
301,302,keep_rejected,weak_distractor_space,"Unsuitable because the target is a short qualitative magnitude phrase ('roughly double'), making it hard to construct five natural, meaningful distractors beyond arbitrary alternatives like triple or stay the same (criterion 4).",No strong restoration rationale under the restoration rubric.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", increasing the total parameters 20x from 400M to 8B causes $\textsc{BLT}$'s local model parameters to",roughly double,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", increasing the total parameters 20x from 400M to 8B causes $\textsc{BLT}$'s local model parameters to roughly double","When growing total parameters 20x from 400M to 8B, we only roughly double {\textsc BLT}'s local model parameters.",Scaling Trends
306,307,keep_rejected,unsupported_or_unclear,"It is unsuitable under criterion 4 because the target is a vague generic phrase ('better scaling trends'), making it hard to create five clear, meaningful, same-type distractors without becoming arbitrary or ambiguous.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the patch-length scaling study, simultaneously increasing both patch size and model size allows the \textsc{BLT} patch-based architecture to achieve",better scaling trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the patch-length scaling study, simultaneously increasing both patch size and model size allows the \textsc{BLT} patch-based architecture to achieve better scaling trends","In summary, our patch-length scaling study demonstrates that the {\textsc BLT} patch-based architecture can achieve better scaling trends by simultaneously increasing both patch and model size.",Scaling Trends
309,310,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because 'baselines lacking direct byte-level information' essentially paraphrases the answer 'pretrained token-based models,' making the completion too tautological for a meaningful 5-option MCQ.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", to compare BLT robustness with baselines lacking direct byte-level information, the authors consider",pretrained token-based models,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", to compare BLT robustness with baselines lacking direct byte-level information, the authors consider pretrained token-based models","We also measure the robustness of {\textsc BLT} compared to token-based models that lack direct byte-level information, and present an approach to byte-ify pretrained token-based models.",Byte Modeling Improves Robustness
313,314,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target is a trivially short common word ('characters') with limited conceptual depth, making it hard to build five meaningful, discriminative options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the additional evaluations measure robustness to input noise and awareness of",characters.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the additional evaluations measure robustness to input noise and awareness of characters.","To measure these phenomena, we perform additional evaluations on benchmarks that evaluate both robustness to input noise as well as awareness of characters, both English and multi-lingual, including digits and phonemes.",Byte Modeling Improves Robustness
318,319,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""the average scores,"" is a generic short phrase with little conceptual depth, making it hard to form five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors evaluate the noising strategies on noised HellaSwag by applying each strategy to the prompt, completion, or both as separate tasks, they report",the average scores.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors evaluate the noising strategies on noised HellaSwag by applying each strategy to the prompt, completion, or both as separate tasks, they report the average scores.","During evaluation, we apply each noising strategy to either the prompt, completion, or both as separate tasks and report the average scores.",Byte Modeling Improves Robustness
319,320,keep_rejected,weak_distractor_space,"It fails criterion 1 because the probe is essentially definitional/circular: in a Grapheme-to-Phoneme task, mapping graphemes to 'a transcription of that word's pronunciation' just restates what G2P means.",No strong restoration rationale under the restoration rubric.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", \textsc{BLT} maps a sequence of graphemes to, in the Grapheme-to-Phoneme (G2P) task,",a transcription of that word's pronunciation.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", \textsc{BLT} maps a sequence of graphemes to, in the Grapheme-to-Phoneme (G2P) task, a transcription of that word's pronunciation.",\paragraph{Phonology - Grapheme-to-Phoneme (G2P)} We assess {\textsc BLT}'s capability to map a sequence of graphemes (characters representing a word) into a transcription of that word's pronunciation (phonemes).,Byte Modeling Improves Robustness
341,342,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target 'other tasks' is an overly generic phrase with little conceptual depth, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", compared with MMLU and HumanEval, the {\textsc BLT} derived from LLaMA 3.1 shows a larger performance drop on",other tasks.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", compared with MMLU and HumanEval, the {\textsc BLT} derived from LLaMA 3.1 shows a larger performance drop on other tasks.","Our model experiences a slight performance decline on MMLU and HumanEval, but a more significant drop on other tasks.",Byte Modeling Improves Robustness
347,348,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""sequences,"" is a very short generic word with little conceptual specificity, making it hard to create five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the ablation study comparing different patching schemes, dynamic patching reduces the effective length of",sequences.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the ablation study comparing different patching schemes, dynamic patching reduces the effective length of sequences.","While dynamic patching reduces the effective length of sequences, we control for the sequence length to maintain a similar context length for all patching schemes.",Ablations and Discussion
354,355,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target is a generic, low-information phrase ('an optimal number of steps') rather than a distinctive concept or named method that would support five meaningful answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the benchmark evaluations reported in \autoref{tab:evals_ablation} for {\textsc BLT} models comparing tokenizer-based models, space patching, and entropy-based patching on the Llama 2 dataset, the training duration used is",an optimal number of steps.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the benchmark evaluations reported in \autoref{tab:evals_ablation} for {\textsc BLT} models comparing tokenizer-based models, space patching, and entropy-based patching on the Llama 2 dataset, the training duration used is an optimal number of steps.","In \autoref{tab:evals_ablation}, we present benchmark evaluations for {\textsc BLT} models comparing tokenizer-based models, space patching, and entropy-based patching, trained on the Llama 2 dataset for an optimal number of steps~\citep{dubey2024llama}.",Ablations and Discussion
356,357,keep_rejected,weak_distractor_space,"It is unsuitable under criterion 4 (and also borderline 3) because the target 'similar trends' is a vague, low-information phrase with no natural set of five meaningful distractors beyond opposites like different/mixed trends.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the space patching experiments show that even when cross-attention is included, the observed pattern is",similar trends.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the space patching experiments show that even when cross-attention is included, the observed pattern is similar trends.","Space patching results are from earlier runs without cross-attention, but similar trends are observed even with cross-attention.",Ablations and Discussion
364,365,keep_rejected,too_generic_target|weak_distractor_space,"It fails criteria 1, 3, and 5: the question already cues a 'size setting' so the target 'patch sizes' is nearly tautological and too generic, and it does not correctly reflect the source fact, which specifically says 'larger patch sizes.'",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors analyze cross-attention on Common-Crawl, the size setting that makes the effect of cross-attention more pronounced is",patch sizes,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when the authors analyze cross-attention on Common-Crawl, the size setting that makes the effect of cross-attention more pronounced is patch sizes","Additionally, we find that cross-attention helps particularly on Common-Crawl and especially with larger patch sizes.",Ablations and Discussion
390,391,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, 'neural models,' is a very generic short phrase with little conceptual specificity, making it hard to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the development of transformer models using attention together with subword tokenization significantly improved the performance on language modeling and benchmark tasks of",neural models,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the development of transformer models using attention together with subword tokenization significantly improved the performance on language modeling and benchmark tasks of neural models","\textbf{Character-Level Transformers:} The development of transformer models using attention~\citep{vaswani2017attention} together with subword tokenization~\citep{sennrich-etal-2016-neural}, significantly improved the performance of neural models on language modeling and benchmark tasks.",Related Work
398,399,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target is the single generic word ""compute,"" which is too short and conceptually thin to support a strong 5-option MCQA with meaningful distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of \cite{Choe2019BridgingTG}'s transformer-based byte-level LLMs that outperform subword-level LLMs with comparable parameters, the models require much more",compute.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of \cite{Choe2019BridgingTG}'s transformer-based byte-level LLMs that outperform subword-level LLMs with comparable parameters, the models require much more compute.","While \cite{Choe2019BridgingTG} demonstrated that byte-level llms based on transformers can outperform subword level LLMs with comparable parameters, the models take up much more compute and take much longer to train.",Related Work
399,400,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target is the trivially short, generic verb ""train,"" which offers little conceptual depth and would make weak, unnatural 5-way distractors.",Target remains too generic or low-information for restoration.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the discussion of \cite{Choe2019BridgingTG}'s transformer-based byte-level LLMs, the models take much longer to",train.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", according to the discussion of \cite{Choe2019BridgingTG}'s transformer-based byte-level LLMs, the models take much longer to train.","While \cite{Choe2019BridgingTG} demonstrated that byte-level llms based on transformers can outperform subword level LLMs with comparable parameters, the models take up much more compute and take much longer to train.",Related Work
402,403,keep_rejected,weak_distractor_space,"It fails criterion 3 because the target is the very short, obvious common word 'compute,' making the completion largely a fixed collocation ('expends much more compute') rather than a concept that supports five meaningful distractors.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing \cite{el2020characterbert}'s CharFormer—a BERT model that builds word representations by applying convolutions on character embeddings and shows improvements on the medical domain—the authors say it expends much more",compute.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when discussing \cite{el2020characterbert}'s CharFormer—a BERT model that builds word representations by applying convolutions on character embeddings and shows improvements on the medical domain—the authors say it expends much more compute.","Similarly, \cite{el2020characterbert} train a BERT model (CharFormer) that builds word representations by applying convolutions on character embeddings, and demonstrate improvements on the medical domain, but they also expend much more compute in doing so.",Related Work
409,410,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because, given the probe already states these were byte-level models without patching, the completion 'every byte' is essentially tautological rather than a distinct concept that would support meaningful 5-way distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of ByT5's byte-level encoder-decoder models that did not use patching operations, the models had to compute expensive attention operations over",every byte,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the discussion of ByT5's byte-level encoder-decoder models that did not use patching operations, the models had to compute expensive attention operations over every byte","While their model exhibited improved robustness to noise, and was competitive with tokenizer-based models with 4x less data, the lack of patching meant that the models needed to compute expensive attention operations over every byte, which was extremely compute heavy.",Related Work
415,416,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe is incorrectly formulated: in the source, 'dynamic patching schemes' is the umbrella category that includes the listed boundary-predictor and entropy-based methods, not an additional item to complete the list.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", nawrot et al. (2023) further improve the byte-level model with a learned end-to-end boundary-predictor, a tokenizer-supervised boundary-predictor, an entropy-based patching model similar to BLT, and",dynamic patching schemes.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", nawrot et al. (2023) further improve the byte-level model with a learned end-to-end boundary-predictor, a tokenizer-supervised boundary-predictor, an entropy-based patching model similar to BLT, and dynamic patching schemes.","\cite{nawrot-etal-2023-efficient} further improve this with the help of dynamic patching schemes, including a boundary-predictor that is learned in an end-to-end fashion, a boundary-predictor supervised using certain tokenizers, as well as an entropy-based patching model similar to {\textsc BLT}, and show that this approach can outperform the vanilla transformers of the time on language modeling tasks at a 40M parameter scale on ~400M tokens.",Related Work
431,432,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target is a very generic descriptive phrase ('further architectural improvements') rather than a specific identifiable concept or method, making it hard to create five meaningful, discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", scaling up byte-level models even further and truly matching current state-of-the-art token-based models such as Llama 3 requires",further architectural improvements,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", scaling up byte-level models even further and truly matching current state-of-the-art token-based models such as Llama 3 requires further architectural improvements","We also report experiments with this model, and show that further architectural improvements are needed to scale up byte-level models even further and truly match current state-of-the-art token-based models such as Llama 3.",Related Work
439,440,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target 'improved performance' is a very generic, low-information phrase, making it difficult to create five meaningful, discriminative MCQA options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", changing the optimal architectural choices as the model scales from experiments at up to 1B parameters to 8B parameters and beyond might unlock",improved performance,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", changing the optimal architectural choices as the model scales from experiments at up to 1B parameters to 8B parameters and beyond might unlock improved performance","Additionally, many of these experiments were conducted at scales upto 1B parameters, and it is possible for the optimal architectural choices to change as we scale to 8B parameters and beyond, which may unlock improved performance for larger scales.",Limitations and Future Work
451,452,keep_rejected,unsupported_or_unclear,It fails criterion 5 (incorrectly formulated) because the probe asks only that BLT 'can achieve' and the target '50% reductions' omits the crucial quantity being reduced—'inference flops'—so the question-answer pair does not properly reflect the source fact.,"Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the authors' extensive scaling study, {	extsc BLT} can achieve",50\% reductions.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the authors' extensive scaling study, {	extsc BLT} can achieve 50\% reductions.","Our extensive scaling study demonstrates that {\textsc BLT} models can match the performance of tokenization-based models  like Llama 3 at scales up to 8B and 4T bytes, and can trade minor losses in evaluation metrics for up to 50\% reductions in inference flops.",Conclusion
452,453,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""a new dimension,"" is an overly generic short phrase with little conceptual specificity, making it hard to create five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", by allowing simultaneous increases in model and patch size within a fixed inference budget, BLT unlocks",a new dimension.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", by allowing simultaneous increases in model and patch size within a fixed inference budget, BLT unlocks a new dimension.","Furthermore, {\textsc BLT} unlocks a new dimension for scaling, allowing simultaneous increases in model and patch size within a fixed inference budget.",Conclusion
455,456,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target is a vague, trivially generic phrase ('practical settings') that lacks conceptual depth and would not support five meaningful distractors.",Target remains too generic or low-information for restoration.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors state that the new paradigm of simultaneously increasing model size and patch size within a fixed inference budget becomes advantageous for compute regimes commonly encountered in",practical settings.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors state that the new paradigm of simultaneously increasing model size and patch size within a fixed inference budget becomes advantageous for compute regimes commonly encountered in practical settings.",This new paradigm becomes advantageous for compute regimes commonly encountered in practical settings.,Conclusion
470,471,keep_rejected,tautological_stem|weak_distractor_space,It fails criterion 1 because the target is essentially a tautological restatement of the probe itself—the question already implies that the transformer layer operates on the byte representations/sequence just created—making meaningful 5-way distractors unnatural.,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the decoder’s cross-attention layer first creates byte representations from patch representations, the local decoder transformer layer operates on",the resulting byte sequence,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", after the decoder’s cross-attention layer first creates byte representations from patch representations, the local decoder transformer layer operates on the resulting byte sequence","The cross-attention layer in the decoder is applied before the transformer layer to first create byte representations from the patch representations, and the local decoder transformer layer operates on the resulting byte sequence.",{\textsc BLT
473,474,keep_rejected,too_generic_target|weak_distractor_space,"Fails criterion 3: the target 'the global model' is a very short, generic phrase with little conceptual specificity, making it hard to build five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the key/value projection matrices $W_k$ and $W_v$ are applied to the final patch representations $o_j$ obtained from",the global model,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the key/value projection matrices $W_k$ and $W_v$ are applied to the final patch representations $o_j$ obtained from the global model","The subsequent byte-representations for layer $l$, $d_{l,i}$ are computed as:

\begin{align}
D_0 &= h_{l_{\mathcal{E}}} \\
B_l &= D_{l-1} + W_o\left(\text{softmax}\left(\frac{QK^T}{\sqrt{d_k}}\right)V\right), \\
  &\text{where } Q_i = W_q(d_{l-1,i}), K_i = W_k(\mathcal{D}_C(o_j)), V_i = W_v(\mathcal{D}_C(o_j)) \\
  D_l &= \text{Decoder-Transformer-layer}_l(B_l)
\end{align}

where once again, $W_k, W_v$ are key/value projection matrices that operate on a linear transformation and split operation $\mathcal{D}_C$, applied to the final patch representations $o_j$ from the global model, $W_q$ is a query projection matrices operating on byte representations $d_{l-1}$ from the previous decoder transformer layer (or $h_{l_{\mathcal{E}}}$ for the first layer), and $W_o$ is the output projection matrix, thus making $B \in \mathbb{R}^{h_{\mathcal{D}} \times n_b}$, where $n_b$ is the number of output bytes.",{\textsc BLT
