probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylaxis after taking oral clarithromycin and was treated with repeated intramuscular epinephrine. What amount of epinephrine did each of the first two auto-injector doses contain?",0.3 mg epinephrine intramuscularly,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylaxis after taking oral clarithromycin and was treated with repeated intramuscular epinephrine. What amount of epinephrine did each of the first two auto-injector doses contain?
(A) 0.3 mg epinephrine intramuscularly
(B) 0.5 mg epinephrine intravenously
(C) 0.5 mg epinephrine intramuscularly
(D) 0.15 mg epinephrine intramuscularly
(E) 0.3 mg epinephrine subcutaneously",0.3 mg epinephrine intramuscularly,0.5 mg epinephrine intravenously,0.5 mg epinephrine intramuscularly,0.15 mg epinephrine intramuscularly,0.3 mg epinephrine subcutaneously,"[""0.5\u2009mg epinephrine intramuscularly"", ""0.3\u2009mg epinephrine subcutaneously"", ""0.5\u2009mg epinephrine intravenously"", ""0.15\u2009mg epinephrine intramuscularly""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the first two epinephrine auto-injector doses administered to the woman in her 60s after oral clarithromycin-induced anaphylaxis each were 0.3 mg epinephrine intramuscularly",The first two epinephrine doses were administered by auto-injector containing 0.3 mg epinephrine intramuscularly and the second two doses were administered by individually prepared doses of 0.5 mg epinephrine intramuscularly.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylaxis after taking oral clarithromycin and was treated with repeated intramuscular epinephrine. What amount of epinephrine did each of the first two auto-injector doses contain?
(A) 0.3 mg epinephrine intramuscularly
(B) 0.5 mg epinephrine intravenously
(C) 0.5 mg epinephrine intramuscularly
(D) 0.15 mg epinephrine intramuscularly
(E) 0.3 mg epinephrine subcutaneously"
"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the woman in her 60s was admitted to the acute internal ward for closer nursing observation following her anaphylactic reaction to clarithromycin, what type of monitoring was specifically not used there?",telemetry control,(A),"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the woman in her 60s was admitted to the acute internal ward for closer nursing observation following her anaphylactic reaction to clarithromycin, what type of monitoring was specifically not used there?
(A) telemetry control
(B) non-invasive blood pressure monitoring
(C) peripheral oxygen saturation monitoring
(D) electrocardiographic rhythm assessment
(E) increased observation by specialised nursing staff",telemetry control,non-invasive blood pressure monitoring,peripheral oxygen saturation monitoring,electrocardiographic rhythm assessment,increased observation by specialised nursing staff,"[""increased observation by specialised nursing staff"", ""non-invasive blood pressure monitoring"", ""peripheral oxygen saturation monitoring"", ""electrocardiographic rhythm assessment""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the woman in her 60s was admitted to the acute internal ward for closer nursing observation following her anaphylactic reaction to clarithromycin, the type of monitoring specifically not used there was telemetry control","The patient was admitted to the acute internal ward, where increased monitoring by specialised nursing staff is provided, though without telemetry control.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the woman in her 60s was admitted to the acute internal ward for closer nursing observation following her anaphylactic reaction to clarithromycin, what type of monitoring was specifically not used there?
(A) telemetry control
(B) non-invasive blood pressure monitoring
(C) peripheral oxygen saturation monitoring
(D) electrocardiographic rhythm assessment
(E) increased observation by specialised nursing staff"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis episodes and during corticosteroid treatment, what daily intravenous prednisone dose did she receive for 5 days?",30 mg,(B),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis episodes and during corticosteroid treatment, what daily intravenous prednisone dose did she receive for 5 days?
(A) 50 mg
(B) 30 mg
(C) 25 mg
(D) 40 mg
(E) 8 mg",50 mg,30 mg,25 mg,40 mg,8 mg,"[""8\u2009mg"", ""25\u2009mg"", ""40\u2009mg"", ""50\u2009mg""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis episodes and during corticosteroid treatment, she received intravenous prednisone for 5 days at a daily dose of 30 mg","She received both 30 mg of prednisone intravenously daily for 5 days as well as 8 mg of dexamethasone intravenously once, due to differences in recommendations in our hospital’s general ward anaphylaxis protocol and intensive care anaphylaxis protocol.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis episodes and during corticosteroid treatment, what daily intravenous prednisone dose did she receive for 5 days?
(A) 50 mg
(B) 30 mg
(C) 25 mg
(D) 40 mg
(E) 8 mg"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the second episode of anaphylaxis, the patient received an intravenous medication twice to treat cutaneous symptoms. What medication was given intravenously twice for this purpose?",2 mg of clemastine intravenously twice for treatment of cutaneous symptoms,(C),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the second episode of anaphylaxis, the patient received an intravenous medication twice to treat cutaneous symptoms. What medication was given intravenously twice for this purpose?
(A) 8 mg of dexamethasone intravenously once after the first recurrence of anaphylaxis
(B) 10 mg of chlorphenamine intravenously twice for treatment of cutaneous symptoms
(C) 2 mg of clemastine intravenously twice for treatment of cutaneous symptoms
(D) 50 mg of diphenhydramine intravenously twice for urticaria and pruritus
(E) 30 mg of prednisone intravenously daily for 5 days to prevent biphasic anaphylaxis",8 mg of dexamethasone intravenously once after the first recurrence of anaphylaxis,10 mg of chlorphenamine intravenously twice for treatment of cutaneous symptoms,2 mg of clemastine intravenously twice for treatment of cutaneous symptoms,50 mg of diphenhydramine intravenously twice for urticaria and pruritus,30 mg of prednisone intravenously daily for 5 days to prevent biphasic anaphylaxis,"[""30\u2009mg of prednisone intravenously daily for 5\u2009days to prevent biphasic anaphylaxis"", ""8\u2009mg of dexamethasone intravenously once after the first recurrence of anaphylaxis"", ""50\u2009mg of diphenhydramine intravenously twice for urticaria and pruritus"", ""10\u2009mg of chlorphenamine intravenously twice for treatment of cutaneous symptoms""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the second episode of anaphylaxis, the patient received an intravenous medication twice to treat cutaneous symptoms, which was 2 mg of clemastine intravenously twice for treatment of cutaneous symptoms","Furthermore, she received 2 mg of clemastine intravenously twice for treatment of cutaneous symptoms and an additional 500 mL of normal saline solution during the second episode of anaphylaxis.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the second episode of anaphylaxis, the patient received an intravenous medication twice to treat cutaneous symptoms. What medication was given intravenously twice for this purpose?
(A) 8 mg of dexamethasone intravenously once after the first recurrence of anaphylaxis
(B) 10 mg of chlorphenamine intravenously twice for treatment of cutaneous symptoms
(C) 2 mg of clemastine intravenously twice for treatment of cutaneous symptoms
(D) 50 mg of diphenhydramine intravenously twice for urticaria and pruritus
(E) 30 mg of prednisone intravenously daily for 5 days to prevent biphasic anaphylaxis"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", when the team considered a pre-emptive treatment strategy for the patient’s recurrent anaphylaxis, what route of delivery was proposed for the continuous administration of epinephrine instead of waiting for symptom recurrence?",via intravenous pump,(E),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", when the team considered a pre-emptive treatment strategy for the patient’s recurrent anaphylaxis, what route of delivery was proposed for the continuous administration of epinephrine instead of waiting for symptom recurrence?
(A) by nebulised administration
(B) as individually prepared intramuscular doses
(C) via intramuscular auto-injector
(D) as intermittent intravenous boluses
(E) via intravenous pump",by nebulised administration,as individually prepared intramuscular doses,via intramuscular auto-injector,as intermittent intravenous boluses,via intravenous pump,"[""via intramuscular auto-injector"", ""as individually prepared intramuscular doses"", ""as intermittent intravenous boluses"", ""by nebulised administration""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", when the team considered a pre-emptive treatment strategy for the patient’s recurrent anaphylaxis, continuous administration of epinephrine was considered via intravenous pump","First, continuous administration of epinephrine via intravenous pump was considered, pre-emptively treating anaphylaxis instead of waiting for symptom recurrence.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", when the team considered a pre-emptive treatment strategy for the patient’s recurrent anaphylaxis, what route of delivery was proposed for the continuous administration of epinephrine instead of waiting for symptom recurrence?
(A) by nebulised administration
(B) as individually prepared intramuscular doses
(C) via intramuscular auto-injector
(D) as intermittent intravenous boluses
(E) via intravenous pump"
"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time. During her initial treatment in the ED, what dose of epinephrine was administered via auto-injector?",0.3 mg epinephrine via auto-injector,(B),"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time. During her initial treatment in the ED, what dose of epinephrine was administered via auto-injector?
(A) 2 mg clemastine by slow intravenous injection
(B) 0.3 mg epinephrine via auto-injector
(C) 0.5 mg epinephrine intramuscularly in an individually prepared dose
(D) 8 mg dexamethasone intravenously once
(E) 25 mg diphenhydramine intramuscularly",2 mg clemastine by slow intravenous injection,0.3 mg epinephrine via auto-injector,0.5 mg epinephrine intramuscularly in an individually prepared dose,8 mg dexamethasone intravenously once,25 mg diphenhydramine intramuscularly,"[""0.5\u2009mg epinephrine intramuscularly in an individually prepared dose"", ""2\u2009mg clemastine by slow intravenous injection"", ""8\u2009mg dexamethasone intravenously once"", ""25\u2009mg diphenhydramine intramuscularly""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of 0.3 mg epinephrine via auto-injector","She promptly received care for a suspected severe allergic reaction, consisting of intramuscular injection of 0.3 mg epinephrine via auto-injector and slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time. During her initial treatment in the ED, what dose of epinephrine was administered via auto-injector?
(A) 2 mg clemastine by slow intravenous injection
(B) 0.3 mg epinephrine via auto-injector
(C) 0.5 mg epinephrine intramuscularly in an individually prepared dose
(D) 8 mg dexamethasone intravenously once
(E) 25 mg diphenhydramine intramuscularly"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman experienced multiple anaphylactic episodes after her initial emergency department presentation with clarithromycin-induced anaphylaxis. During the last episode, which cutaneous symptom recurred?",recurrence of rash and pruritus,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman experienced multiple anaphylactic episodes after her initial emergency department presentation with clarithromycin-induced anaphylaxis. During the last episode, which cutaneous symptom recurred?
(A) recurrence of rash and pruritus
(B) hypotension and severe dyspnoea
(C) deep hypoxaemia with cyanosis
(D) facial swelling and generalised erythema
(E) laryngeal oedema and bronchospasm",recurrence of rash and pruritus,hypotension and severe dyspnoea,deep hypoxaemia with cyanosis,facial swelling and generalised erythema,laryngeal oedema and bronchospasm,"[""deep hypoxaemia with cyanosis"", ""hypotension and severe dyspnoea"", ""facial swelling and generalised erythema"", ""laryngeal oedema and bronchospasm""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman experienced multiple anaphylactic episodes after her initial emergency department presentation with clarithromycin-induced anaphylaxis, and during the last episode she had recurrence of rash and pruritus","Interestingly, the intensity of symptoms lessened with each episode of anaphylaxis, ranging from deep hypoxaemia with cyanosis, hypotension and severe dyspnoea at first to dyspnoea, recurrence of rash and pruritus during the last episode.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman experienced multiple anaphylactic episodes after her initial emergency department presentation with clarithromycin-induced anaphylaxis. During the last episode, which cutaneous symptom recurred?
(A) recurrence of rash and pruritus
(B) hypotension and severe dyspnoea
(C) deep hypoxaemia with cyanosis
(D) facial swelling and generalised erythema
(E) laryngeal oedema and bronchospasm"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylactic episodes showed slowly decreasing symptom intensity, what approach was considered to see whether the symptoms would resolve spontaneously?",an expectant approach was considered to see if symptoms would resolve spontaneously.,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylactic episodes showed slowly decreasing symptom intensity, what approach was considered to see whether the symptoms would resolve spontaneously?
(A) an expectant approach was considered to see if symptoms would resolve spontaneously.
(B) corticosteroid dosing was escalated in accordance with the intensive care anaphylaxis protocol.
(C) continuous administration of epinephrine via intravenous pump was initiated to prevent further symptom recurrence.
(D) elective endotracheal intubation was considered to avert impending upper-airway obstruction.
(E) repeat intravenous antihistamines and fluid resuscitation were scheduled at fixed intervals until the rash resolved.",an expectant approach was considered to see if symptoms would resolve spontaneously.,corticosteroid dosing was escalated in accordance with the intensive care anaphylaxis protocol.,continuous administration of epinephrine via intravenous pump was initiated to prevent further symptom recurrence.,elective endotracheal intubation was considered to avert impending upper-airway obstruction.,repeat intravenous antihistamines and fluid resuscitation were scheduled at fixed intervals until the rash resolved.,"[""continuous administration of epinephrine via intravenous pump was initiated to prevent further symptom recurrence."", ""corticosteroid dosing was escalated in accordance with the intensive care anaphylaxis protocol."", ""elective endotracheal intubation was considered to avert impending upper-airway obstruction."", ""repeat intravenous antihistamines and fluid resuscitation were scheduled at fixed intervals until the rash resolved.""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylactic episodes showed slowly decreasing symptom intensity, an expectant approach was considered to see if symptoms would resolve spontaneously.","Alternatively, in light of the slowly decreasing symptom intensity, an expectant approach was considered to see if symptoms would resolve spontaneously.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylactic episodes showed slowly decreasing symptom intensity, what approach was considered to see whether the symptoms would resolve spontaneously?
(A) an expectant approach was considered to see if symptoms would resolve spontaneously.
(B) corticosteroid dosing was escalated in accordance with the intensive care anaphylaxis protocol.
(C) continuous administration of epinephrine via intravenous pump was initiated to prevent further symptom recurrence.
(D) elective endotracheal intubation was considered to avert impending upper-airway obstruction.
(E) repeat intravenous antihistamines and fluid resuscitation were scheduled at fixed intervals until the rash resolved."
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the patient's second episode of anaphylaxis, she received intravenous clemastine for cutaneous symptoms and an additional bolus of normal saline. How much additional normal saline solution was given at that time?",500 mL of normal saline solution.,(A),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the patient's second episode of anaphylaxis, she received intravenous clemastine for cutaneous symptoms and an additional bolus of normal saline. How much additional normal saline solution was given at that time?
(A) 500 mL of normal saline solution.
(B) 1 L of lactated Ringer’s solution.
(C) 0.5 mg of epinephrine intramuscularly from an individually prepared dose.
(D) 20 mg of famotidine intravenously.
(E) 125 mg of methylprednisolone intravenously.",500 mL of normal saline solution.,1 L of lactated Ringer’s solution.,0.5 mg of epinephrine intramuscularly from an individually prepared dose.,20 mg of famotidine intravenously.,125 mg of methylprednisolone intravenously.,"[""0.5\u2009mg of epinephrine intramuscularly from an individually prepared dose."", ""125\u2009mg of methylprednisolone intravenously."", ""20\u2009mg of famotidine intravenously."", ""1\u2009L of lactated Ringer\u2019s solution.""]","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the patient's second episode of anaphylaxis, she received intravenous clemastine for cutaneous symptoms and an additional 500 mL of normal saline solution.","Furthermore, she received 2 mg of clemastine intravenously twice for treatment of cutaneous symptoms and an additional 500 mL of normal saline solution during the second episode of anaphylaxis.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", during the patient's second episode of anaphylaxis, she received intravenous clemastine for cutaneous symptoms and an additional bolus of normal saline. How much additional normal saline solution was given at that time?
(A) 500 mL of normal saline solution.
(B) 1 L of lactated Ringer’s solution.
(C) 0.5 mg of epinephrine intramuscularly from an individually prepared dose.
(D) 20 mg of famotidine intravenously.
(E) 125 mg of methylprednisolone intravenously."
"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed recurrent anaphylactic episodes after taking clarithromycin, with four total episodes including the initial emergency department presentation. What treatment route and medication was required to resolve each episode?",intramuscular administration of epinephrine,(B),"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed recurrent anaphylactic episodes after taking clarithromycin, with four total episodes including the initial emergency department presentation. What treatment route and medication was required to resolve each episode?
(A) intravenous administration of clemastine
(B) intramuscular administration of epinephrine
(C) continuous intravenous infusion of epinephrine
(D) endotracheal intubation and mechanical ventilation
(E) intravenous fluid resuscitation with normal saline",intravenous administration of clemastine,intramuscular administration of epinephrine,continuous intravenous infusion of epinephrine,endotracheal intubation and mechanical ventilation,intravenous fluid resuscitation with normal saline,"[""intravenous administration of clemastine"", ""continuous intravenous infusion of epinephrine"", ""intravenous fluid resuscitation with normal saline"", ""endotracheal intubation and mechanical ventilation""]","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed recurrent anaphylactic episodes after taking clarithromycin, with four total episodes including the initial emergency department presentation, and each episode required intramuscular administration of epinephrine",Each episode required intramuscular administration of epinephrine to resolve (figure 1) with a total of four anaphylactic episodes including the primary ED presentation.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed recurrent anaphylactic episodes after taking clarithromycin, with four total episodes including the initial emergency department presentation. What treatment route and medication was required to resolve each episode?
(A) intravenous administration of clemastine
(B) intramuscular administration of epinephrine
(C) continuous intravenous infusion of epinephrine
(D) endotracheal intubation and mechanical ventilation
(E) intravenous fluid resuscitation with normal saline"
"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis was treated with corticosteroids, what single intravenous dexamethasone dose did she receive, alongside prednisone given daily for 5 days?",8 mg of dexamethasone intravenously once,(D),"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis was treated with corticosteroids, what single intravenous dexamethasone dose did she receive, alongside prednisone given daily for 5 days?
(A) 30 mg of dexamethasone intravenously daily for 5 days
(B) 200 mg of hydrocortisone intravenously once
(C) 2 mg of clemastine intravenously once
(D) 8 mg of dexamethasone intravenously once
(E) 8 mg of methylprednisolone intravenously once",30 mg of dexamethasone intravenously daily for 5 days,200 mg of hydrocortisone intravenously once,2 mg of clemastine intravenously once,8 mg of dexamethasone intravenously once,8 mg of methylprednisolone intravenously once,"[""2\u2009mg of clemastine intravenously once"", ""8\u2009mg of methylprednisolone intravenously once"", ""200\u2009mg of hydrocortisone intravenously once"", ""30\u2009mg of dexamethasone intravenously daily for 5\u2009days""]","According to the case report “Multiphasic anaphylaxis in the emergency and intensive care setting”, after the patient’s recurrent anaphylaxis was treated with corticosteroids, she received prednisone daily for 5 days and 8 mg of dexamethasone intravenously once","She received both 30 mg of prednisone intravenously daily for 5 days as well as 8 mg of dexamethasone intravenously once, due to differences in recommendations in our hospital’s general ward anaphylaxis protocol and intensive care anaphylaxis protocol.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after the patient’s recurrent anaphylaxis was treated with corticosteroids, what single intravenous dexamethasone dose did she receive, alongside prednisone given daily for 5 days?
(A) 30 mg of dexamethasone intravenously daily for 5 days
(B) 200 mg of hydrocortisone intravenously once
(C) 2 mg of clemastine intravenously once
(D) 8 mg of dexamethasone intravenously once
(E) 8 mg of methylprednisolone intravenously once"
