question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed by subtracting the mean reward of a group of outputs (all generated for the same question) from the individual reward, and then normalizing by the group standard deviation. Conceptually, according to this formulation, GRPO’s subtraction of the group mean reward to construct advantages most closely corresponds to which classic variance-reduction technique used in policy gradient methods for reinforcement learning?
(A) reward shaping
(B) entropy regularization
(C) importance sampling
(D) baseline subtraction",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed by subtracting the mean reward of a group of outputs (all generated for the same question) from the individual reward, and then normalizing by the group standard deviation. Conceptually, according to this formulation, GRPO’s subtraction of the group mean reward to construct advantages most closely corresponds to which classic variance-reduction technique used in policy gradient methods for reinforcement learning?
(A) reward shaping
(B) entropy regularization
(C) importance sampling
(D) baseline subtraction
Answer:","Conceptually, GRPO's subtraction of the group mean reward to form advantages most closely resembles which classic variance-reduction technique in policy optimization?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where the advantage for each sampled output is computed by subtracting the mean reward of a group of outputs (all generated for the same question) from the individual reward, and then normalizing by the group standard deviation. Conceptually, according to this formulation, GRPO’s subtraction of the group mean reward to construct advantages most closely corresponds to which classic variance-reduction technique used in policy gradient methods for reinforcement learning?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss using GRPO, a reinforcement learning algorithm, to improve the reasoning capabilities of language models. They note that in this setting the reward function is typically provided by a neural reward model, and that reinforcement learning will fail to fundamentally improve model capabilities if the reward signal is noisy or does not generalize well to out-of-distribution questions and advanced decoding outputs. According to the paper, what implicit assumption about the nature of this reward source must hold for GRPO to reliably improve model behaviour?
(A) perfect exploration policy
(B) reliable reward model
(C) optimal decoding strategy
(D) unlimited training data",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss using GRPO, a reinforcement learning algorithm, to improve the reasoning capabilities of language models. They note that in this setting the reward function is typically provided by a neural reward model, and that reinforcement learning will fail to fundamentally improve model capabilities if the reward signal is noisy or does not generalize well to out-of-distribution questions and advanced decoding outputs. According to the paper, what implicit assumption about the nature of this reward source must hold for GRPO to reliably improve model behaviour?
(A) perfect exploration policy
(B) reliable reward model
(C) optimal decoding strategy
(D) unlimited training data
Answer:",What implicit assumption about the reward source must hold for GRPO to reliably improve model behaviour?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss using GRPO, a reinforcement learning algorithm, to improve the reasoning capabilities of language models. They note that in this setting the reward function is typically provided by a neural reward model, and that reinforcement learning will fail to fundamentally improve model capabilities if the reward signal is noisy or does not generalize well to out-of-distribution questions and advanced decoding outputs. According to the paper, what implicit assumption about the nature of this reward source must hold for GRPO to reliably improve model behaviour?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a decontamination procedure that removes any training text segment containing a 10-gram string that exactly matches a sub-string from the evaluation benchmarks (with special handling for benchmark texts shorter than 10 grams). According to this procedure, what implicit assumption do the authors make about the adequacy of using 10-gram exact matches for preventing benchmark leakage into the training data?
(A) 10-gram is insufficient
(B) 10-gram suffices
(C) 10-gram is arbitrary
(D) 10-gram is overly conservative",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a decontamination procedure that removes any training text segment containing a 10-gram string that exactly matches a sub-string from the evaluation benchmarks (with special handling for benchmark texts shorter than 10 grams). According to this procedure, what implicit assumption do the authors make about the adequacy of using 10-gram exact matches for preventing benchmark leakage into the training data?
(A) 10-gram is insufficient
(B) 10-gram suffices
(C) 10-gram is arbitrary
(D) 10-gram is overly conservative
Answer:",What implicit assumption does the decontamination rule using 10-gram exact matches rely upon to avoid benchmark leakage?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe a decontamination procedure that removes any training text segment containing a 10-gram string that exactly matches a sub-string from the evaluation benchmarks (with special handling for benchmark texts shorter than 10 grams). According to this procedure, what implicit assumption do the authors make about the adequacy of using 10-gram exact matches for preventing benchmark leakage into the training data?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning algorithm that includes a regularization term, scaled by a coefficient β, which penalizes how much the current (trained) policy deviates from a fixed reference policy. According to the paper, what specific quantity is used in this regularization term to measure the divergence between the current policy and the reference policy?
(A) KL divergence
(B) Jensen–Shannon divergence
(C) cross-entropy loss
(D) total variation distance",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning algorithm that includes a regularization term, scaled by a coefficient β, which penalizes how much the current (trained) policy deviates from a fixed reference policy. According to the paper, what specific quantity is used in this regularization term to measure the divergence between the current policy and the reference policy?
(A) KL divergence
(B) Jensen–Shannon divergence
(C) cross-entropy loss
(D) total variation distance
Answer:",In GRPO the regularization term controlled by beta penalizes divergence between the current policy and a reference; what is this regularized quantity?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe GRPO as a reinforcement learning algorithm that includes a regularization term, scaled by a coefficient β, which penalizes how much the current (trained) policy deviates from a fixed reference policy. According to the paper, what specific quantity is used in this regularization term to measure the divergence between the current policy and the reference policy?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training models on an arXiv-only corpus yields no notable improvements and can even cause deterioration on various mathematical benchmarks of different complexities. Based on this claim, if arXiv data were completely removed from the pretraining mixture, what do the authors suggest would be the most likely effect on benchmark performance?
(A) a significant performance boost
(B) a substantial performance decline
(C) no notable change
(D) highly unstable benchmark results",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training models on an arXiv-only corpus yields no notable improvements and can even cause deterioration on various mathematical benchmarks of different complexities. Based on this claim, if arXiv data were completely removed from the pretraining mixture, what do the authors suggest would be the most likely effect on benchmark performance?
(A) a significant performance boost
(B) a substantial performance decline
(C) no notable change
(D) highly unstable benchmark results
Answer:","The authors state that training on arXiv 'brings no notable improvements' on their benchmarks. If the team removed arXiv entirely from the pretraining mix, what is the most likely effect on benchmark performance according to their claim?","According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report that training models on an arXiv-only corpus yields no notable improvements and can even cause deterioration on various mathematical benchmarks of different complexities. Based on this claim, if arXiv data were completely removed from the pretraining mixture, what do the authors suggest would be the most likely effect on benchmark performance?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that when they jointly train their 1.3B-parameter model (DeepSeek-LLM 1.3B) on both code tokens and math tokens in a single training stage, the model’s mathematical reasoning ability without external tools is degraded. According to the paper, what specific limitation of this 1.3B-parameter model do the authors conjecture is responsible for this harm to math reasoning under the one-stage mixed code-and-math training setup?
(A) tokenization scheme design
(B) optimization algorithm choice
(C) model capacity limit
(D) data diversity mismatch",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that when they jointly train their 1.3B-parameter model (DeepSeek-LLM 1.3B) on both code tokens and math tokens in a single training stage, the model’s mathematical reasoning ability without external tools is degraded. According to the paper, what specific limitation of this 1.3B-parameter model do the authors conjecture is responsible for this harm to math reasoning under the one-stage mixed code-and-math training setup?
(A) tokenization scheme design
(B) optimization algorithm choice
(C) model capacity limit
(D) data diversity mismatch
Answer:",Why do the authors conjecture that mixing code and math tokens in one-stage training harmed math reasoning without tool use for their 1.3B model?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that when they jointly train their 1.3B-parameter model (DeepSeek-LLM 1.3B) on both code tokens and math tokens in a single training stage, the model’s mathematical reasoning ability without external tools is degraded. According to the paper, what specific limitation of this 1.3B-parameter model do the authors conjecture is responsible for this harm to math reasoning under the one-stage mixed code-and-math training setup?"
"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', Proximal Policy Optimization (PPO) typically relies on an additional value function model of comparable size to the policy model, which introduces substantial memory and computational overhead. What core design change in the proposed Group Relative Policy Optimization (GRPO) algorithm eliminates the need for this extra value-function component and thereby removes this memory and computation burden?
(A) smaller value network
(B) shared value function
(C) no value function
(D) lightweight critic module",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', Proximal Policy Optimization (PPO) typically relies on an additional value function model of comparable size to the policy model, which introduces substantial memory and computational overhead. What core design change in the proposed Group Relative Policy Optimization (GRPO) algorithm eliminates the need for this extra value-function component and thereby removes this memory and computation burden?
(A) smaller value network
(B) shared value function
(C) no value function
(D) lightweight critic module
Answer:",What core design change in GRPO removes the substantial memory and computation burden present in PPO?,"According to the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', Proximal Policy Optimization (PPO) typically relies on an additional value function model of comparable size to the policy model, which introduces substantial memory and computational overhead. What core design change in the proposed Group Relative Policy Optimization (GRPO) algorithm eliminates the need for this extra value-function component and thereby removes this memory and computation burden?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors present a unified training paradigm in which the gradient with respect to the model parameters is determined by a gradient coefficient that encodes the learning signal. According to this paradigm, which three key components together determine this gradient coefficient, and thus the learning signal used to update the model?
(A) data, loss, optimizer
(B) data, reward, architecture
(C) model, reward, algorithm
(D) data, reward, algorithm",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors present a unified training paradigm in which the gradient with respect to the model parameters is determined by a gradient coefficient that encodes the learning signal. According to this paradigm, which three key components together determine this gradient coefficient, and thus the learning signal used to update the model?
(A) data, loss, optimizer
(B) data, reward, architecture
(C) model, reward, algorithm
(D) data, reward, algorithm
Answer:","In the unified paradigm, which three components determine the gradient coefficient and thus the learning signal?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors present a unified training paradigm in which the gradient with respect to the model parameters is determined by a gradient coefficient that encodes the learning signal. According to this paradigm, which three key components together determine this gradient coefficient, and thus the learning signal used to update the model?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where multiple outputs are sampled for the same question and their rewards are normalized within each group. In this method, the term \(\hat{A}_{i,t}\) is computed for each token \(t\) of an output \(o_i\) using group relative advantage estimation, and is used in place of a value-function-based baseline as in PPO. Conceptually, what is the role of \(\hat{A}_{i,t}\) in the GRPO objective?
(A) normalized reward estimate
(B) group-conditioned value
(C) token-level baseline
(D) group-relative advantage",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where multiple outputs are sampled for the same question and their rewards are normalized within each group. In this method, the term \(\hat{A}_{i,t}\) is computed for each token \(t\) of an output \(o_i\) using group relative advantage estimation, and is used in place of a value-function-based baseline as in PPO. Conceptually, what is the role of \(\hat{A}_{i,t}\) in the GRPO objective?
(A) normalized reward estimate
(B) group-conditioned value
(C) token-level baseline
(D) group-relative advantage
Answer:","Conceptually, what role does \hat{A}_{i,t} play in the GRPO objective?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors propose Group Relative Policy Optimization (GRPO), where multiple outputs are sampled for the same question and their rewards are normalized within each group. In this method, the term \(\hat{A}_{i,t}\) is computed for each token \(t\) of an output \(o_i\) using group relative advantage estimation, and is used in place of a value-function-based baseline as in PPO. Conceptually, what is the role of \(\hat{A}_{i,t}\) in the GRPO objective?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss future directions for making the GRPO (Group Relative Policy Optimization) reinforcement learning algorithm more robust when the reward model is noisy or exhibits significant uncertainty. According to their proposed research directions, what modification should be made to the way rewards are handled in GRPO to explicitly account for this uncertainty in the reward model?
(A) uncertainty-aware rewards
(B) robustified reward estimates
(C) variance-regularized rewards
(D) confidence-weighted rewards",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss future directions for making the GRPO (Group Relative Policy Optimization) reinforcement learning algorithm more robust when the reward model is noisy or exhibits significant uncertainty. According to their proposed research directions, what modification should be made to the way rewards are handled in GRPO to explicitly account for this uncertainty in the reward model?
(A) uncertainty-aware rewards
(B) robustified reward estimates
(C) variance-regularized rewards
(D) confidence-weighted rewards
Answer:","How should GRPO be adapted if the reward model exhibits significant uncertainty or noise, according to the paper's proposed directions?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors discuss future directions for making the GRPO (Group Relative Policy Optimization) reinforcement learning algorithm more robust when the reward model is noisy or exhibits significant uncertainty. According to their proposed research directions, what modification should be made to the way rewards are handled in GRPO to explicitly account for this uncertainty in the reward model?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report a negative result regarding the effectiveness of training on arXiv papers, but they also note that this conclusion has limitations and should be treated with caution. According to their discussion, under what specific condition do they suggest that the benefits of arXiv papers might still emerge, potentially altering their conclusion about the usefulness of arXiv data?
(A) more diverse training objectives
(B) larger model scale
(C) longer training duration
(D) higher quality data filtering",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report a negative result regarding the effectiveness of training on arXiv papers, but they also note that this conclusion has limitations and should be treated with caution. According to their discussion, under what specific condition do they suggest that the benefits of arXiv papers might still emerge, potentially altering their conclusion about the usefulness of arXiv data?
(A) more diverse training objectives
(B) larger model scale
(C) longer training duration
(D) higher quality data filtering
Answer:",The authors' negative finding about arXiv data effectiveness is accompanied by caveats. Which condition do they explicitly mention that might change the conclusion about arXiv's usefulness?,"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors report a negative result regarding the effectiveness of training on arXiv papers, but they also note that this conclusion has limitations and should be treated with caution. According to their discussion, under what specific condition do they suggest that the benefits of arXiv papers might still emerge, potentially altering their conclusion about the usefulness of arXiv data?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO (Group Relative Policy Optimization) algorithm, which samples a group of outputs from the old policy and computes advantages based on rewards that are normalized within each group. This group-based advantage calculation is designed to align with the comparative nature of reward models, which are typically trained on pairwise or groupwise comparisons of outputs for the same question. If GRPO were instead run with a group size of G = 1, according to the paper, which key benefit of this group-based design would no longer be available?
(A) gradient stabilization
(B) relative comparison
(C) sample efficiency
(D) variance reduction",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO (Group Relative Policy Optimization) algorithm, which samples a group of outputs from the old policy and computes advantages based on rewards that are normalized within each group. This group-based advantage calculation is designed to align with the comparative nature of reward models, which are typically trained on pairwise or groupwise comparisons of outputs for the same question. If GRPO were instead run with a group size of G = 1, according to the paper, which key benefit of this group-based design would no longer be available?
(A) gradient stabilization
(B) relative comparison
(C) sample efficiency
(D) variance reduction
Answer:","If GRPO is run with group size G = 1, which key advantage described in the paper would be lost?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors describe the GRPO (Group Relative Policy Optimization) algorithm, which samples a group of outputs from the old policy and computes advantages based on rewards that are normalized within each group. This group-based advantage calculation is designed to align with the comparative nature of reward models, which are typically trained on pairwise or groupwise comparisons of outputs for the same question. If GRPO were instead run with a group size of G = 1, according to the paper, which key benefit of this group-based design would no longer be available?"
"In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that reinforcement learning (RL) improves the Maj@K metric but not the Pass@K metric. According to their interpretation, what specific change in the model's Top-K outputs is responsible for this improvement in Maj@K performance?
(A) lowers redundancy among top-k outputs
(B) reduces overall top-k variance
(C) boosts top-k correctness
(D) increases diversity of top-k responses",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
Answer: (B)

Question: In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that reinforcement learning (RL) improves the Maj@K metric but not the Pass@K metric. According to their interpretation, what specific change in the model's Top-K outputs is responsible for this improvement in Maj@K performance?
(A) lowers redundancy among top-k outputs
(B) reduces overall top-k variance
(C) boosts top-k correctness
(D) increases diversity of top-k responses
Answer:","The paper observes that RL improves Maj@K but not Pass@K. According to the authors' interpretation, what specific change in the model's outputs accounts for the observed improvement?","In the paper 'DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models', the authors observe that reinforcement learning (RL) improves the Maj@K metric but not the Pass@K metric. According to their interpretation, what specific change in the model's Top-K outputs is responsible for this improvement in Maj@K performance?"
