v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
183,184,restore,technical_term_memorization|filter_overstrict,Target appears verbatim in question,FP8 precision is the source-backed mode tied to layout-conformance challenges.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" computing the forward pass of \textsc{FlashAttention-3} in the precision that poses additional layout-conformance challenges not encountered for FP16 is",FP8 precision.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", according to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision,"" computing the forward pass of \textsc{FlashAttention-3} in the precision that poses additional layout-conformance challenges not encountered for FP16 is FP8 precision.",Computing the forward pass of \textsc{FlashAttention-3} in FP8 precision poses additional challenges not encountered for FP16 in terms of layout conformance.,FlashAttention-3: Algorithm
189,190,restore,technical_term_memorization|filter_overstrict,Target strongly implied by question wording,SMEM is a discrete GPU-memory location detail with plausible alternatives.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", if $\mathbf{V}$ is not transposed in GMEM as a preprocessing step, the memory location into which tiles of $\mathbf{V}$ are loaded before the in-kernel transpose is",SMEM.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", if $\mathbf{V}$ is not transposed in GMEM as a preprocessing step, the memory location into which tiles of $\mathbf{V}$ are loaded before the in-kernel transpose is SMEM.","Since the TMA load itself cannot change the contiguous dimension, we then need to either (1) transpose $\mathbf{V}$ in GMEM as a pre-processing step, or (2) do an in-kernel transpose of tiles of $\mathbf{V}$ after loading them into SMEM.",FlashAttention-3: Algorithm
191,192,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the context of FP8 precision, the authors adapt LDSM/STSM, which the PTX documentation describes as copying $8 \times 8$ matrices with 16-bit entries, by copying",two at a time.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the context of FP8 precision, the authors adapt LDSM/STSM, which the PTX documentation describes as copying $8 \times 8$ matrices with 16-bit entries, by copying two at a time.","In the PTX documentation, LDSM/STSM are described as copying $8 \times 8$ matrices with 16-bit entries \cite[\S 9.7.13.4.15-16]{ptx}, but we can pack 8-bit entries two at a time to use LDSM/STSM in the context of FP8 precision.",FlashAttention-3: Algorithm
193,194,keep_rejected,too_generic_target|weak_distractor_space,"Target is vague, generic phrase",Target remains too generic or low-information for restoration.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when the transpose versions of LDSM and STSM cannot split packed 8-bit entries, the requirement between LDSM and STSM to actually perform a tile-wise transpose is",certain register movements.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when the transpose versions of LDSM and STSM cannot split packed 8-bit entries, the requirement between LDSM and STSM to actually perform a tile-wise transpose is certain register movements.","However, the transpose versions of LDSM/STSM cannot split packed 8-bit entries, which necessitates certain register movements in between LDSM and STSM to actually perform a tile-wise transpose; we omit the details.",FlashAttention-3: Algorithm
194,195,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase; weak distractor space,Target remains too generic or low-information for restoration.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of exchanging the strides of the sequence length and head dimensions for FP8 FlashAttention-3, the authors describe calling a standalone pre-processing transpose kernel in a memory-bound situation such as inference as",too wasteful.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of exchanging the strides of the sequence length and head dimensions for FP8 FlashAttention-3, the authors describe calling a standalone pre-processing transpose kernel in a memory-bound situation such as inference as too wasteful.","However, (1a) is difficult to integrate into a standard library, and (1b) is too wasteful in a memory-bound situation such as inference.",FlashAttention-3: Algorithm
196,197,keep_rejected,too_generic_target|weak_distractor_space,Too vague/generic target phrase,Target remains too generic or low-information for restoration.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", using the transpose versions of LDSM/STSM with packed 8-bit entries for FP8 precision to perform a tile-wise transpose necessitates",certain register movements.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", using the transpose versions of LDSM/STSM with packed 8-bit entries for FP8 precision to perform a tile-wise transpose necessitates certain register movements.","However, the transpose versions of LDSM/STSM cannot split packed 8-bit entries, which necessitates certain register movements in between LDSM and STSM to actually perform a tile-wise transpose; we omit the details.",FlashAttention-3: Algorithm
198,199,restore,technical_term_memorization|filter_overstrict,Target appears verbatim in question,LDSM/STSM layout-transposition capability is a source-specific implementation detail.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when doing memory copy, the LDSM/STSM instructions are capable of",transposing layouts,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when doing memory copy, the LDSM/STSM instructions are capable of transposing layouts","The LDSM/STSM instructions are both register efficient, allowing us to execute them in the producer warpgroup, and capable of transposing layouts when doing memory copy.",FlashAttention-3: Algorithm
200,201,keep_rejected,unsupported_or_unclear,Question-target mismatch; grammatically incorrect,"Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors observe that the difference between an FP8 WGMMA and the layout assumed for operand A when it is held in registers is",the memory layout of the FP32 accumulator.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors observe that the difference between an FP8 WGMMA and the layout assumed for operand A when it is held in registers is the memory layout of the FP32 accumulator.","Second, we observe that unlike with FP16, the memory layout of the FP32 accumulator of an FP8 WGMMA is different from that assumed for its operand A when held in registers.",FlashAttention-3: Algorithm
203,204,keep_rejected,too_generic_target|weak_distractor_space,Too trivial/generic target,Target remains too generic or low-information for restoration.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of the register permutation used with the second WGMMA and the matching in-kernel transpose of the $\mathbf{V}$ tile, this maneuver permutes one aspect of the logical shape of the $\mathbf{P}$ tile, namely",its columns,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of the register permutation used with the second WGMMA and the matching in-kernel transpose of the $\mathbf{V}$ tile, this maneuver permutes one aspect of the logical shape of the $\mathbf{P}$ tile, namely its columns","In terms of the logical shape of the $\mathbf{P}$ tile, this manuever permutes its columns (e.g., columns $0189$ now become the first four columns).",FlashAttention-3: Algorithm
205,206,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; weak distractor space,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", outlier values in large models are much larger in magnitude than",most other values.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", outlier values in large models are much larger in magnitude than most other values.","Moreover, large models typically have outlier values~\citep{dettmers2208llm,
  sun2024massive} that are much larger in magnitude than most other values, making quantization difficult.",FlashAttention-3: Algorithm
206,207,keep_rejected,tautological_stem|weak_distractor_space,Tautological from “per-tensor scaling” wording,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when using per-tensor scaling for FP8 quantization of attention, the number of scalars kept for each tensor such as $\mathbf{Q}$, $\mathbf{K}$, and $\mathbf{V}$ is",one scalar per tensor.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when using per-tensor scaling for FP8 quantization of attention, the number of scalars kept for each tensor such as $\mathbf{Q}$, $\mathbf{K}$, and $\mathbf{V}$ is one scalar per tensor.","One typically use per-tensor scaling~\citep{micikevicius2022fp8} by keeping one scalar per tensor (e.g., one for $\mathbf{Q}$, for $\mathbf{K}$, and for $\mathbf{V}$).",FlashAttention-3: Algorithm
209,210,keep_rejected,too_generic_target|weak_distractor_space,Too trivial generic phrase completion,Target remains too generic or low-information for restoration.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the FP8 block quantization scheme for attention, after $\\mathbf{Q}$, $\\mathbf{K}$, and $\\mathbf{V}$ are split into blocks of size $B_r \\times d$ or $B_c \\times d$, the blocks are quantized",separately.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the FP8 block quantization scheme for attention, after $\\mathbf{Q}$, $\\mathbf{K}$, and $\\mathbf{V}$ are split into blocks of size $B_r \\times d$ or $B_c \\times d$, the blocks are quantized separately.","we keep one scalar per block, so that for each of $\mathbf{Q}$, $\mathbf{K}$, $\mathbf{V}$ we split the tensor into blocks of size $B_r \times d$ or $B_c \times d$ and quantize them separately.",FlashAttention-3: Algorithm
212,213,keep_rejected,near_binary_answer_space,Bad 5-option space; simple cost comparison,Answer space is too narrow for robust five-option MCQA.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when the authors scale each block of $\mathbf{S}$ to account for block quantization, this introduces",no computation cost.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when the authors scale each block of $\mathbf{S}$ to account for block quantization, this introduces no computation cost.","As the \textsc{FlashAttention-3} algorithm naturally operates on blocks, we can scale each block of
  $\mathbf{S}$ to account for this block quantization at no computation cost.",FlashAttention-3: Algorithm
216,217,keep_rejected,tautological_stem|weak_distractor_space,Implied directly by “orthogonal matrix”,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of incoherent processing where a random orthogonal matrix $\mathbf{M}$ is multiplied with both $\mathbf{Q}$ and $\mathbf{K}$ before quantizing to FP8, $\mathbf{M}\mathbf{M}^\top$ is",$I$,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of incoherent processing where a random orthogonal matrix $\mathbf{M}$ is multiplied with both $\mathbf{Q}$ and $\mathbf{K}$ before quantizing to FP8, $\mathbf{M}\mathbf{M}^\top$ is $I$","Since $\mathbf{M}$ is orthogonal, $\mathbf{M} \mathbf{M}^\top = I$ and so $(\mathbf{Q} \mathbf{M}) (\mathbf{K}
  \mathbf{M})^\top = \mathbf{Q} \mathbf{K}^\top$, i.e., multiplying both $\mathbf{Q}$ and $\mathbf{K}$ with
  $\mathbf{M}$ does not change the attention output.",FlashAttention-3: Algorithm
224,225,restore,technical_term_memorization|filter_overstrict,Too trivial phrase completion from question wording,Specific benchmark baseline variant is source-backed and has plausible implementation distractors.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the runtime benchmarking of \textsc{FlashAttention-3} across different sequence lengths, the \textsc{FlashAttention-2} variant described as using H100-specific instructions is",\textsc{FlashAttention-2} in Triton.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the runtime benchmarking of \textsc{FlashAttention-3} across different sequence lengths, the \textsc{FlashAttention-2} variant described as using H100-specific instructions is \textsc{FlashAttention-2} in Triton.","We measure the runtime of \textsc{FlashAttention-3} across different sequence lengths and compare it to a standard implementation in PyTorch,
\textsc{FlashAttention-2}, \textsc{FlashAttention-2} in Triton (which uses H100-specific instructions), as well as a vendor's implementation of \textsc{FlashAttention-2} optimized for H100 GPUs from cuDNN.",Empirical Validation
239,240,keep_rejected,too_generic_target|weak_distractor_space,Target too generic; weak distractor space,Target remains too generic or low-information for restoration.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in benchmark results on an H100 80GB SXM5 GPU with FP16 inputs, \textsc{FlashAttention-3} is reported to be up to 3-16$\times$ faster than",a standard attention implementation.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in benchmark results on an H100 80GB SXM5 GPU with FP16 inputs, \textsc{FlashAttention-3} is reported to be up to 3-16$\times$ faster than a standard attention implementation.","Compared to a standard attention implementation, \textsc{FlashAttention-3} can be up to 3-16$\times$ faster.",Empirical Validation
247,248,restore,numeric_memorization|filter_overstrict,Too trivial numeric recall,Causal masking FLOP divisor is exact numeric recall with plausible alternatives.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when calculating the forward-pass FLOPs for attention with causal masking, the authors divide the computed FLOPs count to account for approximately half of the entries being calculated by",2.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when calculating the forward-pass FLOPs for attention with causal masking, the authors divide the computed FLOPs count to account for approximately half of the entries being calculated by 2.","With causal masking, we divide this number by 2 to account for the fact that approximately only half of the entries are calculated.",Empirical Validation
259,260,keep_rejected,visible_target_leak,Target strongly implied by question wording,Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when simulating outlier features and activations in LLMs by generating the entries of \(\mathbf{Q}, \mathbf{K}, \mathbf{V}\) from \(\mathcal{N}(0, 1) + \mathcal{N}(0, 100)\cdot \mathrm{Bernoulli}(0.001)\), the standard deviation of the additional independent term added to 0.1\% of entries is",10.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when simulating outlier features and activations in LLMs by generating the entries of \(\mathbf{Q}, \mathbf{K}, \mathbf{V}\) from \(\mathcal{N}(0, 1) + \mathcal{N}(0, 100)\cdot \mathrm{Bernoulli}(0.001)\), the standard deviation of the additional independent term added to 0.1\% of entries is 10.","That is, each entry is normally distributed with zero mean and standard deviation 1, but for 0.1\% of entries we add an independent term that's normally distributed with standard deviation 10.",Empirical Validation
269,270,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; target strongly implied,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of FP8 FlashAttention-3 benchmarks and limitations, FP8 FlashAttention-3 does not perform as well as the FP8 cuDNN kernels when using causal masking for the sequence-length regime of",small sequence length.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of FP8 FlashAttention-3 benchmarks and limitations, FP8 FlashAttention-3 does not perform as well as the FP8 cuDNN kernels when using causal masking for the sequence-length regime of small sequence length.",This partly explains why FP8 \textsc{FlashAttention-3} does not perform as well for small sequence length and causal masking compared to the FP8 cuDNN kernels.,"Dicussion, Limitations, Conclusion"
