probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the paper ""Group Sequence Policy Optimization"", the length normalization in $s_i(\theta)$ helps keep $s_i(\theta)$ within",a unified numerical range.,(B),"According to the paper ""Group Sequence Policy Optimization"", the length normalization in $s_i(\theta)$ helps keep $s_i(\theta)$ within
(A) a trust-region neighborhood around the old policy.
(B) a unified numerical range.
(C) the token-wise likelihood range assumed by off-policy estimators.
(D) the same scale as the normalized group advantage estimates.
(E) the clipping interval used for response-level PPO updates.",a trust-region neighborhood around the old policy.,a unified numerical range.,the token-wise likelihood range assumed by off-policy estimators.,the same scale as the normalized group advantage estimates.,the clipping interval used for response-level PPO updates.,"[""the clipping interval used for response-level PPO updates."", ""the same scale as the normalized group advantage estimates."", ""a trust-region neighborhood around the old policy."", ""the token-wise likelihood range assumed by off-policy estimators.""]","According to the paper ""Group Sequence Policy Optimization"", the length normalization in $s_i(\theta)$ helps keep $s_i(\theta)$ within a unified numerical range.",Note that we adopt length normalization in $s_{i}(\theta)$ to reduce the variance and to control  $s_{i}(\theta)$ within a unified numerical range.,Algorithm
"According to the paper ""Group Sequence Policy Optimization"", in the expectation defining the gradient of the GRPO objective, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn from",$\pi_{\theta_\text{old}}( \cdot | x)$.,(C),"According to the paper ""Group Sequence Policy Optimization"", in the expectation defining the gradient of the GRPO objective, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn from
(A) the empirical training distribution over completions paired with \(x\) in \(\mathcal{D}\).
(B) an autoregressive rollout distribution induced by \(\pi_{\theta}(y_{i,t} \mid x, y_{i,<t})\).
(C) $\pi_{\theta_\text{old}}( \cdot | x)$.
(D) \(\pi_{\theta}( \cdot \mid x)\).
(E) \(\pi_{\mathrm{ref}}( \cdot \mid x)\).",the empirical training distribution over completions paired with \(x\) in \(\mathcal{D}\).,"an autoregressive rollout distribution induced by \(\pi_{\theta}(y_{i,t} \mid x, y_{i,<t})\).",$\pi_{\theta_\text{old}}( \cdot | x)$.,\(\pi_{\theta}( \cdot \mid x)\).,\(\pi_{\mathrm{ref}}( \cdot \mid x)\).,"[""\\(\\pi_{\\theta}( \\cdot \\mid x)\\)."", ""\\(\\pi_{\\mathrm{ref}}( \\cdot \\mid x)\\)."", ""the empirical training distribution over completions paired with \\(x\\) in \\(\\mathcal{D}\\)."", ""an autoregressive rollout distribution induced by \\(\\pi_{\\theta}(y_{i,t} \\mid x, y_{i,<t})\\).""]","According to the paper ""Group Sequence Policy Optimization"", in the expectation defining the gradient of the GRPO objective, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn from $\pi_{\theta_\text{old}}( \cdot | x)$.","For comparison, the gradient of the GRPO objective is as follows (note that $\widehat{A}_{i,t} = \widehat{A}_{i}$):

\begin{align}
\nabla_{\theta} \mathcal{J}_\text{GRPO} (\theta) 
=&\ 
\nabla_{\theta} \mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ \frac{1}{G} \sum_{i=1}^{G} \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
w_{i,t}(\theta) \widehat{A}_{i,t}
\right] \\
=&\
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ \frac{1}{G} \sum_{i=1}^{G} \widehat{A}_{i} 
\cdot \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})} 
\nabla_{\theta} \log \pi_{\theta} (y_{i,t} | x, y_{i,<t})  
\right].
\end{align}",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", the clipping ranges used in GSPO, given that they use distinct definitions of importance ratios, differ from those used in previous algorithms such as GRPO by an",order of magnitude.,(C),"According to the paper ""Group Sequence Policy Optimization"", the clipping ranges used in GSPO, given that they use distinct definitions of importance ratios, differ from those used in previous algorithms such as GRPO by an
(A) affine rescaling induced by sequence-level rewards and KL regularization
(B) implicit token-level trust-region constraint on off-policy gradients
(C) order of magnitude.
(D) adjustment proportional to response-length normalization and variance control
(E) estimation bias term tied to individual-token clipping in policy optimization",affine rescaling induced by sequence-level rewards and KL regularization,implicit token-level trust-region constraint on off-policy gradients,order of magnitude.,adjustment proportional to response-length normalization and variance control,estimation bias term tied to individual-token clipping in policy optimization,"[""adjustment proportional to response-length normalization and variance control"", ""implicit token-level trust-region constraint on off-policy gradients"", ""affine rescaling induced by sequence-level rewards and KL regularization"", ""estimation bias term tied to individual-token clipping in policy optimization""]","According to the paper ""Group Sequence Policy Optimization"", the clipping ranges used in GSPO, given that they use distinct definitions of importance ratios, differ from those used in previous algorithms such as GRPO by an order of magnitude.","We also note that the clipping ranges in GSPO and in previous algorithms (e.g., GRPO) typically differ in order of magnitude due to the distinct definitions of importance ratios.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", in the definition of the token-level objective variant GSPO-token, the notation $\mathrm{sg}[\cdot]$ denotes",only taking the numerical value but stopping the gradient,(B),"According to the paper ""Group Sequence Policy Optimization"", in the definition of the token-level objective variant GSPO-token, the notation $\mathrm{sg}[\cdot]$ denotes
(A) a sequence-level baseline transform that subtracts \(s_i(\theta)\) from \(\widehat A_{i,t}\) to reduce variance before clipping
(B) only taking the numerical value but stopping the gradient
(C) the score-function operator \(\nabla_{\theta}\log \pi_{\theta}(y_{i,t}\mid x,y_{i,<t})\), i.e. the REINFORCE term for the token-level objective
(D) replacing the current-policy token probability with its \(\pi_{\theta_{\text{old}}}(y_{i,t}\mid x,y_{i,<t})\) value, so \(s_{i,t}\) becomes a fixed importance-sampling ratio
(E) a straight-through estimator that uses the detached forward value of \(s_i(\theta)\) but passes identity gradients through the token likelihood during backpropagation","a sequence-level baseline transform that subtracts \(s_i(\theta)\) from \(\widehat A_{i,t}\) to reduce variance before clipping",only taking the numerical value but stopping the gradient,"the score-function operator \(\nabla_{\theta}\log \pi_{\theta}(y_{i,t}\mid x,y_{i,<t})\), i.e. the REINFORCE term for the token-level objective","replacing the current-policy token probability with its \(\pi_{\theta_{\text{old}}}(y_{i,t}\mid x,y_{i,<t})\) value, so \(s_{i,t}\) becomes a fixed importance-sampling ratio",a straight-through estimator that uses the detached forward value of \(s_i(\theta)\) but passes identity gradients through the token likelihood during backpropagation,"[""replacing the current-policy token probability with its \\(\\pi_{\\theta_{\\text{old}}}(y_{i,t}\\mid x,y_{i,<t})\\) value, so \\(s_{i,t}\\) becomes a fixed importance-sampling ratio"", ""the score-function operator \\(\\nabla_{\\theta}\\log \\pi_{\\theta}(y_{i,t}\\mid x,y_{i,<t})\\), i.e. the REINFORCE term for the token-level objective"", ""a sequence-level baseline transform that subtracts \\(s_i(\\theta)\\) from \\(\\widehat A_{i,t}\\) to reduce variance before clipping"", ""a straight-through estimator that uses the detached forward value of \\(s_i(\\theta)\\) but passes identity gradients through the token likelihood during backpropagation""]","According to the paper ""Group Sequence Policy Optimization"", in the definition of the token-level objective variant GSPO-token, the notation $\mathrm{sg}[\cdot]$ denotes only taking the numerical value but stopping the gradient","To this end, we introduce a token-level objective variant of GSPO, namely \textbf{GSPO-token}, to allow token-wise advantage customization:

\begin{align}
\mathcal{J}_\text{GSPO-token}(\theta)
=
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G} \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
\min \left( s_{i,t}(\theta) \widehat{A}_{i,t},  \, \mathrm{clip} \left( s_{i,t}(\theta), 1 - {\varepsilon}, 1 + {\varepsilon} \right) \widehat{A}_{i,t} \right) 
\right],
\label{equ:gspo-token}
\end{align}

where

\begin{align}
s_{i,t}(\theta) 
= \mathrm{sg} \left[ s_{i}(\theta) \right]  \cdot \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \mathrm{sg} \left[ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) \right] },
\end{align}

and $\mathrm{sg}[\cdot]$ denotes only taking the numerical value but stopping the gradient, corresponding to the \texttt{detach} operation in PyTorch.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", the clipping ranges in GSPO and in previous algorithms such as GRPO typically differ in order of magnitude because of",the distinct definitions of importance ratios.,(D),"According to the paper ""Group Sequence Policy Optimization"", the clipping ranges in GSPO and in previous algorithms such as GRPO typically differ in order of magnitude because of
(A) the mismatch between token-level clipping and sequence-level rewards in PPO-style policy optimization.
(B) the higher variance introduced by long responses and a few sharply changing token probabilities during off-policy estimation.
(C) the stronger reliance on KL regularization and trust-region style tuning in earlier RLHF objectives.
(D) the distinct definitions of importance ratios.
(E) the use of length normalization to keep sequence-level likelihood ratios within a unified numerical range.",the mismatch between token-level clipping and sequence-level rewards in PPO-style policy optimization.,the higher variance introduced by long responses and a few sharply changing token probabilities during off-policy estimation.,the stronger reliance on KL regularization and trust-region style tuning in earlier RLHF objectives.,the distinct definitions of importance ratios.,the use of length normalization to keep sequence-level likelihood ratios within a unified numerical range.,"[""the use of length normalization to keep sequence-level likelihood ratios within a unified numerical range."", ""the mismatch between token-level clipping and sequence-level rewards in PPO-style policy optimization."", ""the stronger reliance on KL regularization and trust-region style tuning in earlier RLHF objectives."", ""the higher variance introduced by long responses and a few sharply changing token probabilities during off-policy estimation.""]","According to the paper ""Group Sequence Policy Optimization"", the clipping ranges in GSPO and in previous algorithms such as GRPO typically differ in order of magnitude because of the distinct definitions of importance ratios.","We also note that the clipping ranges in GSPO and in previous algorithms (e.g., GRPO) typically differ in order of magnitude due to the distinct definitions of importance ratios.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", the importance weight used in GRPO to weight tokens in a response is","$\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$",(E),"According to the paper ""Group Sequence Policy Optimization"", the importance weight used in GRPO to weight tokens in a response is
(A) $\frac{ \pi_{\theta} (y_i \mid x) }{ \pi_{\theta_\text{old}} (y_i \mid x)}$
(B) $\widehat{A}_i\, \frac{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t})}$
(C) $\operatorname{clip}\!\left(\frac{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t})},\, 1-\varepsilon,\, 1+\varepsilon\right)$
(D) $\frac{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t})}$
(E) $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$",$\frac{ \pi_{\theta} (y_i \mid x) }{ \pi_{\theta_\text{old}} (y_i \mid x)}$,"$\widehat{A}_i\, \frac{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t})}$","$\operatorname{clip}\!\left(\frac{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t})},\, 1-\varepsilon,\, 1+\varepsilon\right)$","$\frac{ \pi_{\theta_\text{old}} (y_{i,t} \mid x, y_{i,<t}) }{ \pi_{\theta} (y_{i,t} \mid x, y_{i,<t})}$","$\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$","[""$\\frac{ \\pi_{\\theta} (y_i \\mid x) }{ \\pi_{\\theta_\\text{old}} (y_i \\mid x)}$"", ""$\\operatorname{clip}\\!\\left(\\frac{ \\pi_{\\theta} (y_{i,t} \\mid x, y_{i,<t}) }{ \\pi_{\\theta_\\text{old}} (y_{i,t} \\mid x, y_{i,<t})},\\, 1-\\varepsilon,\\, 1+\\varepsilon\\right)$"", ""$\\frac{ \\pi_{\\theta_\\text{old}} (y_{i,t} \\mid x, y_{i,<t}) }{ \\pi_{\\theta} (y_{i,t} \\mid x, y_{i,<t})}$"", ""$\\widehat{A}_i\\, \\frac{ \\pi_{\\theta} (y_{i,t} \\mid x, y_{i,<t}) }{ \\pi_{\\theta_\\text{old}} (y_{i,t} \\mid x, y_{i,<t})}$""]","According to the paper ""Group Sequence Policy Optimization"", the importance weight used in GRPO to weight tokens in a response is $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$","In GRPO, the tokens are weighted according to their respective ``importance weight'' $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", in the derived gradient of GSPO-token, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn in the expectation over $x \sim \mathcal{D}$ from",$\pi_{\theta_\text{old}}( \cdot | x)$.,(B),"According to the paper ""Group Sequence Policy Optimization"", in the derived gradient of GSPO-token, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn in the expectation over $x \sim \mathcal{D}$ from
(A) \pi_{\theta}( \cdot \mid x)
(B) $\pi_{\theta_\text{old}}( \cdot | x)$.
(C) \pi_{\beta}( \cdot \mid x)
(D) \pi_{\mathrm{ref}}( \cdot \mid x)
(E) \pi_{\theta_\text{old}}( \cdot \mid x, y_{i,<t})",\pi_{\theta}( \cdot \mid x),$\pi_{\theta_\text{old}}( \cdot | x)$.,\pi_{\beta}( \cdot \mid x),\pi_{\mathrm{ref}}( \cdot \mid x),"\pi_{\theta_\text{old}}( \cdot \mid x, y_{i,<t})","[""\\pi_{\\theta}( \\cdot \\mid x)"", ""\\pi_{\\mathrm{ref}}( \\cdot \\mid x)"", ""\\pi_{\\beta}( \\cdot \\mid x)"", ""\\pi_{\\theta_\\text{old}}( \\cdot \\mid x, y_{i,<t})""]","According to the paper ""Group Sequence Policy Optimization"", in the derived gradient of GSPO-token, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn in the expectation over $x \sim \mathcal{D}$ from $\pi_{\theta_\text{old}}( \cdot | x)$.","The gradient of GSPO-token can be derived as:

\begin{align}
\nabla_{\theta} \mathcal{J}_\text{GSPO-token}(\theta)
=&\ 
\nabla_{\theta} \mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G}
\frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
s_{i,t}(\theta) \widehat{A}_{i,t}
\right] \\
=&\ 
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G} s_i (\theta) \cdot \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
\widehat{A}_{i,t} \frac{ \nabla_{\theta} \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }
\right] \\
=&\ 
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G}  \left( \frac{ \pi_{\theta} (y_i | x) }{ \pi_{\theta_\text{old}} (y_i | x)} \right)^{\frac{1}{|y_i|}}
\cdot \frac{1}{|y_i|} \sum_{t=1}^{|y_i|}
\widehat{A}_{i,t} \nabla_{\theta} \log \pi_{\theta} (y_{i,t} | x, y_{i,<t})  
\right].
\label{equ:gspo-token_grad}
\end{align}",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", in the discussion of GRPO token importance weights that can vary among $(0, 1+\varepsilon]$ when $\widehat{A}_{i} >0$ or $[1-\varepsilon, +\infty)$ when $\widehat{A}_{i} < 0$, their impact can accumulate and lead to",unpredictable consequences.,(E),"According to the paper ""Group Sequence Policy Optimization"", in the discussion of GRPO token importance weights that can vary among $(0, 1+\varepsilon]$ when $\widehat{A}_{i} >0$ or $[1-\varepsilon, +\infty)$ when $\widehat{A}_{i} < 0$, their impact can accumulate and lead to
(A) response-level reward overfitting.
(B) autoregressive mode collapse.
(C) premature policy convergence.
(D) biased token-level credit assignment.
(E) unpredictable consequences.",response-level reward overfitting.,autoregressive mode collapse.,premature policy convergence.,biased token-level credit assignment.,unpredictable consequences.,"[""biased token-level credit assignment."", ""premature policy convergence."", ""autoregressive mode collapse."", ""response-level reward overfitting.""]","According to the paper ""Group Sequence Policy Optimization"", in the discussion of GRPO token importance weights that can vary among $(0, 1+\varepsilon]$ when $\widehat{A}_{i} >0$ or $[1-\varepsilon, +\infty)$ when $\widehat{A}_{i} < 0$, their impact can accumulate and lead to unpredictable consequences.","However, these unequal weights, which can vary among $(0, 1+\varepsilon]$ (for $\widehat{A}_{i} >0$) or $[1-\varepsilon, +\infty)$ (for $\widehat{A}_{i} < 0$), are not negligible, and their impact can accumulate and lead to unpredictable consequences as training progresses.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", the name of the token-level objective variant of GSPO that is introduced to allow token-wise advantage customization is",GSPO-token,(A),"According to the paper ""Group Sequence Policy Optimization"", the name of the token-level objective variant of GSPO that is introduced to allow token-wise advantage customization is
(A) GSPO-token
(B) GSPO-PPO
(C) GSPO-clip
(D) GRPO-token
(E) GSPO-multiturn",GSPO-token,GSPO-PPO,GSPO-clip,GRPO-token,GSPO-multiturn,"[""GRPO-token"", ""GSPO-PPO"", ""GSPO-clip"", ""GSPO-multiturn""]","According to the paper ""Group Sequence Policy Optimization"", the name of the token-level objective variant of GSPO that is introduced to allow token-wise advantage customization is GSPO-token","To this end, we introduce a token-level objective variant of GSPO, namely \textbf{GSPO-token}, to allow token-wise advantage customization:

\begin{align}
\mathcal{J}_\text{GSPO-token}(\theta)
=
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G} \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
\min \left( s_{i,t}(\theta) \widehat{A}_{i,t},  \, \mathrm{clip} \left( s_{i,t}(\theta), 1 - {\varepsilon}, 1 + {\varepsilon} \right) \widehat{A}_{i,t} \right) 
\right],
\label{equ:gspo-token}
\end{align}

where

\begin{align}
s_{i,t}(\theta) 
= \mathrm{sg} \left[ s_{i}(\theta) \right]  \cdot \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \mathrm{sg} \left[ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) \right] },
\end{align}

and $\mathrm{sg}[\cdot]$ denotes only taking the numerical value but stopping the gradient, corresponding to the \texttt{detach} operation in PyTorch.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", in the experiments reporting training reward curves and model performance curves on the AIME'24, LiveCodeBench, and CodeForces benchmarks, the cold-start model was fine-tuned from the base model",Qwen3-30B-A3B-Base.,(E),"According to the paper ""Group Sequence Policy Optimization"", in the experiments reporting training reward curves and model performance curves on the AIME'24, LiveCodeBench, and CodeForces benchmarks, the cold-start model was fine-tuned from the base model
(A) DeepSeek-R1-Distill-Qwen-32B.
(B) Qwen3-32B-Instruct.
(C) Qwen3-30B-A3B-Instruct.
(D) Qwen2.5-32B-Base.
(E) Qwen3-30B-A3B-Base.",DeepSeek-R1-Distill-Qwen-32B.,Qwen3-32B-Instruct.,Qwen3-30B-A3B-Instruct.,Qwen2.5-32B-Base.,Qwen3-30B-A3B-Base.,"[""Qwen3-30B-A3B-Instruct."", ""Qwen2.5-32B-Base."", ""Qwen3-32B-Instruct."", ""DeepSeek-R1-Distill-Qwen-32B.""]","According to the paper ""Group Sequence Policy Optimization"", in the experiments reporting training reward curves and model performance curves on the AIME'24, LiveCodeBench, and CodeForces benchmarks, the cold-start model was fine-tuned from the base model Qwen3-30B-A3B-Base.","We experiment with a cold-start model fine-tuned from Qwen3-30B-A3B-Base, and report the training reward curves as well as the model performance curves on the AIME'24 (average Pass@1 over 32 samplings), LiveCodeBench (202410-202502, average Pass@1 over 8 samplings), and CodeForces (Elo Rating) benchmarks.",Experiments and Discussion
"In the paper ""Group Sequence Policy Optimization"", in the token-level GSPO objective \textbf{GSPO-token}, $\mathrm{sg}[\cdot]$ is described as taking only the numerical value while stopping the gradient, corresponding to the PyTorch operation",\texttt{detach},(C),"In the paper ""Group Sequence Policy Optimization"", in the token-level GSPO objective \textbf{GSPO-token}, $\mathrm{sg}[\cdot]$ is described as taking only the numerical value while stopping the gradient, corresponding to the PyTorch operation
(A) `requires_grad_(False)`
(B) `torch.no_grad()`
(C) \texttt{detach}
(D) `item()`
(E) `clone()`",`requires_grad_(False)`,`torch.no_grad()`,\texttt{detach},`item()`,`clone()`,"[""`torch.no_grad()`"", ""`clone()`"", ""`requires_grad_(False)`"", ""`item()`""]","In the paper ""Group Sequence Policy Optimization"", in the token-level GSPO objective \textbf{GSPO-token}, $\mathrm{sg}[\cdot]$ is described as taking only the numerical value while stopping the gradient, corresponding to the PyTorch operation \texttt{detach}","To this end, we introduce a token-level objective variant of GSPO, namely \textbf{GSPO-token}, to allow token-wise advantage customization:

\begin{align}
\mathcal{J}_\text{GSPO-token}(\theta)
=
\mathbb{E}_{ x \sim \mathcal{D},\, \{y_i\}_{i=1}^G \sim \pi_{\theta_\text{old}}( \cdot | x) }
\left[ 
\frac{1}{G} \sum_{i=1}^{G} \frac{1}{|y_i|} \sum_{t=1}^{|y_i|} 
\min \left( s_{i,t}(\theta) \widehat{A}_{i,t},  \, \mathrm{clip} \left( s_{i,t}(\theta), 1 - {\varepsilon}, 1 + {\varepsilon} \right) \widehat{A}_{i,t} \right) 
\right],
\label{equ:gspo-token}
\end{align}

where

\begin{align}
s_{i,t}(\theta) 
= \mathrm{sg} \left[ s_{i}(\theta) \right]  \cdot \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \mathrm{sg} \left[ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) \right] },
\end{align}

and $\mathrm{sg}[\cdot]$ denotes only taking the numerical value but stopping the gradient, corresponding to the \texttt{detach} operation in PyTorch.",Algorithm
"According to the paper ""Group Sequence Policy Optimization"", when the importance weight $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ is computed from a single sampled token $y_{i,t}$ at each next-token distribution $\pi_{\theta_\text{old}}( \cdot | x, y_{i, <t})$, it cannot serve as",the intended distribution-correction role,(E),"According to the paper ""Group Sequence Policy Optimization"", when the importance weight $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ is computed from a single sampled token $y_{i,t}$ at each next-token distribution $\pi_{\theta_\text{old}}( \cdot | x, y_{i, <t})$, it cannot serve as
(A) a token-level variance-reduction baseline for the clipped policy-gradient update
(B) a KL-regularized estimator of the full action-distribution expectation
(C) an implicit trust-region penalty on shifts in the next-token distribution
(D) a sequence-level credit-assignment signal robust to long-horizon training gradients
(E) the intended distribution-correction role",a token-level variance-reduction baseline for the clipped policy-gradient update,a KL-regularized estimator of the full action-distribution expectation,an implicit trust-region penalty on shifts in the next-token distribution,a sequence-level credit-assignment signal robust to long-horizon training gradients,the intended distribution-correction role,"[""a token-level variance-reduction baseline for the clipped policy-gradient update"", ""an implicit trust-region penalty on shifts in the next-token distribution"", ""a sequence-level credit-assignment signal robust to long-horizon training gradients"", ""a KL-regularized estimator of the full action-distribution expectation""]","According to the paper ""Group Sequence Policy Optimization"", when the importance weight $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$ is computed from a single sampled token $y_{i,t}$ at each next-token distribution $\pi_{\theta_\text{old}}( \cdot | x, y_{i, <t})$, it cannot serve as the intended distribution-correction role","Since this weight is based on a single sample $y_{i,t}$ from each next-token distribution $\pi_{\theta_\text{old}}( \cdot | x, y_{i, <t})$, it fails to perform the intended distribution-correction role.",Motivation
"According to the paper ""Group Sequence Policy Optimization"", when comparing Equation~\eqref{equ:gspo} with Equation~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} with Equation~\eqref{equ:gspo-token_grad}, the authors state that GSPO-token and GSPO are numerically identical by imposing the condition on the advantages of all tokens in the response $y_i$ that","$\widehat{A}_{i,t} = \widehat{A}_{i}$",(D),"According to the paper ""Group Sequence Policy Optimization"", when comparing Equation~\eqref{equ:gspo} with Equation~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} with Equation~\eqref{equ:gspo-token_grad}, the authors state that GSPO-token and GSPO are numerically identical by imposing the condition on the advantages of all tokens in the response $y_i$ that
(A) $\widehat{A}_{i,t} = \frac{\widehat{A}_{i}}{|y_i|}$
(B) $\widehat{A}_{i,t} = s_i(\theta)\,\widehat{A}_{i}$
(C) $\widehat{A}_{i,t} = \gamma^{t-1}\widehat{A}_{i}$
(D) $\widehat{A}_{i,t} = \widehat{A}_{i}$
(E) $\widehat{A}_{i,t} = \widehat{A}_{i} - b(x)$","$\widehat{A}_{i,t} = \frac{\widehat{A}_{i}}{|y_i|}$","$\widehat{A}_{i,t} = s_i(\theta)\,\widehat{A}_{i}$","$\widehat{A}_{i,t} = \gamma^{t-1}\widehat{A}_{i}$","$\widehat{A}_{i,t} = \widehat{A}_{i}$","$\widehat{A}_{i,t} = \widehat{A}_{i} - b(x)$","[""$\\widehat{A}_{i,t} = \\frac{\\widehat{A}_{i}}{|y_i|}$"", ""$\\widehat{A}_{i,t} = \\gamma^{t-1}\\widehat{A}_{i}$"", ""$\\widehat{A}_{i,t} = s_i(\\theta)\\,\\widehat{A}_{i}$"", ""$\\widehat{A}_{i,t} = \\widehat{A}_{i} - b(x)$""]","According to the paper ""Group Sequence Policy Optimization"", when comparing Equation~\eqref{equ:gspo} with Equation~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} with Equation~\eqref{equ:gspo-token_grad}, the authors state that GSPO-token and GSPO are numerically identical by imposing the condition on the advantages of all tokens in the response $y_i$ that $\widehat{A}_{i,t} = \widehat{A}_{i}$","Comparing Equation~\eqref{equ:gspo} and~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} and~\eqref{equ:gspo-token_grad}, GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when we set the advantages of all the tokens in the response $y_i$ to the same value (i.e., $\widehat{A}_{i,t} = \widehat{A}_{i}$), while GSPO-token enjoys the higher flexibility of adjusting the advantages per token.",Algorithm
