source,document_id,path,query_type,sample_index,query,index,count,approx,latency_ms,token_count,error,error_code
arxiv,fa3,data/arxiv/raw/fa3.tex,body_sentence,7,"As the FlashAttention-3 algorithm naturally operates on blocks, we can scale each block of to account for this block quantization at no computation cost.",v4_olmo-mix-1124_llama,0,False,0.850677490234375,32,,
arxiv,fa3,data/arxiv/raw/fa3.tex,body_sentence,8,We use the primitives from CUTLASS such as WGMMA and TMA abstractions to implement FlashAttention-3 and evaluate its efficiency and accuracy.,v4_olmo-mix-1124_llama,0,False,0.8533000946044922,34,,
arxiv,fa3,data/arxiv/raw/fa3.tex,body_sentence,9,"With causal masking, we divide this number by 2 to account for the fact that approximately only half of the entries are calculated.",v4_olmo-mix-1124_llama,0,False,0.84686279296875,28,,
arxiv,fa3,data/arxiv/raw/fa3.tex,body_sentence,10,"We are able to speed up attention by 1.5-2.0 times compared to FlashAttention-2, and reduce FP8 numerical error by 2.6 compared to standard per-tensor quantization.",v4_olmo-mix-1124_llama,0,False,0.9024143218994141,46,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,title,0,xLSTM: Extended Long Short-Term Memory,v4_olmo-mix-1124_llama,0,False,0.8416175842285156,12,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,1,Integrating these LSTM extensions into residual block backbones yields xLSTM blocks that are then residually stacked into xLSTM architectures.,v4_olmo-mix-1124_llama,0,False,0.9243488311767578,35,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,2,The constant error carousel is the additive update of the cell state (green) by cell inputs and moderated by sigmoid gates (blue).,v4_olmo-mix-1124_llama,0,False,0.9176731109619141,31,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,3,What performances can we achieve in language modeling when overcoming these limitations and scaling LSTMs to the size of current Large Language Models? .,v4_olmo-mix-1124_llama,0,False,0.8885860443115234,32,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,4,"To empower LSTMs with the ability to revise storage decisions, we introduce exponential gates (red) together with normalization and stabilization.",v4_olmo-mix-1124_llama,0,False,0.8673667907714844,32,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,5,"Contrary to Transformers, xLSTM networks have a linear computation and a constant memory complexity with respect to the sequence length.",v4_olmo-mix-1124_llama,0,False,0.8237361907958984,29,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,6,"Transformers are the ultimate force behind Large Language Models (LLMs) like GPT-3 , ChatGPT , GPT-4 , Megatron-LM , Gopher , ERNIE 3.0 Titan , GLaM , Chinese M6 , mutilingual AlexaTM 20B , OPT , Chinchilla , BLOOM , GLM-130B , LaMDA , PaLM , Llama , Gemini . .",v4_olmo-mix-1124_llama,0,False,0.8544921875,108,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,7,"For all experiments, we use the notation xLSTM[ : ] for the ratio of mLSTM-based versus sLSTM-based xLSTM blocks.",v4_olmo-mix-1124_llama,0,False,0.7953643798828125,38,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,8,"For example, xLSTM[7:1] means that out of eight blocks, seven are mLSTM-based blocks and one is an sLSTM-based block.",v4_olmo-mix-1124_llama,0,False,1.13677978515625,40,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,9,"Additionally, due to the importance of gating in RNNs and State Space Models, we ablate different gating mechanisms.",v4_olmo-mix-1124_llama,0,False,0.8919239044189453,28,,
arxiv,xLSTM,data/arxiv/raw/xLSTM.tex,body_sentence,10,"(vi) Due to the expensive computational load for large language experiments, we did neither fully optimize the architecture nor the hyperparameters, especially for larger xLSTM architectures.",v4_olmo-mix-1124_llama,0,False,0.8697509765625,36,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,title,0,Acute neurological Behçet’s disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone,v4_olmo-mix-1124_llama,0,False,0.8807182312011719,34,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,1,"Initial laboratory tests revealed marked hyponatraemia (124 mmol/L), elevated creatine kinase (1349 U/L), aspartate aminotransferase (77 U/L), alanine aminotransferase (64 U/L), C-reactive protein concentration (CRP) (180 mg/L; reference, <3 mg/L) and erythrocyte sedimentation rate (70 mm/hour; reference, <15 mm/hour), with normal renal function.",v4_olmo-mix-1124_llama,0,False,1.0542869567871094,127,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,2,"Despite hypo-osmolar hyponatraemia, antidiuretic hormone (ADH) was elevated (22.4 pg/mL).",v4_olmo-mix-1124_llama,0,False,0.8873939514160156,37,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,3,Brain MRI revealed no significant abnormalities involving the hypothalamus or other brain regions (figure 2).,v4_olmo-mix-1124_llama,0,False,0.8671283721923828,25,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,4,"However, CSF testing was negative for viral antigen and antibodies, effectively excluding these possibilities.",v4_olmo-mix-1124_llama,0,False,0.8497238159179688,24,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,5,Acyclovir was administered empirically but was discontinued after tests ruled out HSV and VZV encephalitis.,v4_olmo-mix-1124_llama,0,False,0.9489059448242188,31,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,6,"Over the following 2 weeks, his symptoms, including vertigo, general malaise, hiccups and mucocutaneous lesions, gradually improved.",v4_olmo-mix-1124_llama,0,False,0.9813308715820312,36,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,7,"Typically, major organ involvement, such as CNS lesions, occurs around 4 years after the initial diagnosis of BD, and neurological manifestations at presentation are uncommon, occurring in fewer than 5% of patients.",v4_olmo-mix-1124_llama,0,False,0.9071826934814453,53,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,8,These findings suggested that IL-6–mediated inflammation might contribute to SIADH in this setting.,v4_olmo-mix-1124_llama,0,False,0.8587837219238281,24,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,9,"Although SIADH is associated with various conditions, including CNS inflammation, pulmonary disease, malignancy and certain medications, the present findings do not allow a direct causal link between SIADH and acute neuro-BD to be established.",v4_olmo-mix-1124_llama,0,False,0.8871555328369141,57,,
medical,Acute_neurological_Behets_disease_complicated_by_a_syndrome,data/medical/raw/Acute_neurological_Behets_disease_complicated_by_a_syndrome.txt,body_sentence,10,The present case also illustrates the potential complications of hyponatraemia caused by SIADH in the setting of acute neuro-BD.,v4_olmo-mix-1124_llama,0,False,0.9353160858154297,31,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,title,0,Autoimmune heparin-induced thrombocytopenia following cardiac surgery,v4_olmo-mix-1124_llama,0,False,1.0612010955810547,21,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,1,"Heart surgery was performed using CPB, with anticoagulation achieved using 45 000 U of UFH.",v4_olmo-mix-1124_llama,0,False,0.7827281951904297,29,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,2,"This revealed an acute cerebral infarct, with the area of hypodensity measuring 3.2 cm×1.8 cm within the left parietal lobe, with extension through to the cerebral cortex.",v4_olmo-mix-1124_llama,0,False,0.8711814880371094,53,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,3,"First, the patient’s serum caused strong serotonin release in the absence of UFH (96% serotonin release at 0 U/mL heparin; RR<20%); this is a characteristic feature of aHIT but not of classic heparin-dependent HIT.",v4_olmo-mix-1124_llama,0,False,1.0693073272705078,70,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,4,"Second, the addition of the Fc receptor-blocking monoclonal antibody (IV.3) failed to inhibit completely the serotonin release observed in the presence of patient serum at 0.1 U/mL UFH: 76% serotonin release was observed in the presence of IV.3, rather than inhibition to less than 20% serotonin release, as would usually be seen with HIT antibodies; hence, the initial designation of an ‘indeterminate’ SRA result.",v4_olmo-mix-1124_llama,0,False,0.9062290191650391,126,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,5,"However, the explanation was that the patient’s diagnosis indeed was aHIT, but that the patient’s HIT antibodies were unusually reactive, such that the degree of inhibition by IV.3 usually seen was only partially exhibited.",v4_olmo-mix-1124_llama,0,False,0.8838176727294922,56,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,6,"Given that fondaparinux is an indirect antithrombin (AT)-dependent factor Xa inhibitor, supplemental AT concentrate (1000 U) was given prior to starting fondaparinux; the pre-infusion AT level was mildly reduced at 0.70 U/mL (RR 0.80–1.40 U/mL).",v4_olmo-mix-1124_llama,0,False,0.8096694946289062,87,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,7,The platelet count gradually recovered to normal (155×109/L at POD62; 202×109/L at POD87); the patient also made a complete neurological recovery.,v4_olmo-mix-1124_llama,0,False,0.9608268737792969,52,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,8,These features of severe HIT-associated hypercoagulability are an indicator of aHIT.,v4_olmo-mix-1124_llama,0,False,0.8270740509033203,22,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,9,"Nevertheless, the diagnosis of aHIT was ultimately confirmed in our patient, based on at least three considerations.",v4_olmo-mix-1124_llama,0,False,0.8797645568847656,24,,
medical,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,data/medical/raw/Autoimmune_heparininduced_thrombocytopenia_following_cardiac.txt,body_sentence,10,"Second, the last sample tested showed a heparin-dependent SRA reaction profile characteristic of typical HIT, reflecting waning of aHIT antibodies.",v4_olmo-mix-1124_llama,0,False,1.0700225830078125,37,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,title,0,Central hypoventilation and choking episodes revealing Chiari malformation type I,v4_olmo-mix-1124_llama,0,False,0.9732246398925781,17,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,1,"The resulting respiratory symptoms represent an acquired form of central hypoventilation syndrome, sometimes termed ‘Ondine’s curse’, distinct from the congenital central hypoventilation syndrome form associated with PHOX2B mutations.",v4_olmo-mix-1124_llama,0,False,0.8280277252197266,57,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,2,"Over the years, she had undergone extensive evaluations, including three flexible laryngoscopies and two upper gastrointestinal endoscopies, all of which were reported as normal.",v4_olmo-mix-1124_llama,0,False,0.8378028869628906,43,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,3,"However, a detailed re-review of the scan revealed a crowded foramen magnum and loss of cerebrospinal fluid space at the craniocervical junction.",v4_olmo-mix-1124_llama,0,False,0.8795261383056641,39,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,4,"She reported that cutting her hair short alleviated her headaches, though this conflicted with cultural expectations and contributed to her distress.",v4_olmo-mix-1124_llama,0,False,1.0075569152832031,29,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,5,"Negative antibody testing, lack of fatigability and absence of diurnal variation made this unlikely.",v4_olmo-mix-1124_llama,0,False,0.9832382202148438,23,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,6,"Contemporary aetiological classifications2022 recognise this spectrum, distinguishing between primary Chiari malformations (congenital) and secondary or acquired forms resulting from trauma or increased intracranial pressure.",v4_olmo-mix-1124_llama,0,False,0.8230209350585938,47,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,7,"The immediate onset of occipital headaches post-accident, followed by the progressive development of bulbar and respiratory symptoms over 14 years, could reflect either: (1) trauma-induced tonsillar herniation or (2) trauma that exacerbated or unmasked a previously asymptomatic congenital variant.",v4_olmo-mix-1124_llama,0,False,0.9255409240722656,79,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,8,The marked discrepancy between our patient’s severe symptoms and relatively mild polysomnographic findings (AHI 6.0) warrants explanation.,v4_olmo-mix-1124_llama,0,False,1.0814666748046875,38,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,9,"Without EEG data, the AHI is calculated using total recording time, which includes periods of wakefulness, rather than true sleep time alone.",v4_olmo-mix-1124_llama,0,False,0.8697509765625,31,,
medical,Central_hypoventilation_and_choking_episodes_revealing_Chiar,data/medical/raw/Central_hypoventilation_and_choking_episodes_revealing_Chiar.txt,body_sentence,10,"The hypothesised mechanism may involve small fibre pathways originating in the scalp, with patients responding variably to greater occipital nerve blocks.",v4_olmo-mix-1124_llama,0,False,0.8883476257324219,34,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,title,0,Dermatomyositis masquerading as angioedema: a crucial differential not to overlook,v4_olmo-mix-1124_llama,0,False,1.6775131225585938,23,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,1,A male in his 40s initially presented to an emergency department with a 3-week history of progressive neck swelling and proximal muscle weakness in his hip flexors accompanied by mild myalgia.,v4_olmo-mix-1124_llama,0,False,0.8118152618408203,48,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,2,"Due to persistent swelling with no cause, he was transferred to a quaternary hospital with ear, nose and throat (ENT) surgery services for further evaluation.",v4_olmo-mix-1124_llama,0,False,0.7953643798828125,35,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,3,"A thorough physical examination revealed subtle nailfold changes suggestive of periungual erythema, along with a rash on the right lateral thigh and reduced hip flexor power of 4/5.",v4_olmo-mix-1124_llama,0,False,0.9160041809082031,46,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,4,A myositis antibody panel consisting of 16 antigens linked to autoimmune inflammatory myopathy was performed via Euroimmun Euroline immunoassay.,v4_olmo-mix-1124_llama,0,False,1.0485649108886719,42,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,5,"This was strongly positive for anti-small ubiquitin-like modifier activating enzyme subunit 1 (SAE1) antibodies, signal intensity 173 (normal range <35).",v4_olmo-mix-1124_llama,0,False,0.8332729339599609,48,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,6,"Due to significant airway muscle involvement, the patient underwent 3 days of intravenous methylprednisolone treatment, at a dose of 1000 mg daily.",v4_olmo-mix-1124_llama,0,False,0.8952617645263672,46,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,7,His oral medications were administered through nasogastric tube as he had persistent dysphagia at the time of discharge.,v4_olmo-mix-1124_llama,0,False,0.8296966552734375,32,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,8,"By 3 months post-discharge, proximal muscle strength was stable, chest examination was unremarkable and cervical soft tissue swelling had completely resolved.",v4_olmo-mix-1124_llama,0,False,0.8223056793212891,40,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,9,There is limited evidence to guide optimal pharmacotherapy in anti-SAE1–positive dermatomyositis.,v4_olmo-mix-1124_llama,0,False,0.9260177612304688,27,,
medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,data/medical/raw/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe.txt,body_sentence,10,"Our patient was treated with steroids, mycophenolate mofetil, intravenous immunoglobulin and rituximab and has achieved remission.",v4_olmo-mix-1124_llama,0,False,0.8220672607421875,40,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,title,0,From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome,v4_olmo-mix-1124_llama,0,False,0.8597373962402344,24,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,1,"Four days prior to admission, she had been bitten by her dog on the upper lip and received tetanus vaccination as prophylaxis.",v4_olmo-mix-1124_llama,0,False,34.574031829833984,33,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,2,"She developed a high fever (>40 °C), malaise, reduced oral intake and later sought medical attention when numbness and discolouration of her feet appeared.",v4_olmo-mix-1124_llama,0,False,29.195547103881836,41,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,3,"Flow cytometry was performed, and bone marrow biopsy planned; however, normal results—with no increase in CD34+ blasts or abnormal phenotypes—led to cancellation of the biopsy.",v4_olmo-mix-1124_llama,0,False,31.723499298095703,49,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,4,"After transfer to the ICU, she became completely anuric with rapidly worsening renal function.",v4_olmo-mix-1124_llama,0,False,31.89682960510254,22,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,5,Autoimmune tests (antinuclear antibodies (ANA) and antineutrophil cytoplasmic antibodies (ANCA)) were negative.,v4_olmo-mix-1124_llama,0,False,13.680696487426758,37,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,6,These findings were consistent with microthrombotic phenomena in the context of DIC.,v4_olmo-mix-1124_llama,0,False,15.810251235961914,20,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,7,"Kidney function tests showed persistent azotaemia, while coagulation parameters normalised, indicating resolving coagulopathy.",v4_olmo-mix-1124_llama,0,False,32.55057334899902,28,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,8,"While awaiting these results, plasma exchange (PEX) was initiated as bridging therapy prior to the first dose of eculizumab.",v4_olmo-mix-1124_llama,0,False,25.79188346862793,34,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,9,"The second doses of the vaccines were planned 8 weeks later, on an outpatient basis.",v4_olmo-mix-1124_llama,0,False,34.522056579589844,23,,
medical,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,data/medical/raw/From_dog_bite_to_dialysis_complementmediated_haemolytic_urae.txt,body_sentence,10,"Our patient’s PLASMIC score was 4/7 (low pretest probability of TTP), and ADAMTS13 activity was 43.5%, making TTP unlikely and guiding further diagnostic workup.811 STEC-HUS is another important consideration.",v4_olmo-mix-1124_llama,0,False,13.069868087768555,64,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,title,0,Immune-mediated necrotising myopathy following semaglutide treatment: a contributing factor?,v4_olmo-mix-1124_llama,0,False,37.287235260009766,27,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,1,"She was treated with intravenous hydration and bicarbonate, as well as anti-emetics.",v4_olmo-mix-1124_llama,0,False,28.91254425048828,26,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,2,"Following treatment with pulse methylprednisolone, she was treated with oral prednisone 1 mg/kg daily.",v4_olmo-mix-1124_llama,0,False,32.361507415771484,30,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,3,"Notably, she also had a HS-Troponin elevation of 62 pg/mL (normal range ≤53 pg/mL) and a pro-B-type natriuretic peptide (proBNP) of 4358 pg/mL (normal range: 0–125 pg/mL).",v4_olmo-mix-1124_llama,0,False,23.318052291870117,81,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,4,"There was no significant myocardial scarring or infarction, nor significant valvular dysfunction.",v4_olmo-mix-1124_llama,0,False,29.886960983276367,24,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,5,"MRI of her abdomen demonstrated steatotic hepatomegaly, but otherwise unremarkable and with no lymphadenopathy.",v4_olmo-mix-1124_llama,0,False,35.712242126464844,33,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,6,"There was also a membrane attack complex positive stain on necrotising and non-necrotising myofibres (figure 4C), consistent with an inflammatory response.",v4_olmo-mix-1124_llama,0,False,27.2676944732666,42,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,7,"However, she had biopsy-proven hepatosteatosis 3 years prior to semaglutide use, and her borderline elevation in AST/ALT persisted after CK levels normalised.",v4_olmo-mix-1124_llama,0,False,26.567459106445312,49,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,8,"Hence, it is likely that her longstanding elevation of transaminases is of hepatic origin and was not due to muscle breakdown.",v4_olmo-mix-1124_llama,0,False,33.84900093078613,31,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,9,"In addition, the patient’s severe IMNM resolved with a short course of corticosteroids and IVIG along with avoidance of semaglutide.",v4_olmo-mix-1124_llama,0,False,32.53173828125,36,,
medical,Immunemediated_necrotising_myopathy_following_semaglutide_tr,data/medical/raw/Immunemediated_necrotising_myopathy_following_semaglutide_tr.txt,body_sentence,10,"CK levels increased 12-fold over 4 months following one dose of semaglutide, whereas we would have expected a normalisation of CK within weeks if the direct toxic effect of semaglutide was the culprit, as seen in other cases of drug-induced rhabdomyolysis.",v4_olmo-mix-1124_llama,0,False,33.02502632141113,71,,
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,data/medical/raw/Management_of_atypical_complicated_abdominal_masses_in_the_s.txt,title,0,Management of atypical complicated abdominal masses in the second trimester of pregnancy,v4_olmo-mix-1124_llama,0,False,35.59088706970215,19,,
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,data/medical/raw/Management_of_atypical_complicated_abdominal_masses_in_the_s.txt,body_sentence,1,"So, the patient underwent an MRI exam without contrast medium, which showed thick walls (1.4 cm), T1 and T2 fat-sat weighted inhomogeneous fluid content and focal hyperintense T1-T2 weighted solid components (see figure 1; only T2 fat-sat images were shown).",v4_olmo-mix-1124_llama,0,False,34.005165100097656,73,,
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,data/medical/raw/Management_of_atypical_complicated_abdominal_masses_in_the_s.txt,body_sentence,2,Intraoperative antibiotic prophylaxis with cefazolin 2 g intravenously was followed by postoperative antibiotic treatment with cefazolin 1 g intravenously three times per day + clarithromycin 500 mg two times per day during the hospital stay according to the urine culture’s antibiogram (Klebsiella pneumoniae highly sensitive to cephalosporins and clarithromycin).,v4_olmo-mix-1124_llama,0,False,27.846097946166992,107,,
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,data/medical/raw/Management_of_atypical_complicated_abdominal_masses_in_the_s.txt,body_sentence,3,"After the surgery, the worsening anaemia (Hb 7.5 g/L, HCT 24.3%), together with the persistence of the iron deficiency, required intravenous iron supplementation (ferric carboxymaltose 1 g) and two blood transfusions with success (Hb 10.0 g/L, HCT 30.4%).",v4_olmo-mix-1124_llama,0,False,30.91287612915039,95,,
medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,data/medical/raw/Management_of_atypical_complicated_abdominal_masses_in_the_s.txt,body_sentence,4,"The pathological examination revealed the presence of benign uterine leiomyomas, areas of ischaemic necrosis near the twisted pedicle.",v4_olmo-mix-1124_llama,0,False,27.76503562927246,36,,
