v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
145,146,restore,technical_term_memorization|filter_overstrict,"Unsuitable under criterion 3 because the target is just a pair of very common logical operators ('AND or OR'), which is too trivial and shallow to support five meaningful multiple-choice distractors.",Logical operators named in the rule-combination setup are discrete and source-backed.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when discussing the prompt guidance for the required response format and rule structure, the logical operators mentioned as examples of how the LLM can combine multiple rules without additional guidance are",AND or OR.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when discussing the prompt guidance for the required response format and rule structure, the logical operators mentioned as examples of how the LLM can combine multiple rules without additional guidance are AND or OR.","Without additional guidance, the LLM can combine multiple rules using logical operators like AND or OR.",Methods
146,147,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, ""class,"" is a single generic common word with little conceptual depth, making it difficult to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", binary features are created for each entity, indicating whether a sample satisfies the rules associated with that",class.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", binary features are created for each entity, indicating whether a sample satisfies the rules associated with that class.","These features are created for each class, indicating whether the sample satisfies the rules associated with that class (i.e., either '0' or '1').",Methods
150,151,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""easier parsing,"" is a very short generic phrase with little conceptual specificity, making it hard to build five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors constrain the formatting of responses and rules during rule generation, even though the LLM's output can include noisy syntactic changes, because it enables",easier parsing.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors constrain the formatting of responses and rules during rule generation, even though the LLM's output can include noisy syntactic changes, because it enables easier parsing.","Even though we constrain formatting of responses and rules during rule generation for easier parsing, the LLM's output can include noisy syntactic changes~\cite{kovavc2023large}.",Methods
152,153,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target is a trivially obvious short phrase ('greater than') directly implied by the symbol '>' in the probe, making it hard to create five meaningful distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the LLM alters expressions in generated rules during parsing, it might substitute the symbol ""$>$"" with",greater than.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the LLM alters expressions in generated rules during parsing, it might substitute the symbol ""$>$"" with greater than.","For instance, the LLM might alter expressions, like substituting ``$>$” or ``$<$” with phrases like ``greater than"" or ``less than.""",Methods
153,154,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""the LLM itself,"" is a very short, generic phrase that is too obvious in the paper’s context and does not support five conceptually rich, distinguishable distractors.",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors address the challenges of parsing noisy text instead of building complex program code by leveraging",the LLM itself.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors address the challenges of parsing noisy text instead of building complex program code by leveraging the LLM itself.","To address the challenges of parsing noisy text, instead of building complex program code, we leverage the LLM itself.",Methods
156,157,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, ""simple code,"" is a very short generic phrase with limited conceptual specificity, making it difficult to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", because it is trained on a code data corpus, the LLM can generate",simple code.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", because it is trained on a code data corpus, the LLM can generate simple code.","The LLM is good at understanding the semantic meaning despite syntactic changes in text, and it has the ability to generate a simple code with instructions (given it's trained on code data corpus).",Methods
158,159,keep_rejected,too_generic_target|weak_distractor_space,"This probe is unsuitable under criterion 3 because the target, ""the LLM,"" is a trivially short and overly generic phrase, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after including the function name, input and output descriptions, and inferred rules in the prompt for parsing noisy text, the prompt is then input into",the LLM.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", after including the function name, input and output descriptions, and inferred rules in the prompt for parsing noisy text, the prompt is then input into the LLM.","To leverage these, we include the function name, input and output descriptions, and inferred rules in the prompt, then input them into the LLM.",Methods
164,165,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable because the target is a generic paraphrase already implied by the probe ('not all rules and features should be weighted equally' → learning 'their significance'), making it effectively tautological and too trivial for meaningful 5-way distractors (criteria 1 and 3).",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors aim to learn from training samples that not all rules and features should be weighted equally by learning",their significance.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors aim to learn from training samples that not all rules and features should be weighted equally by learning their significance.","However, not all rules and features carry the same importance, necessitating learning their significance from training samples.",Methods
166,167,restore,formula_or_symbol_memorization|filter_overstrict,"It is unsuitable because the target is merely an exact notation/symbolic form from the paper rather than a substantive concept, making it hard to create five meaningful distractors beyond arbitrary symbol variants (criteria 3 and 4).",Generated binary feature notation is source-backed and can be contrasted with nearby vector forms.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the notation used for the generated binary feature from sample $\mathbf{x}^i$ for class $k$ is","$\mathbf{z}_k^i \in \{0, 1\}^R$.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the notation used for the generated binary feature from sample $\mathbf{x}^i$ for class $k$ is $\mathbf{z}_k^i \in \{0, 1\}^R$.","Let us denote the generated binary feature from sample $\mathbf{x}^i$ for class $k$ as $\mathbf{z}_k^i \in \{0, 1\}^R$, where $R$ is the number of rules per each class and $c$ is the number of classes.",Methods
184,185,keep_rejected,unsupported_or_unclear,It fails criterion 1 because the target is essentially a tautological completion of the probe—'incorrect rules in some trials' being compensated by 'the correct rules from other trials' is just the obvious contrast restated rather than a distinct concept.,"Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", for the proposed ensemble approach, incorrect rules generated by the LLM in some trials can be compensated by",the correct rules from other trials.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", for the proposed ensemble approach, incorrect rules generated by the LLM in some trials can be compensated by the correct rules from other trials.","First, even if the LLM generates incorrect rules in some trials, the correct rules from other trials can compensate, enhancing the overall robustness of the framework.",Methods
187,188,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target is a single generic adjective ('accurate') with little conceptual depth, making it difficult to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors’ discussion of the LLM’s self-consistency characterizes rules that are commonly inferred across multiple trials as",accurate.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors’ discussion of the LLM’s self-consistency characterizes rules that are commonly inferred across multiple trials as accurate.","This ties into the LLM's self-consistency~\cite{wang2022self}, as rules commonly inferred across multiple trials are more likely to be accurate.",Methods
189,190,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""robust performance,"" is a very generic short phrase with little conceptual specificity, making it hard to build five meaningful, discriminative answer choices.",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors explain that when the tabular data exceed the allowable input prompt size, bagging helps reduce the prompt size, which ensures",robust performance.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors explain that when the tabular data exceed the allowable input prompt size, bagging helps reduce the prompt size, which ensures robust performance.","When the tabular data exceed the allowable input prompt size, bagging helps reduce it, ensuring the model's robust performance.",Methods
210,211,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""real-world applications,"" is a generic short phrase with little conceptual depth, making it hard to create five meaningful and discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of baselines that assume the use of unlabeled datasets, obtaining a large quantity of unlabeled dataset may be infeasible in",real-world applications.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of baselines that assume the use of unlabeled datasets, obtaining a large quantity of unlabeled dataset may be infeasible in real-world applications.",Note that obtaining a large quantity of unlabeled dataset may be infeasible in real-world applications.,Experiments
212,213,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the target is essentially a tautological paraphrase of the probe itself: if TabPFN 'generates data with diverse distributions' to pretrain, the completion 'a synthetic dataset' is directly implied rather than requiring meaningful discrimination among 5 options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the recent baseline TabPFN generates data with diverse distributions in order to pretrain the model, namely",a synthetic dataset.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the recent baseline TabPFN generates data with diverse distributions in order to pretrain the model, namely a synthetic dataset.","Another recent baseline is (6) TabPFN~\cite{hollmann2022tabpfn}, which generates a synthetic dataset with diverse distribution to pretrain the model.",Experiments
216,217,keep_rejected,too_generic_target|weak_distractor_space,It is unsuitable because the target is a very generic phrase ('the input prompt') that makes the completion largely obvious from the probe wording and does not support five conceptually meaningful distractors (criterion 3).,Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the In-context baseline directly embeds few-shot training samples without tuning into",the input prompt.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the In-context baseline directly embeds few-shot training samples without tuning into the input prompt.",In-context learning directly embeds few-shot training samples into the input prompt without tuning.,Experiments
217,218,keep_rejected,too_generic_target|weak_distractor_space,"The probe is unsuitable because the target ""additional hints"" is an overly generic short phrase, making it hard to construct five meaningful, field-specific distractors (criteria 3 and 4).",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TABLET further incorporates into the prompt, through an external classifier via rule-sets and prototypes,",additional hints.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", TABLET further incorporates into the prompt, through an external classifier via rule-sets and prototypes, additional hints.",TABLET further incorporates additional hints into the prompt through an external classifier via rule-sets and prototypes to enhance the quality of inference.,Experiments
232,233,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target 'each class' is a trivially short, obvious phrase with little conceptual depth, making it hard to create five meaningful distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in grid-search combined with $k$-fold cross validation for traditional machine learning methods such as LogReg, XGBoost, and RandomForest, setting $k$ to either 2 or 4 guarantees that the training set includes",each class.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in grid-search combined with $k$-fold cross validation for traditional machine learning methods such as LogReg, XGBoost, and RandomForest, setting $k$ to either 2 or 4 guarantees that the training set includes each class.","The value of $k$ is set either as 2 or 4, guaranteeing that the training set includes at least one example of each class.",Experiments
235,236,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe-target pair misstates the source fact: the paper says FeatLLM 'consistently ranks as the top performer or secures the second place,' not simply 'the top performer.'","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the reported results of the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} consistently ranks as",the top performer.,"In the reported results of the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} consistently ranks as the top performer.",\textsf{FeatLLM} consistently ranks as the top performer or secures the second place when compared with other baseline models.,Experiments
236,237,keep_rejected,unsupported_or_unclear,"It is incorrectly formulated (criterion 5) because the source says FeatLLM 'consistently ranks as the top performer or secures the second place,' not that it consistently secures second place specifically.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the reported comparisons across datasets against other baseline models in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} consistently secures",the second place,"In the reported comparisons across datasets against other baseline models in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} consistently secures the second place",\textsf{FeatLLM} consistently ranks as the top performer or secures the second place when compared with other baseline models.,Experiments
241,242,keep_rejected,too_generic_target|weak_distractor_space,"The target is a very short generic descriptive phrase ('numerous features') rather than a distinctive concept or named method, making it too trivial and weak for constructing five meaningful MCQA options (criterion 3).",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors stated that their framework, which employed both bagging and ensemble techniques, proved effective and exhibited satisfactory performance on tabular datasets with",numerous features.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors stated that their framework, which employed both bagging and ensemble techniques, proved effective and exhibited satisfactory performance on tabular datasets with numerous features.","Our framework, employing both bagging and ensemble techniques, proved to be effective even on datasets with numerous features, exhibiting satisfactory performance.",Experiments
245,246,keep_rejected,tautological_stem|weak_distractor_space,It fails criterion 1 because the answer is essentially tautological with the probe text: from “-Tuning omits” the completion “the weight tuning process” merely restates the component name rather than testing substantive recall.,Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the ablation study analyzing the contributions of major components to performance, \textsf{-Tuning} omits",the weight tuning process.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the ablation study analyzing the contributions of major components to performance, \textsf{-Tuning} omits the weight tuning process.","We analyze the contributions of major components to the performance by performing ablation studies, focusing on: (1) \textsf{-Tuning}: omitting the weight tuning process in the linear model, summing up the binary feature to compute the logit instead; (2) \textsf{-Ensemble}: omitting the ensemble process; (3) \textsf{-Description}: omitting the feature description, and (4) \textsf{-Reasoning}: omitting the Step-1 process in reasoning instruction part when generating rules.",Experiments
246,247,keep_rejected,tautological_stem|weak_distractor_space,Unsuitable under criterion 1 because the completion is tautological: from 'the -Ensemble setting omits' the answer 'the ensemble process' is just a direct restatement of the probe.,Visible stem makes the completion too easy or too weakly distractible.,"In the ablation study analyzing the contributions of major components to performance in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the \textsf{-Ensemble} setting omits",the ensemble process.,"In the ablation study analyzing the contributions of major components to performance in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the \textsf{-Ensemble} setting omits the ensemble process.","We analyze the contributions of major components to the performance by performing ablation studies, focusing on: (1) \textsf{-Tuning}: omitting the weight tuning process in the linear model, summing up the binary feature to compute the logit instead; (2) \textsf{-Ensemble}: omitting the ensemble process; (3) \textsf{-Description}: omitting the feature description, and (4) \textsf{-Reasoning}: omitting the Step-1 process in reasoning instruction part when generating rules.",Experiments
251,252,keep_rejected,weak_distractor_space,It fails criterion 1 because the probe is effectively circular—asking what the 'significant effect' is and answering 'the effect of tuning' largely restates the wording rather than testing a distinct concept.,No strong restoration rationale under the restoration rubric.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when there is a large amount of data and the importance of rules can be accurately estimated, the significant effect is",the effect of tuning.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when there is a large amount of data and the importance of rules can be accurately estimated, the significant effect is the effect of tuning.","This indicates that when there is a large amount of data, accurate estimation of the importance of rules becomes feasible, making the effect of tuning significant.",Experiments
262,263,keep_rejected,weak_distractor_space,"It is unsuitable under criterion 4 because the target is a simple comparative runtime relation ('higher inference time'), which naturally yields only a few obvious opposites (e.g., lower/similar) rather than five meaningful, field-relevant MCQ options.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the runtime comparison on the Adult dataset with a training set of 16 shots, other LLM-based approaches such as In-context learning, TABLET, and TabLLM exhibit, relative to \textsf{FeatLLM},",higher inference time,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the runtime comparison on the Adult dataset with a training set of 16 shots, other LLM-based approaches such as In-context learning, TABLET, and TabLLM exhibit, relative to \textsf{FeatLLM}, higher inference time","In contrast, other LLM-based approaches, such as In-context learning, TABLET, and TabLLM, exhibit much higher inference time.",Experiments
264,265,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target, ""the budget,"" is a trivially short and generic phrase with little conceptual depth, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of training time for \textsf{FeatLLM}, requiring only 30 API queries does not impose a significant burden on",the budget.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the discussion of training time for \textsf{FeatLLM}, requiring only 30 API queries does not impose a significant burden on the budget.","In terms of training time, \textsf{FeatLLM} is comparable with other LLM-based methods -- it requires only 30 API queries, which does not impose a significant burden on the budget and even can be parallelized.",Experiments
265,266,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable because the target is a trivially short, generic verb ('parallelized') with little conceptual depth, making it hard to construct five meaningful and discriminative answer options (criterion 3).",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the 30 API queries required for \textsf{FeatLLM} training can be",parallelized.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the 30 API queries required for \textsf{FeatLLM} training can be parallelized.","In terms of training time, \textsf{FeatLLM} is comparable with other LLM-based methods -- it requires only 30 API queries, which does not impose a significant burden on the budget and even can be parallelized.",Experiments
272,273,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 3 because the target 'an analysis' is a trivially generic phrase with little conceptual depth, making it hard to create five meaningful, distinguishable options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", to ascertain how effectively various methods filter out noisy spurious correlations in a low-shot regime, the authors conducted",an analysis.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", to ascertain how effectively various methods filter out noisy spurious correlations in a low-shot regime, the authors conducted an analysis.","To ascertain how effectively various methods filter out noisy spurious correlations in a low-shot regime, we conducted an analysis.",Experiments
276,277,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target is a very generic phrase ('the performance changes of the models') with little conceptual specificity, making it hard to distinguish from plausible alternatives in a 5-option MCQA.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the Heart dataset experiment where irrelevant columns from the Adult dataset are randomly attached to study spurious correlations, the authors progressively increase the number of unrelated columns and measure",the performance changes of the models.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the Heart dataset experiment where irrelevant columns from the Adult dataset are randomly attached to study spurious correlations, the authors progressively increase the number of unrelated columns and measure the performance changes of the models.",We then measure the performance changes of the models while progressively increasing the number of unrelated columns.,Experiments
287,288,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target 'performance' is a trivially short, generic word with little conceptual specificity, making it hard to build five meaningful distinguishable options.",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors’ experiments investigated the impact of the two main hyper-parameters of \textsf{FeatLLM} on",performance.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors’ experiments investigated the impact of the two main hyper-parameters of \textsf{FeatLLM} on performance.",We conducted experiments to investigate the impact of these hyper-parameters on performance.,Experiments
292,293,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target is a very generic evaluative phrase ('high prediction performance') with little conceptual specificity, making it hard to create five meaningful, discriminative answer options.",Target remains too generic or low-information for restoration.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when applied to real-world tabular data in a data-efficient way, FeatLLM achieves",high prediction performance.,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when applied to real-world tabular data in a data-efficient way, FeatLLM achieves high prediction performance.",\textsf{FeatLLM}  achieves high prediction performance and is a superior alternative for applying LLM on real-world tabular data in a data-efficient way.,Conclusion
299,300,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable because the target 'criteria' is a trivially short, generic word and is nearly tautological with the probe’s wording ('underlying basis of LLM predictions'), making meaningful 5-way distractors unnatural (criteria 1 and 3).",Target remains too generic or low-information for restoration.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the novel in-context learning framework \textsf{FeatLLM} aims to understand the underlying basis of LLM predictions, namely the",criteria.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the novel in-context learning framework \textsf{FeatLLM} aims to understand the underlying basis of LLM predictions, namely the criteria.","Specifically, we introduce a novel in-context learning framework, \textsf{FeatLLM}, which aims to understand the ``criteria"" underlying LLM predictions.",Introduction
301,302,keep_rejected,near_binary_answer_space,"It fails criterion 3 because the target is just a pair of generic comparison symbols ("">"" and ""<"") with little conceptual depth, making it difficult to form a strong 5-option MCQA beyond arbitrary symbol variants.",Answer space is too narrow for robust five-option MCQA.,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the LLM introduces noisy syntactic changes during rule generation, the comparison symbols it might replace are",``$>$” or ``$<$”,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the LLM introduces noisy syntactic changes during rule generation, the comparison symbols it might replace are ``$>$” or ``$<$”","For instance, the LLM might alter expressions, like substituting ``$>$” or ``$<$” with phrases like ``greater than"" or ``less than.""",Methods
