v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
192,193,keep_rejected,tautological_stem|weak_distractor_space,"This probe is tautological/circular (criterion 1): once the question states that each butterfly component is orthogonal, the completion follows directly by definition as the identity matrix, leaving little room for meaningful 5-option discrimination.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the BOFT forward-pass formulation where each butterfly component $\tilde{\bm{B}}^b_{(d,j)}$ is required to be orthogonal, $\big(\tilde{\bm{B}}^b_{(d,j)}\big)^\top\tilde{\bm{B}}^b_{(d,j)}$ equals",$\bm{I}_d$.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the BOFT forward-pass formulation where each butterfly component $\tilde{\bm{B}}^b_{(d,j)}$ is required to be orthogonal, $\big(\tilde{\bm{B}}^b_{(d,j)}\big)^\top\tilde{\bm{B}}^b_{(d,j)}$ equals $\bm{I}_d$.","Combining pieces, the forward pass in BOFT is

\begin{equation}
    \footnotesize
    \begin{aligned}\nonumber
    \bm{z}=\big(\bm{R}(m,b)\cdot\bm{W}^0\big)^\top\bm{x},~~~~\text{s.t.}~\bigg{\{}\bm{R}(m,b)=\prod_{i=1}^m \tilde{\bm{B}}^b_{(d,i)}~~\&~~\underbrace{\big(\tilde{\bm{B}}^b_{(d,j)}\big)^\top\tilde{\bm{B}}^b_{(d,j)}=\tilde{\bm{B}}^b_{(d,j)}\big(\tilde{\bm{B}}^b_{(d,j)}\big)^\top\!=\bm{I}_d}_{\forall j\in [1, m]}\bigg{\}},
    \end{aligned}
\end{equation}

where we denote $\tilde{\bm{B}}^b(d,2^{m - i+1})$ as $\tilde{\bm{B}}^b_{(d,i)}$ for simplicity, and $\bm{I}_d$ is an identity matrix of size $d$.",Orthogonal Parameterization by Butterfly Factorization
195,196,restore,technical_term_memorization|formula_or_symbol_memorization|filter_overstrict,"It fails criterion 1 because the probe is essentially asking for the exact notation convention introduced in the sentence, so the target is just a near-tautological restatement rather than a concept that supports meaningful distractors.",BOFT notation convention is source-specific and can be contrasted with nearby notation variants.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the notation used for BOFT with $\bm{R}(m,\frac{b}{2})$ when $b\geq 2$ is","BOFT($m$,$b$).","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the notation used for BOFT with $\bm{R}(m,\frac{b}{2})$ when $b\geq 2$ is BOFT($m$,$b$).","For convenience, we denote BOFT with $\bm{R}(m,\frac{b}{2})$ as BOFT($m$,$b$), where $b\geq 2$.",Orthogonal Parameterization by Butterfly Factorization
198,199,restore,formula_or_symbol_memorization|filter_overstrict,"Unsuitable under criterion 1 and 3: the completion is just the symbolic parameter already introduced in the probe ('BOFT(1,b)'), making the answer a trivially short variable rather than a concept that could support five meaningful distractors.","Block-size symbol for BOFT(1,b) is source-backed notation recall with plausible alternatives.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when $m=1$, BOFT reduces to the block-diagonal OFT, and the block size in that case is",$b$.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when $m=1$, BOFT reduces to the block-diagonal OFT, and the block size in that case is $b$.","When $\thickmuskip=2mu \medmuskip=2mu m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\cite{qiu2023controlling} with the block size $b$.",Orthogonal Parameterization by Butterfly Factorization
211,212,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target is the trivially short common word ""zeros,"" which offers little conceptual depth and makes meaningful 5-way distractor construction unnatural.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when initializing all butterfly components to identity matrices in BOFT, the skew-symmetric matrices in the Cayley transform are initialized to",zeros.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", when initializing all butterfly components to identity matrices in BOFT, the skew-symmetric matrices in the Cayley transform are initialized to zeros.","In BOFT, we initialize all the butterfly components with identity matrices (\emph{i.e.}, the skew-symmetric matrix is initialized as zeros in Cayley transform).",Orthogonal Parameterization by Butterfly Factorization
224,225,keep_rejected,near_binary_answer_space,"It fails criterion 3 because the target is the trivially obvious common word ""parameters,"" which is directly cued by the comparison and would not support five meaningful distractors.",Answer space is too narrow for robust five-option MCQA.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in comparing the expressiveness of BOFT($9$,$2$) with BOFT($1$,$16$), BOFT($9$,$2$) is noted to have much fewer",parameters.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in comparing the expressiveness of BOFT($9$,$2$) with BOFT($1$,$16$), BOFT($9$,$2$) is noted to have much fewer parameters.","For example, the expressiveness of BOFT($9$,$2$) is better than that of BOFT($1$,$16$) but has much less parameters.",Intriguing Insights and Discussions
226,227,keep_rejected,weak_distractor_space,"It is unsuitable under criterion 4 because the answer is a long, highly specific symbolic product, and constructing five natural, meaningful distractor formulas would be artificial and mostly test verbatim recall of notation order rather than conceptual understanding.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the theorem on the expressivity of BOFT, the product of butterfly matrices used to approximate all orthogonal matrices of size $d$ is","$\bm{B}_{d-1,1}(d)\bm{B}^\top_{d-1,2}(d)\cdots\bm{B}_{1,1}(d)\bm{B}^\top_{1,2}(d)$.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the theorem on the expressivity of BOFT, the product of butterfly matrices used to approximate all orthogonal matrices of size $d$ is $\bm{B}_{d-1,1}(d)\bm{B}^\top_{d-1,2}(d)\cdots\bm{B}_{1,1}(d)\bm{B}^\top_{1,2}(d)$.","For the butterfly matrix to approximate all orthogonal matrices of size $d$, we can multiply butterfly matrices with  $\bm{B}_{d-1,1}(d)\bm{B}^\top_{d-1,2}(d)\cdots\bm{B}_{1,1}(d)\bm{B}^\top_{1,2}(d)$, where $\bm{B}_{i,j}(d),\forall i,\forall j$ are butterfly matrices.",Intriguing Insights and Discussions
228,229,keep_rejected,weak_distractor_space,"It fails criterion 4 because the target is a long, highly specific matrix formula, making it unnatural to construct five meaningful and plausibly distinct multiple-choice distractors rather than arbitrary notation variants.",No strong restoration rationale under the restoration rubric.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the final orthogonal matrix in the BOFT generalization is","$\bm{R}^G(m_1,b_1,m_2,b_2,l)=\bm{R}_{l,1}(m_1,b_1)\bm{R}_{l,2}^T(m_2,b_2)\cdots\bm{R}_{1,1}(m_1,b_1)\bm{R}_{1,2}^T(m_2,b_2)$.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the final orthogonal matrix in the BOFT generalization is $\bm{R}^G(m_1,b_1,m_2,b_2,l)=\bm{R}_{l,1}(m_1,b_1)\bm{R}_{l,2}^T(m_2,b_2)\cdots\bm{R}_{1,1}(m_1,b_1)\bm{R}_{1,2}^T(m_2,b_2)$.","Theorem~\ref{thm:exp_boft} suggests a simple generalization for BOFT -- the final orthogonal matrix is generalized to $\thickmuskip=2mu \medmuskip=2mu \bm{R}^G(m_1,b_1,m_2,b_2,l)=\bm{R}_{l,1}(m_1,b_1)\bm{R}_{l,2}^T(m_2,b_2)\cdots\bm{R}_{1,1}(m_1,b_1)\bm{R}_{1,2}^T(m_2,b_2)$ where $\bm{R}_{i,j}^T(m,b)$ denotes the orthogonal matrix used in BOFT.",Intriguing Insights and Discussions
229,230,keep_rejected,too_generic_target|weak_distractor_space,It fails criterion 3 because the target is a very generic descriptive phrase ('the orthogonal matrix used in BOFT') rather than a distinctive concept or named object that would support five meaningful distractors.,Target remains too generic or low-information for restoration.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the generalized BOFT formulation of the final orthogonal matrix $\bm{R}^G(m_1,b_1,m_2,b_2,l)$, $\bm{R}_{i,j}^T(m,b)$ denotes",the orthogonal matrix used in BOFT.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the generalized BOFT formulation of the final orthogonal matrix $\bm{R}^G(m_1,b_1,m_2,b_2,l)$, $\bm{R}_{i,j}^T(m,b)$ denotes the orthogonal matrix used in BOFT.","Theorem~\ref{thm:exp_boft} suggests a simple generalization for BOFT -- the final orthogonal matrix is generalized to $\thickmuskip=2mu \medmuskip=2mu \bm{R}^G(m_1,b_1,m_2,b_2,l)=\bm{R}_{l,1}(m_1,b_1)\bm{R}_{l,2}^T(m_2,b_2)\cdots\bm{R}_{1,1}(m_1,b_1)\bm{R}_{1,2}^T(m_2,b_2)$ where $\bm{R}_{i,j}^T(m,b)$ denotes the orthogonal matrix used in BOFT.",Intriguing Insights and Discussions
232,233,keep_rejected,unsupported_or_unclear,"Unsuitable because it is both tautological—the target 'better expressiveness' merely restates the probe’s mention of expressiveness (criterion 1)—and incorrectly formulated relative to the source, which says 'despite its universal expressiveness' rather than 'better expressiveness' (criterion 5).","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that although full finetuning has universal expressiveness, this does not always lead to better performance in finetuning despite its",better expressiveness.,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that although full finetuning has universal expressiveness, this does not always lead to better performance in finetuning despite its better expressiveness.","However, we note that better expressiveness does not always lead to better performance in finetuning, as full finetuning, despite its universal expressiveness, often yields unsatisfactory performance.",Intriguing Insights and Discussions
241,242,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the source fact says the preservation benefits both training stability and generalization, so the probe's target 'training stability' alone is an incomplete and inaccurately formulated answer.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the discussion of OFT and BOFT preserving the largest singular value, that is, the spectral norm of the pretrained weight matrix $\bm{W}^0$ after left-multiplication by an orthogonal matrix $\bm{R}$, this preservation has been shown to greatly benefit",training stability.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the discussion of OFT and BOFT preserving the largest singular value, that is, the spectral norm of the pretrained weight matrix $\bm{W}^0$ after left-multiplication by an orthogonal matrix $\bm{R}$, this preservation has been shown to greatly benefit training stability.","Such a preservation has been shown to greatly benefit training stability and generalization~\cite{miyato2018spectral,yoshida2017spectral}.",Intriguing Insights and Discussions
245,246,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 3 because the target is just the single symbolic identifier $\bm{R}$, which is too trivially short and lacks enough conceptual substance to support five meaningful multiple-choice options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is viewed as learning the bilinear similarity matrix",$\bm{R}$,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is viewed as learning the bilinear similarity matrix $\bm{R}$","BOFT can be viewed as learning the bilinear similarity matrix $\bm{R}$ with a strong regularity (\emph{i.e.}, $\bm{R}$ needs to be orthogonal), which intrinsically connects to distance metric learning~\cite{xing2002distance} and bilinear form~\cite{roman2005advanced}.",Intriguing Insights and Discussions
257,258,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the probe is incorrectly formulated by adding 'use random initialization,' which is not supported by the source fact, and the target 'scratch' is also too trivial to support meaningful 5-way distractors (criterion 3).","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in comparison to butterfly-based sparse training, works that directly reparameterize weight matrices with the butterfly parameterization typically use random initialization when training neural networks from",scratch.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in comparison to butterfly-based sparse training, works that directly reparameterize weight matrices with the butterfly parameterization typically use random initialization when training neural networks from scratch.",They typically focus on reparameterizing the weight matrices directly with the butterfly parameterization and training neural networks from scratch.,Intriguing Insights and Discussions
258,259,keep_rejected,too_generic_target|weak_distractor_space,"It fails criterion 1 because the target 'the projected components' is essentially a tautological restatement of what is already implied by 'projecting the pretrained weights,' making the completion too circular and generic for a meaningful 5-option MCQ.",Target remains too generic or low-information for restoration.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the comparison to butterfly-based sparse training, \cite{dao2022monarch} optimizes for downstream tasks after first projecting the pretrained weights onto a variant of butterfly matrices, namely",the projected components,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the comparison to butterfly-based sparse training, \cite{dao2022monarch} optimizes for downstream tasks after first projecting the pretrained weights onto a variant of butterfly matrices, namely the projected components",\cite{dao2022monarch} considers finetuning the pretrained weights by first projecting the weights on a variant of butterfly matrices and then optimizing the projected components for downstream tasks.,Intriguing Insights and Discussions
260,261,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 and 3 because the probe essentially restates the source fact in near-paraphrase ('transforms using layer-shared matrices applied directly to ...'), making the target 'the weights' both tautological and too trivial to support meaningful 5-way distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT's very different finetuning strategy transforms using layer-shared matrices applied directly to",the weights.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT's very different finetuning strategy transforms using layer-shared matrices applied directly to the weights.",BOFT proposes a very different finetuning strategy that transforms the weights with layer-shared weight matrices.,Intriguing Insights and Discussions
267,268,keep_rejected,unsupported_or_unclear,"It fails criterion 5 because the source fact says BOFT is empirically effective for finetuning several model types (large language, large vision, and text-to-image generative models), so a probe expecting only 'large language models' is incomplete/misleading.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is demonstrated to be empirically effective in finetuning",large language models.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is demonstrated to be empirically effective in finetuning large language models.","We demonstrate the empirical effectiveness of BOFT in finetuning large language models, large vision models and text-to-image generative models.",Concluding Remarks and Limitations
272,273,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the probe essentially paraphrases the source sentence, making the target 'existing foundation models' a tautological restatement rather than a concept that requires meaningful discrimination among options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kinds of models the authors say must be efficiently adapted to downstream tasks, rather than being retrained from scratch, are",existing foundation models,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kinds of models the authors say must be efficiently adapted to downstream tasks, rather than being retrained from scratch, are existing foundation models","That is, we must be able to efficiently adapt existing foundation models to downstream tasks.",Introduction
276,277,keep_rejected,weak_distractor_space,It is unsuitable under criterion 1 because the target is just the obvious explanatory completion of the probe’s own wording rather than a distinct concept that could support meaningful alternative options.,No strong restoration rationale under the restoration rubric.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", finetuning methods usually start with the exact pretrained model such that the finetuned model",will not deviate too much from the pretrained one.,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", finetuning methods usually start with the exact pretrained model such that the finetuned model will not deviate too much from the pretrained one.",Finetuning methods usually start with the exact pretrained model such that the finetuned model will not deviate too much from the pretrained one.,Orthogonal Parameterization by Butterfly Factorization
