v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
167,168,keep_rejected,tautological_stem|weak_distractor_space,Target implied by question; trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing the monotonicity constraint, the configurations applied to the LLM for perplexity evaluation are",RoPE that satisfies this constraint.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing the monotonicity constraint, the configurations applied to the LLM for perplexity evaluation are RoPE that satisfies this constraint.","Only RoPE that satisfies this constraint is applied to LLM for perplexity evaluation, significantly reducing the search costs.",LongRoPE
170,171,keep_rejected,tautological_stem|weak_distractor_space,Target trivially implied by question wording,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the dimensional monotonicity constraint is imposed on the sampled RoPE rescaled factors $\lambda_i$, lower RoPE dimensions with higher frequency require less, according to NTK theory,",interpolation.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the dimensional monotonicity constraint is imposed on the sampled RoPE rescaled factors $\lambda_i$, lower RoPE dimensions with higher frequency require less, according to NTK theory, interpolation.","This dimensional monotonicity is based on the NTK theory~\cite{jacot2018neural,tancik2020fourier,ntk}, suggesting that lower dimensions with higher frequency requires less interpolation (i.e., a smaller $\lambda_i$), and higher dimensions with lower frequency can do more interpolation (i.e.,  a larger $\lambda_i$).",LongRoPE
176,177,keep_rejected,visible_target_leak,Target appears verbatim in question,Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors introduce a method to extend",the context window,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors introduce a method to extend the context window",We now introduce our method  to extend the context window of pre-trained LLMs from the traditional 4k to over 2048k.,LongRoPE
177,178,keep_rejected,too_generic_target,Target strongly implied by title wording,Near-duplicate of restored row 3 and heavily implied by the paper title; restore only the cleaner 2048k item.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors say their method can extend the context window of pre-trained LLMs beyond the traditional 4k tokens to",2048k.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors say their method can extend the context window of pre-trained LLMs beyond the traditional 4k tokens to 2048k.",We now introduce our method  to extend the context window of pre-trained LLMs from the traditional 4k to over 2048k.,LongRoPE
181,182,keep_rejected,tautological_stem|weak_distractor_space,Tautological phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension method for extending the context window to the target 2048k size, after searching for RoPE rescaled factors, the next step is to",fine-tune,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension method for extending the context window to the target 2048k size, after searching for RoPE rescaled factors, the next step is to fine-tune",One method is to search for RoPE rescaled factors under the target 2048k size and then fine-tune.,LongRoPE
182,183,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors state that a large extension ratio makes it challenging to",fine-tune the LLMs.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors state that a large extension ratio makes it challenging to fine-tune the LLMs.","Moreover,  based on our experiences, it's challenging to well fine-tune the LLMs under a  large extension ratio (see Appendix).",LongRoPE
195,196,keep_rejected,too_generic_target|weak_distractor_space,Too generic target phrase,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", positional interpolation forces position embeddings in higher dimensions within the original context window to reside in a much narrower region, which negatively affects",the language model's performance.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", positional interpolation forces position embeddings in higher dimensions within the original context window to reside in a much narrower region, which negatively affects the language model's performance.","This is a known issue of positional interpolation~\cite{pi}, as it forces position embedding in higher dimensions within the original context window to reside in a much narrower region, negatively affecting the language model's performance.",LongRoPE
197,198,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; weak distractor space,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", with a 512$\times$ extension ratio, positions within the original 4k context window",become particularly crowded.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", with a 512$\times$ extension ratio, positions within the original 4k context window become particularly crowded.","With a 512$\times$ extension ratio, positions within the original 4k context window become particularly crowded.",LongRoPE
204,205,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when discussing the multidimensional non-uniform position interpolation optimization problem, the two non-uniformities introduce, in addition to a vast solution space,",complexities in optimization,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when discussing the multidimensional non-uniform position interpolation optimization problem, the two non-uniformities introduce, in addition to a vast solution space, complexities in optimization",The two non-uniformities can lead to a vast solution space and introduce complexities in optimization.,LongRoPE
206,207,keep_rejected,tautological_stem|weak_distractor_space,Trivial symbol lookup; weak 5-option distractors,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", each lengthy input document $\mathbf{x}\in\mathbf{X}$ is defined as having a token length that surpasses the target context window size,",$L'$.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", each lengthy input document $\mathbf{x}\in\mathbf{X}$ is defined as having a token length that surpasses the target context window size, $L'$.","For a LLM targeting a  context window size of $L'$ and lengthy input documents $\mathbf{X}$, where each $\mathbf{x}\in\mathbf{X}$ surpasses $L'$ in token length, we denote the original rotary angle of the $i^{th}$ dimension in RoPE embedding at token position $n$ as  $\frac{n}{\beta^i}$.",LongRoPE
207,208,keep_rejected,unsupported_or_unclear,Target mismatches source; objective minimizes loss ℒ,Source support or target fit is unclear enough to keep rejected.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the position interpolation optimization problem is formulated as a search problem over lengthy input documents $\mathbf{x}\in\mathbf{X}$ with $|\mathbf{x}|\ge L'$, the quantity minimized in the objective function is",perplexity.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the position interpolation optimization problem is formulated as a search problem over lengthy input documents $\mathbf{x}\in\mathbf{X}$ with $|\mathbf{x}|\ge L'$, the quantity minimized in the objective function is perplexity.","The optimization problem is then formulated as follows:

\begin{equation}
\begin{gathered}
		\label{eq:problem}

\underset {\mathbf{x}\in\mathbf{X}; \, |\mathbf{x}|\ge L'}{ \operatorname {arg\,min} } \,  \mathcal{L}\, \left( \text{LLM} (\text{RoPE}, \mathbf{X})\right),	\text{where \;} 
\\
\scalebox{0.93}{
$\underset {\begin{subarray}{l} i=0,\cdot\cdot,\frac{d}{2}-1;\\ n\in[ 0,|\mathbf{x}|);\end{subarray}}{\text{RoPE}_(n)}= {\left[\cdot\cdot,cos\left(\mathbb{I}(\hat{\lambda}_{i}, \hat{n})\times\frac{n}{\beta^i}\right),  sin\left(\mathbb{I}(\hat{\lambda}_{i}, \hat{n})\times\frac{n}{\beta^i}\right),\cdot\cdot\right] }$}\\
	\text{where \;} \mathbb{I}(\hat{\lambda}_{i},\hat{n})=\begin{cases}
	1&\mbox{\;  $n<\hat{n}$}\\
{\frac{1}{\lambda}_{i}}&\mbox{\; $n\geq\hat{n}$}
\end{cases}
	\end{gathered}
\end{equation}",LongRoPE
209,210,restore,formula_or_symbol_memorization|filter_overstrict|strong_distractor_space,Formula-only completion; weak 5-option alternatives,Piecewise RoPE rescale factor value is source-backed formula memorization with plausible formula alternatives.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimization problem for rescaling RoPE rotation angles, $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$ when $n\geq\hat{n}$ is",{\frac{1}{\lambda}_{i}}.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimization problem for rescaling RoPE rotation angles, $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$ when $n\geq\hat{n}$ is {\frac{1}{\lambda}_{i}}.","The optimization problem is then formulated as follows:

\begin{equation}
\begin{gathered}
		\label{eq:problem}

\underset {\mathbf{x}\in\mathbf{X}; \, |\mathbf{x}|\ge L'}{ \operatorname {arg\,min} } \,  \mathcal{L}\, \left( \text{LLM} (\text{RoPE}, \mathbf{X})\right),	\text{where \;} 
\\
\scalebox{0.93}{
$\underset {\begin{subarray}{l} i=0,\cdot\cdot,\frac{d}{2}-1;\\ n\in[ 0,|\mathbf{x}|);\end{subarray}}{\text{RoPE}_(n)}= {\left[\cdot\cdot,cos\left(\mathbb{I}(\hat{\lambda}_{i}, \hat{n})\times\frac{n}{\beta^i}\right),  sin\left(\mathbb{I}(\hat{\lambda}_{i}, \hat{n})\times\frac{n}{\beta^i}\right),\cdot\cdot\right] }$}\\
	\text{where \;} \mathbb{I}(\hat{\lambda}_{i},\hat{n})=\begin{cases}
	1&\mbox{\;  $n<\hat{n}$}\\
{\frac{1}{\lambda}_{i}}&\mbox{\; $n\geq\hat{n}$}
\end{cases}
	\end{gathered}
\end{equation}",LongRoPE
213,214,keep_rejected,too_generic_target|weak_distractor_space,Too trivial generic phrase,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the definition of the rescale factors $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$ used to capture non-uniformities in RoPE dimensions, $\hat{n}$ denotes",token positions.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the definition of the rescale factors $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$ used to capture non-uniformities in RoPE dimensions, $\hat{n}$ denotes token positions.","$\hat{\lambda_i}$  and $\hat{n}$ denote the non-uniformity of RoPE dimensions and token positions, respectively.",LongRoPE
220,221,keep_rejected,tautological_stem|weak_distractor_space,Too trivial symbol-only target,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", for input samples $\mathbf{X}$ with token length $L'$ when the target LLM uses rescaled RoPE, the minimum next token prediction loss is",$\mathcal{L}$,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", for input samples $\mathbf{X}$ with token length $L'$ when the target LLM uses rescaled RoPE, the minimum next token prediction loss is $\mathcal{L}$","As a result, the target $\text{LLM}$, with the rescaled $\text{RoPE}$, can achieve a minimum next token prediction loss, $\mathcal{L}$ (i.e., the perplexity), for input samples $\mathbf{X}$ with a token length of $L'$.",LongRoPE
221,222,keep_rejected,too_generic_target|weak_distractor_space,Too trivial/generic target,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the target LLM with rescaled RoPE achieves the minimum next token prediction loss \mathcal{L} for input samples \mathbf{X} of token length L', \mathcal{L} is",the perplexity.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when the target LLM with rescaled RoPE achieves the minimum next token prediction loss \mathcal{L} for input samples \mathbf{X} of token length L', \mathcal{L} is the perplexity.","As a result, the target $\text{LLM}$, with the rescaled $\text{RoPE}$, can achieve a minimum next token prediction loss, $\mathcal{L}$ (i.e., the perplexity), for input samples $\mathbf{X}$ with a token length of $L'$.",LongRoPE
222,223,keep_rejected,tautological_stem|weak_distractor_space,Trivial phrase completion; target strongly implied,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space designed to fully exploit the multidimensional non-uniformities in position embedding, the authors allow each dimension in the RoPE embedding to have as a search variable",a specialized rescale factor,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space designed to fully exploit the multidimensional non-uniformities in position embedding, the authors allow each dimension in the RoPE embedding to have as a search variable a specialized rescale factor","Specifically, we allow the search of a specialized rescale factor for each dimension in RoPE embedding.",LongRoPE
223,224,keep_rejected,tautological_stem|weak_distractor_space,Target trivially completes question phrase,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space design for optimal RoPE rescale factors, a specialized rescale factor is searched for each dimension in the",RoPE embedding.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space design for optimal RoPE rescale factors, a specialized rescale factor is searched for each dimension in the RoPE embedding.","Specifically, we allow the search of a specialized rescale factor for each dimension in RoPE embedding.",LongRoPE
225,226,restore,formula_or_symbol_memorization|filter_overstrict,Trivial formula definition; weak distractor space,Hat-lambda definition is source-backed and can support nearby reciprocal/formula distractors.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space design for RoPE rescale factors, when the authors search $\lambda_i$ and $\hat{n}$ instead of $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$, $\hat{\lambda}_{i}$ is defined as",1/\lambda_i.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the search space design for RoPE rescale factors, when the authors search $\lambda_i$ and $\hat{n}$ instead of $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$, $\hat{\lambda}_{i}$ is defined as 1/\lambda_i.","To simply search space design, we search $\lambda_i$ and $\hat{n}$ instead of searching for $\mathbb{I}(\hat{\lambda}_{i},\hat{n})$, where  $\hat{\lambda}_{i}=1/\lambda_i$.",LongRoPE
237,238,keep_rejected,visible_target_leak,Formula-only symbol; weak distractor space,Visible stem leaks the target or an effectively identical phrase.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimized initial population generation step of the search procedure for RoPE rescale factors, the three rescale factors are randomly mutated for the remaining $P$-3 individuals with probability",$p$.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimized initial population generation step of the search procedure for RoPE rescale factors, the three rescale factors are randomly mutated for the remaining $P$-3 individuals with probability $p$.","For the remaining $P$-3 individuals, we randomly mutate the three rescale factors with a probability of $p$.",LongRoPE
238,239,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", before computing perplexity for input $\mathbf{X}$, the authors apply",the corresponding RoPE rescale factors.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", before computing perplexity for input $\mathbf{X}$, the authors apply the corresponding RoPE rescale factors.","Specifically, we apply the corresponding RoPE rescale factors to the target LLM and compute the perplexity of  input $\mathbf{X}$.",LongRoPE
239,240,keep_rejected,tautological_stem|weak_distractor_space,Too trivial symbol-only target,Stem makes the answer too easy or leaves weak distractor space.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating each individual in the initial population by applying the corresponding RoPE rescale factors to the target LLM, the perplexity is computed for the input",$\mathbf{X}$.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating each individual in the initial population by applying the corresponding RoPE rescale factors to the target LLM, the perplexity is computed for the input $\mathbf{X}$.","Specifically, we apply the corresponding RoPE rescale factors to the target LLM and compute the perplexity of  input $\mathbf{X}$.",LongRoPE
240,241,keep_rejected,too_generic_target|weak_distractor_space,Too trivial generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", because of the vast search space, naive mutation and crossover can lead to unnecessary perplexity computations and",poor solutions.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", because of the vast search space, naive mutation and crossover can lead to unnecessary perplexity computations and poor solutions.","However, the vast search space can cause naive mutation and crossover to explore poor solutions, leading to unnecessary perplexity computations.",LongRoPE
244,245,keep_rejected,tautological_stem|weak_distractor_space,Tautological phrase; weak distractor space,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing $\lambda_i \le \lambda_{i+1}$, the configurations applied to the LLM for perplexity evaluation are",RoPE that satisfies this constraint.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing $\lambda_i \le \lambda_{i+1}$, the configurations applied to the LLM for perplexity evaluation are RoPE that satisfies this constraint.","Only RoPE that satisfies this constraint is applied to LLM for perplexity evaluation, significantly reducing the search costs.",LongRoPE
245,246,keep_rejected,too_generic_target|weak_distractor_space,Too generic effect phrase,Target is too generic or low-information for a strong five-option MCQA.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE rescaled factors that satisfy the non-decreasing monotonicity constraint $\lambda_i \le \lambda_{i+1}$ to the LLM for perplexity evaluation has the effect of",significantly reducing the search costs.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE rescaled factors that satisfy the non-decreasing monotonicity constraint $\lambda_i \le \lambda_{i+1}$ to the LLM for perplexity evaluation has the effect of significantly reducing the search costs.","Only RoPE that satisfies this constraint is applied to LLM for perplexity evaluation, significantly reducing the search costs.",LongRoPE
249,250,keep_rejected,near_binary_answer_space,Simple comparison; weak 5-option distractors,Answer space collapses to a simple comparison rather than robust five-way MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", under the NTK-theory-based dimensional monotonicity constraint on the RoPE rescaled factors $\lambda_i$, lower dimensions with higher frequency require",less interpolation,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", under the NTK-theory-based dimensional monotonicity constraint on the RoPE rescaled factors $\lambda_i$, lower dimensions with higher frequency require less interpolation","This dimensional monotonicity is based on the NTK theory~\cite{jacot2018neural,tancik2020fourier,ntk}, suggesting that lower dimensions with higher frequency requires less interpolation (i.e., a smaller $\lambda_i$), and higher dimensions with lower frequency can do more interpolation (i.e.,  a larger $\lambda_i$).",LongRoPE
250,251,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", under the dimensional monotonicity constraint on the sampled RoPE rescaled factors used for perplexity evaluation, higher dimensions with lower frequency can do",more interpolation.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", under the dimensional monotonicity constraint on the sampled RoPE rescaled factors used for perplexity evaluation, higher dimensions with lower frequency can do more interpolation.","This dimensional monotonicity is based on the NTK theory~\cite{jacot2018neural,tancik2020fourier,ntk}, suggesting that lower dimensions with higher frequency requires less interpolation (i.e., a smaller $\lambda_i$), and higher dimensions with lower frequency can do more interpolation (i.e.,  a larger $\lambda_i$).",LongRoPE
255,256,keep_rejected,too_generic_target|weak_distractor_space,Target too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors introduce a method to extend the context window from the traditional 4k to over 2048k for",pre-trained LLMs.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors introduce a method to extend the context window from the traditional 4k to over 2048k for pre-trained LLMs.",We now introduce our method  to extend the context window of pre-trained LLMs from the traditional 4k to over 2048k.,LongRoPE
260,261,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", using a large extension ratio makes it challenging to",well fine-tune the LLMs,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", using a large extension ratio makes it challenging to well fine-tune the LLMs","Moreover,  based on our experiences, it's challenging to well fine-tune the LLMs under a  large extension ratio (see Appendix).",LongRoPE
268,269,keep_rejected,too_generic_target|weak_distractor_space,Too trivial/generic checkpoint phrase,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the procedure for fine-tuning LLaMA2 from a 128k context window to 256k, after the initial 400-step fine-tuning with the RoPE rescaled factors for 128k, the checkpoint on which the authors replace the RoPE rescaled factors to 256k before continuing with an additional 600 steps of fine-tuning is",the finished checkpoint,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the procedure for fine-tuning LLaMA2 from a 128k context window to 256k, after the initial 400-step fine-tuning with the RoPE rescaled factors for 128k, the checkpoint on which the authors replace the RoPE rescaled factors to 256k before continuing with an additional 600 steps of fine-tuning is the finished checkpoint","Then, we replace the RoPE rescaled factors to 256k on the finished checkpoint and conduct an additional 600 steps of fine-tuning.",LongRoPE
270,271,keep_rejected,too_generic_target|weak_distractor_space,Too trivial generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after a secondary LongRoPE search on the 256k-length LLM yields an extremely large 2048k context window, the step that is no longer needed is",further fine-tuning.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after a secondary LongRoPE search on the 256k-length LLM yields an extremely large 2048k context window, the step that is no longer needed is further fine-tuning.",This ultimately results in an extremely large context window size of 2048k without further fine-tuning.,LongRoPE
272,273,keep_rejected,near_binary_answer_space,Bad 5-option increase/decrease space,Answer space collapses to a simple comparison rather than robust five-way MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after extending the fine-tuned 256k-length LLM to an extremely long 2048k context window using LongRoPE search, the authors notice within the original context window",a performance drop.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after extending the fine-tuned 256k-length LLM to an extremely long 2048k context window using LongRoPE search, the authors notice within the original context window a performance drop.","After extending to an extremely long 2048k context window, we notice a performance drop within the original context window.",LongRoPE
273,274,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", positional interpolation forces the position embeddings in higher dimensions within the original context window to reside in",a much narrower region.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", positional interpolation forces the position embeddings in higher dimensions within the original context window to reside in a much narrower region.","This is a known issue of positional interpolation~\cite{pi}, as it forces position embedding in higher dimensions within the original context window to reside in a much narrower region, negatively affecting the language model's performance.",LongRoPE
281,282,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one of the three evaluation aspects for LongRoPE on LLaMA2-7B and Mistral-7B was the perplexity of",extended-context LLMs.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one of the three evaluation aspects for LongRoPE on LLaMA2-7B and Mistral-7B was the perplexity of extended-context LLMs.","We apply LongRoPE on LLaMA2-7B and Mistral-7B, and evaluate the performance on three aspects: (1) perplexity of extended-context LLMs on long documents; (2) Passkey retrieval task that measures a model's ability to retrieve a simple passkey from a sea of irrelevant text; and (3) Standard LLM benchmarks within a short 4096 context window size.",Experiments
282,283,keep_rejected,tautological_stem|weak_distractor_space,Too trivial phrase completion,Stem makes the answer too easy or leaves weak distractor space.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the evaluation of LongRoPE on LLaMA2-7B and Mistral-7B, the Passkey retrieval task measures a model's ability to retrieve a simple passkey from",a sea of irrelevant text.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the evaluation of LongRoPE on LLaMA2-7B and Mistral-7B, the Passkey retrieval task measures a model's ability to retrieve a simple passkey from a sea of irrelevant text.","We apply LongRoPE on LLaMA2-7B and Mistral-7B, and evaluate the performance on three aspects: (1) perplexity of extended-context LLMs on long documents; (2) Passkey retrieval task that measures a model's ability to retrieve a simple passkey from a sea of irrelevant text; and (3) Standard LLM benchmarks within a short 4096 context window size.",Experiments
304,305,keep_rejected,too_generic_target|weak_distractor_space,Too generic phrase completion,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the context of extending the context window, the four models are compared with",state-of-the-art context window extension baselines.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the context of extending the context window, the four models are compared with state-of-the-art context window extension baselines.","We compare the four models with state-of-the-art context window extension baselines, specifically open-sourced LLMs fine-tuned after positional interpolation using PI, NTK and YaRN.",Experiments
311,312,restore,numeric_memorization|filter_overstrict|strong_distractor_space,Tautological from “at least 128k lengths”,Proof-pile sample length threshold is an exact numeric setup detail and not leaked in the visible stem.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating on Proof-pile and following YaRN, the minimum length among the 10 randomly selected samples is",128k lengths,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating on Proof-pile and following YaRN, the minimum length among the 10 randomly selected samples is 128k lengths","For Proof-pile, we follow YaRN~\cite{yarn} to randomly select 10 samples, each with at  least 128k lengths.",Experiments
320,321,keep_rejected,unsupported_or_unclear,Target contradicts source,"Automated filter notes contradiction; source row says 256k performs better than 128k, not the reverse.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", on LLaMA2, LongRoPE-2048k performs better at a fine-tuning length of 128k than at",256k,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", on LLaMA2, LongRoPE-2048k performs better at a fine-tuning length of 128k than at 256k","Moreover, on LLaMA2, LongRoPE-2048k performs better at a fine-tuning length of 256k over 128k, due to the smaller secondary extension ratio (i.e., 8$\times$ vs. 16$\times$).",Experiments
336,337,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase completion; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the commonsense evaluation using the Hugging Face Open LLM Leaderboard, LongRoPE-LLaMA2-2048k fine-tuned at 256k shows slightly more performance degradation but remains within reasonable ranges for",most tasks.,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the commonsense evaluation using the Hugging Face Open LLM Leaderboard, LongRoPE-LLaMA2-2048k fine-tuned at 256k shows slightly more performance degradation but remains within reasonable ranges for most tasks.","LongRoPE-LLaMA2-2048k, fine-tuned at 256k, shows slightly more performance degradation, but remains within reasonable ranges for most tasks.",Experiments
337,338,keep_rejected,too_generic_target|weak_distractor_space,Generic phrase; weak distractor space,Target is too generic or low-information for a strong five-option MCQA.,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the authors’ progressive extension strategy, the algorithm they use to conduct a second non-uniform positional interpolation on the fine-tuned extended LLMs is",our search algorithm,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the authors’ progressive extension strategy, the algorithm they use to conduct a second non-uniform positional interpolation on the fine-tuned extended LLMs is our search algorithm","In our progressive extension strategy, we use our search algorithm to conduct a second non-uniform positional interpolation on the fine-tuned extended LLMs.",Experiments
