probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"According to the case report ""Pancreatopleural fistula in childhood"", during MRCP performed after the child’s recurrent right-sided pleural effusions and the history of blunt abdominal trauma, the collection was seen communicating with which structure?",the distal pancreatic duct,(E),"According to the case report ""Pancreatopleural fistula in childhood"", during MRCP performed after the child’s recurrent right-sided pleural effusions and the history of blunt abdominal trauma, the collection was seen communicating with which structure?
(A) the main pancreatic duct in the head of the pancreas
(B) the proximal pancreatic duct
(C) the duodenal lumen
(D) the common bile duct
(E) the distal pancreatic duct",the main pancreatic duct in the head of the pancreas,the proximal pancreatic duct,the duodenal lumen,the common bile duct,the distal pancreatic duct,"[""the main pancreatic duct in the head of the pancreas"", ""the proximal pancreatic duct"", ""the duodenal lumen"", ""the common bile duct""]","According to the case report ""Pancreatopleural fistula in childhood"", during MRCP performed after the child’s recurrent right-sided pleural effusions and the history of blunt abdominal trauma, the collection was seen communicating with the distal pancreatic duct",The collection is seen communicating with the distal pancreatic duct with narrowing of the pancreatic duct proximal to the communication.,Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", during MRCP performed after the child’s recurrent right-sided pleural effusions and the history of blunt abdominal trauma, the collection was seen communicating with which structure?
(A) the main pancreatic duct in the head of the pancreas
(B) the proximal pancreatic duct
(C) the duodenal lumen
(D) the common bile duct
(E) the distal pancreatic duct"
"According to the case report ""Pancreatopleural fistula in childhood"", after the child with recurrent right-sided pleural effusions was treated and antitubercular drugs were stopped, what management step was used?",nil per oral and total parenteral nutrition.,(B),"According to the case report ""Pancreatopleural fistula in childhood"", after the child with recurrent right-sided pleural effusions was treated and antitubercular drugs were stopped, what management step was used?
(A) diuretic therapy and salt restriction.
(B) nil per oral and total parenteral nutrition.
(C) clear oral fluids and nasojejunal enteral feeding.
(D) broad-spectrum intravenous antibiotics and intercostal tube drainage.
(E) antitubercular drugs and adjunctive corticosteroid therapy.",diuretic therapy and salt restriction.,nil per oral and total parenteral nutrition.,clear oral fluids and nasojejunal enteral feeding.,broad-spectrum intravenous antibiotics and intercostal tube drainage.,antitubercular drugs and adjunctive corticosteroid therapy.,"[""diuretic therapy and salt restriction."", ""clear oral fluids and nasojejunal enteral feeding."", ""broad-spectrum intravenous antibiotics and intercostal tube drainage."", ""antitubercular drugs and adjunctive corticosteroid therapy.""]","According to the case report ""Pancreatopleural fistula in childhood"", after the child with recurrent right-sided pleural effusions was treated and antitubercular drugs were stopped, he was put on nil per oral and total parenteral nutrition.","Antitubercular drugs were stopped, and the child was put on nil per oral and total parenteral nutrition.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", after the child with recurrent right-sided pleural effusions was treated and antitubercular drugs were stopped, what management step was used?
(A) diuretic therapy and salt restriction.
(B) nil per oral and total parenteral nutrition.
(C) clear oral fluids and nasojejunal enteral feeding.
(D) broad-spectrum intravenous antibiotics and intercostal tube drainage.
(E) antitubercular drugs and adjunctive corticosteroid therapy."
"According to the case report ""Pancreatopleural fistula in childhood"", after the child was found to have recurrent dark red pleural effusions and pleural fluid analysis was performed to support the diagnosis of pancreatopleural fistula, what was the pleural fluid lipase concentration?",7211 U/L,(D),"According to the case report ""Pancreatopleural fistula in childhood"", after the child was found to have recurrent dark red pleural effusions and pleural fluid analysis was performed to support the diagnosis of pancreatopleural fistula, what was the pleural fluid lipase concentration?
(A) 12 711 U/L
(B) 6118 U/L
(C) 211 U/L
(D) 7211 U/L
(E) 7121 U/L",12 711 U/L,6118 U/L,211 U/L,7211 U/L,7121 U/L,"[""12 711 U/L"", ""6118 U/L"", ""211 U/L"", ""7121 U/L""]","According to the case report ""Pancreatopleural fistula in childhood"", after the child was found to have recurrent dark red pleural effusions and pleural fluid analysis was performed to support the diagnosis of pancreatopleural fistula, the pleural fluid lipase concentration was 7211 U/L","Pleural fluid analysis revealed significantly elevated amylase (6118 U/L) and lipase (7211 U/L) concentrations (table 2), supporting the diagnosis of PPF.",Case presentation,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", after the child was found to have recurrent dark red pleural effusions and pleural fluid analysis was performed to support the diagnosis of pancreatopleural fistula, what was the pleural fluid lipase concentration?
(A) 12 711 U/L
(B) 6118 U/L
(C) 211 U/L
(D) 7211 U/L
(E) 7121 U/L"
"According to the case report ""Pancreatopleural fistula in childhood"", the child had a family history of Koch’s contact and a mildly elevated pleural fluid ADA during evaluation for recurrent pleural effusion. Which tuberculosis testing result was reported?",GeneXpert for MTB was negative,(E),"According to the case report ""Pancreatopleural fistula in childhood"", the child had a family history of Koch’s contact and a mildly elevated pleural fluid ADA during evaluation for recurrent pleural effusion. Which tuberculosis testing result was reported?
(A) Ziehl–Neelsen staining for acid-fast bacilli was positive
(B) pleural fluid ADA was markedly elevated, favoring tuberculosis
(C) GeneXpert for MTB was positive
(D) the Mantoux tuberculin skin test was strongly reactive
(E) GeneXpert for MTB was negative",Ziehl–Neelsen staining for acid-fast bacilli was positive,"pleural fluid ADA was markedly elevated, favoring tuberculosis",GeneXpert for MTB was positive,the Mantoux tuberculin skin test was strongly reactive,GeneXpert for MTB was negative,"[""Ziehl–Neelsen staining for acid-fast bacilli was positive"", ""pleural fluid ADA was markedly elevated, favoring tuberculosis"", ""GeneXpert for MTB was positive"", ""the Mantoux tuberculin skin test was strongly reactive""]","According to the case report ""Pancreatopleural fistula in childhood"", during evaluation for recurrent pleural effusion in a child with a family history of Koch’s contact and a mildly elevated pleural fluid ADA, the tuberculosis test result was GeneXpert for MTB was negative","History of Koch’s contact in the family was present and pleural fluid ADA was mildly elevated; however, GeneXpert for MTB was negative.",Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the child had a family history of Koch’s contact and a mildly elevated pleural fluid ADA during evaluation for recurrent pleural effusion. Which tuberculosis testing result was reported?
(A) Ziehl–Neelsen staining for acid-fast bacilli was positive
(B) pleural fluid ADA was markedly elevated, favoring tuberculosis
(C) GeneXpert for MTB was positive
(D) the Mantoux tuberculin skin test was strongly reactive
(E) GeneXpert for MTB was negative"
"According to the case report ""Pancreatopleural fistula in childhood"", the child presented with pleural effusion and chest pain, and the history specifically noted an event 1 month before presentation. What prior event was definitely present in the patient's history?",abdominal trauma,(D),"According to the case report ""Pancreatopleural fistula in childhood"", the child presented with pleural effusion and chest pain, and the history specifically noted an event 1 month before presentation. What prior event was definitely present in the patient's history?
(A) a lower respiratory tract infection
(B) blunt chest trauma
(C) an episode of acute pancreatitis
(D) abdominal trauma
(E) fever with chronic cough",a lower respiratory tract infection,blunt chest trauma,an episode of acute pancreatitis,abdominal trauma,fever with chronic cough,"[""a lower respiratory tract infection"", ""blunt chest trauma"", ""an episode of acute pancreatitis"", ""fever with chronic cough""]","According to the case report ""Pancreatopleural fistula in childhood"", the child presented with pleural effusion and chest pain, and the history specifically noted a prior event 1 month before presentation, which was abdominal trauma",The patient presented with pleural effusion and chest pain with a definite history of abdominal trauma 1 month back.,Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the child presented with pleural effusion and chest pain, and the history specifically noted an event 1 month before presentation. What prior event was definitely present in the patient's history?
(A) a lower respiratory tract infection
(B) blunt chest trauma
(C) an episode of acute pancreatitis
(D) abdominal trauma
(E) fever with chronic cough"
"According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was considered and then ruled out during the differential diagnosis of this child’s pleural effusion. Which finding supported ruling out hepatic hydrothorax?",the liver function tests and liver imaging were normal,(C),"According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was considered and then ruled out during the differential diagnosis of this child’s pleural effusion. Which finding supported ruling out hepatic hydrothorax?
(A) normal blood counts and peripheral smear, with no fever or weight loss, made malignancy unlikely
(B) the child had no history of chest pain or vomiting and was passing stools normally
(C) the liver function tests and liver imaging were normal
(D) abdominal organs were not visible in the chest on imaging
(E) echocardiography and cardiac examination showed no evidence of congestive heart failure","normal blood counts and peripheral smear, with no fever or weight loss, made malignancy unlikely",the child had no history of chest pain or vomiting and was passing stools normally,the liver function tests and liver imaging were normal,abdominal organs were not visible in the chest on imaging,echocardiography and cardiac examination showed no evidence of congestive heart failure,"[""normal blood counts and peripheral smear, with no fever or weight loss, made malignancy unlikely"", ""the child had no history of chest pain or vomiting and was passing stools normally"", ""abdominal organs were not visible in the chest on imaging"", ""echocardiography and cardiac examination showed no evidence of congestive heart failure""]","According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was considered and then ruled out during the differential diagnosis of this child's pleural effusion because the liver function tests and liver imaging were normal","Hepatic hydrothorax was ruled out as the liver function tests and liver imaging were normal, and the child did not have any history of chronic liver disease.",Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was considered and then ruled out during the differential diagnosis of this child’s pleural effusion. Which finding supported ruling out hepatic hydrothorax?
(A) normal blood counts and peripheral smear, with no fever or weight loss, made malignancy unlikely
(B) the child had no history of chest pain or vomiting and was passing stools normally
(C) the liver function tests and liver imaging were normal
(D) abdominal organs were not visible in the chest on imaging
(E) echocardiography and cardiac examination showed no evidence of congestive heart failure"
"In the case report ""Pancreatopleural fistula in childhood"", the clinicians considered acquired diaphragmatic hernia but ruled it out based on imaging. Which finding helped rule out acquired diaphragmatic hernia?",abdominal organs were not visible in the chest on imaging.,(C),"In the case report ""Pancreatopleural fistula in childhood"", the clinicians considered acquired diaphragmatic hernia but ruled it out based on imaging. Which finding helped rule out acquired diaphragmatic hernia?
(A) the liver function tests and liver imaging were normal, with no history of chronic liver disease.
(B) echocardiography was normal and showed no evidence of cardiac failure.
(C) abdominal organs were not visible in the chest on imaging.
(D) there was no history of chest pain or vomiting, and the child was passing stools normally.
(E) the child had no fever and the pleural fluid showed no neutrophilic exudate.","the liver function tests and liver imaging were normal, with no history of chronic liver disease.",echocardiography was normal and showed no evidence of cardiac failure.,abdominal organs were not visible in the chest on imaging.,"there was no history of chest pain or vomiting, and the child was passing stools normally.",the child had no fever and the pleural fluid showed no neutrophilic exudate.,"[""the liver function tests and liver imaging were normal, with no history of chronic liver disease."", ""echocardiography was normal and showed no evidence of cardiac failure."", ""there was no history of chest pain or vomiting, and the child was passing stools normally."", ""the child had no fever and the pleural fluid showed no neutrophilic exudate.""]","In the case report ""Pancreatopleural fistula in childhood"", the clinicians considered acquired diaphragmatic hernia but ruled it out because abdominal organs were not visible in the chest on imaging.",Acquired diaphragmatic hernia was ruled out as abdominal organs were not visible in the chest on imaging.,Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", the clinicians considered acquired diaphragmatic hernia but ruled it out based on imaging. Which finding helped rule out acquired diaphragmatic hernia?
(A) the liver function tests and liver imaging were normal, with no history of chronic liver disease.
(B) echocardiography was normal and showed no evidence of cardiac failure.
(C) abdominal organs were not visible in the chest on imaging.
(D) there was no history of chest pain or vomiting, and the child was passing stools normally.
(E) the child had no fever and the pleural fluid showed no neutrophilic exudate."
"According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was ruled out because the liver function tests and liver imaging were normal. Which additional finding supported ruling out hepatic hydrothorax?",the child did not have any history of chronic liver disease.,(B),"According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was ruled out because the liver function tests and liver imaging were normal. Which additional finding supported ruling out hepatic hydrothorax?
(A) the child did not have any history of chest pain or vomiting.
(B) the child did not have any history of chronic liver disease.
(C) normal renal imaging and renal function tests ruled out hydronephrosis.
(D) echocardiography did not show any evidence of congestive cardiac failure.
(E) abdominal organs were not visible in the chest on imaging.",the child did not have any history of chest pain or vomiting.,the child did not have any history of chronic liver disease.,normal renal imaging and renal function tests ruled out hydronephrosis.,echocardiography did not show any evidence of congestive cardiac failure.,abdominal organs were not visible in the chest on imaging.,"[""the child did not have any history of chest pain or vomiting."", ""normal renal imaging and renal function tests ruled out hydronephrosis."", ""echocardiography did not show any evidence of congestive cardiac failure."", ""abdominal organs were not visible in the chest on imaging.""]","In the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was ruled out because the liver function tests and liver imaging were normal, and the child did not have any history of chronic liver disease.","Hepatic hydrothorax was ruled out as the liver function tests and liver imaging were normal, and the child did not have any history of chronic liver disease.",Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", hepatic hydrothorax was ruled out because the liver function tests and liver imaging were normal. Which additional finding supported ruling out hepatic hydrothorax?
(A) the child did not have any history of chest pain or vomiting.
(B) the child did not have any history of chronic liver disease.
(C) normal renal imaging and renal function tests ruled out hydronephrosis.
(D) echocardiography did not show any evidence of congestive cardiac failure.
(E) abdominal organs were not visible in the chest on imaging."
"According to the case report ""Pancreatopleural fistula in childhood"", when Boerhaave’s syndrome was considered during the evaluation of this child with recurrent pleural effusion and a history of abdominal trauma, what bowel-related finding helped rule it out?",passing stools normally,(B),"According to the case report ""Pancreatopleural fistula in childhood"", when Boerhaave’s syndrome was considered during the evaluation of this child with recurrent pleural effusion and a history of abdominal trauma, what bowel-related finding helped rule it out?
(A) having no history of vomiting
(B) passing stools normally
(C) having no abdominal distension
(D) having normal bowel sounds
(E) passing flatus normally",having no history of vomiting,passing stools normally,having no abdominal distension,having normal bowel sounds,passing flatus normally,"[""having no history of vomiting"", ""having no abdominal distension"", ""having normal bowel sounds"", ""passing flatus normally""]","According to the case report ""Pancreatopleural fistula in childhood"", when Boerhaave’s syndrome was considered during the evaluation of the child with recurrent pleural effusion and a history of abdominal trauma, the bowel-related finding that helped rule it out was passing stools normally",This condition was ruled out as the child was passing stools normally and did not have any history of chest pain or vomiting.,Differential diagnosis,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", when Boerhaave’s syndrome was considered during the evaluation of this child with recurrent pleural effusion and a history of abdominal trauma, what bowel-related finding helped rule it out?
(A) having no history of vomiting
(B) passing stools normally
(C) having no abdominal distension
(D) having normal bowel sounds
(E) passing flatus normally"
"In the case report ""Pancreatopleural fistula in childhood"", conservative management was chosen first after the child developed pancreatopleural fistula with recurrent blood-stained pleural effusions. During this initial conservative treatment, he was kept nil per oral and started on what medication infusion?",Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day).,(E),"In the case report ""Pancreatopleural fistula in childhood"", conservative management was chosen first after the child developed pancreatopleural fistula with recurrent blood-stained pleural effusions. During this initial conservative treatment, he was kept nil per oral and started on what medication infusion?
(A) subcutaneous octreotide 10 µg/kg/day in two divided doses for 48 hours.
(B) intravenous cefotaxime infusion in the following dose 100 mg/kg/day (50–150 mg/kg/day).
(C) empirical antitubercular therapy with isoniazid, rifampicin, pyrazinamide and ethambutol.
(D) a continuous somatostatin infusion at 3.5 µg/kg/hour (1–5 µg/kg/hour).
(E) Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day).",subcutaneous octreotide 10 µg/kg/day in two divided doses for 48 hours.,intravenous cefotaxime infusion in the following dose 100 mg/kg/day (50–150 mg/kg/day).,"empirical antitubercular therapy with isoniazid, rifampicin, pyrazinamide and ethambutol.",a continuous somatostatin infusion at 3.5 µg/kg/hour (1–5 µg/kg/hour).,Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day).,"[""subcutaneous octreotide 10 µg/kg/day in two divided doses for 48 hours."", ""intravenous cefotaxime infusion in the following dose 100 mg/kg/day (50–150 mg/kg/day)."", ""empirical antitubercular therapy with isoniazid, rifampicin, pyrazinamide and ethambutol."", ""a continuous somatostatin infusion at 3.5 µg/kg/hour (1–5 µg/kg/hour).""]","In the case report ""Pancreatopleural fistula in childhood"", after the child developed pancreatopleural fistula with recurrent blood-stained pleural effusions and conservative management was chosen first, he was kept nil per oral and was started on Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day).","Conservative treatment being opted for first, the child was put nil per oral and was started on Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day).",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", conservative management was chosen first after the child developed pancreatopleural fistula with recurrent blood-stained pleural effusions. During this initial conservative treatment, he was kept nil per oral and started on what medication infusion?
(A) subcutaneous octreotide 10 µg/kg/day in two divided doses for 48 hours.
(B) intravenous cefotaxime infusion in the following dose 100 mg/kg/day (50–150 mg/kg/day).
(C) empirical antitubercular therapy with isoniazid, rifampicin, pyrazinamide and ethambutol.
(D) a continuous somatostatin infusion at 3.5 µg/kg/hour (1–5 µg/kg/hour).
(E) Octreotide infusion in the following dose 30 µg/kg/day (10–40 µg/kg/day)."
"In the case report ""Pancreatopleural fistula in childhood"", a child with recurrent right-sided pleural effusions was initially treated while the diagnosis was still uncertain. What treatment was started empirically before the diagnosis was confirmed on MRCP?",antitubercular drugs were started,(C),"In the case report ""Pancreatopleural fistula in childhood"", a child with recurrent right-sided pleural effusions was initially treated while the diagnosis was still uncertain. What treatment was started empirically before the diagnosis was confirmed on MRCP?
(A) broad-spectrum intravenous antibiotics were started
(B) an intercostal drain was inserted
(C) antitubercular drugs were started
(D) systemic corticosteroids were started
(E) diuretic therapy was initiated",broad-spectrum intravenous antibiotics were started,an intercostal drain was inserted,antitubercular drugs were started,systemic corticosteroids were started,diuretic therapy was initiated,"[""broad-spectrum intravenous antibiotics were started"", ""an intercostal drain was inserted"", ""systemic corticosteroids were started"", ""diuretic therapy was initiated""]","In the case report ""Pancreatopleural fistula in childhood"", a child with recurrent right-sided pleural effusions was initially treated empirically while the diagnosis was still uncertain, and antitubercular drugs were started","Empirically, antitubercular drugs were started, which were stopped as soon as we confirmed our diagnosis on MRCP.",Treatment,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case report ""Pancreatopleural fistula in childhood"", a child with recurrent right-sided pleural effusions was initially treated while the diagnosis was still uncertain. What treatment was started empirically before the diagnosis was confirmed on MRCP?
(A) broad-spectrum intravenous antibiotics were started
(B) an intercostal drain was inserted
(C) antitubercular drugs were started
(D) systemic corticosteroids were started
(E) diuretic therapy was initiated"
"According to the case report ""Pancreatopleural fistula in childhood"", the authors note that although the exact incidence in children is unknown, pancreatopleural fistula complicates about what proportion of pancreatitis cases overall?",around 0.4%,(D),"According to the case report ""Pancreatopleural fistula in childhood"", the authors note that although the exact incidence in children is unknown, pancreatopleural fistula complicates about what proportion of pancreatitis cases overall?
(A) roughly 2%
(B) around 4%
(C) up to 30%
(D) around 0.4%
(E) about 1%",roughly 2%,around 4%,up to 30%,around 0.4%,about 1%,"[""roughly 2%"", ""around 4%"", ""up to 30%"", ""about 1%""]","According to the case report ""Pancreatopleural fistula in childhood"", the authors note that although the exact incidence in children is unknown, pancreatopleural fistula complicates around 0.4%","Exact incidence is unknown in children; it, however, complicates around 0.4% cases of pancreatitis overall.",Discussion,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the case report ""Pancreatopleural fistula in childhood"", the authors note that although the exact incidence in children is unknown, pancreatopleural fistula complicates about what proportion of pancreatitis cases overall?
(A) roughly 2%
(B) around 4%
(C) up to 30%
(D) around 0.4%
(E) about 1%"
