row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
36,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", adequate monitoring., adequate monitoring.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors state that although reassuring statistics exist, anaphylaxis remains a common emergency that demands prompt treatment and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors state that although reassuring statistics exist, anaphylaxis remains a common emergency that demands prompt treatment and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors state that although reassuring statistics exist, anaphylaxis remains a common emergency that demands prompt treatment and adequate monitoring.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors state that although reassuring statistics exist, anaphylaxis remains a common emergency that demands prompt treatment and adequate monitoring."
37,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", subsequent medical care and monitoring, subsequent medical care and monitoring,"According to the case report “Multiphasic anaphylaxis in the emergency and intensive care setting,” the authors note that while initial emergency medical care is the focus of research and guidelines, attention to other aspects of ongoing patient management is also important, including","According to the case report “Multiphasic anaphylaxis in the emergency and intensive care setting,” the authors note that while initial emergency medical care is the focus of research and guidelines, attention to other aspects of ongoing patient management is also important, including","According to the case report “Multiphasic anaphylaxis in the emergency and intensive care setting,” the authors note that while initial emergency medical care is the focus of research and guidelines, attention to other aspects of ongoing patient management is also important, including subsequent medical care and monitoring","According to the case report “Multiphasic anaphylaxis in the emergency and intensive care setting,” the authors note that while initial emergency medical care is the focus of research and guidelines, attention to other aspects of ongoing patient management is also important, including subsequent medical care and monitoring"
38,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", the lack of available data., the lack of available data.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios, but their development is hampered by","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios, but their development is hampered by","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios, but their development is hampered by the lack of available data.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that expert-based consensus guidelines with clear management recommendations would be valuable for these rare anaphylaxis scenarios, but their development is hampered by the lack of available data."
39,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", an allergic reaction, an allergic reaction,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the abstract describes anaphylaxis as the most severe form of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the abstract describes anaphylaxis as the most severe form of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the abstract describes anaphylaxis as the most severe form of an allergic reaction","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the abstract describes anaphylaxis as the most severe form of an allergic reaction"
40,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", systemic reaction, systemic reaction.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the abstract describes anaphylaxis as the most severe form of an allergic reaction and as a potentially life-threatening","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the abstract describes anaphylaxis as the most severe form of an allergic reaction and as a potentially life-threatening","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the abstract describes anaphylaxis as the most severe form of an allergic reaction and as a potentially life-threatening systemic reaction.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the abstract describes anaphylaxis as the most severe form of an allergic reaction and as a potentially life-threatening systemic reaction."
41,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", reported incidence varies, reported incidence varies.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that across different reports, the","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that across different reports, the","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that across different reports, the reported incidence varies.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that across different reports, the reported incidence varies."
42,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", systemic mastocytosis, systemic mastocytosis,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", subsequent analysis in a woman in her 60s who presented with multiphasic anaphylaxis to clarithromycin suggested a high likelihood of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", subsequent analysis in a woman in her 60s who presented with multiphasic anaphylaxis to clarithromycin suggested a high likelihood of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", subsequent analysis in a woman in her 60s who presented with multiphasic anaphylaxis to clarithromycin suggested a high likelihood of systemic mastocytosis","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", subsequent analysis in a woman in her 60s who presented with multiphasic anaphylaxis to clarithromycin suggested a high likelihood of systemic mastocytosis"
43,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction, a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" anaphylaxis is described in the background section as","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" anaphylaxis is described in the background section as","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" anaphylaxis is described in the background section as a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" anaphylaxis is described in the background section as a severe and—especially in anaphylactic shock—potentially life-threatening allergic reaction"
44,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", an asymptomatic phase, an asymptomatic phase,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by resolution of symptoms, and before symptoms recur without re-exposure to the allergen, there is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by resolution of symptoms, and before symptoms recur without re-exposure to the allergen, there is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by resolution of symptoms, and before symptoms recur without re-exposure to the allergen, there is an asymptomatic phase","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by resolution of symptoms, and before symptoms recur without re-exposure to the allergen, there is an asymptomatic phase"
45,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", recurrence of symptoms without re-exposure to the allergen., recurrence of symptoms without re-exposure to the allergen.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by an asymptomatic phase, after which there is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by an asymptomatic phase, after which there is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by an asymptomatic phase, after which there is recurrence of symptoms without re-exposure to the allergen.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a biphasic or multiphasic anaphylactic course is described as an initial anaphylactic reaction to a trigger, followed by an asymptomatic phase, after which there is recurrence of symptoms without re-exposure to the allergen."
46,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", within the first 24 hours after initial allergen exposure, within the first 24 hours after initial allergen exposure.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed within the first 24 hours after initial allergen exposure.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that biphasic or multiphasic anaphylactic reactions are usually observed within the first 24 hours after initial allergen exposure."
47,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", up to 78 hours later, up to 78 hours later.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure, and in some reports symptom recurrence has been reported","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure, and in some reports symptom recurrence has been reported","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure, and in some reports symptom recurrence has been reported up to 78 hours later.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", multiphasic or biphasic anaphylactic reactions are usually seen within the first 24 hours after the initial allergen exposure, and in some reports symptom recurrence has been reported up to 78 hours later."
48,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", a period of observation after anaphylaxis, a period of observation after anaphylaxis,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after anaphylaxis, because symptoms may relapse even if they initially resolve fully, the commonly advised approach is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after anaphylaxis, because symptoms may relapse even if they initially resolve fully, the commonly advised approach is","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after anaphylaxis, because symptoms may relapse even if they initially resolve fully, the commonly advised approach is a period of observation after anaphylaxis","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", after anaphylaxis, because symptoms may relapse even if they initially resolve fully, the commonly advised approach is a period of observation after anaphylaxis"
49,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", the role of corticosteroids, the role of corticosteroids,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", where definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary, the aspect of management that has been brought into question in recent years for biphasic anaphylaxis is","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", where definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary, the aspect of management that has been brought into question in recent years for biphasic anaphylaxis is","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", where definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary, the aspect of management that has been brought into question in recent years for biphasic anaphylaxis is the role of corticosteroids","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", where definitions of biphasic anaphylaxis are inconsistent and treatment guidelines vary, the aspect of management that has been brought into question in recent years for biphasic anaphylaxis is the role of corticosteroids"
50,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", treatment guidelines vary, treatment guidelines vary,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent, and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent, and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent, and treatment guidelines vary","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the authors note that definitions of biphasic anaphylaxis are inconsistent, and treatment guidelines vary"
51,drop,title_leakage,"The required case-report title contains the specific answer span ""Multiphasic anaphylaxis"", so the target would be unavoidably leaked.", Multiphasic anaphylaxis,,"According to the case report, the diagnosis was",,"According to the case report, the diagnosis was Multiphasic anaphylaxis",
52,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", beta-lactam antibiotics, beta-lactam antibiotics,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg and already had a known allergy to","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg and already had a known allergy to","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg and already had a known allergy to beta-lactam antibiotics","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg and already had a known allergy to beta-lactam antibiotics"
53,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 500 mg, 500 mg,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s with a known allergy to beta-lactam antibiotics presented to the emergency department with anaphylaxis after taking oral clarithromycin 500 mg"
54,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", diabetes mellitus type 2, diabetes mellitus type 2,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a medical history that included","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a medical history that included","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a medical history that included diabetes mellitus type 2","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a medical history that included diabetes mellitus type 2"
55,repair,poor_wording,Rewrote a colon-before-target cloze into a grammatical sentence while preserving the medication-and-dose target., hydrochlorothiazide (once daily 25 mg), hydrochlorothiazide (once daily 25 mg).,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a regular medication in her medical history:","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman in her 60s had a regular medication in her medical history: hydrochlorothiazide (once daily 25 mg).","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", one regular medication used by the woman in her 60s was hydrochlorothiazide (once daily 25 mg)."
56,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", sertraline, sertraline,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and sertraline","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman’s regular medications were listed as metformin 500 mg twice daily, gliclazide 80 mg retard once daily, hydrochlorothiazide 25 mg once daily, omeprazole 20 mg once daily, and sertraline"
57,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", to amoxicillin in her adolescence, to amoxicillin in her adolescence.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the patient's past history included a mild allergic reaction during adolescence that was limited to facial swelling and did not include oropharyngeal swelling, rash, hypotension, or dyspnoea, and it was","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the patient's past history included a mild allergic reaction during adolescence that was limited to facial swelling and did not include oropharyngeal swelling, rash, hypotension, or dyspnoea, and it was","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the patient's past history included a mild allergic reaction during adolescence that was limited to facial swelling and did not include oropharyngeal swelling, rash, hypotension, or dyspnoea, and it was to amoxicillin in her adolescence.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the patient's past history included a mild allergic reaction during adolescence that was limited to facial swelling and did not include oropharyngeal swelling, rash, hypotension, or dyspnoea, and it was to amoxicillin in her adolescence."
58,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", clindamycin, clindamycin.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and 5 days before that ED presentation her general practitioner had prescribed her","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and 5 days before that ED presentation her general practitioner had prescribed her","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and 5 days before that ED presentation her general practitioner had prescribed her clindamycin.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and 5 days before that ED presentation her general practitioner had prescribed her clindamycin."
59,repair,poor_wording,Old wording could be read as saying the ED presentation was for erysipelas; repaired to state that clindamycin was prescribed for erysipelas., erysipelas, erysipelas.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman had been prescribed clindamycin by her general practitioner 5 days before presenting to the emergency department for","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", five days before ED presentation the woman was prescribed clindamycin by her general practitioner for","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the woman had been prescribed clindamycin by her general practitioner 5 days before presenting to the emergency department for erysipelas","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", five days before ED presentation the woman was prescribed clindamycin by her general practitioner for erysipelas."
60,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 5 days of clindamycin use, 5 days of clindamycin use,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the patient developed a rash on her abdomen after","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the patient developed a rash on her abdomen after","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the patient developed a rash on her abdomen after 5 days of clindamycin use","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" the patient developed a rash on her abdomen after 5 days of clindamycin use"
61,repair,source_framing_issue,Added case-report framing and the exact title to a source-backed row that lacked attribution., clindamycin, clindamycin.,The medication thought to have caused the late allergic reaction was,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the medication thought to have caused the patient's late allergic reaction was",The medication thought to have caused the late allergic reaction was clindamycin,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the medication thought to have caused the patient's late allergic reaction was clindamycin."
62,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", a feeling of swelling in her throat., a feeling of swelling in her throat.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with pruritus, flushing, increased transpiration, and agitation after taking clarithromycin, and she reported","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with pruritus, flushing, increased transpiration, and agitation after taking clarithromycin, and she reported","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with pruritus, flushing, increased transpiration, and agitation after taking clarithromycin, and she reported a feeling of swelling in her throat.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with pruritus, flushing, increased transpiration, and agitation after taking clarithromycin, and she reported a feeling of swelling in her throat."
63,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", pruritus, pruritus.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department after taking oral clarithromycin with anaphylaxis symptoms including flushing, increased transpiration, agitation, and a feeling of throat swelling, and the skin symptom she presented with at the ED was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department after taking oral clarithromycin with anaphylaxis symptoms including flushing, increased transpiration, agitation, and a feeling of throat swelling, and the skin symptom she presented with at the ED was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department after taking oral clarithromycin with anaphylaxis symptoms including flushing, increased transpiration, agitation, and a feeling of throat swelling, and the skin symptom she presented with at the ED was pruritus.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department after taking oral clarithromycin with anaphylaxis symptoms including flushing, increased transpiration, agitation, and a feeling of throat swelling, and the skin symptom she presented with at the ED was pruritus."
64,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 1 hour after oral intake of the first dose of clarithromycin, 1 hour after oral intake of the first dose of clarithromycin.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylactic symptoms after taking her first oral dose of clarithromycin. Her symptoms started","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylactic symptoms after taking her first oral dose of clarithromycin. Her symptoms started","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylactic symptoms after taking her first oral dose of clarithromycin. Her symptoms started 1 hour after oral intake of the first dose of clarithromycin.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s developed anaphylactic symptoms after taking her first oral dose of clarithromycin. Her symptoms started 1 hour after oral intake of the first dose of clarithromycin."
65,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 74/50 mm Hg, 74/50 mm Hg.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At the time of initial ED presentation, when she was hypotensive and hypoxaemic, her non-invasive blood pressure was","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At the time of initial ED presentation, when she was hypotensive and hypoxaemic, her non-invasive blood pressure was","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At the time of initial ED presentation, when she was hypotensive and hypoxaemic, her non-invasive blood pressure was 74/50 mm Hg.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At the time of initial ED presentation, when she was hypotensive and hypoxaemic, her non-invasive blood pressure was 74/50 mm Hg."
66,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 88% at room air, 88% at room air.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At her initial ED assessment, when her vital signs showed hypotension and hypoxaemia, her peripheral oxygen saturation at room air was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At her initial ED assessment, when her vital signs showed hypotension and hypoxaemia, her peripheral oxygen saturation at room air was","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At her initial ED assessment, when her vital signs showed hypotension and hypoxaemia, her peripheral oxygen saturation at room air was 88% at room air.","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin. At her initial ED assessment, when her vital signs showed hypotension and hypoxaemia, her peripheral oxygen saturation at room air was 88% at room air."
67,repair,poor_wording,Repaired a colon-before-target cloze and lowercased the target for grammatical fit; source matching is preserved case-insensitively., No swelling of the tongue or throat was observed, no swelling of the tongue or throat was observed.,"According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and on the initial examination the report noted the following regarding swelling of her tongue or throat:","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the initial examination after the patient presented with anaphylaxis following oral clarithromycin found that","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with anaphylaxis after taking oral clarithromycin, and on the initial examination the report noted the following regarding swelling of her tongue or throat: No swelling of the tongue or throat was observed","According to the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", the initial examination after the patient presented with anaphylaxis following oral clarithromycin found that no swelling of the tongue or throat was observed."
68,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed.", 0.3 mg epinephrine via auto-injector, 0.3 mg epinephrine via auto-injector.,"In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of 0.3 mg epinephrine via auto-injector.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting,"" a woman in her 60s who presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin for the first time received an intramuscular injection of 0.3 mg epinephrine via auto-injector."
69,keep,,"Retained: source-framed, meaningful, source-backed target with no v13 repair needed."," slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines."," slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin, and as part of the initial treatment for her skin reaction, she was given","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin, and as part of the initial treatment for her skin reaction, she was given","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin, and as part of the initial treatment for her skin reaction, she was given slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines.","In the case report ""Multiphasic anaphylaxis in the emergency and intensive care setting"", a woman in her 60s presented to the emergency department with suspected severe allergic reaction after taking oral clarithromycin, and as part of the initial treatment for her skin reaction, she was given slow intravenous injection of 2 mg clemastine, for treatment of the skin reaction following local guidelines."
