row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
64,keep,,No v13 issue found after review and target-source validation., the head dimension., the head dimension.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the definition of the single-head attention inputs $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, $d$ denotes","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the definition of the single-head attention inputs $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, $d$ denotes","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the definition of the single-head attention inputs $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, $d$ denotes the head dimension.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the definition of the single-head attention inputs $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, $d$ denotes the head dimension."
65,keep,,No v13 issue found after review and target-source validation., 1/\sqrt{d}., 1/\sqrt{d}.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, the scaling factor $\alpha$ is typically set to","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, the scaling factor $\alpha$ is typically set to","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, the scaling factor $\alpha$ is typically set to 1/\sqrt{d}.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the single-head attention computation where $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$, the scaling factor $\alpha$ is typically set to 1/\sqrt{d}."
66,repair,source_framing_issue,Added or normalized required arxiv paper-title framing., row-wise, row-wise,"In computing the attention matrix $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ from $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$, the $\mathrm{softmax}$ is applied","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in computing the attention matrix $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ from $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$, the $\mathrm{softmax}$ is applied","In computing the attention matrix $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ from $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$, the $\mathrm{softmax}$ is applied row-wise","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in computing the attention matrix $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ from $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$, the $\mathrm{softmax}$ is applied row-wise"
67,repair,poor_wording,Removed source/LaTeX markup from the probe while preserving the source-backed cloze., $\mathbf{P}\mathbf{V}$., $\mathbf{P}\mathbf{V}$.,"According to the paper **""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision""**, for a single attention head with query, key, and value sequences $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, the attention output $\mathbf{O}$ is expressed after computing $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for a single attention head with query, key, and value sequences $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, the attention output $\mathbf{O}$ is expressed after computing $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ as","According to the paper **""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision""**, for a single attention head with query, key, and value sequences $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, the attention output $\mathbf{O}$ is expressed after computing $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ as $\mathbf{P}\mathbf{V}$.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for a single attention head with query, key, and value sequences $\mathbf{Q}, \mathbf{K}, \mathbf{V} \in \mathbb{R}^{N \times d}$, the attention output $\mathbf{O}$ is expressed after computing $\mathbf{S} = \alpha \mathbf{Q}\mathbf{K}^\top$ and $\mathbf{P} = \mathrm{softmax}(\mathbf{S})$ as $\mathbf{P}\mathbf{V}$."
68,repair,source_framing_issue,Added or normalized required arxiv paper-title framing., $\mathrm{rowmax}(\mathbf{S})$., $\mathrm{rowmax}(\mathbf{S})$.,"In practice, to prevent numerical instability with the exponential function, the quantity subtracted from the attention score matrix $\mathbf{S}$ is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in practice, to prevent numerical instability with the exponential function, the quantity subtracted from the attention score matrix $\mathbf{S}$ is","In practice, to prevent numerical instability with the exponential function, the quantity subtracted from the attention score matrix $\mathbf{S}$ is $\mathrm{rowmax}(\mathbf{S})$.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in practice, to prevent numerical instability with the exponential function, the quantity subtracted from the attention score matrix $\mathbf{S}$ is $\mathrm{rowmax}(\mathbf{S})$."
69,keep,,No v13 issue found after review and target-source validation., numerical instability., numerical instability.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores because of","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores because of","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores because of numerical instability.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors subtract $\mathrm{rowmax}(\mathbf{S})$ from $\mathbf{S}$ in practice when computing the attention scores because of numerical instability."
70,keep,,No v13 issue found after review and target-source validation.," query, key and value projections."," query, key and value projections.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of multi-head attention (MHA) where the computation parallelizes across multiple heads and batches to produce the full output tensor, each head has its own set of","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of multi-head attention (MHA) where the computation parallelizes across multiple heads and batches to produce the full output tensor, each head has its own set of","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of multi-head attention (MHA) where the computation parallelizes across multiple heads and batches to produce the full output tensor, each head has its own set of query, key and value projections.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of multi-head attention (MHA) where the computation parallelizes across multiple heads and batches to produce the full output tensor, each head has its own set of query, key and value projections."
71,keep,,No v13 issue found after review and target-source validation., the full output tensor., the full output tensor.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of multi-head attention (MHA), each head has its own set of query, key, and value projections, and the computation parallelizes across multiple heads and batches to produce","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of multi-head attention (MHA), each head has its own set of query, key, and value projections, and the computation parallelizes across multiple heads and batches to produce","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of multi-head attention (MHA), each head has its own set of query, key, and value projections, and the computation parallelizes across multiple heads and batches to produce the full output tensor.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of multi-head attention (MHA), each head has its own set of query, key, and value projections, and the computation parallelizes across multiple heads and batches to produce the full output tensor."
72,repair,source_framing_issue|target_source_repair,Added or normalized required arxiv paper-title framing.; Repaired formula target to the exact source span without display-math dollar wrappers or trailing punctuation., $\mathbf{P}^\top \mathbf{dO}$, \mathbf{P}^\top \mathbf{dO},"In the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$, $\mathbf{dV}$ is computed as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$, $\mathbf{dV}$ is computed as","In the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$, $\mathbf{dV}$ is computed as $\mathbf{P}^\top \mathbf{dO}$","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$, $\mathbf{dV}$ is computed as \mathbf{P}^\top \mathbf{dO}"
73,repair,poor_wording|target_source_repair,Removed source/LaTeX markup from the probe while preserving the source-backed cloze.; Repaired formula target to the exact source span without display-math dollar wrappers or trailing punctuation., $\alpha \mathbf{dS} \mathbf{K}$., \alpha \mathbf{dS} \mathbf{K},"According to the paper **""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision""**, in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$ and the chain-rule expressions for $\mathbf{dV}$, $\mathbf{dP}$, and $\mathbf{dS}$, $\mathbf{dQ}$ is computed as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$ and the chain-rule expressions for $\mathbf{dV}$, $\mathbf{dP}$, and $\mathbf{dS}$, $\mathbf{dQ}$ is computed as","According to the paper **""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision""**, in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$ and the chain-rule expressions for $\mathbf{dV}$, $\mathbf{dP}$, and $\mathbf{dS}$, $\mathbf{dQ}$ is computed as $\alpha \mathbf{dS} \mathbf{K}$.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, given the output gradient $\mathbf{dO} \in \mathbb{R}^{N \times d}$ and the chain-rule expressions for $\mathbf{dV}$, $\mathbf{dP}$, and $\mathbf{dS}$, $\mathbf{dQ}$ is computed as \alpha \mathbf{dS} \mathbf{K}"
74,keep,,No v13 issue found after review and target-source validation., $\mathbf{d}s = (\mathrm{diag}(p) - p p^\top)\mathbf{d}p$., $\mathbf{d}s = (\mathrm{diag}(p) - p p^\top)\mathbf{d}p$.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, the expression applied row-wise to define $\mathrm{dsoftmax}(\mathbf{dP})$ is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, the expression applied row-wise to define $\mathrm{dsoftmax}(\mathbf{dP})$ is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, the expression applied row-wise to define $\mathrm{dsoftmax}(\mathbf{dP})$ is $\mathbf{d}s = (\mathrm{diag}(p) - p p^\top)\mathbf{d}p$.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the backward pass of multi-head attention, the expression applied row-wise to define $\mathrm{dsoftmax}(\mathbf{dP})$ is $\mathbf{d}s = (\mathrm{diag}(p) - p p^\top)\mathbf{d}p$."
75,keep,,No v13 issue found after review and target-source validation., batches., batches.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for the backward pass of MHA, this computation again parallelizes across the number of heads and","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for the backward pass of MHA, this computation again parallelizes across the number of heads and","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for the backward pass of MHA, this computation again parallelizes across the number of heads and batches.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", for the backward pass of MHA, this computation again parallelizes across the number of heads and batches."
76,keep,,No v13 issue found after review and target-source validation., a hierarchy of data locales, a hierarchy of data locales,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the GPU's memories are organized in the described execution model relevant to FlashAttention-3 on the NVIDIA Hopper architecture as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the GPU's memories are organized in the described execution model relevant to FlashAttention-3 on the NVIDIA Hopper architecture as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the GPU's memories are organized in the described execution model relevant to FlashAttention-3 on the NVIDIA Hopper architecture as a hierarchy of data locales","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the GPU's memories are organized in the described execution model relevant to FlashAttention-3 on the NVIDIA Hopper architecture as a hierarchy of data locales"
77,keep,,No v13 issue found after review and target-source validation., bandwidth., bandwidth.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy relevant to FlashAttention-3, capacity is inversely related to","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy relevant to FlashAttention-3, capacity is inversely related to","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy relevant to FlashAttention-3, capacity is inversely related to bandwidth.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy relevant to FlashAttention-3, capacity is inversely related to bandwidth."
78,keep,,No v13 issue found after review and target-source validation., HBM., HBM.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy, global memory (GMEM) is also known as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy, global memory (GMEM) is also known as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy, global memory (GMEM) is also known as HBM.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU memory hierarchy, global memory (GMEM) is also known as HBM."
79,repair,source_framing_issue,Added or normalized required arxiv paper-title framing., off-chip DRAM, off-chip DRAM,"In the GPU memory hierarchy, the paper describes global memory (GMEM), also known as HBM, as the memory accessible to all streaming multiprocessors (SMs), namely","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the GPU memory hierarchy, the paper describes global memory (GMEM), also known as HBM, as the memory accessible to all streaming multiprocessors (SMs), namely","In the GPU memory hierarchy, the paper describes global memory (GMEM), also known as HBM, as the memory accessible to all streaming multiprocessors (SMs), namely off-chip DRAM","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the GPU memory hierarchy, the paper describes global memory (GMEM), also known as HBM, as the memory accessible to all streaming multiprocessors (SMs), namely off-chip DRAM"
80,keep,,No v13 issue found after review and target-source validation., logical groupings of execution units., logical groupings of execution units.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the thread hierarchy, the GPU's programming model is organized around","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the thread hierarchy, the GPU's programming model is organized around","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the thread hierarchy, the GPU's programming model is organized around logical groupings of execution units.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the thread hierarchy, the GPU's programming model is organized around logical groupings of execution units."
81,keep,,No v13 issue found after review and target-source validation., threads., threads.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the execution units in the GPU’s programming model are called","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the execution units in the GPU’s programming model are called","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the execution units in the GPU’s programming model are called threads.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the execution units in the GPU’s programming model are called threads."
82,repair,source_framing_issue,Added or normalized required arxiv paper-title framing., warps., warps.,"In the GPU thread hierarchy, the grouping that consists of 32 threads is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the GPU thread hierarchy, the grouping that consists of 32 threads is","In the GPU thread hierarchy, the grouping that consists of 32 threads is warps.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the GPU thread hierarchy, the grouping that consists of 32 threads is warps."
83,keep,,No v13 issue found after review and target-source validation., grids., grids.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors state that in the GPU's programming model thread hierarchy, the coarsest level is","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors state that in the GPU's programming model thread hierarchy, the coarsest level is","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors state that in the GPU's programming model thread hierarchy, the coarsest level is grids.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the authors state that in the GPU's programming model thread hierarchy, the coarsest level is grids."
84,keep,,No v13 issue found after review and target-source validation., SM., SM.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", threads in the same CTA are co-scheduled on the execution unit","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", threads in the same CTA are co-scheduled on the execution unit","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", threads in the same CTA are co-scheduled on the execution unit SM.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", threads in the same CTA are co-scheduled on the execution unit SM."
85,keep,,No v13 issue found after review and target-source validation., GPC., GPC.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU thread hierarchy on Hopper, CTAs in the same cluster are co-scheduled on the same","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU thread hierarchy on Hopper, CTAs in the same cluster are co-scheduled on the same","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU thread hierarchy on Hopper, CTAs in the same cluster are co-scheduled on the same GPC.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the description of the GPU thread hierarchy on Hopper, CTAs in the same cluster are co-scheduled on the same GPC."
86,keep,,No v13 issue found after review and target-source validation., 256 registers., 256 registers.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when discussing the GPU memory hierarchy within a CTA, each thread has at most","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when discussing the GPU memory hierarchy within a CTA, each thread has at most","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when discussing the GPU memory hierarchy within a CTA, each thread has at most 256 registers.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", when discussing the GPU memory hierarchy within a CTA, each thread has at most 256 registers."
87,repair,source_framing_issue|poor_wording,Added required title framing and rephrased colon-before-target wording., concurrency and asynchrony, concurrency and asynchrony,"According to the paper, GPUs rely on the following to hide memory and execution latencies:","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", GPUs hide memory and execution latencies by relying on","According to the paper, GPUs rely on the following to hide memory and execution latencies: concurrency and asynchrony","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", GPUs hide memory and execution latencies by relying on concurrency and asynchrony"
88,keep,,No v13 issue found after review and target-source validation., throughput processors., throughput processors.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of asynchrony and warp-specialization on Hopper GPUs, GPUs are described as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of asynchrony and warp-specialization on Hopper GPUs, GPUs are described as","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of asynchrony and warp-specialization on Hopper GPUs, GPUs are described as throughput processors.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in the discussion of asynchrony and warp-specialization on Hopper GPUs, GPUs are described as throughput processors."
89,keep,,No v13 issue found after review and target-source validation., Tensor Memory Accelerator (TMA), Tensor Memory Accelerator (TMA),"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Hopper provides a dedicated hardware unit for async memory copy between GMEM and SMEM called","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Hopper provides a dedicated hardware unit for async memory copy between GMEM and SMEM called","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Hopper provides a dedicated hardware unit for async memory copy between GMEM and SMEM called Tensor Memory Accelerator (TMA)","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", Hopper provides a dedicated hardware unit for async memory copy between GMEM and SMEM called Tensor Memory Accelerator (TMA)"
90,repair,source_framing_issue,Added or normalized required arxiv paper-title framing., SMEM., SMEM.,"In Hopper, the Tensor Memory Accelerator (TMA) serves as a dedicated hardware unit for async memory copy between GMEM and","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in Hopper, the Tensor Memory Accelerator (TMA) serves as a dedicated hardware unit for async memory copy between GMEM and","In Hopper, the Tensor Memory Accelerator (TMA) serves as a dedicated hardware unit for async memory copy between GMEM and SMEM.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in Hopper, the Tensor Memory Accelerator (TMA) serves as a dedicated hardware unit for async memory copy between GMEM and SMEM."
91,keep,,No v13 issue found after review and target-source validation., WGMMA., WGMMA.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the warpgroup-wide instruction that exposes the Tensor Core of Hopper, which is also asynchronous and can source its inputs directly from shared memory, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the warpgroup-wide instruction that exposes the Tensor Core of Hopper, which is also asynchronous and can source its inputs directly from shared memory, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the warpgroup-wide instruction that exposes the Tensor Core of Hopper, which is also asynchronous and can source its inputs directly from shared memory, is WGMMA.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the warpgroup-wide instruction that exposes the Tensor Core of Hopper, which is also asynchronous and can source its inputs directly from shared memory, is WGMMA."
92,keep,,No v13 issue found after review and target-source validation., shared memory., shared memory.,"In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Tensor Core of Hopper, exposed via the warpgroup-wide WGMMA instruction and asynchronous unlike prior architectures such as Ampere, can source its inputs directly from","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Tensor Core of Hopper, exposed via the warpgroup-wide WGMMA instruction and asynchronous unlike prior architectures such as Ampere, can source its inputs directly from","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Tensor Core of Hopper, exposed via the warpgroup-wide WGMMA instruction and asynchronous unlike prior architectures such as Ampere, can source its inputs directly from shared memory.","In the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Tensor Core of Hopper, exposed via the warpgroup-wide WGMMA instruction and asynchronous unlike prior architectures such as Ampere, can source its inputs directly from shared memory."
93,keep,,No v13 issue found after review and target-source validation., producer or consumer roles., producer or consumer roles.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in warp-specialized kernels enabled by hardware support for asynchrony, the warps of a CTA are divided into","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in warp-specialized kernels enabled by hardware support for asynchrony, the warps of a CTA are divided into","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in warp-specialized kernels enabled by hardware support for asynchrony, the warps of a CTA are divided into producer or consumer roles.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", in warp-specialized kernels enabled by hardware support for asynchrony, the warps of a CTA are divided into producer or consumer roles."
94,keep,,No v13 issue found after review and target-source validation., optimal instruction schedules, optimal instruction schedules,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", hardware support for asynchrony that enables warp-specialized kernels in which the warps of a CTA are divided into producer or consumer roles generically improves the compiler's ability to generate","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", hardware support for asynchrony that enables warp-specialized kernels in which the warps of a CTA are divided into producer or consumer roles generically improves the compiler's ability to generate","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", hardware support for asynchrony that enables warp-specialized kernels in which the warps of a CTA are divided into producer or consumer roles generically improves the compiler's ability to generate optimal instruction schedules","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", hardware support for asynchrony that enables warp-specialized kernels in which the warps of a CTA are divided into producer or consumer roles generically improves the compiler's ability to generate optimal instruction schedules"
95,keep,,No v13 issue found after review and target-source validation., \verb|setmaxnreg|., \verb|setmaxnreg|.,"According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper feature that supports the dynamic reallocation of registers between warpgroups, allowing warps doing MMAs to obtain a larger share of RMEM than those just issuing TMA, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper feature that supports the dynamic reallocation of registers between warpgroups, allowing warps doing MMAs to obtain a larger share of RMEM than those just issuing TMA, is","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper feature that supports the dynamic reallocation of registers between warpgroups, allowing warps doing MMAs to obtain a larger share of RMEM than those just issuing TMA, is \verb|setmaxnreg|.","According to the paper ""FlashAttention-3: Fast and Accurate Attention with Asynchrony and Low-precision"", the Hopper feature that supports the dynamic reallocation of registers between warpgroups, allowing warps doing MMAs to obtain a larger share of RMEM than those just issuing TMA, is \verb|setmaxnreg|."
