arxiv_id,status,main_tex,output_path,cleaned_chars,error
2110.07577,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.07577.tex,,
2110.07904,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.07904.tex,,
2110.08207,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.08207.tex,,
2110.11487,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.11487.tex,,
2110.14168,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.14168.tex,,
2110.15343,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.15343.tex,,
2110.15943,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2110.15943.tex,,
2111.00396,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.00396.tex,43335,
2111.04850,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.04850.tex,,
2111.05826,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.05826.tex,,
2111.06377,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.06377.tex,,
2111.09543,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.09543.tex,,
2111.09839,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.09839.tex,,
2111.12417,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.12417.tex,,
2111.14822,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2111.14822.tex,,
2112.00029,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.00029.tex,,
2112.00133,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.00133.tex,,
2112.00861,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.00861.tex,,
2112.04426,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.04426.tex,,
2112.06905,ok,GLaM-ICML-2022 2/icml2022.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.06905.tex,36112,
2112.07916,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.07916.tex,,
2112.10741,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.10741.tex,,
2112.10752,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.10752.tex,,
2112.11446,ok,Scaling Language Models/main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.11446.tex,63877,
2112.12731,ok,template.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2112.12731.tex,79576,
2201.03533,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2201.03533.tex,,
2201.05966,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2201.05966.tex,,
2201.08239,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2201.08239.tex,,
2201.11903,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2201.11903.tex,,
2201.12086,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2201.12086.tex,,
2202.01279,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2202.01279.tex,,
2203.02155,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.02155.tex,,
2203.03041,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.03041.tex,,
2203.03131,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.03131.tex,,
2203.11171,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.11171.tex,,
2203.12119,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.12119.tex,,
2203.14343,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.14343.tex,36746,
2203.15556,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.15556.tex,39078,
2203.16487,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2203.16487.tex,,
2204.00595,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.00595.tex,,
2204.02311,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.02311.tex,,
2204.03458,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.03458.tex,,
2204.05862,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.05862.tex,,
2204.06125,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.06125.tex,,
2204.07705,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.07705.tex,,
2204.10362,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.10362.tex,,
2204.14198,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2204.14198.tex,,
2205.01068,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.01068.tex,,
2205.05638,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.05638.tex,,
2205.09328,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.09328.tex,,
2205.09712,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.09712.tex,,
2205.10583,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.10583.tex,,
2205.11487,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.11487.tex,,
2205.12952,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.12952.tex,,
2205.13535,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.13535.tex,,
2205.14135,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2205.14135.tex,,
2206.00761,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.00761.tex,,
2206.01861,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.01861.tex,,
2206.02647,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.02647.tex,,
2206.02779,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.02779.tex,,
2206.04006,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.04006.tex,,
2206.04673,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.04673.tex,,
2206.06522,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.06522.tex,,
2206.06565,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.06565.tex,,
2206.07682,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.07682.tex,,
2206.10789,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.10789.tex,,
2206.13947,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.13947.tex,43790,
2206.14858,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.14858.tex,,
2206.15306,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2206.15306.tex,,
2207.01848,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2207.01848.tex,,
2207.12393,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2207.12393.tex,,
2208.01448,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.01448.tex,49280,
2208.01618,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.01618.tex,,
2208.01626,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.01626.tex,,
2208.04933,ok,00_main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.04933.tex,33829,
2208.07339,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.07339.tex,,
2208.12242,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2208.12242.tex,,
2209.00099,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2209.00099.tex,,
2209.05433,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2209.05433.tex,,
2209.10655,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2209.10655.tex,,
2209.14375,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2209.14375.tex,,
2210.01241,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.01241.tex,,
2210.02414,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.02414.tex,,
2210.03057,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.03057.tex,,
2210.07558,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.07558.tex,,
2210.08402,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.08402.tex,,
2210.08823,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.08823.tex,,
2210.09261,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.09261.tex,,
2210.09298,ok,gconv_arxiv.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.09298.tex,28774,
2210.10723,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.10723.tex,,
2210.11416,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.11416.tex,,
2210.12283,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.12283.tex,,
2210.13312,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.13312.tex,,
2210.17323,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2210.17323.tex,,
2211.05100,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.05100.tex,,
2211.05102,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.05102.tex,,
2211.09085,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.09085.tex,,
2211.10438,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.10438.tex,,
2211.12588,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.12588.tex,,
2211.13752,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.13752.tex,,
2211.15533,ok,the_stack_tmlr.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.15533.tex,40968,
2211.17192,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2211.17192.tex,,
2212.03145,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.03145.tex,,
2212.04488,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.04488.tex,,
2212.08073,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.08073.tex,,
2212.09689,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.09689.tex,,
2212.09720,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.09720.tex,,
2212.10544,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.10544.tex,26115,
2212.10560,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.10560.tex,,
2212.10650,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.10650.tex,,
2212.12017,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.12017.tex,,
2212.13138,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.13138.tex,,
2212.14052,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2212.14052.tex,,
2301.01821,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2301.01821.tex,,
2301.03598,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2301.03598.tex,,
2301.08984,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2301.08984.tex,,
2301.12597,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2301.12597.tex,,
2301.13688,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2301.13688.tex,,
2302.04166,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.04166.tex,,
2302.05543,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.05543.tex,,
2302.08106,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.08106.tex,,
2302.08215,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.08215.tex,,
2302.08453,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.08453.tex,,
2302.13971,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2302.13971.tex,,
2303.00918,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.00918.tex,,
2303.05398,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.05398.tex,,
2303.08774,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.08774.tex,,
2303.12712,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.12712.tex,,
2303.15647,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.15647.tex,,
2303.18223,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2303.18223.tex,,
2304.01373,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.01373.tex,,
2304.02643,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.02643.tex,,
2304.03277,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.03277.tex,,
2304.03442,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.03442.tex,,
2304.05302,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.05302.tex,,
2304.06364,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.06364.tex,,
2304.07193,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.07193.tex,,
2304.07327,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.07327.tex,,
2304.08460,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.08460.tex,,
2304.13013,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.13013.tex,,
2304.13188,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2304.13188.tex,,
2305.06090,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.06090.tex,,
2305.06161,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.06161.tex,,
2305.07185,ok,main.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.07185.tex,36418,
2305.09696,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.09696.tex,,
2305.10403,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.10403.tex,,
2305.10601,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.10601.tex,,
2305.13048,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.13048.tex,,
2305.13245,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.13245.tex,,
2305.14314,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.14314.tex,,
2305.16300,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.16300.tex,,
2305.18290,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.18290.tex,,
2305.20050,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2305.20050.tex,,
2306.00978,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.00978.tex,,
2306.01116,ok,example_paper.tex,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.01116.tex,34180,
2306.01567,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.01567.tex,,
2306.03350,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.03350.tex,,
2306.07174,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.07174.tex,,
2306.07280,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.07280.tex,,
2306.07967,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.07967.tex,,
2306.16636,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.16636.tex,,
2306.17492,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2306.17492.tex,,
2307.03170,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.03170.tex,,
2307.03172,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.03172.tex,,
2307.07870,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.07870.tex,,
2307.08621,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.08621.tex,,
2307.08691,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.08691.tex,,
2307.09288,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.09288.tex,,
2307.13304,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2307.13304.tex,,
2308.01825,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2308.01825.tex,,
2308.09583,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2308.09583.tex,,
2308.12043,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2308.12043.tex,,
2308.12950,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2308.12950.tex,,
2309.00071,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.00071.tex,,
2309.02144,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.02144.tex,,
2309.02411,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.02411.tex,,
2309.05653,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.05653.tex,,
2309.06180,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.06180.tex,,
2309.06490,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.06490.tex,,
2309.12284,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.12284.tex,,
2309.16609,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.16609.tex,,
2309.17452,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.17452.tex,,
2309.17453,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2309.17453.tex,,
2310.01889,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.01889.tex,,
2310.05209,skipped_existing,,/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/data/arxiv/cited/cleaned/2310.05209.tex,,
