v13_row_0based,v13_row_1based,decision,issue_type,filter_reason,review_reason,probe,target,fact,raw_knowledge_statement,section
241,242,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 1 because the target is essentially a tautological restatement of the probe itself: once the question names DPO and PPO and asks which tradeoff strictly dominates PPO, the answer is just 'DPO’s reward/KL tradeoff'.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the comparison of DPO and PPO on the reward versus average sequence-level KL frontier, the tradeoff said to strictly dominate PPO is",DPO's reward/KL tradeoff.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the comparison of DPO and PPO on the reward versus average sequence-level KL frontier, the tradeoff said to strictly dominate PPO is DPO's reward/KL tradeoff.","First, DPO and PPO optimize the same objective, but DPO is notably more efficient; DPO's reward/KL tradeoff strictly dominates PPO.",Experiments
247,248,keep_rejected,unsupported_or_unclear,"It is incorrectly formulated (criterion 5): the probe says the win rate is computed 'against the evaluation set,' whereas the source fact states it is computed against reference completions in the test set, so the question-answer pair does not cleanly reflect the paper.","Question or target is malformed, incomplete, ambiguous, or not source-faithful enough to restore.","According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", when evaluating different methods on the test split of the TL;DR summarization dataset, the average win rate is computed against the evaluation set,",reference completions.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", when evaluating different methods on the test split of the TL;DR summarization dataset, the average win rate is computed against the evaluation set, reference completions.","We evaluate different methods by sampling completions on the test split of TL;DR summarization dataset, and computing the average win rate against reference completions in the test set.",Experiments
258,259,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 3 because the target 'the test' is a trivially short phrase with little conceptual depth, making it hard to create five meaningful MCQA options beyond obvious split-name distractors.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", GPT-4 evaluations use the preferred completions on",the test.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", GPT-4 evaluations use the preferred completions on the test.",GPT-4 evaluations use the preferred completions on the test as the reference to compute the win rate for different methods.,Experiments
275,276,keep_rejected,weak_distractor_space,"It fails criterion 4 because the target is a vague qualitative phrase ('a significant margin'), making it hard to create five meaningful, non-arbitrary distractors.",No strong restoration rationale under the restoration rubric.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the out-of-distribution evaluation on the new distribution where GPT-4 win rate was computed against ground-truth summaries using the GPT-4 (C) prompt with “forum post” replaced by “news article,” DPO continues to outperform the PPO policy by",a significant margin.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the out-of-distribution evaluation on the new distribution where GPT-4 win rate was computed against ground-truth summaries using the GPT-4 (C) prompt with “forum post” replaced by “news article,” DPO continues to outperform the PPO policy by a significant margin.","For this new distribution, DPO continues to outperform the PPO policy by a significant margin.",Experiments
278,279,keep_rejected,too_generic_target|weak_distractor_space,"It is unsuitable under criterion 3 because the target, ""a human study,"" is a very generic short phrase with limited conceptual specificity, making it hard to build five meaningful, discriminative options.",Target remains too generic or low-information for restoration.,"In the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the authors conduct, using the results of the TL;DR summarization experiment and two different GPT-4 prompts,",a human study.,"In the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the authors conduct, using the results of the TL;DR summarization experiment and two different GPT-4 prompts, a human study.","We conduct a human study to verify the reliability of GPT-4's judgments, using the results of the TL;DR summarization experiment and two different GPT-4 prompts.",Experiments
282,283,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, ""the post,"" is a trivially short generic phrase with little conceptual depth, making it hard to create five meaningful discriminative options.",Target remains too generic or low-information for restoration.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the human study evaluating GPT-4’s judgments on the TL;DR summarization experiment, the GPT-4 (S) prompt asks the model to identify the better summary of the important information in",the post.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the human study evaluating GPT-4’s judgments on the TL;DR summarization experiment, the GPT-4 (S) prompt asks the model to identify the better summary of the important information in the post.",The \textbf{GPT-4 (S)} (simple) prompt simply asks for which summary better-summarizes the important information in the post.,Experiments
288,289,keep_rejected,tautological_stem|weak_distractor_space,"Unsuitable under criterion 3: the target is the single common word ""humans,"" which is too trivially short and obvious to support five meaningful, discriminative answer options.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", with both prompts, GPT-4 tends to agree with",humans,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", with both prompts, GPT-4 tends to agree with humans","We find that with both prompts, GPT-4 tends to agree with humans about as often as humans agree with each other, suggesting that GPT-4 is a reasonable proxy for human evaluations (due to limited human raters, we only collect multiple human judgments for the DPO and PPO-1 comparisons).",Experiments
301,302,keep_rejected,too_generic_target|weak_distractor_space,"The target ""more comprehensive study"" is too generic and non-distinctive to support five meaningful, field-specific distractors, making it unsuitable under criterion 3 (trivially obvious/generic target).",Target remains too generic or low-information for restoration.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the authors say that better understanding how DPO policies generalize out of distribution compared with learning from an explicit reward function still requires",more comprehensive study.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the authors say that better understanding how DPO policies generalize out of distribution compared with learning from an explicit reward function still requires more comprehensive study.","Our initial results suggest that DPO policies can generalize similarly to PPO-based models, but more comprehensive study is needed.",Discussion
303,304,keep_rejected,too_generic_target|weak_distractor_space,"Unsuitable under criterion 3 because the target, ""the prompt,"" is a very short generic phrase with little conceptual specificity, making it hard to distinguish via five meaningful multiple-choice options.",Target remains too generic or low-information for restoration.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the evaluation results, the authors find that the win rates computed by GPT-4 are impacted by",the prompt.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the evaluation results, the authors find that the win rates computed by GPT-4 are impacted by the prompt.","Regarding evaluations, we find that the win rates computed by GPT-4 are impacted by the prompt; future work may study the best way to elicit high-quality judgments from automated systems.",Discussion
305,306,restore,numeric_memorization|technical_term_memorization|filter_overstrict,"It fails criterion 1 because the target mostly just restates the probe itself ('a common misconception'), adding only a trivial qualifier ('believed by 50% of people'), so it would make a circular and weak MCQ.","The 50 percent misconception example is a specific memorization claim, not a generic completion.","According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the example involving a common misconception, we might want our language model to be aware of",a common misconception believed by 50\% of people,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the example involving a common misconception, we might want our language model to be aware of a common misconception believed by 50\% of people","Some of these goals and skillsets may not be desirable to imitate; for example, while we may want our AI coding assistant to \textit{understand} common programming mistakes in order to correct them, nevertheless, when generating code, we would like to bias our model toward the (potentially rare) high-quality coding ability present in its training data. Similarly, we might want our language model to be \textit{aware} of a common misconception believed by 50\% of people, but we certainly do not want the model to claim this misconception to be true in 50\% of queries about it! In other words, selecting the model's \emph{desired responses and behavior} from its very wide \textit{knowledge and abilities} is crucial to building AI systems that are safe, performant, and controllable \citep{ouyang2022training}. While existing methods typically steer LMs to match human preferences using reinforcement learning (RL), we will show that the RL-based objective used by existing methods can be optimized exactly with a simple binary cross-entropy objective, greatly simplifying the preference learning pipeline.",Introduction
311,312,restore,formula_or_symbol_memorization|filter_overstrict,"It is unsuitable under criterion 3 because the target is just the short symbolic expression ""$Z(\cdot)$"", which is too trivial and notation-specific to support five meaningful multiple-choice distractors.",Unknown partition-function notation is source-backed and has meaningful symbolic alternatives.,"In the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", when the authors rearrange Eq.~\ref{eq:op_policy} to express the reward function in terms of its corresponding optimal policy $\pi_r$ and the reference policy $\pi_\text{ref}$, the unknown partition function is",$Z(\cdot)$.,"In the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", when the authors rearrange Eq.~\ref{eq:op_policy} to express the reward function in terms of its corresponding optimal policy $\pi_r$ and the reference policy $\pi_\text{ref}$, the unknown partition function is $Z(\cdot)$.","However, we can rearrange Eq.~\ref{eq:op_policy} to express the reward function in terms of its corresponding optimal policy $\pi_r$, the reference policy $\pi_\text{ref}$, and the unknown partition function $Z(\cdot)$.",Direct Preference Optimization
312,313,restore,formula_or_symbol_memorization|filter_overstrict,"It fails criterion 1 and 3: the probe is essentially asking for the theorem’s notation that labels the reference model, so the answer is just a tautological symbol recall with little conceptual depth for constructing meaningful 5-way distractors.",Reference-model notation in the theorem is source-backed and can support nearby policy distractors.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the theorem on the DPO reparameterization, the given reference model is",$\pi_\text{ref}(y \mid x)$,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", in the theorem on the DPO reparameterization, the given reference model is $\pi_\text{ref}(y \mid x)$","\begin{theorem}\label{thm:main}
    Under mild assumptions, all reward classes consistent with the Plackett-Luce (and Bradley-Terry in particular) models can be represented with the reparameterization ${r(x, y) = \beta \log \frac{\pi(y\mid x)}{\pi_\text{ref}(y\mid x)}}$ for some model $\pi(y\mid x)$ and a given reference model $\pi_\text{ref}(y \mid x)$.
\end{theorem}",Theoretical Analysis of DPO
313,314,keep_rejected,tautological_stem|weak_distractor_space,"It fails criterion 1 because the target is essentially a tautological restatement of the probe’s phrase 'is a valid distribution,' merely unpacking that this means the probabilities are positive and sum to 1.",Visible stem makes the completion too easy or too weakly distractible.,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the equation specifying the reward function selected by the DPO reparameterization implies that $\pi(y\mid x)$ is a valid distribution because",probabilities are positive and sum to 1,"According to the paper ""Direct Preference Optimization: Your Language Model is Secretly a Reward Model"", the equation specifying the reward function selected by the DPO reparameterization implies that $\pi(y\mid x)$ is a valid distribution because probabilities are positive and sum to 1","We can alternatively view Theorem~\ref{thm:main} as specifying exactly which reward function within each equivalence class the DPO reparameterization selects, that is, the reward function satisfying:

\begin{equation}\label{eq:lag_p}
     \sum_{y}\underbrace{\pi_\text{ref}(y\mid x)\exp\left(\frac{1}{\beta}r(x, y)\right)}_{=\pi(y\mid x)\text{, using Thm.~\ref{thm:main} reparam.}} = 1,
\end{equation}

i.e., $\pi(y\mid x)$ is a valid distribution (probabilities are positive and sum to 1).",Theoretical Analysis of DPO
