step,probe_index,section,raw_knowledge_perplexity,raw_knowledge_perplexity_delta,atomic_whole_perplexity,atomic_target_perplexity,atomic_whole_log_prob,atomic_target_log_prob,atomic_whole_perplexity_delta,atomic_target_perplexity_delta,atomic_whole_log_prob_delta,atomic_target_log_prob_delta
29,183,Discussion,65.11234283447266,-2.4305801391601562,51.39759826660156,70.91634368896484,-114.24815368652344,-21.307504653930664,-3.3407974243164062,4.450599670410156,1.8262405395507812,-0.3240699768066406
29,184,Discussion,179.26808166503906,-23.498916625976562,75.31218719482422,74.38194274902344,-99.39776611328125,-12.927639961242676,-5.463264465332031,-15.615104675292969,1.6107177734375,0.571690559387207
29,185,Discussion,63.24958038330078,-3.453338623046875,38.52900314331055,88.92118835449219,-105.89093017578125,-17.95100212097168,-3.132080078125,-1.254425048828125,2.2665252685546875,0.056034088134765625
29,186,Discussion,29.986440658569336,-3.014547348022461,17.66131591796875,2.306309461593628,-114.85507202148438,-3.3425943851470947,-1.1633834838867188,-0.21666622161865234,2.5517196655273438,0.3591616153717041
29,187,Discussion,37.28909683227539,-1.9464187622070312,56.85444641113281,47.025638580322266,-133.33631896972656,-23.104158401489258,-2.3809967041015625,-1.2321548461914062,1.3538360595703125,0.15518569946289062
29,188,Discussion,45.54773712158203,-6.797386169433594,48.52406311035156,16.507484436035156,-108.69767761230469,-22.430511474609375,-5.142822265625,-0.9356365203857422,2.82061767578125,0.4410514831542969
30,0,No Section,20.42867660522461,-0.7631549835205078,25.344942092895508,8.631865501403809,-116.37284851074219,-15.088224411010742,-1.358856201171875,-0.1889476776123047,1.880157470703125,0.15157318115234375
30,1,No Section,57.066654205322266,-10.143268585205078,35.919532775878906,18.273645401000977,-143.25125122070312,-11.62183952331543,-4.8742523193359375,-6.856151580810547,5.089935302734375,1.2743778228759766
30,2,No Section,27.45521354675293,-2.873809814453125,30.5120906829834,164.49842834472656,-160.6517791748047,-15.30870246887207,-3.872865676879883,-75.77182006835938,5.6163177490234375,1.1365909576416016
30,3,No Section,26.868806838989258,-1.5620975494384766,20.441179275512695,46.475772857666016,-147.86001586914062,-15.355724334716797,-1.9285545349121094,-0.2593955993652344,4.417724609375,0.022263526916503906
30,4,No Section,21.415782928466797,-1.925943374633789,21.694889068603516,6.607620716094971,-135.39137268066406,-9.441118240356445,-2.1303653717041016,-0.4338817596435547,4.1214599609375,0.3179893493652344
30,5,No Section,95.1038818359375,-14.696624755859375,60.704341888427734,9.965177536010742,-225.83082580566406,-13.794580459594727,-8.889019012451172,-0.8141593933105469,7.5159759521484375,0.4712057113647461
30,6,Introduction,30.616436004638672,-3.2339630126953125,16.802797317504883,17.681291580200195,-107.2187271118164,-11.490028381347656,-0.8937950134277344,-1.6528282165527344,1.9694137573242188,0.35745716094970703
30,7,Introduction,16.4022159576416,-0.024690628051757812,20.35332679748535,22.134366989135742,-75.33110809326172,-21.679920196533203,-0.41026878356933594,-1.3245983123779297,0.49892425537109375,0.4068489074707031
30,8,Introduction,28.120765686035156,-1.8227977752685547,45.31962966918945,14.152483940124512,-148.73587036132812,-21.199121475219727,-2.0881271362304688,0.053376197814941406,1.75677490234375,-0.030229568481445312
30,9,Introduction,12.054931640625,-0.3773374557495117,14.351303100585938,9.860052108764648,-90.57058715820312,-13.730948448181152,-0.2730445861816406,-0.15145111083984375,0.6408004760742188,0.0914602279663086
30,10,Introduction,27.51782989501953,-2.6368141174316406,34.51430130004883,13.207115173339844,-113.32395935058594,-20.646045684814453,-2.9718093872070312,-1.6661796569824219,2.643096923828125,0.9504928588867188
30,11,Introduction,29.37398910522461,-3.5356826782226562,41.26609802246094,653.487060546875,-156.24172973632812,-19.44696807861328,-6.935512542724609,-311.58740234375,6.524749755859375,1.169647216796875
30,12,Introduction,8.539892196655273,-0.8940668106079102,37.833858489990234,20.117061614990234,-181.66021728515625,-24.01254653930664,-5.522434234619141,-1.0230159759521484,6.8123779296875,0.3968181610107422
30,13,Introduction,54.71986770629883,-5.808677673339844,87.646728515625,190.8813018798828,-120.77948760986328,-15.754955291748047,-8.6134033203125,-18.368484497070312,2.5309829711914062,0.2756309509277344
30,14,Introduction,31.223310470581055,-3.6116085052490234,25.84065055847168,15.799153327941895,-81.29872131347656,-8.279869079589844,-2.9864635467529297,-2.5298280715942383,2.73419189453125,0.44558143615722656
30,15,Introduction,44.72106170654297,-5.770084381103516,64.59546661376953,54.622676849365234,-154.22134399414062,-28.003145217895508,-7.106025695800781,-6.053474426269531,3.861572265625,0.7357101440429688
30,16,Introduction,62.7139892578125,-7.053474426269531,34.66358947753906,33.960044860839844,-170.193115234375,-14.100738525390625,-5.375129699707031,1.9822463989257812,6.9195404052734375,-0.2405710220336914
30,17,Introduction,42.79863357543945,-4.230628967285156,29.98487663269043,4.420284748077393,-159.83258056640625,-4.458612442016602,-3.049470901489258,-0.06586027145385742,4.5521697998046875,0.044368743896484375
30,18,Introduction,19.644521713256836,-2.604795455932617,34.230018615722656,34.99081039428711,-88.32757568359375,-24.885597229003906,-4.870288848876953,-7.620136260986328,3.32568359375,1.379180908203125
30,19,Introduction,24.485980987548828,-2.555553436279297,24.96607208251953,7.193596363067627,-164.09341430664062,-15.785530090332031,-3.488077163696289,0.022428512573242188,6.669586181640625,-0.024982452392578125
30,20,Introduction,76.59431457519531,-8.5347900390625,107.88693237304688,129.80953979492188,-187.24334716796875,-19.46427345275879,-11.380325317382812,-32.75047302246094,4.011322021484375,0.8999156951904297
30,21,Introduction,27.314556121826172,-3.811861038208008,18.15857696533203,35.725032806396484,-101.47000122070312,-10.727555274963379,-1.9356727600097656,-3.9047698974609375,3.5451812744140625,0.3111886978149414
30,22,Introduction,18.389211654663086,-1.6143798828125,20.563650131225586,15.425978660583496,-133.03509521484375,-19.15237045288086,-2.878999710083008,-0.6092367172241211,5.765411376953125,0.27113914489746094
30,23,Introduction,46.51148223876953,-7.554931640625,32.463157653808594,20.372838973999023,-156.60476684570312,-24.11362075805664,-5.479633331298828,-6.686979293823242,7.0188140869140625,2.2707786560058594
30,24,Introduction,60.636497497558594,-10.348655700683594,49.269405364990234,73.9551773071289,-93.5352783203125,-21.517295837402344,-8.671821594238281,-45.358665466308594,3.891021728515625,2.391490936279297
30,25,Introduction,31.237808227539062,-3.2822113037109375,36.63545608520508,30.968994140625,-194.45489501953125,-34.329864501953125,-3.537006378173828,-2.570209503173828,4.9769134521484375,0.7972869873046875
30,26,Related Work,45.840057373046875,-5.303394317626953,28.49347686767578,8.850422859191895,-60.294151306152344,-13.082791328430176,-0.6599140167236328,-0.6062765121459961,0.41213226318359375,0.3975486755371094
30,27,Related Work,28.169187545776367,-3.6346473693847656,25.3538761138916,57.13401412963867,-109.919677734375,-16.181598663330078,-2.182353973388672,-18.94546127319336,2.8074111938476562,1.1455154418945312
30,28,Related Work,64.27951049804688,-6.85479736328125,23.479650497436523,267.756591796875,-142.02603149414062,-22.360313415527344,-1.7431755065917969,-15.9720458984375,3.222686767578125,0.23176002502441406
30,29,Related Work,20.27292823791504,-2.4394969940185547,38.108482360839844,192.6035614013672,-222.066650390625,-15.781901359558105,-3.4151535034179688,-19.066390991210938,5.235382080078125,0.28318309783935547
30,30,Related Work,12.319378852844238,-1.951279640197754,17.19048500061035,3.703240156173706,-199.10491943359375,-13.092081069946289,-2.220060348510742,-0.20584535598754883,8.502227783203125,0.5409526824951172
30,31,Related Work,58.94724655151367,-5.287502288818359,39.21139907836914,27.407855987548828,-227.47598266601562,-33.10829544067383,-3.2282791137695312,-2.310791015625,4.90521240234375,0.8094520568847656
30,32,Related Work,19.452917098999023,-1.5172710418701172,32.283477783203125,2.761993885040283,-135.50765991210938,-2.0319056510925293,-3.3302536010742188,-0.5547568798065186,3.828857421875,0.36606550216674805
30,33,Related Work,36.69148254394531,-4.549751281738281,34.578060150146484,11.481224060058594,-141.72877502441406,-9.76285171508789,-3.884868621826172,-0.6485681533813477,4.2590179443359375,0.21980667114257812
30,34,Related Work,26.06452751159668,-2.151348114013672,43.211456298828125,7.9289350509643555,-79.08821868896484,-12.423112869262695,-4.126689910888672,-0.7995843887329102,1.9154281616210938,0.5764608383178711
30,35,Related Work,35.36677169799805,-3.3356475830078125,43.194759368896484,23.15457534790039,-86.61154174804688,-15.710962295532227,-2.954509735107422,-2.844697952270508,1.5217208862304688,0.5793800354003906
30,36,Related Work,19.209959030151367,-1.5741214752197266,23.005813598632812,3.596665382385254,-159.923095703125,-6.400035858154297,-1.6180915832519531,-0.012644290924072266,3.4665069580078125,0.017546653747558594
30,37,Related Work,38.24616241455078,-4.003639221191406,76.09573364257812,30.085975646972656,-168.94769287109375,-23.828414916992188,-8.726806640625,-1.9668693542480469,4.23419189453125,0.4432868957519531
30,38,Related Work,32.441749572753906,-5.001537322998047,42.20008087158203,9.667289733886719,-89.81813049316406,-6.806243896484375,-3.4647483825683594,-2.019266128540039,1.8937530517578125,0.5690736770629883
30,39,Related Work,47.56842803955078,-4.116199493408203,37.45703125,12.491989135742188,-155.79736328125,-5.050175189971924,-3.7240028381347656,-3.5516738891601562,4.07568359375,0.5004525184631348
30,40,Related Work,66.02490234375,-6.654876708984375,44.91925811767578,47.09408187866211,-117.95086669921875,-26.965030670166016,-6.863105773925781,-5.985569000244141,4.4076690673828125,0.8375244140625
30,41,Preliminaries,42.69086456298828,-6.581279754638672,45.97709655761719,20.847171783447266,-122.5005874633789,-6.074436664581299,-3.535419464111328,-1.631113052368164,2.3706283569335938,0.15066289901733398
30,42,Preliminaries,24.447208404541016,-1.9348106384277344,57.92827224731445,30.214168548583984,-101.48014068603516,-6.816621780395508,-4.062084197998047,0.3198394775390625,1.6943359375,-0.021284103393554688
30,43,Preliminaries,49.08197021484375,-7.049098968505859,18.207502365112305,163.44618225097656,-150.89535522460938,-45.86835479736328,-2.2217979431152344,-19.3792724609375,5.987091064453125,1.0084304809570312
30,44,Preliminaries,39.70850372314453,-4.775272369384766,27.882591247558594,889.9729614257812,-193.02413940429688,-20.373573303222656,-3.5180511474609375,-501.65460205078125,6.89190673828125,1.3411140441894531
30,45,Preliminaries,18.976974487304688,-1.5344161987304688,31.27525520324707,11.159017562866211,-113.61329650878906,-28.946975708007812,-6.525976181030273,-2.446229934692383,6.253974914550781,2.378490447998047
30,46,Preliminaries,20.321369171142578,-1.6724700927734375,23.442861557006836,54.60731506347656,-192.42852783203125,-20.000839233398438,-1.4896926879882812,2.45916748046875,3.7581024169921875,-0.23039627075195312
30,47,Preliminaries,5.395172595977783,-0.3992757797241211,4.471158027648926,20.473052978515625,-196.19180297851562,-30.19109535217285,-0.29335594177246094,-3.7783889770507812,8.324813842773438,1.6936664581298828
30,48,Preliminaries,9.855086326599121,-0.8084049224853516,9.596784591674805,1.897524356842041,-192.2213897705078,-1.2811001539230347,-0.8962640762329102,-0.17303752899169922,7.5892181396484375,0.17453992366790771
30,49,Preliminaries,4.707432746887207,-0.35677289962768555,4.235233306884766,7.614360332489014,-228.0632781982422,-6.0901079177856445,-0.3808622360229492,-1.4011178016662598,13.605499267578125,0.5067205429077148
30,50,Preliminaries,26.919057846069336,-3.4973888397216797,22.05059814453125,11.911874771118164,-201.06707763671875,-17.342750549316406,-2.0729618072509766,0.3140573501586914,5.8401947021484375,-0.18703269958496094
30,51,Preliminaries,11.449369430541992,-1.0470104217529297,10.660460472106934,21.01381492614746,-139.62596130371094,-18.271080017089844,-1.1019668579101562,-3.656129837036133,5.803741455078125,0.9624347686767578
30,52,Preliminaries,20.952646255493164,-1.3751811981201172,21.316133499145508,25.013534545898438,-149.9137420654297,-32.19417190551758,-1.6534042358398438,-1.7285270690917969,3.6605377197265625,0.6682052612304688
30,53,Preliminaries,135.9302520751953,-10.295166015625,26.99079132080078,35.53040313720703,-85.68289184570312,-21.422332763671875,-1.5931739807128906,-1.8999977111816406,1.4911041259765625,0.31256675720214844
30,54,Preliminaries,42.1009521484375,-3.56610107421875,43.908695220947266,144.29624938964844,-173.9771728515625,-39.77494812011719,-4.706928253173828,-38.2252197265625,4.684295654296875,1.8799934387207031
30,55,Preliminaries,18.863393783569336,-2.338155746459961,18.084880828857422,7.101902008056641,-95.53751373291016,-13.722537994384766,-1.8353042602539062,-0.5699214935302734,3.189697265625,0.5403423309326172
30,56,Preliminaries,12.818968772888184,-2.196658134460449,10.664793014526367,2.5260274410247803,-177.52108764648438,-8.339831352233887,-1.3840961456298828,-0.13312792778015137,9.151840209960938,0.4622459411621094
30,57,Direct Preference Optimization,17.686237335205078,-1.2288532257080078,19.507387161254883,327.8064270019531,-106.94855499267578,-17.377269744873047,-1.2461357116699219,-61.11322021484375,2.2292251586914062,0.512847900390625
30,58,Direct Preference Optimization,36.1871337890625,-4.648338317871094,39.488609313964844,15.083700180053711,-187.47662353515625,-13.568073272705078,-5.3274078369140625,-2.2972145080566406,6.4542236328125,0.7087898254394531
30,59,Direct Preference Optimization,17.84341049194336,-1.2919559478759766,23.350019454956055,95.89618682861328,-141.7769012451172,-36.50613021850586,-2.232860565185547,-21.381446838378906,4.109649658203125,1.6102218627929688
30,60,Direct Preference Optimization,76.67193603515625,-8.65350341796875,103.06027221679688,18.371196746826172,-88.07096862792969,-11.643136024475098,-10.858489990234375,-0.33149147033691406,1.90325927734375,0.071533203125
30,61,Direct Preference Optimization,56.15500259399414,-4.784748077392578,19.082937240600586,7.100333213806152,-82.56624603271484,-11.760849952697754,-1.6476612091064453,-0.39927244186401367,2.3188552856445312,0.32825183868408203
30,62,Direct Preference Optimization,18.498737335205078,-2.180826187133789,29.067968368530273,15.617619514465332,-117.93728637695312,-19.238798141479492,-3.1042423248291016,-1.9651002883911133,3.5513153076171875,0.8296184539794922
30,63,Direct Preference Optimization,10.438801765441895,-1.0287981033325195,9.137236595153809,4.324888706207275,-194.6875,-2.9287726879119873,-1.5673189163208008,-1.336653232574463,13.931396484375,0.5386197566986084
30,64,Direct Preference Optimization,16.259870529174805,-2.166839599609375,13.721745491027832,4.296310901641846,-144.04400634765625,-27.697376251220703,-1.5504035949707031,-0.6517934799194336,5.8876953125,2.6837120056152344
30,65,Direct Preference Optimization,25.128917694091797,-2.5192337036132812,12.850492477416992,5.351377964019775,-237.46453857421875,-8.386770248413086,-1.7582015991210938,-1.7610979080200195,11.925827026367188,1.4224815368652344
30,66,Direct Preference Optimization,21.58175277709961,-2.848417282104492,6.370454788208008,1.936004877090454,-235.16220092773438,-4.624385833740234,-1.280860424041748,-0.170457124710083,23.267242431640625,0.5906825065612793
30,67,Direct Preference Optimization,9.153707504272461,-0.4866971969604492,8.24698543548584,1.4461677074432373,-149.7991943359375,-1.1067512035369873,-0.42740535736083984,-0.04157888889312744,3.587432861328125,0.0850367546081543
30,68,Direct Preference Optimization,22.570573806762695,-3.1337337493896484,18.216299057006836,1.8737729787826538,-208.96681213378906,-5.651586532592773,-1.982503890991211,0.1502532958984375,7.4380645751953125,-0.7522697448730469
30,69,Direct Preference Optimization,5.53285551071167,-0.5816402435302734,5.680964469909668,12.615872383117676,-255.35678100585938,-7.604867458343506,-0.7689557075500488,-1.553415298461914,18.661163330078125,0.34836292266845703
30,70,Direct Preference Optimization,10.262490272521973,-1.2295455932617188,20.36745262145996,9.266837120056152,-111.51571655273438,-20.037979125976562,-2.2603912353515625,-0.8318605422973633,3.8939895629882812,0.7736797332763672
30,71,Direct Preference Optimization,18.907825469970703,-2.309385299682617,24.03961753845215,15.30582332611084,-101.75050354003906,-24.554100036621094,-3.674701690673828,-2.8177614212036133,4.551872253417969,1.5208282470703125
30,72,Direct Preference Optimization,5.359457492828369,-0.6172924041748047,16.55104637145996,8.630017280578613,-196.4514617919922,-47.41542434692383,-1.9053459167480469,-1.5742731094360352,7.627288818359375,3.686359405517578
30,73,Direct Preference Optimization,68.63336944580078,-3.8592681884765625,24.990083694458008,4.644473552703857,-54.71414566040039,-7.678390026092529,-2.9312095642089844,-0.12230873107910156,1.8854789733886719,0.12996721267700195
30,74,Direct Preference Optimization,30.031482696533203,-4.713481903076172,34.61385726928711,27.39002227783203,-99.2391128540039,-13.240715026855469,-2.73822021484375,-1.7608871459960938,2.1317672729492188,0.24922943115234375
30,75,Direct Preference Optimization,11.972803115844727,-1.0245494842529297,21.458295822143555,10.318265914916992,-180.90057373046875,-16.33740997314453,-2.411640167236328,-0.1377706527709961,6.28399658203125,0.09284591674804688
30,76,Direct Preference Optimization,14.422811508178711,-3.9831466674804688,8.414344787597656,20.483667373657227,-168.2650909423828,-9.058883666992188,-1.2339000701904297,-6.142461776733398,10.810226440429688,0.7867956161499023
30,77,Direct Preference Optimization,39.52125549316406,-3.336650848388672,37.76046371459961,58.16187286376953,-236.0320587158203,-20.316150665283203,-3.639812469482422,-9.979484558105469,5.98162841796875,0.7917709350585938
30,78,Direct Preference Optimization,43.33863067626953,-2.914825439453125,30.008459091186523,8.487373352050781,-88.43846130371094,-6.415739059448242,-1.2036113739013672,-0.16178417205810547,1.0224685668945312,0.05664634704589844
30,79,Direct Preference Optimization,129.7718505859375,-17.177642822265625,60.313472747802734,82.08470153808594,-114.78755950927734,-30.854259490966797,-4.262073516845703,-7.126899719238281,1.911834716796875,0.5828170776367188
30,80,Direct Preference Optimization,186.15802001953125,-41.234832763671875,91.8528060913086,3.4912335872650146,-162.72674560546875,-7.501530647277832,-12.456977844238281,-0.16807818412780762,4.578399658203125,0.2821197509765625
30,81,Direct Preference Optimization,214.29864501953125,-40.41651916503906,143.90309143066406,659.5621948242188,-173.91990661621094,-32.457881927490234,-36.56367492675781,-164.4306640625,7.924224853515625,1.1129264831542969
30,82,Theoretical Analysis of DPO,123.01912689208984,-16.96562957763672,43.50837326049805,40.66859817504883,-109.4156494140625,-14.82182502746582,-4.577903747558594,-6.646327972412109,2.9012603759765625,0.6054782867431641
30,83,Theoretical Analysis of DPO,15.356067657470703,-2.1588306427001953,25.746356964111328,88.27730560302734,-243.62197875976562,-35.84386444091797,-3.5312232971191406,-14.11297607421875,9.639678955078125,1.1864700317382812
30,84,Theoretical Analysis of DPO,27.282997131347656,-2.5918655395507812,37.799110412597656,12.639927864074707,-101.70399475097656,-15.22116470336914,-5.640647888183594,-1.312906265258789,3.8945083618164062,0.592930793762207
30,85,Theoretical Analysis of DPO,92.89447021484375,-2.9077987670898438,41.13518524169922,64.52875518798828,-85.48786926269531,-25.002666473388672,-3.397380828857422,-9.1175537109375,1.8252105712890625,0.7929782867431641
30,86,Theoretical Analysis of DPO,5.819255828857422,-0.2077617645263672,3.4163010120391846,1.760886311531067,-68.79927062988281,-9.053075790405273,-0.07039690017700195,-0.025954484939575195,1.1422195434570312,0.23410987854003906
30,87,Theoretical Analysis of DPO,14.654607772827148,-0.5881052017211914,4.08021879196167,2.091090679168701,-88.58748626708984,-4.426114082336426,-0.14067745208740234,-0.14536261558532715,2.1355056762695312,0.40323352813720703
30,88,Theoretical Analysis of DPO,14.74463176727295,-0.3999929428100586,4.843226432800293,6.810998439788818,-113.58584594726562,-9.592693328857422,-0.0986175537109375,0.35854339599609375,1.451324462890625,-0.2703895568847656
30,89,Theoretical Analysis of DPO,22.84088706970215,-2.2542381286621094,46.2182502746582,6.0264387130737305,-115.0012435913086,-7.184624671936035,-4.243267059326172,-0.8501005172729492,2.6350860595703125,0.5278372764587402
30,90,Theoretical Analysis of DPO,16.106382369995117,-1.0300064086914062,47.12848663330078,4.602177143096924,-46.23453140258789,-6.1061177253723145,-3.806285858154297,-0.2568545341491699,0.9320182800292969,0.2172389030456543
30,91,Theoretical Analysis of DPO,25.553972244262695,-2.1300411224365234,35.42970657348633,32.85037612915039,-146.2695770263672,-17.459815979003906,-3.292217254638672,-2.61798095703125,3.64306640625,0.3833885192871094
30,92,Theoretical Analysis of DPO,28.23240089416504,-2.499950408935547,27.009626388549805,10.713249206542969,-118.6629638671875,-7.114443778991699,-1.8267631530761719,-0.5664911270141602,2.3560028076171875,0.15458106994628906
30,93,Theoretical Analysis of DPO,23.21595001220703,-2.2906341552734375,28.657428741455078,40.945125579833984,-130.86109924316406,-11.136698722839355,-2.676504135131836,-11.08200454711914,3.482269287109375,0.718597412109375
30,94,Theoretical Analysis of DPO,23.562400817871094,-2.7198657989501953,20.237958908081055,1.8623846769332886,-147.3704376220703,-2.487431049346924,-2.479877471923828,-0.14709556102752686,5.6639251708984375,0.3040730953216553
30,95,Theoretical Analysis of DPO,14.661587715148926,-2.701756477355957,15.50198745727539,19.121028900146484,-109.63872528076172,-64.91735076904297,-2.7726783752441406,-5.127412796020508,6.581901550292969,5.226402282714844
30,96,Theoretical Analysis of DPO,28.69048309326172,-2.1860008239746094,35.26012420654297,5.504049777984619,-206.63966369628906,-8.527420997619629,-5.2187957763671875,-0.359957218170166,8.005661010742188,0.3167448043823242
30,97,Theoretical Analysis of DPO,11.381014823913574,-0.6980342864990234,13.93518352508545,3.4982426166534424,-226.55984497070312,-5.009042739868164,-1.135310173034668,-0.09195542335510254,6.735687255859375,0.10378694534301758
30,98,Theoretical Analysis of DPO,12.703778266906738,-1.0139408111572266,15.393265724182129,5.879885673522949,-112.09113311767578,-15.943835258483887,-1.7948198318481445,-0.5268807411193848,4.521736145019531,0.7723569869995117
30,99,Theoretical Analysis of DPO,28.909730911254883,-3.0456314086914062,26.884634017944336,207.50076293945312,-213.95106506347656,-26.675674438476562,-2.4337100982666016,-18.802490234375,5.6328125,0.4337043762207031
30,100,Theoretical Analysis of DPO,75.50916290283203,-8.57177734375,20.5604248046875,1.9897377490997314,-108.84125518798828,-6.192025184631348,-1.7863292694091797,-0.00581204891204834,2.999267578125,0.026250839233398438
30,101,Theoretical Analysis of DPO,40.24913024902344,-2.598529815673828,73.84600830078125,20.538074493408203,-124.75747680664062,-27.200523376464844,-4.199882507324219,-2.278390884399414,1.6041336059570312,0.9468193054199219
30,102,Theoretical Analysis of DPO,37.96405792236328,-3.8437042236328125,27.107492446899414,4.31887674331665,-158.39088439941406,-4.388986110687256,-2.489603042602539,-1.0961923599243164,4.2175750732421875,0.6785707473754883
30,103,Theoretical Analysis of DPO,31.17566680908203,-4.461479187011719,44.26399612426758,44.52364730834961,-144.02651977539062,-34.1641845703125,-4.1094970703125,-3.5269432067871094,3.3736572265625,0.6861038208007812
30,104,Theoretical Analysis of DPO,55.15253829956055,-10.937129974365234,63.6020393371582,42.119747161865234,-166.10581970214844,-26.183616638183594,-8.447933197021484,-8.199092864990234,4.98858642578125,1.2450408935546875
30,105,Theoretical Analysis of DPO,29.353321075439453,-2.3038501739501953,24.20505142211914,7.657023906707764,-127.46245574951172,-4.07124662399292,-1.1357765197753906,0.250760555267334,1.8342208862304688,-0.06659460067749023
30,106,Theoretical Analysis of DPO,50.82634735107422,-3.292011260986328,43.60360336303711,7.078464508056641,-139.68017578125,-13.6993989944458,-3.4175643920898438,-0.17696857452392578,2.7919464111328125,0.17285537719726562
30,107,Theoretical Analysis of DPO,106.16143035888672,-14.803916931152344,95.6351318359375,17.6058292388916,-145.93728637695312,-8.604690551757812,-11.61187744140625,-4.83332633972168,3.667022705078125,0.7277317047119141
30,108,Theoretical Analysis of DPO,84.66215515136719,-5.935447692871094,37.76008987426758,2.9573214054107666,-112.56883239746094,-6.505703449249268,-3.8219566345214844,-0.038544416427612305,2.9888916015625,0.07769632339477539
30,109,Experiments,50.13974380493164,-6.5851287841796875,34.87202835083008,2.0529937744140625,-177.58425903320312,-6.473691463470459,-3.940807342529297,-0.010423421859741211,5.3532867431640625,0.04557943344116211
30,110,Experiments,73.80809783935547,-7.5760040283203125,195.40150451660156,50.93014144897461,-105.50112915039062,-15.721819877624512,-15.9857177734375,-3.9132003784179688,1.5727005004882812,0.29610347747802734
30,111,Experiments,38.69889450073242,-5.738407135009766,43.17148208618164,24.283645629882812,-169.43310546875,-25.51842498779297,-3.9858016967773438,-3.3892974853515625,3.973876953125,1.0452156066894531
30,112,Experiments,46.953548431396484,-5.425632476806641,53.03582000732422,163.77679443359375,-83.39031982421875,-15.295513153076172,-3.740764617919922,-35.0958251953125,1.4312820434570312,0.5824804306030273
30,113,Experiments,8.183929443359375,-0.8789758682250977,14.794427871704102,4.23399543762207,-172.43203735351562,-57.72583770751953,-1.6065330505371094,-0.3809475898742676,6.59771728515625,3.4461402893066406
30,114,Experiments,24.110519409179688,-3.119853973388672,46.61542892456055,7.606325626373291,-115.25794982910156,-4.057960510253906,-4.591617584228516,-1.5068211555480957,2.818359375,0.36147546768188477
30,115,Experiments,27.85025405883789,-2.5306434631347656,17.818641662597656,3.7237210273742676,-187.2159423828125,-13.147234916687012,-0.7423858642578125,0.11481523513793945,2.653228759765625,-0.3131885528564453
30,116,Experiments,31.57773780822754,-3.136655807495117,41.043548583984375,19.411212921142578,-104.0097427368164,-20.760955810546875,-4.407463073730469,-2.5970726013183594,2.8560409545898438,0.8789768218994141
30,117,Experiments,26.758407592773438,-3.2573680877685547,24.926950454711914,11.916951179504395,-99.6944351196289,-12.389808654785156,-2.2707138061523438,-0.7347993850708008,2.7026290893554688,0.29916954040527344
30,118,Experiments,73.15703582763672,-11.361526489257812,34.849754333496094,15.060925483703613,-156.24603271484375,-13.560518264770508,-2.163501739501953,-2.9954729080200195,2.650115966796875,0.906982421875
30,119,Experiments,110.26942443847656,-17.29169464111328,75.91564178466797,131.6742401123047,-151.53680419921875,-29.281986236572266,-10.835670471191406,-56.55650329589844,4.6697845458984375,2.144023895263672
30,120,Experiments,34.45353317260742,-1.7861099243164062,70.67621612548828,1235.431884765625,-225.67979431152344,-56.953407287597656,-6.20977783203125,-283.6942138671875,4.4633636474609375,1.653717041015625
30,121,Experiments,67.20450592041016,-7.913398742675781,52.77850341796875,7.00676155090332,-198.30520629882812,-9.73437786102295,-4.2827911376953125,-0.3012399673461914,3.901092529296875,0.21047115325927734
30,122,Experiments,63.33176040649414,-6.409160614013672,55.24265670776367,9.139999389648438,-168.49288940429688,-22.126604080200195,-6.828361511230469,-1.406519889831543,4.89483642578125,1.4313545227050781
30,123,Experiments,22.542076110839844,-2.290895462036133,30.526344299316406,3.017817497253418,-133.32501220703125,-4.418135643005371,-2.655792236328125,-0.1057882308959961,3.253448486328125,0.1378164291381836
30,124,Experiments,10.49824047088623,-0.9963769912719727,33.44488525390625,19.59759521484375,-94.76727294921875,-11.901627540588379,-0.5079154968261719,0.49085235595703125,0.406951904296875,-0.10146236419677734
30,125,Experiments,49.72963333129883,-2.3414154052734375,29.513839721679688,17.074695587158203,-250.47958374023438,-28.3759765625,-3.2663803100585938,-2.363252639770508,7.767486572265625,1.296295166015625
30,126,Experiments,35.64695358276367,-5.4424285888671875,34.19401550292969,2186.00244140625,-201.32688903808594,-15.379659652709961,-4.465419769287109,-587.9541015625,6.996185302734375,0.47640037536621094
30,127,Experiments,28.090919494628906,-2.6000900268554688,43.57170867919922,44.84215545654297,-192.49481201171875,-15.212594985961914,-4.235538482666016,-0.5037040710449219,4.731231689453125,0.04468059539794922
30,128,Experiments,16.672744750976562,-1.3571338653564453,23.405906677246094,26.799640655517578,-88.28367614746094,-19.730331420898438,-2.378143310546875,-4.509792327880859,2.7094955444335938,0.9331855773925781
30,129,Experiments,35.76837158203125,-4.619075775146484,34.308448791503906,319.0187072753906,-166.1634063720703,-34.59149932861328,-1.9877548217773438,-20.068145751953125,2.6471099853515625,0.3660392761230469
30,130,Experiments,51.25931167602539,-3.3464393615722656,29.4028263092041,70.81009674072266,-125.1003646850586,-21.30000877380371,-2.2602462768554688,-11.338691711425781,2.7402267456054688,0.7426528930664062
30,131,Experiments,34.80710983276367,-4.7585601806640625,40.45290756225586,192.48861694335938,-266.40997314453125,-31.56022071838379,-3.3781051635742188,-34.0562744140625,5.774627685546875,0.9774379730224609
