row_1based,decision,issue_type,reason,old_target,new_target,old_probe,new_probe,old_fact,new_fact
38,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable.," clinical, radiological or CSF findings."," clinical, radiological or CSF findings.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", during the workup for alternative causes of central nervous system inflammation, the findings absent on assessment were","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", during the workup for alternative causes of central nervous system inflammation, the findings absent on assessment were","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", during the workup for alternative causes of central nervous system inflammation, the findings absent on assessment were clinical, radiological or CSF findings.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", during the workup for alternative causes of central nervous system inflammation, the findings absent on assessment were clinical, radiological or CSF findings."
39,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., with caution., with caution.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians perform investigations only if they are supported by appropriate clinical features, they should interpret those investigations","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians perform investigations only if they are supported by appropriate clinical features, they should interpret those investigations","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians perform investigations only if they are supported by appropriate clinical features, they should interpret those investigations with caution.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians perform investigations only if they are supported by appropriate clinical features, they should interpret those investigations with caution."
40,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., poorly understood., poorly understood.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the association between acute neurological Behçet's disease (neuro-BD) and SIADH is described as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the association between acute neurological Behçet's disease (neuro-BD) and SIADH is described as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the association between acute neurological Behçet's disease (neuro-BD) and SIADH is described as poorly understood.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the association between acute neurological Behçet's disease (neuro-BD) and SIADH is described as poorly understood."
41,repair,source_framing_issue,Added the missing case-report title to the discussion framing., ADH., ADH.,"According to the discussion in the case report, interleukin-6 (IL-6) is associated with increased release of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion, interleukin-6 (IL-6) is associated with increased release of","According to the discussion in the case report, interleukin-6 (IL-6) is associated with increased release of ADH.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion, interleukin-6 (IL-6) is associated with increased release of ADH."
42,repair,poor_wording,Fixed the comma-before-target construction so the cloze reads as a grammatical answer span., IL-6., IL-6.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in Behçet’s disease, aberrant monocyte activation leads to spontaneous production of the cytokine that was also noted to be elevated in the cerebrospinal fluid of patients with acute neuro-BD,","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in Behçet’s disease, aberrant monocyte activation leads to spontaneous production of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in Behçet’s disease, aberrant monocyte activation leads to spontaneous production of the cytokine that was also noted to be elevated in the cerebrospinal fluid of patients with acute neuro-BD, IL-6.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in Behçet’s disease, aberrant monocyte activation leads to spontaneous production of IL-6."
43,drop,title_leakage,"The required title gives away the requested SIADH answer/equivalent, making the cloze unavoidably leaked.", SIADH.,,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the setting of acute neuro-Behçet's disease, IL-6–mediated inflammation might contribute to",,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the setting of acute neuro-Behçet's disease, IL-6–mediated inflammation might contribute to SIADH.",
44,repair,insufficient_context,Replaced the vague antecedent these manifestations with the source-local manifestations., profound hyponatraemia., profound hyponatraemia.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", these manifestations are described as known, yet often underappreciated, clinical implications of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", persistent hiccups and rhabdomyolysis are described as known, yet often underappreciated clinical implications of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", these manifestations are described as known, yet often underappreciated, clinical implications of profound hyponatraemia.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", persistent hiccups and rhabdomyolysis are described as known, yet often underappreciated clinical implications of profound hyponatraemia."
45,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., neuroinflammatory conditions., neuroinflammatory conditions.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", apparently unrelated symptoms such as hiccups or rhabdomyolysis may reflect underlying electrolyte disturbances in","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", apparently unrelated symptoms such as hiccups or rhabdomyolysis may reflect underlying electrolyte disturbances in","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", apparently unrelated symptoms such as hiccups or rhabdomyolysis may reflect underlying electrolyte disturbances in neuroinflammatory conditions.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", apparently unrelated symptoms such as hiccups or rhabdomyolysis may reflect underlying electrolyte disturbances in neuroinflammatory conditions."
46,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., favourably., favourably.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", most patients with acute neuro-BD usually respond to corticosteroid treatment","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", most patients with acute neuro-BD usually respond to corticosteroid treatment","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", most patients with acute neuro-BD usually respond to corticosteroid treatment favourably.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", most patients with acute neuro-BD usually respond to corticosteroid treatment favourably."
47,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., IL-6., IL-6.,"In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", colchicine was described as suppressing cytokine production, specifically","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", colchicine was described as suppressing cytokine production, specifically","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", colchicine was described as suppressing cytokine production, specifically IL-6.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", colchicine was described as suppressing cytokine production, specifically IL-6."
48,drop,title_leakage,The target acute neuro-BD is a near-verbatim equivalent of the acute neurological Behçet disease named in the required case-report title., acute neuro-BD.,,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", clinicians should maintain a high suspicion in patients with Behçet’s disease who present with non-specific central nervous system symptoms such as fever and headache along with hyponatraemia for",,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", clinicians should maintain a high suspicion in patients with Behçet’s disease who present with non-specific central nervous system symptoms such as fever and headache along with hyponatraemia for acute neuro-BD.",
49,drop,title_leakage,"The target SIADH is given away by the required title; the old wording also pointed to the wrong clinical suspicion, but the title leakage is unrepairable.", SIADH.,,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in patients with Behçet’s disease who develop non-specific CNS symptoms such as fever and headache along with hyponatraemia, clinicians should strongly consider",,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in patients with Behçet’s disease who develop non-specific CNS symptoms such as fever and headache along with hyponatraemia, clinicians should strongly consider SIADH.",
50,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., definite BD, definite BD,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the concurrent systemic Behçet’s disease in this patient with acute neurological Behçet’s disease and SIADH was classified as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the concurrent systemic Behçet’s disease in this patient with acute neurological Behçet’s disease and SIADH was classified as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the concurrent systemic Behçet’s disease in this patient with acute neurological Behçet’s disease and SIADH was classified as definite BD","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the concurrent systemic Behçet’s disease in this patient with acute neurological Behçet’s disease and SIADH was classified as definite BD"
51,repair,poor_wording,Removed trailing comma from the target to avoid malformed fact punctuation while preserving the source span.," aseptic meningitis,", aseptic meningitis,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the cerebrospinal fluid analysis in the man in his 60s who was being evaluated for acute neurological Behçet’s disease revealed","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the cerebrospinal fluid analysis in the man in his 60s who was being evaluated for acute neurological Behçet’s disease revealed","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the cerebrospinal fluid analysis in the man in his 60s who was being evaluated for acute neurological Behçet’s disease revealed aseptic meningitis,","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the cerebrospinal fluid analysis in the man in his 60s who was being evaluated for acute neurological Behçet’s disease revealed aseptic meningitis"
52,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., Colchicine monotherapy, Colchicine monotherapy,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the treatment used in this patient with acute neuro-Behçet's disease and SIADH that led to resolution of his mucocutaneous symptoms, neurological manifestations, and hyponatraemia without corticosteroids or other immunosuppressants was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the treatment used in this patient with acute neuro-Behçet's disease and SIADH that led to resolution of his mucocutaneous symptoms, neurological manifestations, and hyponatraemia without corticosteroids or other immunosuppressants was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the treatment used in this patient with acute neuro-Behçet's disease and SIADH that led to resolution of his mucocutaneous symptoms, neurological manifestations, and hyponatraemia without corticosteroids or other immunosuppressants was Colchicine monotherapy.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the treatment used in this patient with acute neuro-Behçet's disease and SIADH that led to resolution of his mucocutaneous symptoms, neurological manifestations, and hyponatraemia without corticosteroids or other immunosuppressants was Colchicine monotherapy"
53,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable.," a chronic, multisystem inflammatory disorder"," a chronic, multisystem inflammatory disorder","According to the background section of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described before the case details are discussed as","According to the background section of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described before the case details are discussed as","According to the background section of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described before the case details are discussed as a chronic, multisystem inflammatory disorder","According to the background section of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described before the case details are discussed as a chronic, multisystem inflammatory disorder"
54,drop,title_leakage,"The required title contains a near-verbatim equivalent of neuro-Behçet disease, which is the requested term.", neuro-Behçet’s disease (neuro-BD),,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the term used for neurological involvement in Behçet's disease is",,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the term used for neurological involvement in Behçet's disease is neuro-Behçet’s disease (neuro-BD).",
55,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., meningoencephalitis, meningoencephalitis,"According to the background discussion in the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet’s disease usually presents with","According to the background discussion in the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet’s disease usually presents with","According to the background discussion in the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet’s disease usually presents with meningoencephalitis","According to the background discussion in the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet’s disease usually presents with meningoencephalitis"
56,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., the brainstem., the brainstem.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet's disease usually presents with meningoencephalitis and parenchymal brain lesions, which commonly involve","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet's disease usually presents with meningoencephalitis and parenchymal brain lesions, which commonly involve","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet's disease usually presents with meningoencephalitis and parenchymal brain lesions, which commonly involve the brainstem.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", acute neuro-Behçet's disease usually presents with meningoencephalitis and parenchymal brain lesions, which commonly involve the brainstem."
57,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable.," mucocutaneous features and neurological symptoms, including headaches, behavioural changes, psychiatric symptoms and focal deficits."," mucocutaneous features and neurological symptoms, including headaches, behavioural changes, psychiatric symptoms and focal deficits.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when Behçet’s disease and neuro-Behçet’s disease are diagnosed concurrently, clinicians should assess both","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when Behçet’s disease and neuro-Behçet’s disease are diagnosed concurrently, clinicians should assess both","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when Behçet’s disease and neuro-Behçet’s disease are diagnosed concurrently, clinicians should assess both mucocutaneous features and neurological symptoms, including headaches, behavioural changes, psychiatric symptoms and focal deficits.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when Behçet’s disease and neuro-Behçet’s disease are diagnosed concurrently, clinicians should assess both mucocutaneous features and neurological symptoms, including headaches, behavioural changes, psychiatric symptoms and focal deficits."
58,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable.," central nervous system (CNS) inflammation, malignancy or certain medications."," central nervous system (CNS) inflammation, malignancy or certain medications.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", syndrome of inappropriate antidiuretic hormone secretion (SIADH) is often the result of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", syndrome of inappropriate antidiuretic hormone secretion (SIADH) is often the result of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", syndrome of inappropriate antidiuretic hormone secretion (SIADH) is often the result of central nervous system (CNS) inflammation, malignancy or certain medications.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", syndrome of inappropriate antidiuretic hormone secretion (SIADH) is often the result of central nervous system (CNS) inflammation, malignancy or certain medications."
59,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., the inflammatory nature of acute neuro-BD, the inflammatory nature of acute neuro-BD,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", affected patients may be at risk for developing SIADH because of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", affected patients may be at risk for developing SIADH because of","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", affected patients may be at risk for developing SIADH because of the inflammatory nature of acute neuro-BD","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", affected patients may be at risk for developing SIADH because of the inflammatory nature of acute neuro-BD"
60,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., cyclophosphamide., cyclophosphamide.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one treatment reported in association with Behçet's disease patients who developed SIADH was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one treatment reported in association with Behçet's disease patients who developed SIADH was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one treatment reported in association with Behçet's disease patients who developed SIADH was cyclophosphamide.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one treatment reported in association with Behçet's disease patients who developed SIADH was cyclophosphamide."
61,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., CNS inflammation related to acute neuro-BD, CNS inflammation related to acute neuro-BD,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion of SIADH occurring without pharmacological triggers in acute neuro-Behçet’s disease, the sole possible cause of SIADH was described as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion of SIADH occurring without pharmacological triggers in acute neuro-Behçet’s disease, the sole possible cause of SIADH was described as","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion of SIADH occurring without pharmacological triggers in acute neuro-Behçet’s disease, the sole possible cause of SIADH was described as CNS inflammation related to acute neuro-BD","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the discussion of SIADH occurring without pharmacological triggers in acute neuro-Behçet’s disease, the sole possible cause of SIADH was described as CNS inflammation related to acute neuro-BD"
62,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., 3 day history, 3 day history,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the Asian man in his 60s had fever, headache, general malaise, loss of appetite, persistent hiccups, and shoulder-and-ankle arthralgia with a","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the Asian man in his 60s had fever, headache, general malaise, loss of appetite, persistent hiccups, and shoulder-and-ankle arthralgia with a","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the Asian man in his 60s had fever, headache, general malaise, loss of appetite, persistent hiccups, and shoulder-and-ankle arthralgia with a 3 day history","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the Asian man in his 60s had fever, headache, general malaise, loss of appetite, persistent hiccups, and shoulder-and-ankle arthralgia with a 3 day history"
63,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., type 2 diabetes mellitus, type 2 diabetes mellitus,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the chronic medical condition listed in the man in his 60s' medical history included","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the chronic medical condition listed in the man in his 60s' medical history included","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the chronic medical condition listed in the man in his 60s' medical history included type 2 diabetes mellitus","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the chronic medical condition listed in the man in his 60s' medical history included type 2 diabetes mellitus"
64,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., did not smoke, did not smoke,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s did not smoke","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s did not smoke"
65,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., had not travelled recently, had not travelled recently,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when he presented to the emergency department, the patient","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when he presented to the emergency department, the patient","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when he presented to the emergency department, the patient had not travelled recently","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when he presented to the emergency department, the patient had not travelled recently"
66,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., 119 beats per minute (regular), 119 beats per minute (regular),"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", at the time of the patient’s initial examination in the emergency department, his heart rate was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", at the time of the patient’s initial examination in the emergency department, his heart rate was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", at the time of the patient’s initial examination in the emergency department, his heart rate was 119 beats per minute (regular)","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", at the time of the patient’s initial examination in the emergency department, his heart rate was 119 beats per minute (regular)"
67,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., 96% on room air., 96% on room air.,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s presented to the emergency department with 3 days of fever, headache, malaise, loss of appetite, persistent hiccups, and arthralgia, his oxygen saturation on room air among the recorded vital signs was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s presented to the emergency department with 3 days of fever, headache, malaise, loss of appetite, persistent hiccups, and arthralgia, his oxygen saturation on room air among the recorded vital signs was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s presented to the emergency department with 3 days of fever, headache, malaise, loss of appetite, persistent hiccups, and arthralgia, his oxygen saturation on room air among the recorded vital signs was 96% on room air.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s presented to the emergency department with 3 days of fever, headache, malaise, loss of appetite, persistent hiccups, and arthralgia, his oxygen saturation on room air among the recorded vital signs was 96% on room air."
68,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., folliculitis-like rashes on the face and trunk, folliculitis-like rashes on the face and trunk,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", physical examination of the man in his 60s showed oral aphthae and","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", physical examination of the man in his 60s showed oral aphthae and","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", physical examination of the man in his 60s showed oral aphthae and folliculitis-like rashes on the face and trunk","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", physical examination of the man in his 60s showed oral aphthae and folliculitis-like rashes on the face and trunk"
69,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., the face and trunk, the face and trunk,"In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined on presentation with fever, headache, oral aphthae, and mucocutaneous lesions, the folliculitis-like rashes on physical examination were seen on","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined on presentation with fever, headache, oral aphthae, and mucocutaneous lesions, the folliculitis-like rashes on physical examination were seen on","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined on presentation with fever, headache, oral aphthae, and mucocutaneous lesions, the folliculitis-like rashes on physical examination were seen on the face and trunk","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined on presentation with fever, headache, oral aphthae, and mucocutaneous lesions, the folliculitis-like rashes on physical examination were seen on the face and trunk"
70,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., 124 mmol/L, 124 mmol/L,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's serum sodium level on the initial laboratory tests when marked hyponatraemia was found at presentation was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's serum sodium level on the initial laboratory tests when marked hyponatraemia was found at presentation was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's serum sodium level on the initial laboratory tests when marked hyponatraemia was found at presentation was 124 mmol/L.","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's serum sodium level on the initial laboratory tests when marked hyponatraemia was found at presentation was 124 mmol/L"
71,keep,,No v13 issue found; target is source-backed and cloze is sufficiently framed and answerable., 180 mg/L, 180 mg/L,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's C-reactive protein concentration on the initial laboratory tests done at presentation with fever, headache, and hyponatraemia was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's C-reactive protein concentration on the initial laboratory tests done at presentation with fever, headache, and hyponatraemia was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's C-reactive protein concentration on the initial laboratory tests done at presentation with fever, headache, and hyponatraemia was 180 mg/L","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the patient's C-reactive protein concentration on the initial laboratory tests done at presentation with fever, headache, and hyponatraemia was 180 mg/L"
