document,row_1based,field,kind,repro,current
arxiv/GRPO,373,fact,field_value,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors train the model using the AdamW optimizer and the multi-step learning rate schedule described for DeepSeek LLMs, the learning rate is reduced after 80% of the training process to 31.6\%","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors train the model using the AdamW optimizer and the multi-step learning rate schedule described for DeepSeek LLMs, the learning rate is reduced after 80% of the training process to 31.6\%
"
arxiv/GRPO,386,fact,field_value,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the quantity subtracted from $r_i^{index(j)}$ in the normalization of step-level rewards is {\rm mean(\mathbf{R})}.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", the quantity subtracted from $r_i^{index(j)}$ in the normalization of step-level rewards is {\rm mean(\mathbf{R})}.
"
arxiv/GRPO,388,fact,field_value,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the pairs $(q,o)$ are sampled in the expectation defining the gradient with respect to $\theta$ from \textcolor{red}{\mathcal{D}}","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the pairs $(q,o)$ are sampled in the expectation defining the gradient with respect to $\theta$ from \textcolor{red}{\mathcal{D}}
"
arxiv/GRPO,389,fact,field_value,"According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the term that appears as the reward-signal input in the gradient coefficient \(GC_{{\mathcal{A}}}(q, o, t, \textcolor{red}{\_\_})\) is \textcolor{red}{\pi_{{rf}}}","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the unified paradigm used to analyze training methods such as SFT, RFT, DPO, PPO, and GRPO, the term that appears as the reward-signal input in the gradient coefficient \(GC_{{\mathcal{A}}}(q, o, t, \textcolor{red}{\_\_})\) is \textcolor{red}{\pi_{{rf}}}
"
arxiv/GRPO,391,fact,field_value,"According to the paper **""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models""**, DeepSeekMath, restricted by the model scale, is worse than GPT-4 on few-shot capability.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", DeepSeekMath, restricted by the model scale, is worse than GPT-4 on few-shot capability."
arxiv/GRPO,391,probe,field_value,"According to the paper **""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models""**, DeepSeekMath, restricted by the model scale, is worse than GPT-4 on","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", DeepSeekMath, restricted by the model scale, is worse than GPT-4 on"
arxiv/GSPO,14,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in catastrophic and irreversible model collapse.","According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, their severe stability issues often result in catastrophic and irreversible model collapse.
"
arxiv/GSPO,37,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as $
w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})} $","According to the paper ""Group Sequence Policy Optimization"", in the PPO objective for policy optimization, the importance ratio of the token $y_t$ is defined as $w_{t}(\theta) = \frac{ \pi_{\theta} (y_{t} | x, y_{<t}) }{ \pi_{\theta_\text{old}} (y_{t} | x,y_{<t})}$"
arxiv/GSPO,38,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using another value model","According to the paper ""Group Sequence Policy Optimization"", in the described PPO objective for policy optimization, the advantage \widehat{A}_{t} of the token y_t is estimated using another value model
"
arxiv/GSPO,45,fact,field_value,"In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to longer responses and more complex tasks","In the paper ""Group Sequence Policy Optimization"", the authors state that while acquiring a reliable value model is inherently challenging, an even greater challenge is ensuring its scalability to longer responses and more complex tasks
"
arxiv/GSPO,49,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the response groups $\{y_i\}_{i=1}^G$ sampled in the GRPO objective are drawn from the policy$\pi_{\theta_\text{old}} (\cdot | x)$","According to the paper ""Group Sequence Policy Optimization"", the response groups $\{y_i\}_{i=1}^G$ sampled in the GRPO objective are drawn from the policy $\pi_{\theta_\text{old}}( \cdot | x)$."
arxiv/GSPO,51,fact,field_value,"In the paper ""Group Sequence Policy Optimization"", the growth in model size, sparsity (e.g., in Mixture-of-Experts models), and response length necessitate, in order to maximize hardware utilization during RL, a large rollout batch size","In the paper ""Group Sequence Policy Optimization"", the growth in model size, sparsity (e.g., in Mixture-of-Experts models), and response length necessitate, in order to maximize hardware utilization during RL, a large rollout batch size
"
arxiv/GSPO,57,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the off-policy learning setting created when large batches of rollout data are partitioned into mini-batches for gradient updates, the clipping mechanism in PPO and GRPO prevents the involvement of overly ``off-policy'' samples.","According to the paper ""Group Sequence Policy Optimization"", in the off-policy learning setting created when large batches of rollout data are partitioned into mini-batches for gradient updates, the clipping mechanism in PPO and GRPO prevents the involvement of overly ``off-policy'' samples.
"
arxiv/GSPO,59,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the off-policy learning setting where responses $y$ are sampled from an old policy $\pi_{\theta_\text{old}}$ rather than the current policy $\pi_\theta$ being optimized, mechanisms like clipping aim to manage off-policy discrepancy.","According to the paper ""Group Sequence Policy Optimization"", in the off-policy learning setting where responses $y$ are sampled from an old policy $\pi_{\theta_\text{old}}$ rather than the current policy $\pi_\theta$ being optimized, mechanisms like clipping aim to manage off-policy discrepancy.
"
arxiv/GSPO,69,fact,field_value,"In the paper ""Group Sequence Policy Optimization"", the authors state that GRPO introduces high-variance noise into the training gradients, which accumulates over long sequences and is exacerbated by the clipping mechanism.","In the paper ""Group Sequence Policy Optimization"", the authors state that GRPO introduces high-variance noise into the training gradients, which accumulates over long sequences and is exacerbated by the clipping mechanism.
"
arxiv/GSPO,73,fact,field_value,"In the paper ""Group Sequence Policy Optimization"", after model collapse occurs during training, the kind of hyperparameters mentioned as an example of meticulous tuning when trying to resume training are the clipping ranges.","In the paper ""Group Sequence Policy Optimization"", after model collapse occurs during training, the kind of hyperparameters mentioned as an example of meticulous tuning when trying to resume training are the clipping ranges.
"
arxiv/GSPO,75,fact,field_value,"In the paper ""Group Sequence Policy Optimization"", the authors state that the failure of the token-level importance weight points to the core principle that what should match the unit of reward is the unit of optimization objective.","In the paper ""Group Sequence Policy Optimization"", the authors state that the failure of the token-level importance weight points to the core principle that what should match the unit of reward is the unit of optimization objective.
"
arxiv/GSPO,76,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", after identifying a fundamental issue in GRPO's design, the discussion motivating sequence-level optimization states that the reward is granted to the entire sequence.","According to the paper ""Group Sequence Policy Optimization"", after identifying a fundamental issue in GRPO's design, the discussion motivating sequence-level optimization states that the reward is granted to the entire sequence.
"
arxiv/GSPO,90,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the expectation defining the gradient of the GRPO objective, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn from$\pi_{\theta_\text{old}} (\cdot | x)$","According to the paper ""Group Sequence Policy Optimization"", in the expectation defining the gradient of the GRPO objective, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn from $\pi_{\theta_\text{old}}( \cdot | x)$."
arxiv/GSPO,91,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the expanded gradient of the GRPO objective with $\widehat{A}_{i,t} = \widehat{A}_{i}$, the token-level factor multiplying $\nabla_{\theta} \log \pi_{\theta} (y_{i,t} | x, y_{i,<t})$ for each token $y_{i,t}$ is $\frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})}$","According to the paper ""Group Sequence Policy Optimization"", in the expanded gradient of the GRPO objective with $\widehat{A}_{i,t} = \widehat{A}_{i}$, the token-level factor multiplying $\nabla_{\theta} \log \pi_{\theta} (y_{i,t} | x, y_{i,<t})$ for each token $y_{i,t}$ is $ \frac{ \pi_{\theta} (y_{i,t} | x, y_{i,<t}) }{ \pi_{\theta_\text{old}} (y_{i,t} | x,y_{i,<t})} $"
arxiv/GSPO,92,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the fundamental distinction between GSPO and GRPO lies in how they weight the gradients of the log likelihoods of tokens.","According to the paper ""Group Sequence Policy Optimization"", the fundamental distinction between GSPO and GRPO lies in how they weight the gradients of the log likelihoods of tokens.
"
arxiv/GSPO,102,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the derived gradient of GSPO-token, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn in the expectation over $x \sim \mathcal{D}$ from$\pi_{\theta_\text{old}} (\cdot | x)$","According to the paper ""Group Sequence Policy Optimization"", in the derived gradient of GSPO-token, the sampled sequences $\{y_i\}_{i=1}^G$ are drawn in the expectation over $x \sim \mathcal{D}$ from $\pi_{\theta_\text{old}}( \cdot | x)$."
arxiv/GSPO,110,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the left clipping range set by the authors for GSPO in Equation~\eqref{equ:gspo} is 3e-4.","According to the paper ""Group Sequence Policy Optimization"", the left clipping range set by the authors for GSPO in Equation~\eqref{equ:gspo} is 3e-4.
"
arxiv/GSPO,114,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the thing GSPO regularly updates in order to deliver continuous performance improvement is the query set","According to the paper ""Group Sequence Policy Optimization"", the thing GSPO regularly updates in order to deliver continuous performance improvement is the query set
"
arxiv/GSPO,120,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", compared with GRPO, GSPO clips entire responses","According to the paper ""Group Sequence Policy Optimization"", compared with GRPO, GSPO clips entire responses
"
arxiv/GSPO,123,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the comparison where GSPO clips significantly more tokens and consequently uses fewer tokens for training or gradient estimation, the method that has lower training efficiency is GRPO.","According to the paper ""Group Sequence Policy Optimization"", in the comparison where GSPO clips significantly more tokens and consequently uses fewer tokens for training or gradient estimation, the method that has lower training efficiency is GRPO.
"
arxiv/GSPO,128,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the aspect of MoE models that introduces unique stability challenges compared to the RL training of dense models is the sparse activation nature","According to the paper ""Group Sequence Policy Optimization"", the aspect of MoE models that introduces unique stability challenges compared to the RL training of dense models is the sparse activation nature
"
arxiv/GSPO,130,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the property of MoE models that can prevent RL training from converging properly when using the GRPO algorithm is expert-activation volatility.","According to the paper ""Group Sequence Policy Optimization"", the property of MoE models that can prevent RL training from converging properly when using the GRPO algorithm is expert-activation volatility.
"
arxiv/GSPO,134,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the example illustrating expert-activation volatility after each RL gradient update for the same rollout sample, the model used is 48-layer Qwen3-30B-A3B-Base model.","According to the paper ""Group Sequence Policy Optimization"", in the example illustrating expert-activation volatility after each RL gradient update for the same rollout sample, the model used is 48-layer Qwen3-30B-A3B-Base model.
"
arxiv/GSPO,135,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the training strategy the authors previously employed to tackle the challenge posed by the drastic fluctuation and invalidation of token-level importance ratios in deeper MoE models during RL training was Routing Replay.","According to the paper ""Group Sequence Policy Optimization"", the training strategy the authors previously employed to tackle the challenge posed by the drastic fluctuation and invalidation of token-level importance ratios in deeper MoE models during RL training was Routing Replay.
"
arxiv/GSPO,138,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", in the Routing Replay training strategy for MoE models, for each token $y_{i,t}$, $\\pi_{\\theta}(y_{i,t} \\mid x, y_{i,<t})$ and $\\pi_{\\theta_\\text{old}}(y_{i,t} \\mid x, y_{i,<t})$ use the same activated network","According to the paper ""Group Sequence Policy Optimization"", in the Routing Replay training strategy for MoE models, for each token $y_{i,t}$, $\\pi_{\\theta}(y_{i,t} \\mid x, y_{i,<t})$ and $\\pi_{\\theta_\\text{old}}(y_{i,t} \\mid x, y_{i,<t})$ use the same activated network
"
arxiv/GSPO,142,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the authors state that GSPO focuses only on the sequence likelihood $\pi_{\theta}(y_i \mid x)$ and is not sensitive to the individual token likelihood","According to the paper ""Group Sequence Policy Optimization"", the authors state that GSPO focuses only on the sequence likelihood $\pi_{\theta}(y_i \mid x)$ and is not sensitive to the individual token likelihood
"
arxiv/GSPO,145,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is Routing Replay.","According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is Routing Replay.
"
arxiv/GSPO,150,fact,field_value,"According to the paper ""Group Sequence Policy Optimization"", GSPO uses sequence-level rather than token-level likelihoods for optimization; sequence-level likelihoods are said to be much more tolerant of precision discrepancies.","According to the paper ""Group Sequence Policy Optimization"", GSPO uses sequence-level rather than token-level likelihoods for optimization; sequence-level likelihoods are said to be much more tolerant of precision discrepancies.
"
arxiv/LongRoPE,10,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors conducted extensive experiments across various tasks to demonstrate the effectiveness of their method on LLaMA2 and Mistral.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors conducted extensive experiments across various tasks to demonstrate the effectiveness of their method on LLaMA2 and Mistral.
"
arxiv/LongRoPE,23,contextualized_question,field_value,"**Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when discussing why extending a pre-trained LLM context window is particularly challenging, from 4k to what larger context length does the authors say the extension introduces more than 90\% new positions?

**Answer:** $>1000k$","**Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when discussing why extending a pre-trained LLM context window is particularly challenging, the authors say the extension introduces more than 90% new positions from 4k to?

**Answer:** $>$1000k"
arxiv/LongRoPE,26,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the other resource, besides training hours, required in prohibitively extensive amounts when training on extra-long texts is GPU resources.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the other resource, besides training hours, required in prohibitively extensive amounts when training on extra-long texts is GPU resources.
"
arxiv/LongRoPE,28,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when extending to extremely long context windows, the attention becomes dispersed across numerous token positions, and this dispersion degrades performance on the original short context","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when extending to extremely long context windows, the attention becomes dispersed across numerous token positions, and this dispersion degrades performance on the original short context
"
arxiv/LongRoPE,35,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the interpolation methods that YaRN applies to its three frequency-based groups of RoPE dimensions are extrapolation, NTK, and linear interpolations","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the interpolation methods that YaRN applies to its three frequency-based groups of RoPE dimensions are extrapolation, NTK, and linear interpolations
"
arxiv/LongRoPE,56,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to mitigate performance degradation on the original shorter context window, LongRoPE continues to adjust the RoPE rescale factors on the extended LLM","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to mitigate performance degradation on the original shorter context window, LongRoPE continues to adjust the RoPE rescale factors on the extended LLM
"
arxiv/LongRoPE,72,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to extend the context window from $L$ to $L'$, current positional interpolation methods suggest downscaling the rotation frequencies $\theta_i$ based on the extension ratio $s$.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to extend the context window from $L$ to $L'$, current positional interpolation methods suggest downscaling the rotation frequencies $\theta_i$ based on the extension ratio $s$.
"
arxiv/LongRoPE,77,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in linear positional interpolation, the actual rescale factor $\lambda$ for a target extension ratio $s$ is $\lambda=s$.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in linear positional interpolation, the actual rescale factor $\lambda$ for a target extension ratio $s$ is $\lambda=s$.
"
arxiv/LongRoPE,87,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the improved dynamic NTK adjusts the extension ratio at each position based on the current sequence length","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the improved dynamic NTK adjusts the extension ratio at each position based on the current sequence length
"
arxiv/LongRoPE,114,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens,"" the authors hypothesize that their RoPE should do less interpolation for the initial $\hat{n}$ tokens.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens,"" the authors hypothesize that their RoPE should do less interpolation for the initial $\hat{n}$ tokens.
"
arxiv/LongRoPE,127,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the technique said to greatly improve LLM context extension performance when the two non-uniformities of varying RoPE dimensions and token positions are used effectively with it is positional interpolation.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the technique said to greatly improve LLM context extension performance when the two non-uniformities of varying RoPE dimensions and token positions are used effectively with it is positional interpolation.
"
arxiv/LongRoPE,150,contextualized_question,field_value,"Question: According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", what set of values do the authors empirically allow $\hat{n}$ to search from in their positional interpolation search space?

Answer: $\{0, 1, 2, 4, 8, 12, 16, 20, 24, 28, 32, 64, 128, 256\}$","Question: According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", what set of values do the authors empirically allow $\hat{n}$ to search from in their positional interpolation search space?

Answer: \{0, 1, 2, 4, 8, 12, 16, 20, 24, 28, 32, 64, 128, 256\}"
arxiv/LongRoPE,151,contextualized_question,field_value,"1. **Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the discussion of the evolution-based search space for positional interpolation solutions, how many choices does a $s=4\times$ extension lead to?  
   **Answer:** $4\times10^{167}$","1. **Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the discussion of the evolution-based search space for positional interpolation solutions, how many choices does a $s=4\times$ extension lead to?  
   **Answer:**$400^{128/2}\times14$=4$\times10^{167}$"
arxiv/LongRoPE,157,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", during the optimized initial population generation step of the search procedure, the three RoPE rescale factors are randomly mutated for the remaining $P$-3 individuals with probability $p$.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", during the optimized initial population generation step of the search procedure, the three RoPE rescale factors are randomly mutated for the remaining $P$-3 individuals with probability $p$.
"
arxiv/LongRoPE,165,contextualized_question,field_value,"1. According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing the non-decreasing monotonicity constraint on the sampled RoPE rescaled factors $\lambda_i\le \lambda_{i+1}$, what is applied to the LLM for perplexity evaluation?

   **Answer:** RoPE that satisfies this constraint","**Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", after imposing the monotonicity constraint, which RoPE configurations are applied to the LLM for perplexity evaluation?

**Answer:** Only RoPE that satisfies this constraint"
arxiv/LongRoPE,166,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE that satisfies the non-decreasing monotonicity constraint to the LLM for perplexity evaluation significantly reduces the search costs.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE that satisfies the non-decreasing monotonicity constraint to the LLM for perplexity evaluation significantly reduces the search costs.
"
arxiv/LongRoPE,205,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimization problem defining the RoPE embedding for token position $n$ and dimension $i$, the factor that multiplies $\frac{n}{\beta^i}$ inside both the cosine and sine terms is$\mathbb{I}(\hat{\lambda}_{i},\hat{n})$","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the optimization problem defining the RoPE embedding for token position $n$ and dimension $i$, the factor that multiplies $\frac{n}{\beta^i}$ inside both the cosine and sine terms is $\mathbb{I}(\hat{\lambda}_{i}, \hat{n})$."
arxiv/LongRoPE,207,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to cover the two forms of non-uniformities, the authors introduce a set of rescale factors.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", to cover the two forms of non-uniformities, the authors introduce a set of rescale factors.
"
arxiv/LongRoPE,213,contextualized_question,field_value,"**Question:** In the paper **""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens""**, for how many initial token positions does the rescale factor $\hat\lambda_{i}$ not take effect, with the original RoPE rotary angle $\frac{n}{\beta^i}$ used instead?

**Answer:** $\hat{n}$-1 token positions","**Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the rescale factor $\hat\lambda_i$ does not take effect for?

**Answer:** initial $\hat{n}$-1 token positions"
arxiv/LongRoPE,225,contextualized_question,field_value,"1. According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", what set of values is $\hat{n}$ allowed to search from empirically in the positional interpolation search space?

   Answer: $\{0, 1, 2, 4, 8, 12, 16, 20, 24, 28, 32, 64, 128, 256\}$","1. According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", what set of values is $\hat{n}$ allowed to search from empirically in the positional interpolation search space?

   Answer:\{0, 1, 2, 4, 8, 12, 16, 20, 24, 28, 32, 64, 128, 256\}"
arxiv/LongRoPE,228,contextualized_question,field_value,"1. **Question:** According to the paper **""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens""**, in the discussion of the evolution-based search space for positional interpolation solutions, how many choices does a $s=4\times$ extension lead to?

   **Answer:** 4$\times10^{167}$ choices","**Question:** According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the discussion of the evolution-based search space for positional interpolation solutions, a $s=4\times$ extension leads to?

**Answer:** $400^{128/2}\times14$=4$\times10^{167}$ choices."
arxiv/LongRoPE,231,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the three methods whose RoPE rescale factors are added to the initial population are PI, NTK, and YaRN.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the three methods whose RoPE rescale factors are added to the initial population are PI, NTK, and YaRN.
"
arxiv/LongRoPE,235,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating each individual in the initial population by applying the corresponding RoPE rescale factors to the target LLM, the perplexity is computed for the input $\mathbf{X}$.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating each individual in the initial population by applying the corresponding RoPE rescale factors to the target LLM, the perplexity is computed for the input $\mathbf{X}$.
"
arxiv/LongRoPE,240,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", which RoPE configurations are applied to the LLM for perplexity evaluation after imposing $\lambda_i \le \lambda_{i+1}$ Only RoPE that satisfies this constraint","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", which RoPE configurations are applied to the LLM for perplexity evaluation after imposing $\lambda_i \le \lambda_{i+1}$ Only RoPE that satisfies this constraint
"
arxiv/LongRoPE,241,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE rescaled factors that satisfy the non-decreasing monotonicity constraint $\lambda_i \le \lambda_{i+1}$ to the LLM for perplexity evaluation has the effect of significantly reducing the search costs.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", applying only RoPE rescaled factors that satisfy the non-decreasing monotonicity constraint $\lambda_i \le \lambda_{i+1}$ to the LLM for perplexity evaluation has the effect of significantly reducing the search costs.
"
arxiv/LongRoPE,258,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the progressive method reaches 2048k using 1k fine-tuning steps.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the progressive method reaches 2048k using 1k fine-tuning steps.
"
arxiv/LongRoPE,276,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in evaluating performance on long-document perplexity, the Passkey retrieval task, and standard LLM benchmarks within a short 4096 context window size, the authors apply LongRoPE to LLaMA2-7B and Mistral-7B.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in evaluating performance on long-document perplexity, the Passkey retrieval task, and standard LLM benchmarks within a short 4096 context window size, the authors apply LongRoPE to LLaMA2-7B and Mistral-7B.
"
arxiv/LongRoPE,307,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating on Proof-pile and following YaRN, the minimum length among the 10 randomly selected samples is 128k lengths","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", when evaluating on Proof-pile and following YaRN, the minimum length among the 10 randomly selected samples is 128k lengths
"
arxiv/LongRoPE,314,fact,field_value,"In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the sliding window size used for evaluation efficiency in the Books3 long-sequence language modeling experiments, where they randomly select 20 books each exceeding 2048k in length, is 256k.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the sliding window size used for evaluation efficiency in the Books3 long-sequence language modeling experiments, where they randomly select 20 books each exceeding 2048k in length, is 256k.
"
arxiv/LongRoPE,317,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", on LLaMA2, LongRoPE-2048k performs better at a fine-tuning length of 256k than at 128k because of the smaller secondary extension ratio.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", on LLaMA2, LongRoPE-2048k performs better at a fine-tuning length of 256k than at 128k because of the smaller secondary extension ratio.
"
arxiv/LongRoPE,362,fact,field_value,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", longRoPE extends the context length of LLMs to 2048k.","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", longRoPE extends the context length of LLMs to 2048k.
"
