question,answer,fewshot_question,original_question,contextualized_question
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors argue that their Direct Preference Optimization (DPO) method simplifies reinforcement learning from human feedback (RLHF) by eliminating explicit reward modeling, on-policy sampling, and reinforcement learning updates used in PPO-based RLHF, and by using a simple supervised binary cross-entropy objective instead. According to their discussion of actor–critic instability and the fact that DPO’s reparameterization yields a reward function that does not require variance-reducing baselines, how does the variance of the gradients during fine-tuning for DPO compare to that for PPO-based RLHF (answer in 1–5 words)?
(A) higher
(B) lower
(C) roughly comparable
(D) similar
(E) None of the above",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors argue that their Direct Preference Optimization (DPO) method simplifies reinforcement learning from human feedback (RLHF) by eliminating explicit reward modeling, on-policy sampling, and reinforcement learning updates used in PPO-based RLHF, and by using a simple supervised binary cross-entropy objective instead. According to their discussion of actor–critic instability and the fact that DPO’s reparameterization yields a reward function that does not require variance-reducing baselines, how does the variance of the gradients during fine-tuning for DPO compare to that for PPO-based RLHF (answer in 1–5 words)?
(A) higher
(B) lower
(C) roughly comparable
(D) similar
(E) None of the above
Answer:","Relative to PPO-based RLHF, the authors claim DPO reduces instability and computational burden by avoiding sampling and RL. Would you therefore expect gradient variance during fine-tuning to typically be higher or lower with DPO compared to RLHF (answer in 1–5 words)?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors argue that their Direct Preference Optimization (DPO) method simplifies reinforcement learning from human feedback (RLHF) by eliminating explicit reward modeling, on-policy sampling, and reinforcement learning updates used in PPO-based RLHF, and by using a simple supervised binary cross-entropy objective instead. According to their discussion of actor–critic instability and the fact that DPO’s reparameterization yields a reward function that does not require variance-reducing baselines, how does the variance of the gradients during fine-tuning for DPO compare to that for PPO-based RLHF (answer in 1–5 words)?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', a naive probability-ratio objective can cause the language model to degenerate by collapsing onto a few single high-reward answers, losing diversity. Using the authors’ terminology, what concise failure mode (1–5 words) do they use to describe this kind of degeneration behavior?
(A) distributional drift
(B) mode collapse
(C) exposure bias
(D) reward hacking
(E) None of the above",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', a naive probability-ratio objective can cause the language model to degenerate by collapsing onto a few single high-reward answers, losing diversity. Using the authors’ terminology, what concise failure mode (1–5 words) do they use to describe this kind of degeneration behavior?
(A) distributional drift
(B) mode collapse
(C) exposure bias
(D) reward hacking
(E) None of the above
Answer:","The paper warns that a naive probability-ratio objective leads to collapse onto single high-reward answers. Using their terminology, what concise failure mode does this describe (1–5 words)?","According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', a naive probability-ratio objective can cause the language model to degenerate by collapsing onto a few single high-reward answers, losing diversity. Using the authors’ terminology, what concise failure mode (1–5 words) do they use to describe this kind of degeneration behavior?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors introduce a change-of-variables technique that reparameterizes the RLHF reward model so that the human preference loss can be written directly in terms of the policy, eliminating the need for an explicit reward model and a reinforcement learning loop. In 1–5 words, what do they call this core innovation?
(A) closed-form optimal policy
(B) direct policy likelihood mapping
(C) implicit reward reparameterization
(D) preference-aligned policy transform
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors introduce a change-of-variables technique that reparameterizes the RLHF reward model so that the human preference loss can be written directly in terms of the policy, eliminating the need for an explicit reward model and a reinforcement learning loop. In 1–5 words, what do they call this core innovation?
(A) closed-form optimal policy
(B) direct policy likelihood mapping
(C) implicit reward reparameterization
(D) preference-aligned policy transform
(E) None of the above
Answer:",DPO claims to sidestep explicit reward modeling and RL by changing variables to define the preference loss as a function of the policy directly. Summarize this core innovation in 1–5 words.,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors introduce a change-of-variables technique that reparameterizes the RLHF reward model so that the human preference loss can be written directly in terms of the policy, eliminating the need for an explicit reward model and a reinforcement learning loop. In 1–5 words, what do they call this core innovation?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors describe a method for directly training a policy from human preference data without first fitting an explicit reward model and without using a reinforcement learning training loop. According to their description of Direct Preference Optimization (DPO), what specific mathematical transformation do they introduce to re-express the preference-learning objective so that it can be written purely as a loss over the policy, thereby eliminating the need for a separate reinforcement learning optimization phase?
(A) Lagrangian dual formulation of the KL-constrained RL objective
(B) Gumbel–Softmax reparameterization of the discrete action distribution
(C) Importance-sampling reweighting of trajectories using $rac{ho(y \,|\, x)}{ho_0(y \,|\, x)}$
(D) change of variables
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors describe a method for directly training a policy from human preference data without first fitting an explicit reward model and without using a reinforcement learning training loop. According to their description of Direct Preference Optimization (DPO), what specific mathematical transformation do they introduce to re-express the preference-learning objective so that it can be written purely as a loss over the policy, thereby eliminating the need for a separate reinforcement learning optimization phase?
(A) Lagrangian dual formulation of the KL-constrained RL objective
(B) Gumbel–Softmax reparameterization of the discrete action distribution
(C) Importance-sampling reweighting of trajectories using $rac{ho(y \,|\, x)}{ho_0(y \,|\, x)}$
(D) change of variables
(E) None of the above
Answer:",What single technical trick enables DPO to avoid an RL training loop?,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors describe a method for directly training a policy from human preference data without first fitting an explicit reward model and without using a reinforcement learning training loop. According to their description of Direct Preference Optimization (DPO), what specific mathematical transformation do they introduce to re-express the preference-learning objective so that it can be written purely as a loss over the policy, thereby eliminating the need for a separate reinforcement learning optimization phase?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define an implicit reward function of the form $\hat{r}_\theta(x, y) = \beta \log \frac{\pi_\theta(y \mid x)}{\pi_\text{ref}(y \mid x)}$, where $\pi_\theta$ is the current policy and $\pi_\text{ref}$ is a reference policy. According to the paper, this expression $\beta \log \bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ is closely analogous to which familiar quantity from statistical hypothesis testing?
(A) Wald test statistic
(B) log likelihood ratio
(C) Bayes factor between the two hypotheses
(D) p-value of the test
(E) None of the above",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define an implicit reward function of the form $\hat{r}_\theta(x, y) = \beta \log \frac{\pi_\theta(y \mid x)}{\pi_\text{ref}(y \mid x)}$, where $\pi_\theta$ is the current policy and $\pi_\text{ref}$ is a reference policy. According to the paper, this expression $\beta \log \bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ is closely analogous to which familiar quantity from statistical hypothesis testing?
(A) Wald test statistic
(B) log likelihood ratio
(C) Bayes factor between the two hypotheses
(D) p-value of the test
(E) None of the above
Answer:",Which familiar statistical quantity is beta·log(π/π_ref) most analogous to?,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors define an implicit reward function of the form $\hat{r}_\theta(x, y) = \beta \log \frac{\pi_\theta(y \mid x)}{\pi_\text{ref}(y \mid x)}$, where $\pi_\theta$ is the current policy and $\pi_\text{ref}$ is a reference policy. According to the paper, this expression $\beta \log \bigl(\pi_\theta(y \mid x) / \pi_\text{ref}(y \mid x)\bigr)$ is closely analogous to which familiar quantity from statistical hypothesis testing?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors replace the traditional two-stage RLHF pipeline of first fitting a reward model and then performing reinforcement learning with a single-stage supervised optimization directly on the policy. According to the paper, which common supervised loss function do they use for this direct policy optimization (do not specify its functional form)?
(A) Hinge loss on preference pairs
(B) Categorical cross entropy over ranked responses
(C) Binary cross entropy
(D) Mean squared error
(E) None of the above",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors replace the traditional two-stage RLHF pipeline of first fitting a reward model and then performing reinforcement learning with a single-stage supervised optimization directly on the policy. According to the paper, which common supervised loss function do they use for this direct policy optimization (do not specify its functional form)?
(A) Hinge loss on preference pairs
(B) Categorical cross entropy over ranked responses
(C) Binary cross entropy
(D) Mean squared error
(E) None of the above
Answer:",DPO replaces the two-stage reward modeling plus RL pipeline with a single-stage optimization using a common supervised loss. Which supervised loss does DPO use to optimize the policy directly (1–5 words)?,"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the authors replace the traditional two-stage RLHF pipeline of first fitting a reward model and then performing reinforcement learning with a single-stage supervised optimization directly on the policy. According to the paper, which common supervised loss function do they use for this direct policy optimization (do not specify its functional form)?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the Bradley-Terry preference model specifies that the probability of preferring completion $y_1$ over $y_2$ given context $x$ is

$$p^*(y_1 \succ y_2 \mid x) = \frac{\exp(r^*(x, y_1))}{\exp(r^*(x, y_1)) + \exp(r^*(x, y_2))},$$

where $r^*(x, y)$ is a latent reward or score. Conceptually, this means that the pairwise comparison probabilities are proportional to which mathematical transformation of each item's underlying reward score $r^*(x, y)$?
(A) Exponential of reward
(B) Logistic function applied directly to the reward
(C) Squared reward
(D) Raw (untransformed) reward
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the Bradley-Terry preference model specifies that the probability of preferring completion $y_1$ over $y_2$ given context $x$ is

$$p^*(y_1 \succ y_2 \mid x) = \frac{\exp(r^*(x, y_1))}{\exp(r^*(x, y_1)) + \exp(r^*(x, y_2))},$$

where $r^*(x, y)$ is a latent reward or score. Conceptually, this means that the pairwise comparison probabilities are proportional to which mathematical transformation of each item's underlying reward score $r^*(x, y)$?
(A) Exponential of reward
(B) Logistic function applied directly to the reward
(C) Squared reward
(D) Raw (untransformed) reward
(E) None of the above
Answer:","The Bradley-Terry model defines pairwise preference probabilities using exponentiated scores. Conceptually, this implies pairwise comparison probabilities are proportional to what transformation of each item's score (1–5 words)?","According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the Bradley-Terry preference model specifies that the probability of preferring completion $y_1$ over $y_2$ given context $x$ is

$$p^*(y_1 \succ y_2 \mid x) = \frac{\exp(r^*(x, y_1))}{\exp(r^*(x, y_1)) + \exp(r^*(x, y_2))},$$

where $r^*(x, y)$ is a latent reward or score. Conceptually, this means that the pairwise comparison probabilities are proportional to which mathematical transformation of each item's underlying reward score $r^*(x, y)$?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RL fine-tuning phase optimizes a KL-constrained reward maximization objective of the form $\max_{\pi_\theta} \, \mathbb{E}_{x,y \sim \pi_\theta}[r_\phi(x,y)] - \beta \, \mathbb{D}_{\mathrm{KL}}[\pi_\theta(y\mid x) \,\|\, \pi_{\mathrm{ref}}(y\mid x)]$, where $r_\phi$ is a learned reward model and $\pi_{\mathrm{ref}}$ is the fixed reference policy (typically the SFT model). According to this formulation, if the learned reward model $r_\phi$ exactly matches the true reward function but the KL penalty coefficient $\beta$ is taken to be extremely large, what does this imply about the limiting behavior of the optimal policy $\pi_\theta$ in relation to $\pi_{\mathrm{ref}}$?
(A) stochastic policy that is a nontrivial interpolation between $\pi_{\mathrm{ref}}$ and the unconstrained reward-optimal policy, maintaining a fixed positive KL from $\pi_{\mathrm{ref}}$
(B) policy that matches $\pi_{\mathrm{ref}}$ only on high-reward actions but freely deviates on low-reward actions to further increase expected reward
(C) reference policy
(D) deterministic reward-maximizing policy that ignores $\pi_{\mathrm{ref}}$ and concentrates all mass on the highest-reward completions
(E) None of the above",(C),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RL fine-tuning phase optimizes a KL-constrained reward maximization objective of the form $\max_{\pi_\theta} \, \mathbb{E}_{x,y \sim \pi_\theta}[r_\phi(x,y)] - \beta \, \mathbb{D}_{\mathrm{KL}}[\pi_\theta(y\mid x) \,\|\, \pi_{\mathrm{ref}}(y\mid x)]$, where $r_\phi$ is a learned reward model and $\pi_{\mathrm{ref}}$ is the fixed reference policy (typically the SFT model). According to this formulation, if the learned reward model $r_\phi$ exactly matches the true reward function but the KL penalty coefficient $\beta$ is taken to be extremely large, what does this imply about the limiting behavior of the optimal policy $\pi_\theta$ in relation to $\pi_{\mathrm{ref}}$?
(A) stochastic policy that is a nontrivial interpolation between $\pi_{\mathrm{ref}}$ and the unconstrained reward-optimal policy, maintaining a fixed positive KL from $\pi_{\mathrm{ref}}$
(B) policy that matches $\pi_{\mathrm{ref}}$ only on high-reward actions but freely deviates on low-reward actions to further increase expected reward
(C) reference policy
(D) deterministic reward-maximizing policy that ignores $\pi_{\mathrm{ref}}$ and concentrates all mass on the highest-reward completions
(E) None of the above
Answer:","If the learned reward model were perfectly accurate but the KL penalty beta became extremely large, toward which distribution would the optimized policy converge?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the RL fine-tuning phase optimizes a KL-constrained reward maximization objective of the form $\max_{\pi_\theta} \, \mathbb{E}_{x,y \sim \pi_\theta}[r_\phi(x,y)] - \beta \, \mathbb{D}_{\mathrm{KL}}[\pi_\theta(y\mid x) \,\|\, \pi_{\mathrm{ref}}(y\mid x)]$, where $r_\phi$ is a learned reward model and $\pi_{\mathrm{ref}}$ is the fixed reference policy (typically the SFT model). According to this formulation, if the learned reward model $r_\phi$ exactly matches the true reward function but the KL penalty coefficient $\beta$ is taken to be extremely large, what does this imply about the limiting behavior of the optimal policy $\pi_\theta$ in relation to $\pi_{\mathrm{ref}}$?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', actor-critic RLHF methods often require baselines or reward normalization (e.g., value functions or human completion baselines) to handle a particular source of instability in the policy gradient. By using a reparameterization that removes the need for such baselines, which specific type of instability in the policy gradient of actor-critic RLHF methods does DPO primarily address?
(A) overestimation of advantages
(B) high variance
(C) mode-collapse in the learned policy
(D) systematic bias
(E) None of the above",(B),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', actor-critic RLHF methods often require baselines or reward normalization (e.g., value functions or human completion baselines) to handle a particular source of instability in the policy gradient. By using a reparameterization that removes the need for such baselines, which specific type of instability in the policy gradient of actor-critic RLHF methods does DPO primarily address?
(A) overestimation of advantages
(B) high variance
(C) mode-collapse in the learned policy
(D) systematic bias
(E) None of the above
Answer:","By eliminating the need for baselines, DPO primarily mitigates which instability in actor-critic RLHF methods?","According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', actor-critic RLHF methods often require baselines or reward normalization (e.g., value functions or human completion baselines) to handle a particular source of instability in the policy gradient. By using a reparameterization that removes the need for such baselines, which specific type of instability in the policy gradient of actor-critic RLHF methods does DPO primarily address?"
"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO training objective is shown to be equivalent to fitting a reparameterized version of which family of preference models, without specifying its name?
(A) Bradley-Terry
(B) Thurstone–Mosteller
(C) von Neumann winner models
(D) Plackett–Luce
(E) None of the above",(A),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO training objective is shown to be equivalent to fitting a reparameterized version of which family of preference models, without specifying its name?
(A) Bradley-Terry
(B) Thurstone–Mosteller
(C) von Neumann winner models
(D) Plackett–Luce
(E) None of the above
Answer:",DPO's training objective is equivalent to fitting what preference model family?,"According to the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', the DPO training objective is shown to be equivalent to fitting a reparameterized version of which family of preference models, without specifying its name?"
"In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under mild assumptions, all reward equivalence classes consistent with a certain family of preference models can be represented using the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$ for some policy $\pi(y \mid x)$ and reference policy $\pi_{\text{ref}}(y \mid x)$. According to this theorem, which family of preference-induced reward classes, including the Bradley-Terry model as a special case, does this reparameterization apply to?
(A) Contextual dueling bandit–induced preference classes
(B) von Neumann winner–based preference classes
(C) Bradley–Terry classes only
(D) Plackett-Luce classes
(E) None of the above",(D),"Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', DPO stands for
(A) Direct Preference Optimization
(B) Distributed Preference Optimization
(C) Direct Policy Optimization
(D) Dynamic Preference Optimization
(E) None of the above
Answer: (A)

Question: According to the paper 'Attention Is All You Need', the Transformer model relies entirely on
(A) Recurrent neural networks
(B) Convolutional neural networks
(C) Attention mechanisms
(D) Long Short-Term Memory networks
(E) None of the above
Answer: (C)

Question: In the paper 'LoRA: Low-Rank Adaptation of Large Language Models', LoRA freezes the pre-trained model weights and injects trainable rank decomposition matrices into
(A) Every layer of the Transformer
(B) The embedding layer only
(C) Each layer of the Transformer architecture
(D) The output layer only
(E) None of the above
Answer: (C)

Question: The paper 'Language Models are Few-Shot Learners' introduces which model?
(A) GPT-2
(B) GPT-3
(C) BERT
(D) T5
(E) None of the above
Answer: (B)

Question: In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under mild assumptions, all reward equivalence classes consistent with a certain family of preference models can be represented using the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$ for some policy $\pi(y \mid x)$ and reference policy $\pi_{\text{ref}}(y \mid x)$. According to this theorem, which family of preference-induced reward classes, including the Bradley-Terry model as a special case, does this reparameterization apply to?
(A) Contextual dueling bandit–induced preference classes
(B) von Neumann winner–based preference classes
(C) Bradley–Terry classes only
(D) Plackett-Luce classes
(E) None of the above
Answer:","Per Theorem 1, which family of reward classes can be represented by the reparameterization r(x,y)=β log(π/π_ref)?","In the paper 'Direct Preference Optimization: Your Language Model is Secretly a Reward Model', Theorem 1 states that, under mild assumptions, all reward equivalence classes consistent with a certain family of preference models can be represented using the reparameterization $r(x, y) = \beta \log \frac{\pi(y \mid x)}{\pi_{\text{ref}}(y \mid x)}$ for some policy $\pi(y \mid x)$ and reference policy $\pi_{\text{ref}}(y \mid x)$. According to this theorem, which family of preference-induced reward classes, including the Bradley-Terry model as a special case, does this reparameterization apply to?"
